"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-0.542073764381081,-0.843478238457965,-0.0219678275747041,"Converged",FALSE,-0.548652173867973,-0.820542599923061,-0.0221359190668676,"Converged",FALSE,-0.427961431174754,-1.17486731837938,-0.0220887696510445,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
2,-3.54968752570271,3.17108109342152,0.0159240331857264,"Converged",FALSE,-3.49741824602728,3.11106965947919,0.0163092998940345,"Converged",FALSE,-3.65211312765934,3.5167102433578,0.0162398477309584,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-3.78024207613145,3.75887324872012,0.0155609418677985,"Converged",FALSE,0.99,0.01
3,-1.84595039651308,1.07347489079559,-0.00460204958029729,"Converged",FALSE,-1.63046413018543,0.392085958775817,-0.00474745792546605,"Converged",FALSE,-1.72943484180985,0.676903750343529,-0.00456443378417302,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
4,-2.52202455047035,0.318941783848598,0.0151959417766568,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.49370007374054,0.212375170833661,0.0152521283264996,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.42942449655325,0.0170570473381624,0.0152817892082717,"Converged",FALSE,0.99,0.01
5,-2.67622497822174,2.78893035595733,-0.00170008118450626,"Converged",FALSE,-2.57759200080125,2.2731980919287,-0.00118504607015033,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.44319387889746,1.92554548507041,-0.00137729334664343,"Converged",FALSE,0.99,0.01
6,-1.1409952738102,1.27125654968612,-0.0196211743989853,"Converged",FALSE,-1.37602853024848,2.05518475458004,-0.0196865193024391,"Converged",FALSE,-1.2085332745369,1.58226824633936,-0.0204246808090067,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-2.59791559857363,1.236696665187,0.00964327091611274,"Converged",FALSE,-2.17377250761568,0.151253691325489,0.00791134008718719,"Converged",FALSE,-2.33865523600938,0.607651996792463,0.0084274138949642,"Converged",FALSE,-2.40007386425062,0.717643047267269,0.0088239581121968,"Converged",FALSE,-2.10568822333081,-0.0376579850056265,0.00777097379988174,"Converged",FALSE,0.99,0.01
8,-0.922886841155154,-0.116935200220524,-0.018670717878029,"Converged",FALSE,-1.02185250191355,0.211555862966669,-0.018781128867,"Converged",FALSE,-1.09554299788413,0.436850274813937,-0.0186225763787502,"Converged",FALSE,-1.23247476640419,0.886627160932255,-0.0189266955098253,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
9,-2.19874843765894,1.04518322963007,0.00318354379937645,"Converged",FALSE,-2.33133494735838,1.38954397914875,0.0033207896558978,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.04300490893851,0.52352903581652,0.00324200385829359,"Converged",FALSE,-2.1686799231203,0.864710816904653,0.00338445247245816,"Converged",FALSE,0.99,0.01
10,-2.36504572361985,1.59098609797663,0.00251776157614636,"Converged",FALSE,-2.26493552388625,1.20349486514166,0.00277149149415884,"Converged",FALSE,-2.29171925133413,1.34475638993215,0.0023117156033738,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.23770011292279,1.14673331692317,0.00260854093947182,"Converged",FALSE,0.99,0.01
11,-1.81784667300618,-0.0461515395288596,0.00246069068313855,"Converged",FALSE,-1.68506609075762,-0.491120208561137,0.00252471994027118,"Converged",FALSE,-1.76120620756075,-0.241705632818323,0.00256876378786885,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.72802411924827,-0.329522784226373,0.0025783892349074,"Converged",FALSE,0.99,0.01
12,-1.40132857697072,0.269187117843591,-0.0078534320456298,"Converged",FALSE,-1.66443225563053,1.0575568267963,-0.00739326630562918,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
13,-2.20774233956894,1.60547452874727,-0.00094882104096556,"Converged",FALSE,-2.02372542116917,0.921438241639562,-0.000467441843998501,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.05205328860133,1.03739256405055,-0.000686817416977398,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
14,-0.535946936322848,-1.10938247105108,-0.0189548318687038,"Converged",FALSE,-0.632506955278589,-0.769936735781983,-0.0190942381485527,"Converged",FALSE,-0.628058004997074,-0.781946194476921,-0.019026546961738,"Converged",FALSE,-0.651597537720889,-0.75735854197094,-0.0189808171707459,"Converged",FALSE,-0.629310988505571,-0.760152283488412,-0.0190664237947438,"Converged",FALSE,0.99,0.01
15,-1.74537299751437,1.17502532979245,-0.0114409990182242,"Converged",FALSE,-1.90625136846041,1.6978096073853,-0.0115807242537664,"Converged",FALSE,-1.83569701667888,1.61968620477289,-0.011896264218783,"Converged",FALSE,-2.0273507411198,2.27496076967795,-0.011831417374965,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
16,-1.49328773362364,0.511155441703263,-0.00539544472026461,"Converged",FALSE,-1.62157165074261,0.916734390817734,-0.00548772964588531,"Converged",FALSE,-1.31521270680472,-0.0919304406075164,-0.00520963757757779,"Converged",FALSE,-1.21474989274405,-0.41319019109253,-0.00518939520576552,"Converged",FALSE,-1.188778858509,-0.497754784951934,-0.00521346476469432,"Converged",FALSE,0.99,0.01
17,-1.7173556483475,0.298919558622497,-0.00641381134217446,"Converged",FALSE,-1.73483070759815,0.334917377729014,-0.00642006334167351,"Converged",FALSE,-1.45358241393398,-0.454347473618353,-0.00699882964449076,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
18,-2.07815489619423,0.463586175621684,0.00327708106459305,"Converged",FALSE,-2.23976012416817,0.93923635987321,0.00327965230457838,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.1649430236527,0.708891734517797,0.0031575622313851,"Converged",FALSE,-2.29329544582889,1.09683217125106,0.00343106134475703,"Converged",FALSE,0.99,0.01
19,-2.13612593519969,-0.636630346094687,0.0104790048845869,"Converged",FALSE,-2.2466352641416,-0.272214575385209,0.0103219330299943,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.29726885725556,-0.0989861172731316,0.0102064077552978,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
20,-1.43571430304646,-0.830062664555296,-0.0028507683380863,"Converged",FALSE,-1.81950336149257,0.468797686154448,-0.00336873499196127,"Converged",FALSE,-1.45297897704801,-0.846028862336182,-0.00259943381739912,"Converged",FALSE,-1.66837345402849,-0.0548128014065346,-0.00322980308629969,"Converged",FALSE,-1.64967081801188,-0.11972420100071,-0.00316822694613025,"Converged",FALSE,0.99,0.01
21,-2.71444764914049,1.10053101677283,0.0124120706232152,"Converged",FALSE,-2.7730123642737,1.30649341087642,0.0126813027105497,"Converged",FALSE,-2.65353510058092,0.926050399121015,0.0125923735599501,"Converged",FALSE,-2.57898720013924,0.691322015807973,0.0126835837361468,"Converged",FALSE,-2.4845411464099,0.447083813347172,0.0122871170432033,"Converged",FALSE,0.99,0.01
22,-1.0617916865358,0.570078510809953,-0.0192183473543424,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
23,-0.933781817398735,0.214945207099037,-0.01923248957192,"Converged",FALSE,-0.829164506298525,-0.0797038060984007,-0.0193798884583095,"Converged",FALSE,-0.942862681754043,0.24259167539388,-0.0191866431989073,"Converged",FALSE,-1.08850967949253,0.646511868994427,-0.0189376077903607,"Converged",FALSE,-1.14090708619024,0.812201976517326,-0.0189284256953792,"Converged",FALSE,0.99,0.01
24,-0.817133099967868,-1.02885446778809,-0.0141725006750723,"Converged",FALSE,-0.753000967731245,-1.26266493694128,-0.0142227284865424,"Converged",FALSE,-0.900813225134442,-0.738768427758291,-0.0143010946170648,"Converged",FALSE,-0.800255795315641,-1.14768711717858,-0.0140352840619621,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
25,-1.58120686016072,1.45516678715334,-0.0156682285278979,"Converged",FALSE,-1.51488221093617,1.26155551348616,-0.0154242209829377,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.54212662150654,1.28301195749398,-0.015545405720257,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
26,-1.8790380681743,1.14497994114798,-0.00335375476397431,"Converged",FALSE,-1.72388006794885,0.681597732390538,-0.00329702514739333,"Converged",FALSE,-1.56136707109179,0.164113042136504,-0.00330984003060782,"Converged",FALSE,-2.02036096041806,1.52524280300874,-0.00331626214122076,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
27,-1.25535874725359,0.929696466051597,-0.0128910828101954,"Converged",FALSE,-1.19941791892436,0.686441127970446,-0.0127828444637468,"Converged",FALSE,-1.11897154023697,0.509366947198264,-0.0130706630637443,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
28,-1.80741480074633,1.79078061337268,-0.00856768955734193,"Converged",FALSE,-1.56962280381285,1.02049329409854,-0.00843015453106749,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.33102517175521,0.286696111473913,-0.00860536947024203,"Converged",FALSE,-1.40156400577906,0.501854750917033,-0.00858640568544175,"Converged",FALSE,0.99,0.01
29,-2.47852315616129,2.19828707895344,-0.000607042014891083,"Converged",FALSE,-2.41015005286656,1.9210261778187,-0.000352866857143997,"Converged",FALSE,-2.52048643371363,2.24715096817663,-0.000227190278971876,"Converged",FALSE,-2.23231508094999,1.12127969388969,0.00061667335092412,"Converged",FALSE,-2.65165066776806,2.65040003981445,-0.000510253835944429,"Converged",FALSE,0.99,0.01
30,-2.19385149446897,1.58861594157875,-0.000519275003573314,"Converged",FALSE,-2.11376169457833,1.30151544942803,-0.000749657525747793,"Converged",FALSE,-2.0582640579006,1.13064798386659,-0.000504308664465809,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.04088577342317,1.14377839481472,-0.000418410600328841,"Converged",FALSE,0.99,0.01
31,-1.82908785368744,0.433512994568176,-0.00277422164360656,"Converged",FALSE,-1.81188397537127,0.370771765517937,-0.00277523359280499,"Converged",FALSE,-1.48729328048106,-0.738548654166646,-0.00258072346816041,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
32,-1.29164242467069,-0.360058228423747,-0.00665977295580242,"Converged",FALSE,-1.07037906543356,-1.14981612993958,-0.00633360410603468,"Converged",FALSE,-1.38073396252183,-0.055484886411228,-0.00672973062450725,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.25621932158236,-0.4721667179068,-0.006597793134135,"Converged",FALSE,0.99,0.01
33,-0.851289351380551,0.260129660673054,-0.0218891564236647,"Converged",FALSE,-0.84351354166457,0.243531150274956,-0.0219398692447329,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.679681333830392,-0.290930581534592,-0.021956053954538,"Converged",FALSE,-0.890354839158882,0.368807361852403,-0.0218839707371278,"Converged",FALSE,0.99,0.01
34,-2.11731888891799,2.02920805541838,-0.00589610503788875,"Converged",FALSE,-2.18710563824729,2.23876790564252,-0.00567576413102396,"Converged",FALSE,-2.25875735668646,2.61551272211133,-0.00602754525288897,"Converged",FALSE,-2.07553017813181,1.9828738658472,-0.00592925203501885,"Converged",FALSE,-2.16294966411634,2.2707058428419,-0.00606389256752271,"Converged",FALSE,0.99,0.01
35,-1.64403135545381,0.214416888971324,-0.00177717853905872,"Converged",FALSE,-1.59951024837056,0.0741511590011249,-0.0018160078949049,"Converged",FALSE,-1.63214541509305,0.178793069000659,-0.00181528440144017,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.6268109238573,0.156960737464535,-0.00176353262992967,"Converged",FALSE,0.99,0.01
