"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.86013007327457,1.63705723262254,-0.00586750012848525,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.71452106055559,1.0750459821082,-0.00562460480397795,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.92564007240651,1.81365497792249,-0.00626450325798394,"Converged",FALSE,0.95,0.05
2,-1.01006240742135,-0.425484359465585,-0.00988019555276487,"Converged",FALSE,-0.987754190992895,-0.458852743953112,-0.0102314992035121,"Converged",FALSE,-0.715422716918343,-1.27921894389325,-0.0104939922024857,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.959462685056735,-0.507414184891393,-0.0102655402537095,"Converged",FALSE,0.95,0.05
3,-1.66792727276496,1.7773850680025,-0.0119668323853,"Converged",FALSE,-1.18101945468886,0.110259355999559,-0.0119457576764916,"Converged",FALSE,-1.06797264046272,-0.247741656241989,-0.0119913103945634,"Converged",FALSE,-1.26938194584067,0.415050200454759,-0.0118586224686891,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
4,-2.65344549934655,1.74678402896683,0.00751335427565861,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.71864524689414,2.06876181553061,0.00758706653509242,"Converged",FALSE,0.95,0.05
5,NA,NA,NA,"B-spline error",FALSE,-1.18038313641489,-0.31443132141827,-0.00844425483543767,"Converged",FALSE,-1.39283793665272,0.394595776809936,-0.00866115156241277,"Converged",FALSE,-1.37706353603036,0.312787262176749,-0.00855900978898636,"Converged",FALSE,-1.63836332602686,1.28214043753493,-0.00927300320380372,"Converged",FALSE,0.95,0.05
6,-1.66290471814228,0.216687173243015,-0.0014854449170842,"Converged",FALSE,-1.47030070263766,-0.362168871337561,-0.00159816727141401,"Converged",FALSE,-1.49542931739982,-0.310720933123949,-0.00160001314296295,"Converged",FALSE,-1.80699844007869,0.642150724790588,-0.00143717366126549,"Converged",FALSE,-1.4995951243864,-0.316018519088552,-0.00157683584941046,"Converged",FALSE,0.95,0.05
7,-1.62539482804327,0.845298827469581,-0.00864314254277981,"Converged",FALSE,-1.85345346830667,1.6086383888929,-0.00883925539539893,"Converged",FALSE,-1.46476145344621,0.356502081028204,-0.00857609269758622,"Converged",FALSE,-2.01616107517259,2.06344864399062,-0.0090812791921396,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
8,-1.81213825597315,0.832930682290275,-0.00351961879512576,"Converged",FALSE,-2.05707668035552,1.67206407329885,-0.00352592605155137,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.16809272180899,2.07772500844466,-0.00480491387007287,"Converged",FALSE,0.95,0.05
9,-1.90102308433886,2.57826255587806,-0.0133252573822157,"Converged",FALSE,-1.63444350635726,1.6093136685756,-0.0132433622841719,"Converged",FALSE,-1.94407772941521,2.61374314743153,-0.0133319405979465,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
10,-2.028075247738,0.725725616742372,0.00292065329608016,"Converged",FALSE,-2.15618935823476,1.12880997748241,0.00258322294382962,"Converged",FALSE,-2.02265437617152,0.822817450666382,0.00241188305305634,"Converged",FALSE,-1.9864388750102,0.637041308670899,0.00287890578173532,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
