"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.72885082542978,-0.0379260214734954,0.000977500815382823,"Converged",FALSE,-1.84451932674415,0.344363425477026,0.0009517821233737,"Converged",FALSE,-2.04681727793354,0.933698603856787,0.00114992694927099,"Converged",FALSE,-1.88130116580203,0.454359264714302,0.000990680166677389,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
2,-0.487494707932682,-0.981736054008815,-0.0203236023431314,"Converged",FALSE,-0.760772049009912,-0.216306745728595,-0.019843483976447,"Converged",FALSE,-0.626781011125062,-0.630147166483349,-0.0201002653725073,"Converged",FALSE,-0.417598146522325,-1.29021203139263,-0.0201553492472909,"Converged",FALSE,-0.547235657204349,-0.959317648853475,-0.0202134511002916,"Converged",FALSE,0.99,0.01
3,-2.14498258087833,1.87824748973917,-0.00363165838305507,"Converged",FALSE,-2.34798429519833,2.43407446668542,-0.00406524615698946,"Converged",FALSE,-2.27828847534916,2.09980928426217,-0.00353988345654054,"Converged",FALSE,-2.30102745531347,2.23320559289344,-0.00301257426931282,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
4,-0.80924710322532,2.03377442114111,-0.0328215744402077,"Converged",FALSE,-0.69284270825386,1.57529224998731,-0.0326050259775006,"Converged",FALSE,-0.633011936558436,1.44936989145707,-0.032992426530986,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
5,-1.24268463540603,0.873926841442805,-0.0192999972605804,"Converged",FALSE,-1.38931917931214,1.43767464245794,-0.0194507669972137,"Converged",FALSE,-1.11561247135264,0.433731088776035,-0.0192333072319915,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.4017886545881,1.37271153743616,-0.0195475687974421,"Converged",FALSE,0.99,0.01
6,-1.83816801934947,1.76239938487695,-0.0139165218628645,"Converged",FALSE,-1.83962913351084,1.78677306918673,-0.0148787815275441,"Converged",FALSE,-1.68778930732599,1.40223241465028,-0.0145473008769919,"Converged",FALSE,-1.7993153149226,1.72422757835397,-0.014585911004947,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-1.22596736098814,0.649156945213067,-0.0175896268711975,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.38059447907358,1.0860491561911,-0.0175036359782993,"Converged",FALSE,-1.40041029435256,1.15902905706823,-0.0175531081062972,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
8,-1.5997619151361,0.523427444756171,-0.00527427949880468,"Converged",FALSE,-1.49007435778896,0.154100519655058,-0.00525509704794778,"Converged",FALSE,-1.42536456386929,-0.0480699884990469,-0.00526353648222891,"Converged",FALSE,-1.43010569398118,-0.0289048677193181,-0.00528420782282131,"Converged",FALSE,-1.44804492266645,0.0245054321039589,-0.00527583378629781,"Converged",FALSE,0.99,0.01
9,-0.186839437449765,-0.788198194610773,-0.0258350620396803,"Converged",FALSE,-0.400084377364157,-0.150837263218215,-0.0256720448387094,"Converged",FALSE,-0.945210015772445,1.53347896217652,-0.0254973668363273,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
10,-1.75743179120757,0.0397531088860257,0.000214757346804395,"Converged",FALSE,-1.77025820738499,0.0845963089372327,0.000222792111057151,"Converged",FALSE,-1.81689048947741,0.257848887605767,0.00014943412402631,"Converged",FALSE,-1.77521180920876,0.103697451601082,0.000161764248836518,"Converged",FALSE,-1.82897981959534,0.276596470077547,6.10004583525624e-05,"Converged",FALSE,0.99,0.01
