"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_data_resampled","audit_recovery"
48,-1.59320956928252,1.30020603133802,-0.136542711090465,"Converged",FALSE,0.9
49,-2.19683409665858,3.51856177644524,-0.146062763160595,"Converged",FALSE,0.9
50,-2.45722608864854,3.69941153628065,-0.130000194856961,"Converged",FALSE,0.9
51,-1.44546103992465,0.702052455151549,-0.114089174482873,"Converged",FALSE,0.9
52,-2.01225672707959,1.86509334989774,-0.0594528130724119,"Converged",FALSE,0.9
53,-1.52701414972272,1.57710250567777,-0.15381602323324,"Converged",FALSE,0.9
54,-1.66256046137386,1.77643266972137,-0.147423674702362,"Converged",FALSE,0.9
55,-1.48396703087042,0.506747574784066,-0.10270819078748,"Converged",FALSE,0.9
56,-1.41565187953664,0.463149299948546,-0.121360426947248,"Converged",FALSE,0.9
57,-1.31307491571746,1.78159511603796,-0.190622247842146,"Converged",FALSE,0.9
58,-1.83141865331569,2.61583366736483,-0.185399159095871,"Converged",FALSE,0.9
59,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
60,-2.0879676070098,2.08003678499085,-0.099077943034102,"Converged",FALSE,0.9
61,-2.58442766609945,3.09641276184494,-0.0472751354831237,"Converged",FALSE,0.9
62,-1.78067530235576,2.47721987355078,-0.187754681293694,"Converged",FALSE,0.9
63,-1.56751079194947,0.253914130327976,-0.080527142340216,"Converged",FALSE,0.9
64,-1.33499785962993,1.08333542611688,-0.203227507916411,"Converged",FALSE,0.9
65,-1.98536892617975,2.31198825656465,-0.0990056505641156,"Converged",FALSE,0.9
66,-1.73515683321302,1.16456876303649,-0.084464359766404,"Converged",FALSE,0.9
67,-2.43368348274485,2.41552982256827,-0.0489041700583828,"Converged",FALSE,0.9
68,-1.55748232032304,0.172558070809261,-0.057235317380081,"Converged",FALSE,0.9
69,-3.06241799070321,5.36058967626002,-0.103956876870976,"Converged",FALSE,0.9
70,-2.18778663606973,1.81690928471575,-0.0497867077830303,"Converged",FALSE,0.9
71,-1.63437747300297,0.550630068147156,-0.101894959203166,"Converged",FALSE,0.9
72,-1.89029954163793,1.43251620475537,-0.0836646949144469,"Converged",FALSE,0.9
73,-2.85406819210157,3.46104761726275,-0.0184847619069107,"Converged",FALSE,0.9
74,-2.5749326115413,4.01846508516385,-0.116453745813424,"Converged",FALSE,0.9
75,-2.3944832991783,2.55781000417779,-0.0532465482396836,"Converged",FALSE,0.9
76,-2.48058962540898,2.76878122616128,-0.0545030344922624,"Converged",FALSE,0.9
77,-2.33988416941874,2.73159237471115,-0.0711114424777811,"Converged",FALSE,0.9
78,-1.98711427087396,2.53501103290783,-0.0894665464554812,"Converged",FALSE,0.9
79,-2.22250094264452,3.20786146509528,-0.156187018498636,"Converged",FALSE,0.9
80,-2.53545767384515,3.49072891040506,-0.0707291516275185,"Converged",FALSE,0.9
81,-2.3756908829761,3.71007263919802,-0.110626279519538,"Converged",FALSE,0.9
82,-2.37270750095638,3.57057882680742,-0.10515404238148,"Converged",TRUE,0.9
83,-1.72138603122576,0.159674741877486,-0.0401118296401063,"Converged",FALSE,0.9
84,-2.20402316245235,3.20939921725526,-0.158020839655602,"Converged",FALSE,0.9
85,-2.44891357043451,2.58331837181962,-0.0516327408988134,"Converged",FALSE,0.9
86,-1.59542004240975,2.4436147204068,-0.235910169059894,"Converged",FALSE,0.9
87,-1.90645560301968,1.77384348907179,-0.120644929452149,"Converged",FALSE,0.9
88,-2.41451824669977,4.05636847701697,-0.166796162586277,"Converged",TRUE,0.9
89,-1.49463221726365,0.176327581522474,-0.0517867415245015,"Converged",FALSE,0.9
90,-1.76208365517134,1.30348293765068,-0.0989128665547609,"Converged",FALSE,0.9
91,-1.37452813221203,1.27315078996047,-0.147359924738423,"Converged",FALSE,0.9
92,-2.73620797519288,4.2658297333271,-0.137213151577624,"Converged",TRUE,0.9
93,-1.98514809470857,1.63196063981663,-0.0744923533090496,"Converged",FALSE,0.9
94,-2.42797553946016,2.50971544372905,-0.0783589725428078,"Converged",FALSE,0.9
95,-2.85381781593368,3.2375888896262,-0.0267995113383551,"Converged",FALSE,0.9
96,-2.83658720306861,4.11700805023985,-0.0531830985442931,"Converged",FALSE,0.9
97,-1.51653089729022,1.56803495902901,-0.143868355790014,"Converged",FALSE,0.9
98,-2.33874596118755,3.82355216010864,-0.112480610228192,"Converged",FALSE,0.9
99,-1.43595027703202,0.660859348699143,-0.115323659588578,"Converged",FALSE,0.9
100,-2.41388050835461,3.2598446165491,-0.0698918181143108,"Converged",FALSE,0.9
101,-2.82874956029804,3.29596117598649,-0.0419861022137763,"Converged",FALSE,0.9
102,-1.88489736132736,2.42788929506969,-0.120495071244808,"Converged",FALSE,0.9
103,-1.88322841942468,2.42685901357361,-0.157683955428976,"Converged",FALSE,0.9
104,-2.28399638026801,3.31046440488271,-0.146990384562696,"Converged",FALSE,0.9
105,-1.92705111029642,2.83917181972226,-0.120154089774384,"Converged",FALSE,0.9
106,-1.82603808480059,1.93336916280432,-0.120294861084326,"Converged",FALSE,0.9
107,-1.23334423902565,-0.119122686287328,-0.105685036688621,"Converged",FALSE,0.9
108,-1.6668291270608,1.99788123529347,-0.111432032110734,"Converged",FALSE,0.9
109,-2.36535639652903,2.91683470969626,-0.062812148583783,"Converged",FALSE,0.9
110,-2.21359328630921,1.82969556848532,-0.0652848489143395,"Converged",FALSE,0.9
111,-2.45924841855515,3.78378432361625,-0.120975905738125,"Converged",FALSE,0.9
112,-0.980480818233489,0.340624698011369,-0.185036798517982,"Converged",FALSE,0.9
113,-1.58643014680065,1.09356653809243,-0.119899227129926,"Converged",FALSE,0.9
114,-2.25082369410942,2.80902467794946,-0.0881159816998529,"Converged",FALSE,0.9
115,-1.69391165962312,0.808666471107366,-0.0819408112784247,"Converged",FALSE,0.9
116,-2.00178713580089,1.56870860494939,-0.0769271919211748,"Converged",FALSE,0.9
117,-2.53163823267903,3.59071614931637,-0.100435877852025,"Converged",FALSE,0.9
118,-1.39264825254899,1.35230726285914,-0.167164684340201,"Converged",FALSE,0.9
119,-1.86303287428325,2.68127090737435,-0.165870922671589,"Converged",FALSE,0.9
120,-1.83991553337205,1.81918291076575,-0.136228030595187,"Converged",FALSE,0.9
121,-2.79752375304914,4.40633708677254,-0.113862286574191,"Converged",FALSE,0.9
122,-1.36201540486854,0.850099635853197,-0.144865896040481,"Converged",FALSE,0.9
123,-1.67254962707452,1.09326845659118,-0.0789901554269139,"Converged",FALSE,0.9
124,-2.74939022613743,3.79329992047455,-0.053809659130354,"Converged",FALSE,0.9
125,-1.3969027559016,0.229499693040736,-0.0878671600978145,"Converged",FALSE,0.9
126,-2.66717317765467,3.9147673067864,-0.115315561120083,"Converged",FALSE,0.9
127,-2.1828629925229,1.56735352181544,-0.0256847388674543,"Converged",FALSE,0.9
128,-2.25509601017925,2.53034238159871,-0.0685714654030472,"Converged",FALSE,0.9
129,-2.31079081088225,2.53177998582065,-0.0448239129566272,"Converged",FALSE,0.9
130,-1.79691367313979,1.65686622606374,-0.112886831886396,"Converged",FALSE,0.9
131,-2.35337626856152,2.42621161422201,-0.0614444688646494,"Converged",FALSE,0.9
132,-2.34062515453861,2.30377019552335,-0.110858804355671,"Converged",FALSE,0.9
133,-1.83072062370674,0.671015662151727,-0.0589499693216011,"Converged",FALSE,0.9
134,-1.85099417815889,1.48521004900825,-0.0767423800405071,"Converged",FALSE,0.9
135,-2.1739738815124,2.55323324861626,-0.0964994725563438,"Converged",FALSE,0.9
136,-1.49835066142497,0.365094540691978,-0.0814588704866734,"Converged",FALSE,0.9
137,-1.46013018676954,2.40862120411831,-0.220298582873155,"Converged",FALSE,0.9
138,-1.70081328115139,1.89178109225432,-0.122936293998912,"Converged",FALSE,0.9
139,-1.5188726450747,0.491763392449238,-0.106102985652491,"Converged",FALSE,0.9
140,-1.79737122717258,1.14707462178249,-0.0413124629332874,"Converged",FALSE,0.9
141,-2.45398163279904,3.09007951787931,-0.0800601769020708,"Converged",FALSE,0.9
142,-1.65809911766862,2.14070563552095,-0.163876233522388,"Converged",FALSE,0.9
143,-1.84116149890612,2.18271021153824,-0.138369142411073,"Converged",FALSE,0.9
144,-1.79670030744746,1.63315454261644,-0.109376170064787,"Converged",FALSE,0.9
145,-1.82907763365053,1.20707184987916,-0.0737703922103179,"Converged",FALSE,0.9
146,-1.46979214747256,1.25218520281643,-0.173964449436625,"Converged",FALSE,0.9
147,-1.56809267322196,0.487769724982339,-0.066147572218838,"Converged",FALSE,0.9
148,-1.2555325505843,-0.0768775731219768,-0.102365974112046,"Converged",FALSE,0.9
149,-1.98733856161002,1.33941524503573,-0.0365651897594284,"Converged",FALSE,0.9
150,-1.56200993245414,0.589019377821448,-0.112323858184223,"Converged",FALSE,0.9
151,-2.1971691657114,2.86734535692417,-0.109970697528885,"Converged",FALSE,0.9
152,-1.55167402470821,1.11301176765496,-0.142342649450289,"Converged",FALSE,0.9
153,-1.85851249858507,1.3033267145893,-0.104347021099516,"Converged",FALSE,0.9
154,-2.07163603827557,2.33529091967171,-0.119897275604872,"Converged",FALSE,0.9
155,-1.68611810999208,0.897601904875032,-0.0828574513353191,"Converged",FALSE,0.9
156,-1.66092773267887,2.37345126074469,-0.190300154010604,"Converged",FALSE,0.9
157,-1.03111203764085,0.244588597443804,-0.196957276214953,"Converged",FALSE,0.9
158,-1.70229656825584,0.706654033020841,-0.0717170450573425,"Converged",FALSE,0.9
159,-1.68362513575279,0.950168532597819,-0.0851512858048435,"Converged",FALSE,0.9
160,-1.56451723807159,1.04103448659008,-0.126797643985552,"Converged",FALSE,0.9
161,-1.98120290409834,1.59313763367484,-0.0424039942668414,"Converged",FALSE,0.9
162,-1.7870537358225,1.5172577338655,-0.0694804142322486,"Converged",FALSE,0.9
163,-1.25415815891114,0.848746087214641,-0.165591881110574,"Converged",FALSE,0.9
164,-1.77161318056934,1.24523886622603,-0.113535508897971,"Converged",FALSE,0.9
165,-2.02248867996538,3.55701524386789,-0.213295490723442,"Converged",FALSE,0.9
166,-2.09771312765028,1.35709445820697,-0.047357139668468,"Converged",FALSE,0.9
167,-2.06632019721299,1.87889993313698,-0.0982278518165302,"Converged",FALSE,0.9
168,-2.42600520710253,3.83819060647916,-0.164324939571616,"Converged",FALSE,0.9
169,-2.04567435613373,2.12850471256966,-0.0856375702870096,"Converged",FALSE,0.9
170,-1.95099194633422,2.55158063990783,-0.116119498351991,"Converged",FALSE,0.9
171,-1.70500558417998,1.15370007573186,-0.0618292665535121,"Converged",FALSE,0.9
172,-2.01967879051416,3.67691243944779,-0.178655736717148,"Converged",FALSE,0.9
173,-1.90596763504721,1.05493136576996,-0.0516270432200974,"Converged",FALSE,0.9
174,-1.68749814380909,0.502951917050656,-0.044724833143995,"Converged",FALSE,0.9
175,-1.79545833307124,0.603090612394815,-0.0637696594998854,"Converged",FALSE,0.9
176,-1.70416250851767,1.30359776681767,-0.127812802261092,"Converged",FALSE,0.9
177,-1.25262256749006,0.146830063912848,-0.0939775195086059,"Converged",FALSE,0.9
178,-1.66467783248237,0.625291119023882,-0.05613166754097,"Converged",FALSE,0.9
179,-2.10269206361491,2.27418612830847,-0.13899791771224,"Converged",TRUE,0.9
180,-2.50052395054713,3.57654512424356,-0.0984165036278126,"Converged",FALSE,0.9
181,-1.28103049966815,0.410451891581354,-0.125196011298218,"Converged",FALSE,0.9
182,-2.25586392091779,2.64186658994029,-0.0949323806752015,"Converged",FALSE,0.9
183,-2.05975769570474,2.60773885185803,-0.144411749215094,"Converged",FALSE,0.9
184,-1.632318079275,1.47774104970669,-0.138879869661945,"Converged",FALSE,0.9
185,-2.02135074651856,1.67046881152257,-0.0804287799487882,"Converged",FALSE,0.9
186,-2.08049217747306,2.29232174674854,-0.110287654558748,"Converged",FALSE,0.9
187,-1.66122541883328,1.20829247618482,-0.101964148365681,"Converged",TRUE,0.9
188,-2.19069763496326,2.31643073691181,-0.0986165120285739,"Converged",FALSE,0.9
189,-1.59792495560034,0.439118280227095,-0.0839657342974314,"Converged",FALSE,0.9
190,-2.79108076444022,3.24722468846801,-0.0366775263907421,"Converged",FALSE,0.9
191,-1.63326968760787,1.00775348827343,-0.0987187322450637,"Converged",FALSE,0.9
192,-2.01254110067069,1.8901401782368,-0.0929349220408854,"Converged",FALSE,0.9
193,-2.13079461332119,2.94011905506897,-0.135976000248973,"Converged",FALSE,0.9
194,-2.7887039009572,5.11236577079152,-0.127372732647422,"Converged",FALSE,0.9
195,-2.81217404447204,4.27896251372024,-0.138813321456019,"Converged",FALSE,0.9
196,-1.98742086588771,2.6797154313475,-0.122635451796627,"Converged",FALSE,0.9
197,-1.79705880580864,1.89844163947123,-0.112383410023094,"Converged",FALSE,0.9
198,-2.065071176563,1.31830495562348,-0.0283215208330476,"Converged",FALSE,0.9
199,-2.47865959266254,3.22620755029444,-0.064156322002126,"Converged",FALSE,0.9
200,-1.5642146411822,1.52452847199255,-0.165734647323555,"Converged",FALSE,0.9
201,-1.29080652282126,1.0404043128981,-0.153532000211535,"Converged",FALSE,0.9
202,-2.14546377877551,1.93135647224853,-0.0800721520726771,"Converged",FALSE,0.9
203,-2.19661121808519,1.76013505860419,-0.0450034307280962,"Converged",FALSE,0.9
204,-2.0546238815904,1.74879506014943,-0.0676617795939526,"Converged",TRUE,0.9
205,-2.24878121071343,2.33948998679293,-0.0490400462380641,"Converged",FALSE,0.9
206,-1.8079135032854,1.57399429858666,-0.124887013654476,"Converged",FALSE,0.9
207,-2.10497557434043,1.84835119741675,-0.0397483130580289,"Converged",FALSE,0.9
208,-1.91389344417604,1.72404783341275,-0.0830149088610361,"Converged",FALSE,0.9
209,-1.7761645060908,1.06897165637547,-0.102936159531933,"Converged",FALSE,0.9
210,-1.56318463015201,0.849159174854644,-0.105009385779218,"Converged",FALSE,0.9
211,-1.76791318415772,1.60177728912499,-0.0605831201747914,"Converged",FALSE,0.9
212,-1.82864247108504,0.764555561937218,-0.0676216615494683,"Converged",FALSE,0.9
213,-1.86816372841162,1.99287559204734,-0.101888208089405,"Converged",FALSE,0.9
214,-2.07628215118851,2.39772781846728,-0.0896737856295476,"Converged",FALSE,0.9
215,-1.19151022048894,0.806078419502955,-0.218035449383164,"Converged",FALSE,0.9
216,-2.33930799863071,3.10346335327996,-0.100116367905208,"Converged",FALSE,0.9
217,-2.84195420821716,3.93914094699248,-0.0583962505981645,"Converged",FALSE,0.9
218,-1.26321105816701,-0.14447077328787,-0.0871747072725513,"Converged",FALSE,0.9
219,-2.01408291909639,0.663909431386433,-0.00831581260953748,"Converged",FALSE,0.9
220,-2.67052935294824,2.63158167506995,-0.0157613579259776,"Converged",FALSE,0.9
221,-2.24068243051431,2.08185706942881,-0.0378917215672399,"Converged",FALSE,0.9
222,-1.58339634208895,1.40830836635735,-0.120906647099949,"Converged",FALSE,0.9
223,-1.34760693019489,0.946372958957982,-0.149151894512159,"Converged",FALSE,0.9
224,-1.49029007851039,0.738995335435127,-0.138164593427362,"Converged",FALSE,0.9
225,-1.946633695644,1.11915613246336,-0.0451928287536901,"Converged",FALSE,0.9
226,-1.91281007109585,2.3045351105999,-0.132015458304883,"Converged",FALSE,0.9
227,-1.63550200502447,1.98845950874863,-0.185323711843066,"Converged",FALSE,0.9
228,-2.63908123163182,2.85255114554295,-0.00891499873404049,"Converged",FALSE,0.9
229,-2.28569826824914,3.07788818462332,-0.0977911835143063,"Converged",FALSE,0.9
230,-1.38603621164131,0.538037658228276,-0.113320042424847,"Converged",FALSE,0.9
231,-1.19035126787426,-0.376485635599319,-0.116027806711865,"Converged",FALSE,0.9
232,-2.17242734876882,2.38118835964948,-0.119342801745776,"Converged",FALSE,0.9
233,-1.80247432049982,1.87306520706113,-0.119885571312987,"Converged",FALSE,0.9
234,-2.20061607368205,2.06641170968157,-0.0796616815234812,"Converged",FALSE,0.9
235,-1.1816805504243,1.11350443064593,-0.211914381498903,"Converged",FALSE,0.9
236,-1.15015573266423,0.598543136363449,-0.194595080004802,"Converged",FALSE,0.9
237,-1.7917700141464,2.5345435273172,-0.15641179947754,"Converged",FALSE,0.9
238,-2.13840450034707,2.00537876154031,-0.0474373664845831,"Converged",FALSE,0.9
239,-1.72052481459347,1.83816132611917,-0.158345776890677,"Converged",FALSE,0.9
240,-2.05306184392056,1.94740169161653,-0.0694913680897708,"Converged",FALSE,0.9
241,-2.34463429272466,3.82027869335496,-0.121700256625231,"Converged",FALSE,0.9
242,-1.93969067493624,1.81156647748372,-0.114487578224438,"Converged",FALSE,0.9
243,-0.986701707935966,-0.408214828086332,-0.130751232826554,"Converged",FALSE,0.9
244,-1.07704804579939,-0.631361951983294,-0.104472633302117,"Converged",FALSE,0.9
245,-1.86167485932931,2.36657531820636,-0.13634098027542,"Converged",FALSE,0.9
246,-2.42448030768095,2.8904152515035,-0.0787130337743528,"Converged",FALSE,0.9
247,-2.21002469469486,1.84109414849591,-0.0550673818218596,"Converged",TRUE,0.9
248,-1.28815580382779,0.293783993886304,-0.136037206228479,"Converged",FALSE,0.9
249,-1.74200725084475,1.31382407615923,-0.12308339305846,"Converged",FALSE,0.9
250,-1.9804067209077,1.46087375484209,-0.0591129687087953,"Converged",TRUE,0.9
251,-2.13734474843692,1.98287949708905,-0.0830352349123634,"Converged",FALSE,0.9
252,-1.65865941998711,0.708137250015204,-0.0814551046397362,"Converged",FALSE,0.9
253,-1.88952420329692,2.2518745626821,-0.131041473785469,"Converged",FALSE,0.9
254,-1.96164798043457,1.57287575902589,-0.100834057788909,"Converged",FALSE,0.9
255,-2.09048883290151,2.07371211549014,-0.0614593822049198,"Converged",FALSE,0.9
256,-1.89486331909193,2.39573113658151,-0.157694968084038,"Converged",FALSE,0.9
257,-1.77416619477645,0.503272719259836,-0.0629839705709954,"Converged",FALSE,0.9
258,-2.174258830214,2.52525735768798,-0.106001178751608,"Converged",FALSE,0.9
259,-1.45539447295571,1.51335704318084,-0.146427068489675,"Converged",FALSE,0.9
260,-1.93068676460728,2.1918563112162,-0.109267474505382,"Converged",FALSE,0.9
261,-2.06090633158753,1.93119548953273,-0.0876198484301178,"Converged",TRUE,0.9
262,-1.60613089975003,1.58856852020763,-0.140377564417432,"Converged",FALSE,0.9
263,-2.03729095086367,2.28376954738436,-0.114282418871799,"Converged",FALSE,0.9
264,-1.59303708488351,1.71571056727303,-0.149489508333502,"Converged",FALSE,0.9
265,-2.3178084045276,4.03962877205172,-0.154499286984949,"Converged",FALSE,0.9
266,-1.8753823698538,1.70890268878825,-0.101264020105023,"Converged",FALSE,0.9
267,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
268,-1.39174910552521,1.52270872999565,-0.163492877047773,"Converged",FALSE,0.9
269,-3.00824821736024,4.36694817733149,-0.0853847297848717,"Converged",FALSE,0.9
270,-2.00919174771916,2.77680372348075,-0.0895478901646633,"Converged",FALSE,0.9
271,-1.82195608422777,1.76478604880798,-0.111327112438155,"Converged",FALSE,0.9
272,-1.67289635891504,1.46223642653483,-0.154700806926601,"Converged",FALSE,0.9
273,-2.38379713540192,3.06913570147106,-0.115096690365429,"Converged",FALSE,0.9
274,-1.5148145079377,0.641809496394269,-0.0988711934119572,"Converged",FALSE,0.9
275,-1.56681431669626,-0.0884514193518975,-0.0938648066138158,"Converged",FALSE,0.9
276,-1.90252658061537,3.04921100295351,-0.1928001872781,"Converged",FALSE,0.9
277,-1.13853147123133,0.473431081410041,-0.219990480948554,"Converged",FALSE,0.9
278,-1.67198897693296,1.40681706381455,-0.145147130417697,"Converged",FALSE,0.9
279,-2.21704867195407,2.36191551858612,-0.067929875640836,"Converged",FALSE,0.9
280,-2.0159980644206,1.97287227213499,-0.0679654235320747,"Converged",FALSE,0.9
281,-1.31841294617803,0.269413522773088,-0.118033336363184,"Converged",FALSE,0.9
282,-2.10489802276251,3.10883575102483,-0.116717958348156,"Converged",FALSE,0.9
283,-1.66020926444484,1.14613854338618,-0.127913925358928,"Converged",FALSE,0.9
284,-2.06617023322983,2.5838781954607,-0.0972193621108631,"Converged",FALSE,0.9
285,-1.65042675759334,0.893893482325488,-0.121767569926125,"Converged",FALSE,0.9
286,-1.32685233888963,1.17219507208193,-0.195804468760515,"Converged",FALSE,0.9
287,-2.03772335198525,1.96540469712187,-0.0978282889972867,"Converged",FALSE,0.9
288,-1.64666668146008,1.48632196408302,-0.146464430159665,"Converged",FALSE,0.9
289,-2.40118028359676,2.93605924880487,-0.058519354350135,"Converged",FALSE,0.9
290,-1.84661519315096,1.72842840216826,-0.110186474486026,"Converged",FALSE,0.9
291,-2.29213922526371,2.25226092254522,-0.0672266807959303,"Converged",FALSE,0.9
292,-1.48745399049938,1.33626007001318,-0.189025503283787,"Converged",FALSE,0.9
293,-1.88040167466303,1.6672150784404,-0.106495427841071,"Converged",FALSE,0.9
294,-1.72703802292192,1.85774240528585,-0.146232302870276,"Converged",FALSE,0.9
295,-1.77032314810869,2.34106088642648,-0.171064405922262,"Converged",FALSE,0.9
296,-1.44946410085765,0.909498020978515,-0.12640418840962,"Converged",FALSE,0.9
297,-1.7546823592736,0.532369919621569,-0.0447861749813567,"Converged",FALSE,0.9
298,-2.24206156673533,2.16165150680929,-0.0850795108743784,"Converged",FALSE,0.9
299,-1.14668481488524,1.13880548626249,-0.219028923106361,"Converged",FALSE,0.9
300,-2.22799045093148,2.18292732062718,-0.0721275730025884,"Converged",FALSE,0.9
301,-1.5429103056476,1.33746483549996,-0.115204280167855,"Converged",FALSE,0.9
302,-2.25244797665406,3.46288123696688,-0.172995960619913,"Converged",FALSE,0.9
303,-1.46347854744607,0.205167920563051,-0.0924398966197949,"Converged",FALSE,0.9
304,-2.17368208347573,2.06354641963747,-0.0744011055944663,"Converged",FALSE,0.9
305,-1.57639210958541,0.688512907137739,-0.0774894452654326,"Converged",FALSE,0.9
306,-1.39179068410918,0.834352414322909,-0.135802250509116,"Converged",FALSE,0.9
307,-1.42075144859135,0.561553823552791,-0.121579119313395,"Converged",FALSE,0.9
308,-2.19642907884521,2.02879990999902,-0.0774030293684003,"Converged",FALSE,0.9
309,-2.45000723181702,1.88472480634492,-0.015847919193411,"Converged",FALSE,0.9
310,-1.13391295953275,0.720936120417152,-0.201497758471178,"Converged",FALSE,0.9
311,-1.89075733760641,1.36403143849551,-0.0968404165200197,"Converged",FALSE,0.9
312,-0.856559917925026,-0.771619539445392,-0.125143700093788,"Converged",FALSE,0.9
313,-2.49080274798121,2.97240176474653,-0.0882582374799804,"Converged",FALSE,0.9
314,-1.01459366939984,-0.0300932418850873,-0.154908845847556,"Converged",FALSE,0.9
315,-1.18206683811084,0.928972911858378,-0.155347843156408,"Converged",FALSE,0.9
316,-2.03498158702687,3.14191084550211,-0.190829058345061,"Converged",FALSE,0.9
317,-1.94214493527025,1.06702366269677,-0.0476759575500602,"Converged",FALSE,0.9
318,-1.73663871629804,0.960201011572729,-0.0725548011920088,"Converged",FALSE,0.9
319,-1.23473260284432,0.612350149491603,-0.13593578226543,"Converged",FALSE,0.9
320,-2.47814192241611,3.96220421858509,-0.107953642118823,"Converged",FALSE,0.9
321,-1.74641724723138,1.03577961409447,-0.0794220302427581,"Converged",FALSE,0.9
322,-1.88834512162787,2.67075367169187,-0.15454625082283,"Converged",FALSE,0.9
323,-2.4149480215039,2.18544960138441,-0.0483877433534871,"Converged",FALSE,0.9
324,-2.105143236255,2.84886426530626,-0.147049171291857,"Converged",FALSE,0.9
325,-1.77355385237638,1.23487279690008,-0.102710571938143,"Converged",FALSE,0.9
326,-1.80749404114923,0.601586386361333,-0.0212873090728066,"Converged",FALSE,0.9
327,-2.01445258815266,2.32536934482691,-0.130859059440918,"Converged",FALSE,0.9
328,-1.81624506266854,2.47834372372413,-0.175333489259611,"Converged",FALSE,0.9
