"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","audit_recovery"
270,-1.7264114684219,2.04949188567316,-0.148739960684024,"Converged","MLE",FALSE,FALSE,0.5
271,-1.4218556137558,0.839115019293895,-0.136357999273085,"Converged","MLE",FALSE,FALSE,0.5
272,-1.23263888126792,0.108385082819867,-0.148820836834953,"Converged","MLE",FALSE,FALSE,0.5
273,-1.1245150325279,-0.745097186370744,-0.0803632900611744,"Converged","MLE",FALSE,FALSE,0.5
274,-1.83839381729883,1.90597405426032,-0.145473978380211,"Converged","MLE",FALSE,FALSE,0.5
275,-1.80298555789261,1.18206754090622,-0.0894569864837914,"Converged","MLE",FALSE,FALSE,0.5
276,-1.94455185023995,0.925473566271112,-0.0429226342380228,"Converged","MLE",FALSE,FALSE,0.5
277,-1.4646333991012,1.18386679733491,-0.138764578281446,"Converged","MLE",FALSE,FALSE,0.5
278,-1.74043740000471,0.212472273650686,-0.0312745393771007,"Converged","MLE",FALSE,FALSE,0.5
279,-2.03094761723129,2.12419536861449,-0.097686385870835,"Converged","MLE",FALSE,FALSE,0.5
280,-1.63771508094024,1.39538234880433,-0.157064258383912,"Converged","MLE",FALSE,FALSE,0.5
281,-2.16425842957319,2.17799502561871,-0.0864707093745305,"Converged","MLE",FALSE,FALSE,0.5
282,-1.56090448270144,1.04791658986189,-0.114506186039157,"Converged","MLE",FALSE,FALSE,0.5
283,-1.50507623685238,1.3858167325197,-0.171225388009399,"Converged","MLE",FALSE,FALSE,0.5
284,-0.961427148566415,-0.254007286108593,-0.147365562109231,"Converged","MLE",FALSE,FALSE,0.5
285,-2.16959260521092,2.54722445784115,-0.0894173528593822,"Converged","MLE",FALSE,FALSE,0.5
286,-1.49809277988199,0.751255315111273,-0.12046673085293,"Converged","CC",FALSE,FALSE,0.5
287,-2.79755101082625,2.87788380141106,-0.00326060114922363,"Converged","MLE",FALSE,FALSE,0.5
288,-1.07658890020898,-0.44648891381034,-0.158676352539242,"Converged","MLE",FALSE,FALSE,0.5
289,-1.49277398012849,0.78191182087034,-0.0981771367356817,"Converged","MLE",FALSE,FALSE,0.5
290,-1.50292060764159,0.480692020774218,-0.0611753183124362,"Converged","MLE",FALSE,FALSE,0.5
291,-1.89907803413651,1.46023893277814,-0.0854375374999743,"Converged","MLE",FALSE,FALSE,0.5
292,-1.65447267679241,0.577821247108689,-0.0895970014808383,"Converged","MLE",TRUE,FALSE,0.5
293,-1.72611973823861,0.416612943663827,-0.0303523248270532,"Converged","CC",FALSE,FALSE,0.5
294,-2.11951422443343,1.05708399341306,-0.0369327686766699,"Converged","MLE",FALSE,FALSE,0.5
295,-1.93303980792451,1.10887172157447,-0.058298221124927,"Converged","MLE",FALSE,FALSE,0.5
296,-1.36190617661236,0.408449901541477,-0.104791791048176,"Converged","MLE",TRUE,FALSE,0.5
297,-1.43606724089366,-0.259728748363641,-0.0390155849568079,"Converged","CC",FALSE,FALSE,0.5
298,-1.95450223810202,1.89734039613097,-0.0920781497804533,"Converged","MLE",TRUE,FALSE,0.5
299,-0.872307245437942,-0.713632755031063,-0.108536513257536,"Converged","MLE",FALSE,FALSE,0.5
300,-1.49242861129713,0.939109767400694,-0.146395783585197,"Converged","CC",TRUE,FALSE,0.5
301,-1.33745617870948,0.573975879935525,-0.171663792928731,"Converged","MLE",FALSE,FALSE,0.5
302,-1.79757483372709,0.908856363893815,-0.0802728780235949,"Converged","MLE",FALSE,FALSE,0.5
303,-1.51164701812806,0.322210511603811,-0.094135552550984,"Converged","MLE",FALSE,FALSE,0.5
304,-1.44604461003943,0.0569470775840467,-0.0795769914037397,"Converged","MLE",FALSE,FALSE,0.5
305,-1.93208677017479,1.90280344265591,-0.113472619139085,"Converged","MLE",FALSE,FALSE,0.5
306,-1.94884136177965,1.86918692917443,-0.106376670012032,"Converged","MLE",FALSE,FALSE,0.5
307,-2.23798243934682,1.54062747845058,-0.0716965809237479,"Converged","MLE",TRUE,FALSE,0.5
308,-2.0936341545347,2.4345129655395,-0.134819680686664,"Converged","MLE",FALSE,FALSE,0.5
309,-2.20319689495653,2.2706503583938,-0.101320589461791,"Converged","MLE",FALSE,FALSE,0.5
310,-1.77315344202584,1.89241556413437,-0.167926501242507,"Converged","MLE",FALSE,FALSE,0.5
311,-1.94987221798682,1.60593254169637,-0.0835403631703552,"Converged","MLE",FALSE,FALSE,0.5
312,-1.30573141399953,1.27417039637856,-0.185426239934035,"Converged","MLE",FALSE,FALSE,0.5
313,-1.44607891110555,0.435950340920331,-0.115844688126247,"Converged","MLE",FALSE,FALSE,0.5
314,-2.08422304391537,0.989995010974088,-0.00432772469466634,"Converged","MLE",FALSE,FALSE,0.5
315,-1.70144065205557,1.6208566089514,-0.136689175682596,"Converged","MLE",FALSE,FALSE,0.5
316,-1.70802475572831,1.07816522691716,-0.0963755649213993,"Converged","MLE",TRUE,FALSE,0.5
317,-1.93188297110626,2.47380345245129,-0.132966644804189,"Converged","MLE",FALSE,FALSE,0.5
318,-2.15355117779402,2.92796759175017,-0.140719605865436,"Converged","MLE",FALSE,FALSE,0.5
319,-1.46953370849749,-0.0400480734439232,-0.0728448565167158,"Converged","MLE",FALSE,FALSE,0.5
320,-2.16240666179574,1.87845623893409,-0.065377887281927,"Converged","MLE",FALSE,FALSE,0.5
321,-1.72692231565506,0.699293326640438,-0.0642815734401094,"Converged","MLE",FALSE,FALSE,0.5
322,-2.24467139740642,1.44795258012501,-0.0341966697425245,"Converged","MLE",FALSE,FALSE,0.5
323,-2.10791958526534,0.973007560952376,-0.0288114031438988,"Converged","CC",TRUE,FALSE,0.5
324,-2.37587271612017,2.95200963379454,-0.0956126482151958,"Converged","MLE",TRUE,FALSE,0.5
325,-1.74680088602779,0.811023593061346,-0.0820383422047608,"Converged","MLE",FALSE,FALSE,0.5
326,-2.39031984300815,2.5826478930974,-0.0584413582001231,"Converged","MLE",FALSE,FALSE,0.5
327,-1.41214355652155,0.680073241600412,-0.131964556247163,"Converged","MLE",FALSE,FALSE,0.5
328,-1.87270994924639,1.92390871716698,-0.0831535732594453,"Converged","MLE",FALSE,FALSE,0.5
329,-1.38064746077763,0.0647883299267358,-0.0783361274217435,"Converged","MLE",FALSE,FALSE,0.5
330,-1.5019715987458,1.3072587489495,-0.169405940004765,"Converged","MLE",FALSE,FALSE,0.5
331,-1.46921708317248,0.879605105615133,-0.117972787191689,"Converged","MLE",FALSE,FALSE,0.5
332,-0.968629657996243,-0.156597028503889,-0.1480187869062,"Converged","MLE",FALSE,FALSE,0.5
333,-1.72339167163834,1.99424931440936,-0.137859972086924,"Converged","MLE",TRUE,FALSE,0.5
334,-2.44271639560374,3.69897107368273,-0.130695287233116,"Converged","MLE",FALSE,FALSE,0.5
335,-1.42416204750511,0.692430192808886,-0.128597251948851,"Converged","MLE",FALSE,FALSE,0.5
336,-1.31386257137933,-0.513917527504409,-0.0639395281801645,"Converged","CC",FALSE,FALSE,0.5
337,-1.06205868397259,0.403118186225708,-0.182528399822943,"Converged","MLE",FALSE,FALSE,0.5
338,-1.80737887254822,1.87272240333551,-0.142168766500235,"Converged","MLE",FALSE,FALSE,0.5
339,-1.78731919450066,2.89377277583962,-0.174471326950906,"Converged","CC",FALSE,FALSE,0.5
340,-1.15094180458875,-0.108682170296495,-0.100531642899563,"Converged","MLE",FALSE,FALSE,0.5
341,-1.34812284052358,0.315783211130313,-0.12311173032282,"Converged","MLE",TRUE,FALSE,0.5
342,-1.41171973178301,0.946796138514485,-0.15020651398103,"Converged","MLE",FALSE,FALSE,0.5
343,-1.23501074770781,0.234702374326952,-0.125283078776527,"Converged","MLE",FALSE,FALSE,0.5
344,-1.90344701556524,2.09128489552537,-0.095688452075676,"Converged","MLE",FALSE,FALSE,0.5
345,-1.77032298888614,1.62654514921898,-0.151617590228197,"Converged","MLE",FALSE,FALSE,0.5
346,-1.98547088845926,1.82897855123551,-0.110045713886087,"Converged","MLE",FALSE,FALSE,0.5
347,-1.42268906454093,0.641630738664254,-0.118696535322168,"Converged","MLE",FALSE,FALSE,0.5
348,-1.97701340566015,2.53635281783215,-0.157866032749406,"Converged","MLE",FALSE,FALSE,0.5
349,-1.40925859236732,0.564130692536537,-0.123775273335152,"Converged","MLE",FALSE,FALSE,0.5
350,-1.18357263348999,0.390583396745214,-0.173331184986571,"Converged","MLE",FALSE,FALSE,0.5
351,-1.81520436216796,1.24894125666053,-0.065508570364163,"Converged","MLE",TRUE,FALSE,0.5
352,-1.66962313674179,0.0620781035641597,-0.0374495145590556,"Converged","MLE",FALSE,FALSE,0.5
353,-1.38526678676091,0.00984079291298804,-0.0978537439975248,"Converged","MLE",FALSE,FALSE,0.5
354,-1.16697796758854,0.275452433902338,-0.148398194591625,"Converged","MLE",FALSE,FALSE,0.5
355,-1.89590977280934,1.12205439827084,-0.0731457883939824,"Converged","MLE",TRUE,FALSE,0.5
356,-2.29070561546797,2.58141702448794,-0.0674286333171977,"Converged","MLE",FALSE,FALSE,0.5
357,-1.42693200711837,0.822369622820836,-0.158247237354245,"Converged","MLE",TRUE,FALSE,0.5
358,-1.38860513505629,0.563468284017244,-0.117552135820293,"Converged","MLE",FALSE,FALSE,0.5
359,-1.65414008391881,1.09870516244474,-0.128501129365542,"Converged","MLE",FALSE,FALSE,0.5
360,-1.76672242451536,1.72098096436113,-0.107849878972974,"Converged","MLE",FALSE,FALSE,0.5
361,-1.36192611861331,1.2501652805214,-0.176255392137204,"Converged","MLE",FALSE,FALSE,0.5
362,-1.85476309682245,1.17752228341088,-0.0741977937685704,"Converged","MLE",FALSE,FALSE,0.5
363,-2.49587247145769,2.92895841219601,-0.0813210160221399,"Converged","MLE",FALSE,FALSE,0.5
364,-1.96093735905292,1.22704913101864,-0.0273732027393678,"Converged","MLE",FALSE,FALSE,0.5
365,-2.58800079817183,2.8913144023359,-0.0492667293364177,"Converged","MLE",FALSE,FALSE,0.5
366,-2.25672261130171,1.2454316121933,0.00389922678743057,"Converged","MLE",FALSE,FALSE,0.5
367,-1.114407575585,0.509182943910895,-0.158172809735638,"Converged","MLE",FALSE,FALSE,0.5
368,-1.07914241400259,0.262720361959608,-0.153076196497011,"Converged","MLE",TRUE,FALSE,0.5
369,-1.70094487601856,2.04080254620703,-0.158907254134287,"Converged","MLE",FALSE,FALSE,0.5
370,-2.50729549278672,3.29274879138509,-0.139648991627192,"Converged","MLE",TRUE,FALSE,0.5
371,-1.56286704392462,1.56786276700045,-0.131284998323708,"Converged","CC",FALSE,FALSE,0.5
372,-1.57439878939757,0.990256490714593,-0.10610570713424,"Converged","MLE",TRUE,FALSE,0.5
373,-1.68997258075844,1.34216609581546,-0.120740015720535,"Converged","MLE",TRUE,FALSE,0.5
374,-2.25271172555138,1.66981537715653,-0.0499516877314522,"Converged","MLE",FALSE,FALSE,0.5
375,-2.04589068620274,1.52747440270543,-0.0733421332089481,"Converged","MLE",FALSE,FALSE,0.5
376,-2.14061164408387,2.18836727225324,-0.0767855824307012,"Converged","MLE",FALSE,FALSE,0.5
377,-1.90870033662751,1.85893880355284,-0.090893068659867,"Converged","MLE",FALSE,FALSE,0.5
378,-2.30935921872659,2.11279485330546,-0.0844093046746033,"Converged","MLE",FALSE,FALSE,0.5
379,-1.40429401639276,0.600169392037983,-0.141869139243583,"Converged","MLE",FALSE,FALSE,0.5
380,-1.59980976852796,1.646788761211,-0.164767936672057,"Converged","MLE",TRUE,FALSE,0.5
381,-2.34685256443076,1.78628228292719,-0.0396682065700876,"Converged","MLE",FALSE,FALSE,0.5
382,-1.69325453237341,0.993724065840078,-0.108443102312599,"Converged","MLE",FALSE,FALSE,0.5
383,-2.07028757911157,2.27628185527605,-0.132061143036774,"Converged","MLE",FALSE,FALSE,0.5
384,-1.94101402055778,1.48389080170296,-0.115940075785754,"Converged","MLE",TRUE,FALSE,0.5
385,-1.73435954250735,1.33371760084263,-0.135507589888542,"Converged","MLE",TRUE,FALSE,0.5
386,-1.40889759935641,1.39298394254329,-0.170407970105547,"Converged","MLE",FALSE,FALSE,0.5
387,-1.98662224592082,1.89937385284629,-0.0855019716613789,"Converged","MLE",FALSE,FALSE,0.5
388,-2.40313362888449,2.58568796820423,-0.0505897306106453,"Converged","MLE",FALSE,FALSE,0.5
389,-1.76991797920629,1.57971079483837,-0.128965240597774,"Converged","MLE",FALSE,FALSE,0.5
390,-1.10112402168087,0.153320077165475,-0.126483919504211,"Converged","MLE",FALSE,FALSE,0.5
391,-2.52524456506937,2.49063372797042,-0.0116655380035672,"Converged","MLE",FALSE,FALSE,0.5
392,-1.97104162132889,1.97663528167079,-0.0963921599980832,"Converged","MLE",TRUE,FALSE,0.5
393,-1.79645718320081,1.30309522400866,-0.0747646798322352,"Converged","MLE",TRUE,FALSE,0.5
394,-2.15570171143254,2.0605126045138,-0.0626881709724821,"Converged","MLE",FALSE,FALSE,0.5
395,-2.02901129879553,1.10267587485251,-0.0474320492069836,"Converged","MLE",FALSE,FALSE,0.5
396,-1.99455262483356,2.47183745505728,-0.146500135714154,"Converged","MLE",FALSE,FALSE,0.5
397,-2.26744380250397,1.64403005526642,-0.0136332335384661,"Converged","MLE",FALSE,FALSE,0.5
398,-2.53981289622863,1.39525375432258,0.0233742959006559,"Converged","MLE",FALSE,FALSE,0.5
399,-1.91195169719462,1.06138033583897,-0.0549390375617293,"Converged","MLE",FALSE,FALSE,0.5
400,-1.85280489985429,1.0987333534573,-0.0553845189217092,"Converged","MLE",FALSE,FALSE,0.5
401,-1.63657527780377,1.25254611377663,-0.100611562801398,"Converged","MLE",FALSE,FALSE,0.5
402,-2.11338362057632,2.53986020942278,-0.0843020668597342,"Converged","MLE",FALSE,FALSE,0.5
403,-2.09490333659304,2.36482703689316,-0.13933672239942,"Converged","MLE",FALSE,FALSE,0.5
404,-2.06923519456235,1.87033557824416,-0.109460660254315,"Converged","MLE",FALSE,FALSE,0.5
405,-1.96614809501387,1.59997314141197,-0.107600447906563,"Converged","MLE",FALSE,FALSE,0.5
406,-1.9303025527819,1.78511948864966,-0.0787479395990938,"Converged","MLE",FALSE,FALSE,0.5
407,-2.10226081101576,1.82612321230925,-0.0497404493591778,"Converged","MLE",FALSE,FALSE,0.5
408,-1.7256214786201,0.468166702177888,-0.0565080677395546,"Converged","MLE",TRUE,FALSE,0.5
409,-1.60186903378754,1.31724141384641,-0.151191081556129,"Converged","MLE",FALSE,FALSE,0.5
410,-1.73576272304633,1.15478790955779,-0.09679081275172,"Converged","MLE",TRUE,FALSE,0.5
411,-1.89632162999422,1.78491468928655,-0.0785140500348478,"Converged","MLE",FALSE,FALSE,0.5
412,-1.98978722119693,1.44287089169351,-0.0761717447856646,"Converged","MLE",FALSE,FALSE,0.5
413,-1.8551804647936,2.01582289050697,-0.139739235131913,"Converged","CC",FALSE,FALSE,0.5
414,-1.21371607166481,0.459849325126397,-0.182151379316551,"Converged","MLE",FALSE,FALSE,0.5
415,-2.04308618529001,1.4246642723784,-0.0381728609313284,"Converged","MLE",FALSE,FALSE,0.5
416,-2.03480868776826,1.43135933273329,-0.0607792352134895,"Converged","MLE",FALSE,FALSE,0.5
417,-1.91238239993615,1.7083383675782,-0.124097944419462,"Converged","CC",TRUE,FALSE,0.5
418,-2.41719798438561,2.43174348305118,-0.0803746165411781,"Converged","MLE",FALSE,FALSE,0.5
419,-2.53254310225247,2.17309354025761,-0.0417440773281811,"Converged","MLE",FALSE,FALSE,0.5
420,-1.56569795985713,0.704286823532137,-0.0975086717705579,"Converged","MLE",TRUE,FALSE,0.5
421,-1.40046577957932,0.0276666565250828,-0.0961419358833835,"Converged","MLE",FALSE,FALSE,0.5
422,-1.46706729481861,0.46663383259816,-0.109180254451416,"Converged","MLE",FALSE,FALSE,0.5
423,-2.17249527770637,2.55800200263976,-0.100298606450614,"Converged","MLE",FALSE,FALSE,0.5
424,-2.13436969623013,1.71665637133588,-0.0509641369253431,"Converged","MLE",FALSE,FALSE,0.5
425,-2.00712895012764,1.85078079200702,-0.0835933397430191,"Converged","MLE",FALSE,FALSE,0.5
426,-1.97104182852342,0.736330645944119,-0.0163542768561807,"Converged","MLE",FALSE,FALSE,0.5
427,-1.69975312374414,1.09508461479326,-0.107869030480103,"Converged","MLE",FALSE,FALSE,0.5
428,-1.67714137540678,0.941055659553421,-0.119985526495909,"Converged","MLE",FALSE,FALSE,0.5
429,-2.0202970707001,1.58427849194684,-0.0760441734930131,"Converged","MLE",FALSE,FALSE,0.5
430,-2.37608371818185,2.73692218728908,-0.0547201036507844,"Converged","MLE",FALSE,FALSE,0.5
431,-2.36380853337331,2.62975372512672,-0.0624123748882757,"Converged","MLE",FALSE,FALSE,0.5
432,-2.33996248873625,3.31502438218168,-0.160592002798616,"Converged","MLE",FALSE,FALSE,0.5
433,-2.003417605868,2.11353055991963,-0.101938970620966,"Converged","MLE",FALSE,FALSE,0.5
434,-1.64407769612928,0.680574320117352,-0.116661989818514,"Converged","MLE",FALSE,FALSE,0.5
435,-1.39535581058689,0.193408669822972,-0.03976725411661,"Converged","MLE",FALSE,FALSE,0.5
436,-1.76398728995601,1.02542173440459,-0.0491108006455662,"Converged","MLE",FALSE,FALSE,0.5
437,-1.8819267008482,2.46847683709375,-0.138548189816835,"Converged","MLE",FALSE,FALSE,0.5
438,-1.69270773074756,0.712496430276011,-0.0670605536541283,"Converged","MLE",FALSE,FALSE,0.5
439,-1.46164362373169,0.616565014066937,-0.110102022077632,"Converged","MLE",FALSE,FALSE,0.5
440,-2.11951691734921,2.01269174443286,-0.069714248085361,"Converged","MLE",FALSE,FALSE,0.5
441,-1.57262433216742,0.879319030626461,-0.123212592216735,"Converged","MLE",FALSE,FALSE,0.5
442,-1.67312792104175,0.835544165462581,-0.0787969249515159,"Converged","MLE",FALSE,FALSE,0.5
443,-1.67018618190132,1.79828944169123,-0.132956433578539,"Converged","MLE",FALSE,FALSE,0.5
444,-1.91530938458008,1.75938655621324,-0.108377509055083,"Converged","MLE",FALSE,FALSE,0.5
445,-1.58353698160247,1.54642569961058,-0.13419411890886,"Converged","MLE",FALSE,FALSE,0.5
446,-1.6656436229925,0.802724625877214,-0.0820354531907406,"Converged","MLE",FALSE,FALSE,0.5
447,-1.13521307105123,-0.697880582522077,-0.116561143680959,"Converged","CC",FALSE,FALSE,0.5
448,-2.63084176993421,2.77150300746705,-0.0197112266217362,"Converged","MLE",FALSE,FALSE,0.5
449,-1.82060800056089,1.23996850457867,-0.0959175239413567,"Converged","MLE",FALSE,FALSE,0.5
450,-1.68079444634635,2.78387985365779,-0.221873912592519,"Converged","MLE",FALSE,FALSE,0.5
451,-1.61155787804748,1.12115581610683,-0.114675982754721,"Converged","MLE",TRUE,FALSE,0.5
452,-2.34298328627998,2.86370587529161,-0.0809992387795021,"Converged","MLE",FALSE,FALSE,0.5
453,-1.63258542114571,1.04582304283365,-0.119336934945391,"Converged","MLE",FALSE,FALSE,0.5
454,-1.26988427215781,0.0723099673025843,-0.1027250528841,"Converged","MLE",FALSE,FALSE,0.5
455,-1.91406658870249,2.13238930003351,-0.115837063415391,"Converged","MLE",FALSE,FALSE,0.5
456,-1.36826069147874,0.740824868501191,-0.114918431786215,"Converged","MLE",FALSE,FALSE,0.5
457,-2.44996469347379,2.80522393161475,-0.0840687356107712,"Converged","MLE",FALSE,FALSE,0.5
458,-2.02314677863094,1.6500572436141,-0.0748613364580807,"Converged","MLE",FALSE,FALSE,0.5
459,-2.259109156845,2.72642583267566,-0.121111733875826,"Converged","MLE",TRUE,FALSE,0.5
460,-1.37893026944067,-0.110904086475846,-0.11113908938074,"Converged","MLE",FALSE,FALSE,0.5
461,-2.11024438764215,2.52368669284933,-0.0934299695444927,"Converged","MLE",FALSE,FALSE,0.5
462,-2.16324789052281,2.15530228607681,-0.0524753174413192,"Converged","MLE",TRUE,FALSE,0.5
463,-1.91134511775938,0.803123348890348,-0.0305154335150967,"Converged","MLE",FALSE,FALSE,0.5
464,-1.413628535243,1.06896768876328,-0.198845973293406,"Converged","MLE",FALSE,FALSE,0.5
465,-1.57883617513691,1.25296614284019,-0.131526271896206,"Converged","MLE",FALSE,FALSE,0.5
466,-2.03763598955166,1.22351161087144,-0.071247807527577,"Converged","MLE",TRUE,FALSE,0.5
467,-1.73576932692226,1.10857727269521,-0.10358297193167,"Converged","MLE",TRUE,FALSE,0.5
468,-1.44880866264959,1.54540766791953,-0.158201124878866,"Converged","CC",TRUE,FALSE,0.5
469,-2.504573007668,3.23049959083226,-0.0656988799927114,"Converged","MLE",FALSE,FALSE,0.5
470,-3.06887425841721,4.57394030923445,-0.107796041471371,"Converged","MLE",TRUE,FALSE,0.5
471,-2.46195142421151,3.53450308943664,-0.0963230463357441,"Converged","MLE",FALSE,FALSE,0.5
472,-1.63077479289668,1.0656773076803,-0.111469712093554,"Converged","MLE",FALSE,FALSE,0.5
473,-1.96153538833261,2.51296048073825,-0.153052007743242,"Converged","MLE",FALSE,FALSE,0.5
474,-2.03042447232688,2.15218761914294,-0.106338600082927,"Converged","MLE",FALSE,FALSE,0.5
475,-2.19893956302899,2.01223509891287,-0.0450826148013038,"Converged","CC",FALSE,FALSE,0.5
476,-1.63408174102364,0.817497263248522,-0.148341281641681,"Converged","MLE",FALSE,FALSE,0.5
477,-1.3253687421267,1.47352887625431,-0.185629115232146,"Converged","MLE",FALSE,FALSE,0.5
478,-1.03706606409677,0.0822168127513827,-0.18494059842357,"Converged","MLE",FALSE,FALSE,0.5
479,-1.74746339388951,2.09567194665388,-0.149551251694347,"Converged","MLE",FALSE,FALSE,0.5
480,-1.55159682274183,0.728910936510214,-0.13971642417725,"Converged","CC",FALSE,FALSE,0.5
481,-1.57472291544456,0.511560475414957,-0.0681019809613831,"Converged","MLE",FALSE,FALSE,0.5
482,-1.69644174653024,1.55758281230091,-0.103449235450174,"Converged","MLE",TRUE,FALSE,0.5
483,-2.02971711847979,1.79821510832567,-0.101103937639411,"Converged","MLE",FALSE,FALSE,0.5
484,-1.56894356700877,2.42138785377543,-0.204658601681904,"Converged","MLE",FALSE,FALSE,0.5
485,-1.37655402716318,-1.09220361644103,0.0083157078722011,"Converged","CC",FALSE,FALSE,0.5
486,-1.64070100737537,0.505926052183164,-0.0652635991619538,"Converged","MLE",FALSE,FALSE,0.5
487,-2.72338260915973,3.46641205918767,-0.0737207000774388,"Converged","MLE",FALSE,FALSE,0.5
488,-1.46432875216155,1.56629052982304,-0.187815526600296,"Converged","CC",TRUE,FALSE,0.5
489,-1.69272492319447,1.15366887020994,-0.128430941150572,"Converged","MLE",FALSE,FALSE,0.5
490,-2.64359368675698,2.52564996403426,-0.00427553875375702,"Converged","CC",FALSE,FALSE,0.5
491,-2.57445570485612,2.89640210131859,-0.032689116589669,"Converged","MLE",FALSE,FALSE,0.5
492,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.5
493,-2.05811793620066,1.73007091137085,-0.0874646222941927,"Converged","MLE",FALSE,FALSE,0.5
494,-2.11152786255775,2.1503491542642,-0.103922195141568,"Converged","CC",FALSE,FALSE,0.5
495,-1.52599433761625,0.0675718415449089,-0.0549743160999361,"Converged","MLE",FALSE,FALSE,0.5
496,-1.81046479688082,1.0126026786946,-0.0832751647694831,"Converged","MLE",FALSE,FALSE,0.5
497,-1.69116658129957,1.52348761187632,-0.144852483621819,"Converged","MLE",FALSE,FALSE,0.5
498,-2.62231024424268,3.12665105330352,-0.0673750675783331,"Converged","MLE",TRUE,FALSE,0.5
499,-1.63130175824338,0.911663985871186,-0.0933629371082847,"Converged","MLE",FALSE,FALSE,0.5
500,-1.6633925290968,1.81715409133347,-0.132739530566452,"Converged","MLE",FALSE,FALSE,0.5
501,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.5
502,-1.90043542730213,1.82619326392861,-0.115822239009464,"Converged","MLE",FALSE,FALSE,0.5
503,-1.94578241974897,1.5021520860936,-0.0972869700555426,"Converged","MLE",FALSE,FALSE,0.5
504,-1.98590239294709,1.54691469694303,-0.08292309186553,"Converged","MLE",FALSE,FALSE,0.5
505,-1.32923447073881,0.205781207727183,-0.0928874754728831,"Converged","MLE",FALSE,FALSE,0.5
506,-1.64078896084218,0.397558783989339,-0.0728286486536256,"Converged","MLE",FALSE,FALSE,0.5
507,-1.63569800686179,0.953171707739205,-0.11822075441485,"Converged","MLE",FALSE,FALSE,0.5
508,-1.61537016889083,1.47221805492588,-0.148582342997286,"Converged","MLE",FALSE,FALSE,0.5
509,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.5
510,-1.92919801567555,2.88155752931311,-0.19450855173489,"Converged","MLE",FALSE,FALSE,0.5
511,-1.96148574012234,0.79919607440264,-0.00959834065321367,"Converged","MLE",FALSE,FALSE,0.5
512,-1.9893591208562,1.60634251671241,-0.0621009689697321,"Converged","MLE",TRUE,FALSE,0.5
513,-1.9169550516958,2.25034877402623,-0.154759861675063,"Converged","MLE",TRUE,FALSE,0.5
514,-1.58474230051943,1.15833051920894,-0.135691071522972,"Converged","MLE",FALSE,FALSE,0.5
515,-1.20830401259459,0.636617699228126,-0.132910356951207,"Converged","MLE",FALSE,FALSE,0.5
516,-2.26221705949458,1.94124290406047,-0.0270366210084545,"Converged","MLE",FALSE,FALSE,0.5
517,-1.93266142718501,2.03552747843852,-0.138932278395596,"Converged","MLE",TRUE,FALSE,0.5
518,-1.41801603126042,0.471476813791561,-0.129842429870477,"Converged","MLE",FALSE,FALSE,0.5
519,NA,NA,NA,"MAX_ITER reached","MLE",FALSE,FALSE,0.5
520,-1.33930833709927,0.236482746654506,-0.123097912466274,"Converged","MLE",FALSE,FALSE,0.5
521,-1.759887065173,2.09792505421341,-0.163964728758879,"Converged","MLE",FALSE,FALSE,0.5
522,-1.80680473949876,1.89871823823579,-0.144528168587736,"Converged","MLE",FALSE,FALSE,0.5
523,-1.84772491495715,1.60048409669253,-0.0740274290442341,"Converged","MLE",FALSE,FALSE,0.5
524,-1.48751511899816,0.644634765934187,-0.0825772645625311,"Converged","MLE",FALSE,FALSE,0.5
525,-1.54848452078221,0.369384536858582,-0.102826326618477,"Converged","MLE",FALSE,FALSE,0.5
526,-1.78329679656285,1.18680038310095,-0.0911827042431453,"Converged","MLE",FALSE,FALSE,0.5
527,-1.66314689123094,0.882926879523854,-0.0832514003409855,"Converged","MLE",FALSE,FALSE,0.5
528,NA,NA,NA,"MAX_ITER reached","CC",FALSE,FALSE,0.5
529,-1.78510994290698,1.31694406725211,-0.110733780471572,"Converged","CC",FALSE,FALSE,0.5
530,-1.12974211704243,-0.0535317987817229,-0.143775606404833,"Converged","MLE",FALSE,FALSE,0.5
531,-2.19786462333514,2.19503102931288,-0.0516108916867305,"Converged","MLE",FALSE,FALSE,0.5
532,-1.42541237096411,0.746776661646399,-0.140603847817507,"Converged","MLE",FALSE,FALSE,0.5
533,-1.64670076564492,1.74463099289125,-0.149837655380568,"Converged","MLE",FALSE,FALSE,0.5
534,-1.77233328728504,1.24623473256719,-0.090391809448408,"Converged","MLE",FALSE,FALSE,0.5
535,-1.99755978995346,2.34741598037774,-0.106458852148145,"Converged","MLE",FALSE,FALSE,0.5
536,-1.6854543822049,1.75202891394405,-0.146765299421883,"Converged","CC",FALSE,FALSE,0.5
537,-2.21106473919452,2.41108462418593,-0.129199204619273,"Converged","CC",FALSE,FALSE,0.5
538,-2.00256396608001,1.63959249768549,-0.0625262184792059,"Converged","MLE",FALSE,FALSE,0.5
539,-2.01714501582223,1.90550412140786,-0.072890319313729,"Converged","MLE",FALSE,FALSE,0.5
540,-2.25538882534756,1.43045384196328,-0.0198158650480964,"Converged","MLE",FALSE,FALSE,0.5
541,-2.63419296568236,3.67334399346245,-0.102196056871543,"Converged","MLE",FALSE,FALSE,0.5
