"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_data_resampled","audit_recovery"
56,-1.78173159707964,1.00846322313762,-0.0531766736421021,"Converged",FALSE,0.5
57,-1.53562386868988,0.10714481728295,-0.0827560884944347,"Converged",FALSE,0.5
58,-1.18619778648084,0.798543882341155,-0.184263870299391,"Converged",TRUE,0.5
59,-2.0350702558167,0.883588905344785,-0.0428575413602405,"Converged",FALSE,0.5
60,-1.11689682013677,-0.0828630463661845,-0.143324204689541,"Converged",FALSE,0.5
61,-1.94738171278876,1.60214729349668,-0.0895456724898446,"Converged",FALSE,0.5
62,-1.97039076893002,1.73218062994607,-0.0561924258802834,"Converged",FALSE,0.5
63,-1.78992714763976,1.29446147987718,-0.0815695566896892,"Converged",FALSE,0.5
64,-1.60145193810575,1.09184804330456,-0.14079171732795,"Converged",FALSE,0.5
65,-1.41728718643877,0.430217838920512,-0.080762359170956,"Converged",FALSE,0.5
66,-1.36581603732264,0.644774227647439,-0.124026886946361,"Converged",FALSE,0.5
67,-1.74108020294186,1.49290894634283,-0.107515972929645,"Converged",FALSE,0.5
68,-1.94654347149846,1.31323915963728,-0.0620994366707929,"Converged",FALSE,0.5
69,-1.71857829601115,0.732513375192607,-0.0848356867486532,"Converged",FALSE,0.5
70,-2.02485473588966,2.53535280529345,-0.10796169018571,"Converged",FALSE,0.5
71,-1.57040281518418,0.821908138641578,-0.0899127268777526,"Converged",FALSE,0.5
72,-2.16847726662468,2.27423223996013,-0.0633668978435097,"Converged",FALSE,0.5
73,-1.4368725901897,1.03651352170716,-0.146917001795508,"Converged",FALSE,0.5
74,-2.13116387271559,2.15838149533366,-0.0939319491638024,"Converged",FALSE,0.5
75,-1.96091626569487,2.61994810569607,-0.171577624385608,"Converged",FALSE,0.5
76,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
77,-1.82242044989946,1.08995237303178,-0.063603001026733,"Converged",FALSE,0.5
78,-1.9972788745904,1.63016605704514,-0.096906614376087,"Converged",FALSE,0.5
79,-2.22092294529031,1.45476092228913,-0.0186598313222528,"Converged",FALSE,0.5
80,-1.37058888362161,0.88799938080576,-0.152677723524144,"Converged",TRUE,0.5
81,-1.48742119327975,0.26559394333621,-0.0998693276000479,"Converged",FALSE,0.5
82,-1.36948427044973,0.62360825897767,-0.127341532728771,"Converged",FALSE,0.5
83,-1.2888588025363,0.396724813338135,-0.127443191825331,"Converged",FALSE,0.5
84,-1.71668121072642,1.31689348259777,-0.10353504385182,"Converged",FALSE,0.5
85,-1.98122825453709,2.06427034261931,-0.115408567522215,"Converged",FALSE,0.5
86,-2.02877363813732,2.77481099769179,-0.184713088770978,"Converged",FALSE,0.5
87,-2.43615203930505,2.54920307656436,-0.0284487854316917,"Converged",FALSE,0.5
88,-2.22609542097966,3.55589164341277,-0.164656141160163,"Converged",FALSE,0.5
89,-1.84807731677946,1.89678119866805,-0.0884485218579047,"Converged",FALSE,0.5
90,-2.00442817136872,0.756311342349415,-0.0243936440624615,"Converged",FALSE,0.5
91,-1.4415848210359,1.01282500248308,-0.131441904573854,"Converged",FALSE,0.5
92,-1.49813000951979,1.00587839129913,-0.197626096577533,"Converged",FALSE,0.5
93,-1.73375147569568,1.08221462292206,-0.0880240286724775,"Converged",FALSE,0.5
94,-1.77504794701701,1.19682377215714,-0.0864152996093252,"Converged",FALSE,0.5
95,-1.53947206819779,1.83411955831226,-0.174373086120531,"Converged",FALSE,0.5
96,-1.59377635641562,0.999901334614718,-0.0891805706550305,"Converged",FALSE,0.5
97,-1.69692913618587,1.69635698147107,-0.135722691385998,"Converged",FALSE,0.5
98,-1.77441331575263,1.61489628545506,-0.113542399151917,"Converged",FALSE,0.5
99,-2.18022327389331,1.91734576287447,-0.0636030679714723,"Converged",FALSE,0.5
100,-1.98001845741476,1.97474902121594,-0.09199006198772,"Converged",FALSE,0.5
101,-1.27979865701396,0.119812380261571,-0.114480653612902,"Converged",FALSE,0.5
102,-1.17407762601458,0.248932246167537,-0.165120393377223,"Converged",FALSE,0.5
103,-1.82549936664225,1.22838693234098,-0.0348428921708684,"Converged",FALSE,0.5
104,-1.56070448161459,1.03489745846767,-0.113207501172826,"Converged",FALSE,0.5
105,-1.57969182434078,0.347177202100524,-0.0602534744705332,"Converged",FALSE,0.5
106,-1.33850234945848,-0.123668500936218,-0.0723897166904824,"Converged",FALSE,0.5
107,-1.90358177834389,1.90223382517426,-0.106195149656023,"Converged",FALSE,0.5
108,-1.88406882515311,2.44540173996791,-0.156231343165961,"Converged",TRUE,0.5
109,-1.67116201602487,0.666740143967981,-0.0648839546335579,"Converged",FALSE,0.5
110,-1.51793180582867,0.809357834768932,-0.122829698997535,"Converged",FALSE,0.5
111,-2.00031750710434,2.05923954194811,-0.0974005337935434,"Converged",FALSE,0.5
112,-1.99560313430454,2.05293229680412,-0.132222580785457,"Converged",FALSE,0.5
113,-2.18096248349109,2.44667746998198,-0.110235548031808,"Converged",FALSE,0.5
114,-1.99800828900382,2.92114851465659,-0.184561194446812,"Converged",FALSE,0.5
115,-1.40504752915976,0.630483116058399,-0.126187403229356,"Converged",FALSE,0.5
116,-2.18864173416843,1.88104586478112,-0.0272518608377724,"Converged",FALSE,0.5
117,-2.2155952688815,2.26999681327519,-0.10250685084316,"Converged",FALSE,0.5
118,-1.76203071583987,1.94995990200832,-0.154353402456428,"Converged",FALSE,0.5
119,-1.86093457733307,0.79733548335584,-0.0363645055743866,"Converged",FALSE,0.5
120,-2.73240313713214,4.21384246531581,-0.115575925027943,"Converged",FALSE,0.5
121,-2.58683333084869,2.88047677796132,-0.0585821668818087,"Converged",FALSE,0.5
122,-2.28312432340671,3.09960578785996,-0.0986244200052011,"Converged",FALSE,0.5
123,-2.25241433630858,2.34732539275513,-0.10592419863102,"Converged",FALSE,0.5
124,-2.07754511067828,2.3637480145396,-0.101680627549191,"Converged",FALSE,0.5
125,-1.79228327149784,1.25601059669439,-0.103735010354476,"Converged",FALSE,0.5
126,-1.84979485598506,2.03685086194469,-0.138184085849693,"Converged",FALSE,0.5
127,-1.36564394981836,0.852442811839566,-0.138795548067528,"Converged",FALSE,0.5
128,-2.35200387591761,2.71985291135288,-0.0769690561145019,"Converged",FALSE,0.5
129,-1.0770912417399,0.25299900949371,-0.171460763098133,"Converged",FALSE,0.5
130,-1.93499469507027,2.04642146611301,-0.120179952638802,"Converged",FALSE,0.5
131,-2.01789101245877,1.80719984992875,-0.0740250519491723,"Converged",FALSE,0.5
132,-1.95848062422062,1.03813652361776,-0.026109728542166,"Converged",FALSE,0.5
133,-1.80822917923515,2.05947703632777,-0.153951108318475,"Converged",FALSE,0.5
134,-1.74750786729632,1.01168408248716,-0.0748130871358296,"Converged",FALSE,0.5
135,-1.570614165376,1.10531375802056,-0.147776207450694,"Converged",FALSE,0.5
136,-1.75397614000773,1.11403937558493,-0.0863774151576527,"Converged",FALSE,0.5
137,-1.58339805921933,0.351643156235605,-0.105050924878451,"Converged",FALSE,0.5
138,-1.74766475636691,0.636105157199184,-0.046566360642088,"Converged",FALSE,0.5
139,-1.25637952632025,-0.0497741250186882,-0.120000123932569,"Converged",FALSE,0.5
140,-2.13861298596312,2.1591635660337,-0.113709376910899,"Converged",FALSE,0.5
141,-1.81415458749975,2.2009385630169,-0.192122214435611,"Converged",FALSE,0.5
142,-1.79125565621967,1.66896248746636,-0.118448871176475,"Converged",FALSE,0.5
143,-1.78738123572424,1.47402246183085,-0.0761923176091183,"Converged",FALSE,0.5
144,-2.95884204429155,3.85397285599882,-0.029629516703006,"Converged",TRUE,0.5
145,-1.79740574268451,2.13617718864709,-0.13026398978635,"Converged",FALSE,0.5
146,-1.72008034459465,0.710896768948811,-0.0783002043161218,"Converged",FALSE,0.5
147,-1.45745872793078,1.40520840049944,-0.171397680084762,"Converged",FALSE,0.5
148,-1.4072446817219,-0.490547669788786,-0.0726528891091898,"Converged",FALSE,0.5
149,-1.4090342057048,0.565338421323373,-0.111691215059355,"Converged",FALSE,0.5
150,-2.20751866496566,2.27685954508856,-0.0720165100430441,"Converged",FALSE,0.5
151,-2.11985639831508,2.00024876850469,-0.0646560893840458,"Converged",FALSE,0.5
152,-1.78931585326366,1.45760528348517,-0.11519354002244,"Converged",FALSE,0.5
153,-1.47175641415373,1.66873727758763,-0.175848900078944,"Converged",FALSE,0.5
154,-1.94392558316594,1.52993400584433,-0.094767014807628,"Converged",FALSE,0.5
155,-1.57340493598585,1.99549701583852,-0.171647094890495,"Converged",FALSE,0.5
156,-1.76953958736047,1.05955417809066,-0.0724810470360281,"Converged",FALSE,0.5
157,-3.02394522978619,3.6694114531037,-0.0045450150062574,"Converged",FALSE,0.5
158,-1.86961025260605,2.14286650199704,-0.151539281740758,"Converged",FALSE,0.5
159,-2.25818517030802,2.04421235007088,-0.0710565109912483,"Converged",FALSE,0.5
160,-1.30494976819158,1.04114224418093,-0.198359038827372,"Converged",FALSE,0.5
161,-2.43763239235421,1.89860497141017,0.0101808494092651,"Converged",FALSE,0.5
162,-1.8213680674989,1.23300766929612,-0.0638089190728713,"Converged",FALSE,0.5
163,-1.00860238527177,0.148637188926217,-0.148250793234601,"Converged",FALSE,0.5
164,-1.3013720130594,1.14734267594272,-0.186784164401315,"Converged",FALSE,0.5
165,-1.88020213217562,1.30321281744258,-0.0855159522428701,"Converged",FALSE,0.5
166,NA,NA,NA,"MAX_ITER reached",FALSE,0.5
167,-1.40361522295786,1.05685509797053,-0.159000667976009,"Converged",FALSE,0.5
168,-1.74652739989947,0.924269763647031,-0.071908256683496,"Converged",FALSE,0.5
169,-1.91614268898173,1.92553119254838,-0.0908544871795119,"Converged",FALSE,0.5
170,-2.41881621064322,2.48287414807709,-0.0736355396042635,"Converged",FALSE,0.5
171,-2.27428153751649,2.04436744879602,-0.0576151705608429,"Converged",FALSE,0.5
172,-2.1180241889095,2.11935725562886,-0.0942166341245723,"Converged",FALSE,0.5
173,-1.7172939062451,1.25507763090243,-0.131255839872809,"Converged",FALSE,0.5
174,-1.81219658905997,1.89079177795796,-0.163176019835556,"Converged",FALSE,0.5
175,-1.74153882431013,1.41547820497848,-0.120322207984568,"Converged",FALSE,0.5
176,-1.90756692238854,1.6813522998303,-0.100311911293899,"Converged",FALSE,0.5
177,-1.70504462367025,0.879234777924361,-0.0921884661112511,"Converged",FALSE,0.5
178,-1.92287495372451,1.68273577590205,-0.100179581863169,"Converged",FALSE,0.5
179,-1.96954221361126,1.34801852585582,-0.0952029203710682,"Converged",FALSE,0.5
180,-1.68750666014696,1.05616076046955,-0.102697145554855,"Converged",FALSE,0.5
181,-2.16727205367901,2.49218626116807,-0.0994132236162077,"Converged",FALSE,0.5
182,-1.74260227356714,1.52364894554531,-0.108015549957962,"Converged",TRUE,0.5
183,-1.92651017283558,1.38020901677903,-0.0505805868432683,"Converged",FALSE,0.5
184,-1.84504630175996,1.77074560634962,-0.118098368240143,"Converged",FALSE,0.5
185,-1.06587041718649,-0.114061653098387,-0.16130074112828,"Converged",FALSE,0.5
186,-2.00723522551032,1.82424162946743,-0.0608617821892982,"Converged",FALSE,0.5
187,-2.62168653041187,2.73607936282542,-0.0738836766515094,"Converged",FALSE,0.5
188,-1.06045605057505,0.339128789979159,-0.184176199120243,"Converged",FALSE,0.5
189,-1.83446313971955,1.28555895273228,-0.086374063076388,"Converged",FALSE,0.5
190,-2.11267088836634,1.56891296705472,-0.0286786313493481,"Converged",FALSE,0.5
191,-1.59715599093446,1.15133895762677,-0.13245287136221,"Converged",FALSE,0.5
192,-1.83351504613324,2.07704503706754,-0.137446350032992,"Converged",FALSE,0.5
193,-1.9576547161088,2.18574412166613,-0.156959601498973,"Converged",FALSE,0.5
194,-1.89552335649382,1.09898904460941,-0.05381548902069,"Converged",FALSE,0.5
195,-2.31662237201211,1.77995916357689,0.0143427115443976,"Converged",FALSE,0.5
196,-1.55021465821719,1.45032265920491,-0.130324285798208,"Converged",FALSE,0.5
197,-1.50109979029655,1.39671480901574,-0.15447740386211,"Converged",FALSE,0.5
198,-1.70234437232912,0.623366831944706,-0.0751209986342681,"Converged",FALSE,0.5
199,-1.78415091673822,1.92612845180456,-0.132567735386194,"Converged",FALSE,0.5
200,-1.51559896209797,0.780341087836408,-0.139680787161222,"Converged",FALSE,0.5
201,-1.15109351507909,0.655667463943419,-0.21325468173432,"Converged",FALSE,0.5
202,-1.58126850372705,1.86050292588911,-0.198591621052841,"Converged",TRUE,0.5
203,-1.61303006367369,1.50461412926305,-0.110554092287112,"Converged",FALSE,0.5
204,-1.57944660475633,1.6562284175119,-0.179668111595615,"Converged",FALSE,0.5
205,-1.71913779591665,1.27372781937794,-0.109998013644797,"Converged",FALSE,0.5
206,-2.60575257537014,2.92873057240883,-0.035101310933567,"Converged",FALSE,0.5
207,-2.14946807649179,1.93888461683872,-0.0634885884422723,"Converged",FALSE,0.5
208,-1.71402021061,0.468973663099067,-0.0460797079424539,"Converged",FALSE,0.5
209,-1.8721895838519,1.58454415246731,-0.12099376271526,"Converged",FALSE,0.5
210,-1.42553832058273,0.930187029757897,-0.146900712784853,"Converged",FALSE,0.5
211,-1.95141948558157,1.99983745483086,-0.116655518226675,"Converged",FALSE,0.5
212,-1.92850551618344,2.15285618321717,-0.120459717261935,"Converged",FALSE,0.5
213,-1.90079741853318,1.45708109800026,-0.0978441623059041,"Converged",FALSE,0.5
214,-1.69751907271957,2.13372363172847,-0.183080346322198,"Converged",FALSE,0.5
215,-1.76788817158485,1.48963894474618,-0.12351498233137,"Converged",FALSE,0.5
216,-2.92348276129129,3.70799233895921,-0.042283032493231,"Converged",FALSE,0.5
217,-1.49399931188138,1.39628894063769,-0.170599529133793,"Converged",FALSE,0.5
218,-2.05486472589443,2.40192395666308,-0.10156048813069,"Converged",FALSE,0.5
219,-1.3590268288348,0.449039269131677,-0.13402681760644,"Converged",FALSE,0.5
220,-1.86889538785186,1.89460415715399,-0.150829426816144,"Converged",FALSE,0.5
221,-1.5594164636452,1.51860158083811,-0.170260163413119,"Converged",FALSE,0.5
222,-1.93587429541296,0.911289860832229,-0.05154008644773,"Converged",FALSE,0.5
223,-1.50313241897795,0.0381400105113062,-0.0338815529311196,"Converged",FALSE,0.5
224,-1.50240900705183,0.313140423893518,-0.0753474713463312,"Converged",FALSE,0.5
225,-2.72039391905376,2.85183472635769,-0.00110820306897618,"Converged",FALSE,0.5
226,-1.49976023446098,0.967201327298357,-0.130172915346323,"Converged",FALSE,0.5
227,-1.5487345172489,1.31348544899005,-0.118977473149549,"Converged",FALSE,0.5
228,-1.5992936049755,0.896674087237725,-0.0968637640658671,"Converged",FALSE,0.5
229,-1.87197218318929,2.04053831052946,-0.107241163161517,"Converged",FALSE,0.5
230,-1.47454258210742,0.377864010811326,-0.113944622055699,"Converged",FALSE,0.5
231,-2.09619856447427,1.85945068475874,-0.0689120879272283,"Converged",FALSE,0.5
232,-1.62764481451693,1.22208269947136,-0.14164506162492,"Converged",FALSE,0.5
233,-2.4682819515169,2.74402474300528,-0.0491560038279572,"Converged",FALSE,0.5
234,-1.47997195368203,1.22142025905303,-0.126758564321684,"Converged",FALSE,0.5
235,-1.99947614920056,2.09504889236571,-0.0818550250153049,"Converged",FALSE,0.5
236,-2.02728709082506,2.89001186876247,-0.14607348391231,"Converged",FALSE,0.5
237,-1.66811648865423,1.0127201751107,-0.0998662908758894,"Converged",FALSE,0.5
238,-1.27921611836207,0.700675049354836,-0.142892810522981,"Converged",FALSE,0.5
239,-2.55999737889599,3.41082749168748,-0.0665617857402209,"Converged",FALSE,0.5
240,-1.78875725218517,1.45701490096374,-0.132149752586,"Converged",FALSE,0.5
241,-2.00660708873873,2.22165904759262,-0.122333418658436,"Converged",FALSE,0.5
242,-2.23622833627455,1.9682331026058,-0.0570061181663531,"Converged",FALSE,0.5
243,-1.98213018261015,0.980453774285632,-0.0259415693249211,"Converged",FALSE,0.5
244,-1.09710628042098,-0.293647595129165,-0.148902128653719,"Converged",FALSE,0.5
245,-2.02602617100064,0.746995893512344,-0.0312830293160284,"Converged",FALSE,0.5
246,-1.25516050357229,-0.413119330662642,-0.0643154107116161,"Converged",FALSE,0.5
247,-2.23388754322938,1.15120075877036,-0.0152665024191842,"Converged",FALSE,0.5
248,-1.94887324227302,2.33912426867407,-0.118582196988104,"Converged",FALSE,0.5
249,-2.0461798539866,1.09601976754972,-0.0427124294554376,"Converged",FALSE,0.5
250,-1.94295767974331,1.25636780679673,-0.0759034378220057,"Converged",FALSE,0.5
251,-1.51596711782288,1.21253836621937,-0.165531877571128,"Converged",FALSE,0.5
252,-2.10092529176198,1.89867207535345,-0.0943852887947922,"Converged",FALSE,0.5
253,-1.87784714715106,1.78271914390928,-0.102232993735792,"Converged",TRUE,0.5
254,-1.80580205675309,1.06258722181159,-0.0811202714751926,"Converged",FALSE,0.5
255,-2.05455403785706,2.04130487994495,-0.101488101378467,"Converged",FALSE,0.5
256,-2.30150319436149,2.11669361253872,-0.0283424251103199,"Converged",FALSE,0.5
257,-1.68620589414115,1.27321009115264,-0.109072367154352,"Converged",FALSE,0.5
258,-1.93643560374676,1.19958822336195,-0.0638584430855282,"Converged",FALSE,0.5
259,-2.51539343088136,3.17975842699067,-0.0675954270623563,"Converged",FALSE,0.5
260,-1.27249331225872,0.720904044647538,-0.152431924117909,"Converged",FALSE,0.5
261,-1.5512207068106,0.720417579386063,-0.122665708877404,"Converged",FALSE,0.5
262,-2.126430286122,2.28961693159382,-0.0891968050888975,"Converged",FALSE,0.5
263,-1.92018282947997,1.66625242585015,-0.0803489872307413,"Converged",FALSE,0.5
264,-1.99370397567932,2.39023726661279,-0.0939117478673248,"Converged",FALSE,0.5
265,-1.89764454187982,1.52186132152451,-0.0807144870744914,"Converged",FALSE,0.5
266,-2.57579403368396,2.67079840195163,-0.0532531037022639,"Converged",TRUE,0.5
267,-2.21745861878719,2.48153193092946,-0.110407137323051,"Converged",FALSE,0.5
268,-1.68122187025879,1.56459095404733,-0.129264551208085,"Converged",FALSE,0.5
269,-1.4722993654821,1.97870830061074,-0.22157268406112,"Converged",FALSE,0.5
270,-2.30515519902218,2.55599351038854,-0.0954020886190416,"Converged",FALSE,0.5
271,-1.34777837198953,0.670781392077378,-0.140379006974288,"Converged",FALSE,0.5
272,-1.70350953998646,1.27604627870484,-0.068751738983863,"Converged",TRUE,0.5
273,-2.32721823024631,3.61310531312729,-0.159435849484719,"Converged",FALSE,0.5
274,-2.23492948627545,1.98741243502623,-0.0470022487294653,"Converged",FALSE,0.5
275,-1.52403935255968,0.61056292772831,-0.104387828481446,"Converged",FALSE,0.5
276,-1.88124043990506,1.90088104450566,-0.121331776757869,"Converged",FALSE,0.5
277,-1.67359015745713,1.28073765076776,-0.0772593590321535,"Converged",TRUE,0.5
278,-1.67025906018332,0.508517020973758,-0.0703091620674054,"Converged",FALSE,0.5
279,-1.10596831271313,-0.279632714464011,-0.110562001483862,"Converged",FALSE,0.5
280,-2.23594033370875,1.51294650004037,-0.0316353667575465,"Converged",FALSE,0.5
281,-1.74339793029612,1.42077816267702,-0.108172917021529,"Converged",FALSE,0.5
282,-1.72377706872279,1.5623870022678,-0.155398059426949,"Converged",FALSE,0.5
283,-1.56210531617994,1.04505488267084,-0.136639043801673,"Converged",FALSE,0.5
284,-1.64913582817408,1.52369137075092,-0.132264371654571,"Converged",FALSE,0.5
285,-2.06601720716438,2.59799451927629,-0.142714303661825,"Converged",FALSE,0.5
286,-2.2141781405458,1.5365613019593,-0.0164032091336047,"Converged",FALSE,0.5
287,-1.87701971725143,0.8543834752691,-0.0643652516630288,"Converged",FALSE,0.5
288,-1.95717269502657,1.15169160446909,-0.0938029957220754,"Converged",FALSE,0.5
289,-2.27748636597939,2.28772758381874,-0.0648975244815483,"Converged",FALSE,0.5
290,-2.17572896100352,2.37995136286188,-0.0600375881580128,"Converged",FALSE,0.5
291,-1.73041007420817,1.36190776197161,-0.0700830970758515,"Converged",FALSE,0.5
292,-2.43486417230735,3.43340844476452,-0.0949435870558958,"Converged",FALSE,0.5
293,-1.93506628690228,1.37043320323099,-0.085633896716056,"Converged",FALSE,0.5
294,-1.46225390097044,1.44831092464843,-0.159747201057847,"Converged",FALSE,0.5
295,-2.1692547795607,0.801716681989435,0.00753552108426193,"Converged",FALSE,0.5
296,-2.18178906105729,3.06314222470257,-0.143752310123007,"Converged",FALSE,0.5
297,-1.61500910855295,0.123290077907261,-0.0562381735141705,"Converged",FALSE,0.5
298,-2.30069960601448,2.77721351909317,-0.109662337099816,"Converged",FALSE,0.5
299,-1.51716388150152,0.659828514719931,-0.0819879001928467,"Converged",FALSE,0.5
300,-2.02501292638456,1.99558194550748,-0.0688708612905228,"Converged",FALSE,0.5
301,-1.84189448499479,1.30063060319222,-0.0963062440211224,"Converged",FALSE,0.5
302,-1.77099135591613,1.37732939494645,-0.111498888267491,"Converged",FALSE,0.5
303,-1.87646184691289,1.74537296153965,-0.0545533160571772,"Converged",FALSE,0.5
304,-2.21890996643285,2.2337607261567,-0.0683224795226886,"Converged",FALSE,0.5
305,-1.48986146027516,0.800689566343298,-0.105356872533686,"Converged",FALSE,0.5
306,-1.35947437209286,0.452971085670204,-0.112374186298239,"Converged",FALSE,0.5
307,-2.00396048508599,3.03717651164278,-0.175927236292697,"Converged",FALSE,0.5
308,-2.58015006813745,2.66023256306026,-0.0387523683579239,"Converged",FALSE,0.5
309,-0.85531955917289,-0.249718837519835,-0.171541002094629,"Converged",FALSE,0.5
310,-1.78052028725184,1.85132931207331,-0.115887488974969,"Converged",FALSE,0.5
311,-2.08138771780605,2.37947348551063,-0.0628152422862628,"Converged",FALSE,0.5
312,-1.6797655191614,1.65086782093713,-0.142853345157123,"Converged",FALSE,0.5
313,-1.42875746108358,1.19580547501012,-0.139339063511826,"Converged",TRUE,0.5
314,-1.34430314672093,0.694162645200352,-0.160614931299397,"Converged",FALSE,0.5
315,-2.0378501130874,1.73446337871804,-0.0721188827093428,"Converged",FALSE,0.5
316,-1.5157234150083,0.834742010699,-0.122343359994337,"Converged",FALSE,0.5
317,-1.49181964112675,-0.10568583767167,-0.0386322057762158,"Converged",FALSE,0.5
318,-1.84755334314114,0.80098406186765,-0.0446471822643926,"Converged",FALSE,0.5
319,-2.41725646528417,2.50852260233427,-0.0606848618240436,"Converged",FALSE,0.5
320,-1.82497267039111,1.19678898223009,-0.0941168992898134,"Converged",FALSE,0.5
321,-1.37945516287501,0.959027743784073,-0.150663970831697,"Converged",FALSE,0.5
322,-1.50067499483713,1.26189407485994,-0.11619037558047,"Converged",FALSE,0.5
323,-2.06346297950581,2.14421591239285,-0.110484947979129,"Converged",FALSE,0.5
324,-1.7160430358802,1.14851464881586,-0.0946473731996219,"Converged",FALSE,0.5
325,-2.20313571642601,2.0637369213547,-0.062584123512631,"Converged",FALSE,0.5
326,-1.89226299964744,1.95540070988034,-0.133666691772318,"Converged",FALSE,0.5
327,-2.15423541292154,1.39326273383517,-0.0248386510129972,"Converged",FALSE,0.5
328,-2.43868475786768,3.33308515529779,-0.112809527013502,"Converged",FALSE,0.5
