"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","audit_recovery"
86,-1.97862841267598,1.15929585344891,-0.0343269004757056,"Converged",FALSE,0.9
87,-1.69707173321907,0.276882175632527,-0.034943071557053,"Converged",FALSE,0.9
88,-1.86072729959155,1.63717281824012,-0.104221439508097,"Converged",FALSE,0.9
89,-1.36529098902887,0.871765833190537,-0.111738597858013,"Converged",FALSE,0.9
90,-1.85868094860648,2.63815399583087,-0.19134721863427,"Converged",FALSE,0.9
91,-1.79757727516121,1.14210202145807,-0.0473375949459401,"Converged",FALSE,0.9
92,-2.15541375004636,2.70583237149573,-0.0876941730886616,"Converged",FALSE,0.9
93,-2.42143474073586,1.73744037184876,-0.0166304664602431,"Converged",FALSE,0.9
94,-1.41667750904333,0.429748735584179,-0.131172971097671,"Converged",FALSE,0.9
95,-1.2352036120656,1.21346060965875,-0.215767450195227,"Converged",FALSE,0.9
96,-1.25406821866909,1.31757361867227,-0.195693305171018,"Converged",TRUE,0.9
97,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
98,-2.17090752533587,2.27265725601006,-0.0601566081969741,"Converged",FALSE,0.9
99,-1.81811365447429,1.80847451330063,-0.0975643581663662,"Converged",FALSE,0.9
100,-1.92999203668448,0.424684863249075,0.00273799695771328,"Converged",FALSE,0.9
101,-1.64942269327989,1.47658424039435,-0.129585880033908,"Converged",FALSE,0.9
102,-1.33262875595143,0.0464556577527028,-0.118460518953165,"Converged",TRUE,0.9
103,-2.47226256236537,1.88126392197426,-0.0153436246766786,"Converged",TRUE,0.9
104,-1.46954039224259,0.188866111054432,-0.0825583953450489,"Converged",FALSE,0.9
105,-2.20709814379766,3.83702479455679,-0.168629233560487,"Converged",FALSE,0.9
106,-2.23877147191584,2.25908196441339,-0.0812406008164956,"Converged",TRUE,0.9
107,-1.72745444257189,0.854628073967,-0.0686921850404912,"Converged",TRUE,0.9
108,-1.55038379572826,0.729248855292884,-0.106680294970003,"Converged",FALSE,0.9
109,-1.84108200834388,0.554118922343595,-0.0339029374992119,"Converged",FALSE,0.9
110,-1.72015837780346,1.40393133692406,-0.091936600078457,"Converged",TRUE,0.9
111,-1.84069687291347,1.74605323458188,-0.100864861324927,"Converged",FALSE,0.9
112,-2.71087810496668,3.68633137079207,-0.0741369832869922,"Converged",FALSE,0.9
113,-1.6206653576958,0.576702581132808,-0.108973378851905,"Converged",TRUE,0.9
114,-1.96542875627118,1.812659257381,-0.0808008503067388,"Converged",FALSE,0.9
115,-2.16484283258173,3.0584341174105,-0.152278450844933,"Converged",TRUE,0.9
116,-1.24866368669572,0.187687279519077,-0.152817606575093,"Converged",FALSE,0.9
117,-1.90597203631751,1.8524638872364,-0.104326218251846,"Converged",TRUE,0.9
118,-1.11511899273073,0.610638914425482,-0.190489662062472,"Converged",FALSE,0.9
119,-2.08064473404846,2.36691680808338,-0.111472735268017,"Converged",FALSE,0.9
120,-2.11918897404269,2.10037210901574,-0.0794640498600787,"Converged",TRUE,0.9
121,-1.24180247528666,-0.555990984279429,-0.109210588501399,"Converged",FALSE,0.9
122,-1.99389692357611,2.19714536698361,-0.103237547357485,"Converged",FALSE,0.9
123,-1.68734725463912,1.63028367542426,-0.121076007610237,"Converged",FALSE,0.9
124,-1.16431157047177,0.252892737989929,-0.142356796811441,"Converged",FALSE,0.9
125,-1.79598916662534,0.936163572533115,-0.087595036869628,"Converged",FALSE,0.9
126,-1.4880928884529,0.389821036293544,-0.0909795162401123,"Converged",TRUE,0.9
127,-1.10150544464748,0.584936193372101,-0.213239124722459,"Converged",FALSE,0.9
128,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
129,-2.29805896023994,3.03667630117792,-0.117032041693556,"Converged",FALSE,0.9
130,-1.58237433449364,1.5408226593794,-0.168552010980059,"Converged",FALSE,0.9
131,-1.53266677331516,1.03805570443037,-0.147778426365569,"Converged",FALSE,0.9
132,-2.14283098491745,2.7942814034504,-0.129272490608959,"Converged",FALSE,0.9
133,-1.59965148938126,1.26454444173914,-0.147907648056316,"Converged",TRUE,0.9
134,-2.0207082584769,1.77053588867124,-0.0546348294628238,"Converged",TRUE,0.9
135,-1.99646727277249,2.48438468565154,-0.116502013593815,"Converged",FALSE,0.9
136,-1.66203426557025,1.35662978451168,-0.107632169325381,"Converged",FALSE,0.9
137,-1.69715998836798,1.32128866333173,-0.147695323990229,"Converged",FALSE,0.9
138,-1.75388351173267,1.01515184585686,-0.0779257008155731,"Converged",TRUE,0.9
139,-1.58960839639151,1.58118736178383,-0.184676455949467,"Converged",TRUE,0.9
140,-1.40452941650679,1.00382080003879,-0.122628872081464,"Converged",TRUE,0.9
141,-1.90432957701325,0.446331286651572,-0.0292136038312775,"Converged",FALSE,0.9
142,-1.94989819533428,1.37874459819992,-0.0647215741119529,"Converged",FALSE,0.9
143,-1.47530362254244,-0.113006575611849,-0.0654617495165803,"Converged",FALSE,0.9
144,-1.46788389409983,0.573951346213925,-0.0812408297430904,"Converged",TRUE,0.9
145,-1.64158397685485,0.882504655694258,-0.0925219484056192,"Converged",FALSE,0.9
146,-1.33385603443422,0.976833148259985,-0.167891554174339,"Converged",TRUE,0.9
147,-1.83105268773924,2.24920305622336,-0.154735021523187,"Converged",FALSE,0.9
148,-1.90573438668052,2.42058544595363,-0.139329301501314,"Converged",FALSE,0.9
149,-1.36564479731981,0.129229620900279,-0.126220289815038,"Converged",FALSE,0.9
150,-1.85499481250135,1.38426330592309,-0.0855011299592189,"Converged",FALSE,0.9
151,-1.2233359542964,0.0162778065831886,-0.17741744030015,"Converged",TRUE,0.9
152,-2.39638052492071,2.22032622653765,-0.0323222966839451,"Converged",TRUE,0.9
153,-2.14343450651764,1.22577913140457,-0.0214116313212247,"Converged",FALSE,0.9
154,-1.75947113771247,0.832842407049416,-0.06443650210165,"Converged",FALSE,0.9
155,-1.68396426661187,1.51671774783999,-0.161381122876948,"Converged",FALSE,0.9
156,-2.07902652644978,2.11691676270892,-0.100332105259811,"Converged",FALSE,0.9
157,-1.87086376820986,1.88487404188697,-0.108753756657744,"Converged",TRUE,0.9
158,-1.31031438093569,1.4135883978284,-0.203079056145473,"Converged",FALSE,0.9
159,-2.06726987016214,1.68006564016874,-0.074729375004813,"Converged",FALSE,0.9
160,-1.93397253301489,2.41332837745335,-0.108716251831538,"Converged",FALSE,0.9
161,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
162,-2.02156096638542,1.02683539979457,-0.0650274459559482,"Converged",TRUE,0.9
163,-1.04937372655406,-0.30253557716222,-0.132730804551729,"Converged",TRUE,0.9
164,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
165,-1.86228092142562,0.547216851024908,-0.0314484134208922,"Converged",FALSE,0.9
166,-1.76984122670356,1.52700322794176,-0.104253110796749,"Converged",TRUE,0.9
167,-1.90664522796034,2.27237674291497,-0.133742199077407,"Converged",FALSE,0.9
168,-1.73287695140438,0.838846643199153,-0.0681753081374206,"Converged",FALSE,0.9
169,-2.05526067270276,2.258119506544,-0.0978340836494346,"Converged",FALSE,0.9
170,-2.55589372316991,4.01452651651511,-0.113418336538904,"Converged",FALSE,0.9
171,-1.47803956795818,0.858200109956654,-0.141168006340954,"Converged",FALSE,0.9
172,-1.67610777648463,1.30736324057486,-0.121807477475054,"Converged",FALSE,0.9
173,-1.67197871430814,0.85628321524731,-0.100391103963272,"Converged",FALSE,0.9
174,-1.59356891112436,1.20855615612208,-0.119096649511698,"Converged",FALSE,0.9
175,-1.53018064198507,0.538894833130927,-0.0704507217809956,"Converged",FALSE,0.9
176,-2.16610592362897,2.71281488083968,-0.107139130914164,"Converged",FALSE,0.9
177,-1.73120456943687,0.932670084469986,-0.0704258726286352,"Converged",FALSE,0.9
178,-1.72697377177443,0.725711361230234,-0.0693192822516809,"Converged",FALSE,0.9
179,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
180,-2.15519625747275,3.46430808808508,-0.186684195388725,"Converged",FALSE,0.9
181,-1.59066426032228,0.675210761536774,-0.0729537812893759,"Converged",FALSE,0.9
182,-2.7653698343324,3.5289735995226,-0.0504753139346677,"Converged",FALSE,0.9
183,-1.3217484517797,1.13655945594079,-0.160905438460264,"Converged",FALSE,0.9
184,-1.14448944898184,0.406920798625472,-0.162891244659182,"Converged",FALSE,0.9
185,-1.76980662164742,1.36510174941815,-0.0788362533219183,"Converged",FALSE,0.9
186,-1.26223703163335,-0.271569664939252,-0.121991586721961,"Converged",FALSE,0.9
187,-1.90249437646124,1.88008950664361,-0.0876064961793715,"Converged",FALSE,0.9
188,-1.67290345014578,1.65385376651158,-0.153101051783594,"Converged",FALSE,0.9
189,-1.87645972796276,1.43237375820511,-0.0882796187173782,"Converged",FALSE,0.9
190,-1.41677749501892,-1.06856505054851,-0.0338373905693016,"Converged",FALSE,0.9
191,-1.35215215889173,-0.0691220539504505,-0.11585823062586,"Converged",FALSE,0.9
192,-1.83946133589111,1.58345552133726,-0.100520359022556,"Converged",FALSE,0.9
193,-1.66654720466181,1.52892024565456,-0.141594177720124,"Converged",FALSE,0.9
194,-2.5111578810805,2.97508974289969,-0.0764574085121014,"Converged",FALSE,0.9
195,-1.22804860876239,0.674192175459872,-0.155437719554918,"Converged",TRUE,0.9
196,-2.03016981857949,1.40647576662785,-0.0735664543293813,"Converged",FALSE,0.9
197,-2.15350715045784,2.47478599046589,-0.0836471803006756,"Converged",FALSE,0.9
198,-1.8383973221617,1.39461429813659,-0.0929785897142042,"Converged",FALSE,0.9
199,-1.74912665496513,1.03875972267616,-0.0726662611997027,"Converged",TRUE,0.9
200,-2.08893705976989,1.20851904476577,-0.0257892355340239,"Converged",FALSE,0.9
201,-1.99763929510416,3.03012463907531,-0.167247530322172,"Converged",TRUE,0.9
202,-1.51613114729568,1.94811626885186,-0.180460328064579,"Converged",FALSE,0.9
203,-1.48468930465895,0.0387604140859549,-0.0576450379615406,"Converged",FALSE,0.9
204,-1.88506893684952,1.63902422884961,-0.143934736244388,"Converged",TRUE,0.9
205,-1.98088845568327,1.53371477946144,-0.0966984869881542,"Converged",FALSE,0.9
206,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
207,-2.43590699692743,3.56013334232797,-0.117547204538623,"Converged",TRUE,0.9
208,-1.67475055774512,1.26204069275224,-0.122892583224002,"Converged",FALSE,0.9
209,-2.01455928160732,2.15210275241576,-0.0961033967289254,"Converged",FALSE,0.9
210,-1.28573841161888,-0.608536326307145,-0.0964797575881397,"Converged",TRUE,0.9
211,-1.71940427414189,1.80935194671923,-0.139439232307734,"Converged",FALSE,0.9
212,-2.13968153867551,2.07190679265231,-0.0374831364042668,"Converged",FALSE,0.9
213,-1.6422848791447,0.0920794036120454,-0.0249894070467624,"Converged",FALSE,0.9
214,-2.81159424052473,3.46221091843932,-0.0516518048576973,"Converged",FALSE,0.9
215,-1.90903749139537,2.43054172215273,-0.15436833542494,"Converged",FALSE,0.9
216,-1.69211799844083,0.971784648602352,-0.124354586802921,"Converged",FALSE,0.9
217,-1.96179838097818,1.97361462553179,-0.0993074176302071,"Converged",FALSE,0.9
218,-1.8437152839926,2.00059852838982,-0.12775792328528,"Converged",FALSE,0.9
219,-1.6286712025971,1.3772816891818,-0.120005249267611,"Converged",TRUE,0.9
220,-2.95210412447871,4.61389061894587,-0.1056619059575,"Converged",TRUE,0.9
221,-1.92529878419848,1.82039089675757,-0.109469503493278,"Converged",FALSE,0.9
222,-1.36799944452609,-0.408860974088441,-0.107168056111614,"Converged",TRUE,0.9
223,-1.53412838122514,-0.0436355260497397,-0.0641456178557778,"Converged",FALSE,0.9
224,-2.24757103858114,2.39831218704812,-0.0628170030176884,"Converged",FALSE,0.9
225,-1.76792278758111,1.68879403434189,-0.0770731123302101,"Converged",FALSE,0.9
226,-1.72547812554571,1.41236719300306,-0.119775722184906,"Converged",TRUE,0.9
227,-1.84783531034569,1.74803847951829,-0.09223820101481,"Converged",FALSE,0.9
228,-1.69203730632729,1.12129173850943,-0.072642492479317,"Converged",FALSE,0.9
229,NA,NA,NA,"MAX_ITER reached",FALSE,0.9
230,-1.49604608015822,1.28863133266289,-0.186588657006862,"Converged",FALSE,0.9
231,-1.91650393896474,1.83810989982123,-0.0965242248248154,"Converged",TRUE,0.9
232,-2.09124804383899,2.49856378499986,-0.114022101682781,"Converged",TRUE,0.9
233,-1.65997522529912,0.952292350036555,-0.0895161770696559,"Converged",FALSE,0.9
234,-2.24377120646509,1.91073261991601,-0.0164069963824734,"Converged",TRUE,0.9
235,-1.9754009794711,2.41182637148046,-0.134410961059568,"Converged",TRUE,0.9
236,-2.06026932511604,2.54769269993891,-0.110463227671979,"Converged",TRUE,0.9
237,-2.07124347266894,1.77586049839399,-0.0795110896957532,"Converged",FALSE,0.9
238,-1.25514135915667,-0.762565300731228,-0.0584708746131571,"Converged",FALSE,0.9
239,-1.40266210838514,0.119389771790603,-0.103327026317687,"Converged",FALSE,0.9
240,-1.76949409264782,1.12897382802398,-0.0626830404148286,"Converged",FALSE,0.9
241,-1.35737930469186,0.113170874336291,-0.0954949742492128,"Converged",FALSE,0.9
242,-1.91117433646234,0.900073206782103,-0.0379896225264483,"Converged",FALSE,0.9
243,-1.72828004056695,0.752073217374681,-0.07219992769893,"Converged",FALSE,0.9
244,-1.90952515524002,1.13898535097672,-0.0700643136842801,"Converged",FALSE,0.9
245,-1.62346756956278,0.222016921220469,-0.0915857989847449,"Converged",FALSE,0.9
246,-1.53540420645835,0.575768591560254,-0.0952686925862244,"Converged",FALSE,0.9
247,-2.1918257737283,1.6815740653763,-0.015781972335791,"Converged",FALSE,0.9
248,-2.17745711051044,1.70811343076249,-0.0679382474780854,"Converged",FALSE,0.9
249,-2.23169119846506,2.78909433532388,-0.0827445420693012,"Converged",FALSE,0.9
250,-1.51747391972807,1.44792041400471,-0.169997954035936,"Converged",FALSE,0.9
251,-1.18579215299549,0.729523741295725,-0.143966239482813,"Converged",FALSE,0.9
252,-1.6001715607095,1.3475165389421,-0.106923342708167,"Converged",TRUE,0.9
253,-2.18817909328259,2.00135077236297,-0.0765461297628811,"Converged",FALSE,0.9
254,-1.7219174405813,1.62410881715602,-0.117417824269491,"Converged",FALSE,0.9
255,-1.44758873557487,0.0966269202982332,-0.09850823168371,"Converged",FALSE,0.9
256,-2.1707291403025,1.68381862542679,-0.0625234446845983,"Converged",FALSE,0.9
257,-1.99110377266713,1.2533779231193,-0.0339497734275017,"Converged",FALSE,0.9
258,-1.48283033052822,1.24308599430621,-0.178181406798796,"Converged",FALSE,0.9
259,-1.77682941691124,1.28295372173936,-0.101539592950927,"Converged",FALSE,0.9
260,-1.66036700327892,0.123376485062703,-0.0671857325687557,"Converged",TRUE,0.9
261,-1.83889434279594,1.11445937932902,-0.0493654356054667,"Converged",FALSE,0.9
262,-2.3397745318818,2.98766072896137,-0.103902596495864,"Converged",FALSE,0.9
263,-1.59030176921702,1.06848415703087,-0.10231390011928,"Converged",FALSE,0.9
264,-1.83175052512233,2.05384954109889,-0.133576413976148,"Converged",FALSE,0.9
265,-2.13828747880439,2.89431761846463,-0.15092028601824,"Converged",FALSE,0.9
266,-1.65522836936716,1.01011370012743,-0.0959050375027981,"Converged",FALSE,0.9
267,-2.09089913973315,2.70402095252166,-0.127922936732785,"Converged",FALSE,0.9
268,-1.47004415771036,-0.381118391139948,-0.035911855483883,"Converged",FALSE,0.9
269,-2.29377470040159,3.03321700556429,-0.104226342310437,"Converged",FALSE,0.9
270,-1.51238243810854,1.32112724959619,-0.134614635023393,"Converged",FALSE,0.9
271,-1.54605135119597,0.448581046417184,-0.12140642695315,"Converged",FALSE,0.9
272,-2.30235918098997,1.68230691649164,-0.00264993510902075,"Converged",FALSE,0.9
273,-1.62125056479636,1.17108405382561,-0.110367758063085,"Converged",FALSE,0.9
274,-1.71193802456598,0.487429462614079,-0.0469732872323127,"Converged",FALSE,0.9
275,-2.14070219871882,2.39583929603072,-0.112921115774565,"Converged",TRUE,0.9
276,-1.98356793673123,1.8486002275367,-0.0996868911188004,"Converged",FALSE,0.9
277,-1.83209242366275,1.52640907979252,-0.102657438647515,"Converged",FALSE,0.9
278,-1.89839262554621,1.36224490727322,-0.0599515253132982,"Converged",FALSE,0.9
279,-1.95327100277794,0.836868075841852,-0.0234276705780229,"Converged",FALSE,0.9
280,-1.97797934890157,2.41934125376907,-0.139160245248524,"Converged",FALSE,0.9
281,-1.3163568204372,0.0762084325400443,-0.132328709600936,"Converged",TRUE,0.9
282,-1.61594750729559,0.476011258677314,-0.0642021966681021,"Converged",FALSE,0.9
283,-1.82386751644577,1.38515183159528,-0.0819155287451455,"Converged",FALSE,0.9
284,-1.78388548917551,1.87893242935797,-0.116734560687135,"Converged",FALSE,0.9
285,-1.97136576271083,2.52861724125129,-0.138199722742487,"Converged",FALSE,0.9
286,-1.59599979617178,1.54049144420064,-0.154311666411416,"Converged",FALSE,0.9
287,-2.49698716337381,2.38920924647875,-0.00977983801675067,"Converged",FALSE,0.9
288,-1.7735337122923,1.58466249171678,-0.13197703348204,"Converged",FALSE,0.9
289,-1.76006168383003,1.50345404564704,-0.0967014653257538,"Converged",FALSE,0.9
290,-2.1097311293822,1.74124080638702,-0.0537978314326847,"Converged",FALSE,0.9
291,-2.43700336762624,3.63015915989712,-0.131588774749729,"Converged",FALSE,0.9
292,-1.5783247573526,0.0377125790206833,-0.0792685875535174,"Converged",FALSE,0.9
293,-2.7773634893461,3.48187138405252,-0.0534670719980921,"Converged",TRUE,0.9
294,-1.85250086109916,2.00085165752732,-0.166318248197458,"Converged",FALSE,0.9
295,-1.37183498205773,0.17329054888232,-0.0819331582511588,"Converged",FALSE,0.9
296,-1.87518465026044,1.99964113145333,-0.145131258781718,"Converged",FALSE,0.9
297,-2.27217553825152,2.19682678981214,-0.0919998992239812,"Converged",FALSE,0.9
298,-2.06974698232287,1.2163679701138,0.00108429906656301,"Converged",FALSE,0.9
299,-2.11928358142292,2.03491526980717,-0.0976923787963125,"Converged",FALSE,0.9
300,-2.19529211488437,1.97813705364182,-0.0452149020848478,"Converged",TRUE,0.9
301,-2.09226320238407,1.56374571498816,-0.0590116553705267,"Converged",TRUE,0.9
302,-2.08147029192553,2.17521346496526,-0.121125838105845,"Converged",TRUE,0.9
303,-1.4569723993635,0.486407103992055,-0.125556825533581,"Converged",TRUE,0.9
304,-1.71772005143003,-0.194408634609061,0.00909545854957234,"Converged",FALSE,0.9
305,-1.5846964392898,0.982217246180928,-0.116481701754737,"Converged",FALSE,0.9
306,-1.83828969949117,1.56256778501773,-0.0960439870010566,"Converged",FALSE,0.9
307,-2.46176500268349,2.90926343343584,-0.0893421296072668,"Converged",FALSE,0.9
308,-1.79094510502543,1.38840448822483,-0.0841107757301373,"Converged",FALSE,0.9
309,-1.90036188238021,1.94295371810572,-0.113434902775241,"Converged",FALSE,0.9
310,-1.79257780251998,2.13252915653279,-0.19152496489908,"Converged",TRUE,0.9
311,-1.34455264525212,0.871190536219068,-0.146786343062864,"Converged",FALSE,0.9
312,-1.67542916427552,0.577516712579293,-0.0916221714665213,"Converged",FALSE,0.9
313,-1.74794823390642,1.83914905217408,-0.158055706842122,"Converged",FALSE,0.9
314,-1.81918598592489,2.86804786860701,-0.167584308108642,"Converged",FALSE,0.9
315,-1.76771630761203,0.240573482799211,-0.0451788783175397,"Converged",FALSE,0.9
316,-1.60638080486662,1.64898934675979,-0.197105413608424,"Converged",FALSE,0.9
317,-1.62365436410946,0.491841226339909,-0.0652290021392091,"Converged",FALSE,0.9
318,-1.22230568135598,-0.54525924097748,-0.0767886812539953,"Converged",FALSE,0.9
319,-1.47897800336373,1.97430965940696,-0.218801933686499,"Converged",TRUE,0.9
320,-1.56458547738618,0.891993566660327,-0.103093141235394,"Converged",FALSE,0.9
321,-2.55986074583421,3.1447886030318,-0.0717611109233413,"Converged",FALSE,0.9
322,-1.80507731541007,1.91862149357824,-0.115805398709393,"Converged",FALSE,0.9
323,-1.82848547283258,1.60885790494363,-0.0734245429714635,"Converged",TRUE,0.9
324,-1.86952672410406,0.560323618553361,-0.0228265950779011,"Converged",FALSE,0.9
325,-1.43609750897949,1.06727107569613,-0.141765595817545,"Converged",FALSE,0.9
326,-1.37607950645338,0.358436745347958,-0.0953228201249703,"Converged",FALSE,0.9
327,-1.85429926381282,0.628952809250633,-0.0422071652662373,"Converged",FALSE,0.9
328,-2.17783343630827,3.48785816642315,-0.147253110104207,"Converged",TRUE,0.9
329,-1.75083679822705,2.33840669878833,-0.153142597558247,"Converged",TRUE,0.9
