"sim","gs_beta0","gs_beta1","gs_beta2","naive_beta0","naive_beta1","naive_beta2","cc_beta0","cc_beta1","cc_beta2","smle_beta0","smle_beta1","smle_beta2","resampled_V","tpr","fpr"
11,-1.39455102487108,0.70218793551291,-0.0117991804797633,-1.21603614000896,0.0319272337865565,-0.0113078929563265,-2.17488221387672,0.712049135818626,0.0114981121680464,-0.727625532842636,-1.61093520025961,-0.0115247864136326,FALSE,0.5,0.5
12,-1.86541033404605,1.57440217236785,-0.00784913515721071,-1.41396227344182,0.13761338988228,-0.00809373701497175,-3.19224167174951,1.55378876931001,0.0230358219433063,-1.23449001663156,-0.342450624058765,-0.00795813938077377,FALSE,0.5,0.5
13,-0.795034806155177,1.03942456646174,-0.0269356091005415,-0.445665784164036,-0.0646294925172045,-0.0266767118708489,-8.2338070742136,0.75060691696256,0.117702963335135,-0.908930096919135,1.31916344971536,-0.0271637198793422,FALSE,0.5,0.5
14,-2.01842190680052,-0.0270252615308191,0.00639027657555431,-1.91984392520302,-0.208309186428543,0.00635658809599035,0.660100295606801,-1.3437672567732,-0.0371756195812765,-1.35704101868911,-2.17249241864957,0.00622480383009913,FALSE,0.5,0.5
15,0.0685363852784812,0.278814563376083,-0.0428141359761918,0.45188054781137,-0.593830812226845,-0.0431692617359965,3.06754724701693,-1.53184916335498,-0.0970410111301376,0.330758846598007,-0.563404573645437,-0.0429790630075205,FALSE,0.5,0.5
16,-0.816260389112844,-0.0874824892770087,-0.0191898727747258,-0.879367082381717,0.079282205801495,-0.0192680907204216,-0.531354871329379,-3.4924354711277,0.0028771047546993,0.154738701406301,-3.43686962820784,-0.0194471321853969,FALSE,0.5,0.5
17,-1.48631634893236,0.785625573009122,-0.0108853489407711,-1.27974690060741,0.105077485599559,-0.0111521863526244,2.25742259863246,-0.581099966185021,-0.0795970523396311,-0.698193491245818,-2.04986485717809,-0.0106185275787852,FALSE,0.5,0.5
18,0.0617327806106113,0.843050165435886,-0.0479549092638644,0.406885846793872,-0.201502613343038,-0.0473828768772231,-0.921070645580543,1.53872483699352,-0.0428147266011486,-0.832049777408373,3.52922718304198,-0.049324257523181,FALSE,0.5,0.5
19,-1.72609802172924,1.66218522330789,-0.0155300825793745,-1.20932031504212,0.0551114714960915,-0.0157436607901938,-0.532103581494327,4.48486792192274,-0.0644952962563336,-3.1008308452749,5.40687003420387,-0.0152184134083835,FALSE,0.5,0.5
20,-1.99605335172632,1.68065694585586,-0.00595217834456848,-1.8047519245598,0.743541578594845,-0.00655825446312557,1.42101619242524,1.64772715008165,-0.0803220431847557,-0.747667834046833,-2.20609525528589,-0.00650027428022243,FALSE,0.5,0.5
21,-1.2598986241308,1.06709287846729,-0.0185909072879849,-0.288214894235206,-1.12893728894416,-0.0204545630272305,-1.22345336847699,1.61029122755253,-0.0201362279487261,-0.815715657949108,-0.25271470231687,-0.019399176316972,FALSE,0.5,0.5
22,-1.44201408217078,1.13241687860211,-0.0107992974693725,-1.18987193008667,0.275610148384659,-0.0114631009361634,-4.28068814765767,0.769290457041219,0.0485617243698296,-1.70898476590178,2.21222152648395,-0.0122231772128231,FALSE,0.5,0.5
23,-0.785227192375809,0.547392485091472,-0.0251487778705626,-0.704595763148801,0.228969755417678,-0.0256531673622006,-2.46286072455043,3.50655370602825,-0.015776460863643,-0.182337170763057,-1.43008415137101,-0.0257159959202939,FALSE,0.5,0.5
24,-1.44685316726163,0.522123284351764,-0.00663075194526812,-1.75942710272532,0.9471318406377,-0.00683915208607763,-5.95182827831996,2.26375058553311,0.0816461233005021,-2.90568136279596,4.7703861938739,-0.00568067694508062,FALSE,0.5,0.5
25,-1.23859934636185,1.4243516883063,-0.0201612846322658,-1.06238496023567,0.434096515921978,-0.0190190236309902,-0.133284030882093,1.12071725533815,-0.0431168270824493,-0.570125648996279,-0.801431210113786,-0.0195439340993621,FALSE,0.5,0.5
26,-1.24448658569363,-0.303651702785402,-0.00992638870268007,-1.09762389981836,-0.4497631806727,-0.0102429093147786,-1.1084280980185,0.825868559286544,-0.0252077441630608,-1.46508325527968,0.438745733288355,-0.010050438067363,FALSE,0.5,0.5
27,-1.14371612949961,1.3237842830625,-0.0188200515680864,-0.669826791342433,-0.0908857847944888,-0.0191257968620951,1.00448736926881,-1.50237282596942,-0.0482418136589233,-0.56707265696763,-0.488356009394204,-0.0192431507935443,FALSE,0.5,0.5
28,-1.40695232427201,0.943027829237996,-0.014981385459615,-0.914055679038943,-0.385182115030608,-0.0151344500235586,-3.02667686508692,-0.729301662527935,0.0420807873023805,-1.18755425373651,0.255917920926317,-0.0149696330401069,FALSE,0.5,0.5
29,-1.12410684292262,1.24506961512533,-0.0197756517846488,-0.999199446847188,0.469444509960136,-0.019281599315598,0.583256674521249,-2.46094680585962,-0.0353523623691846,0.455361165604077,-4.06599990345386,-0.0199596262549764,FALSE,0.5,0.5
30,0.248010662962646,0.229642317626822,-0.0422188730216193,-0.00537767749395558,0.604609872946363,-0.0418085545879756,-0.412880094647238,-0.582431207321183,-0.0173266624502306,-0.011463967019955,1.02855616518834,-0.0421163992575209,FALSE,0.5,0.5
31,-0.716146996875078,0.490630718679098,-0.0239858443610577,-0.65456069512203,0.170078194357637,-0.0238325550931122,-2.45479106796023,2.80322859923135,-0.00724416201805604,-1.13617157811894,1.73831375603762,-0.0240830503679488,FALSE,0.5,0.5
32,-3.13196545946201,0.446872360217096,0.0269279875446815,-2.8896935247203,-0.256992610071089,0.0275579830805877,-2.54408752111679,-0.297219297295684,0.0295947255341997,-2.80890508525734,-0.616395396895071,0.0272714048817554,FALSE,0.5,0.5
33,-2.63502349508787,1.22607458909325,0.0144930165336514,-2.02001541202512,-0.461403222441853,0.0143528557955868,-2.14241849180198,2.94594440257789,0.000838522784887477,-3.08971557712149,2.58866098274477,0.015615348118931,FALSE,0.5,0.5
34,-2.34541621871788,1.6267079960674,0.00177714978278335,-1.83691467137849,-0.01037860307229,0.00199142715507462,-1.70734532143741,2.90066431463981,-0.0168425244266187,-2.27700945046125,1.30987159847461,0.00217851922108713,FALSE,0.5,0.5
35,-2.4584911200377,0.705908929358144,0.0107198993436425,-2.34984742030552,0.186892763035907,0.0112014668228277,-4.7694111180442,-2.70649823467139,0.0780040930556486,-0.655656169537481,-5.54959527094433,0.0117423051221731,FALSE,0.5,0.5
36,-0.592551773648951,0.620097306154166,-0.0301779801855098,-0.478527376043759,0.1311464037841,-0.0298311740906645,0.861537520190832,1.47501795786382,-0.0695249796589354,-0.285275952983568,-0.417117740202359,-0.0296781541478201,FALSE,0.5,0.5
37,-1.21662749364428,0.678397259630977,-0.0150781571156531,-1.09698808094889,0.14829011662927,-0.0146493406438333,-0.331401149904604,1.0637091062869,-0.0406721723359496,-1.40606980435764,1.26786067777238,-0.0152001003560418,FALSE,0.5,0.5
38,-1.02874362845776,0.479019456164672,-0.0177239293445566,-0.501552144980952,-0.794075315719054,-0.0173371473808246,1.34252589822692,-4.70037222782092,-0.0411361112132905,-0.595458199638794,-0.964660224835307,-0.0171644705476834,FALSE,0.5,0.5
39,-2.62040480883729,1.84257505288193,0.00705861963450829,-2.07935115236682,0.0394897819057453,0.00774357512519081,-4.82630667828838,3.05122992964819,0.0390928276821851,-3.03770744116141,2.9130003023236,0.00793937206952853,FALSE,0.5,0.5
40,-0.694846107433405,0.855159844901629,-0.0266342016699533,-0.162782182856212,-0.518268606320057,-0.0269956680450992,-4.34247556895547,4.97445970082147,0.0182375092542222,-1.96402211989896,4.77207692782451,-0.0263184397182836,FALSE,0.5,0.5
41,-0.614785544196827,0.59782890173204,-0.0295675698048935,-0.490544671141662,0.112678466724917,-0.0293745057677093,-0.0420158535000744,0.685400240184416,-0.0393482874224319,-1.3006538339782,2.73759899815811,-0.0296319802114681,FALSE,0.5,0.5
42,-1.70685634256494,1.16210585201592,-0.00473925862502139,-1.34841466570655,0.108984391955609,-0.00579629463855026,-2.35592839320488,2.50020201523297,-0.000227672750132545,-0.777467051844469,-1.69079083859693,-0.00629748589881693,FALSE,0.5,0.5
43,-1.75065322279234,0.889592528127781,-0.00808783471865812,-1.35115514328874,-0.236936638386508,-0.00812896101009928,-4.86408180001934,-1.14660109336556,0.0686620751599898,-0.905290696912412,-1.82407250436908,-0.00840718064587442,FALSE,0.5,0.5
44,-0.998245161936535,0.962246428618744,-0.0217644252358856,-0.670216065080213,0.00753773554789084,-0.0225488595266138,1.62851647580509,3.52256376576333,-0.10385136777003,-1.89497955428779,4.17927788276914,-0.0242907107587772,FALSE,0.5,0.5
45,-2.17974838285877,0.908883502638515,0.0046062685549213,-1.5378666384986,-0.650781237309737,0.00382577355800759,0.0951006239048917,0.93218005079213,-0.0496744109545243,-2.03137927626345,0.525979825992732,0.00389945262332184,FALSE,0.5,0.5
46,-0.858387926352626,0.763344571024287,-0.0255081520377035,-0.61826017896303,0.0199084442606339,-0.0257704346507369,3.50416346866233,0.323164637176287,-0.12527820847119,-1.14681538783301,1.5822479628051,-0.025690238457966,FALSE,0.5,0.5
47,-1.80170017943159,1.75769687811402,-0.0108757475168754,-1.09568415711046,-0.338615857007567,-0.0102546186346226,-1.23815045808213,0.167575787039348,-0.0217418117771838,-1.5574202318582,1.00726416444927,-0.0104855992691764,FALSE,0.5,0.5
48,-2.25337937683617,0.349390084020853,0.00999149172202934,-2.21496624363393,0.200150384406384,0.00930424679080427,-2.36938836620303,-0.208074851548584,0.0265253371678541,-1.59675654997423,-1.72105649884714,0.00951334626177463,FALSE,0.5,0.5
49,-1.76198209571078,1.08248353063529,-0.00521202037925425,-1.85152689836817,0.76061455678743,-0.00429379805487326,-0.845462780286294,0.47718876245904,-0.021451563210973,-2.24613908220922,2.49962152680272,-0.00518343410747916,FALSE,0.5,0.5
50,-1.41592619699944,-0.210953037474899,-0.00635576403652596,-1.46007768825952,-0.0329539770165885,-0.00646900320544502,0.828614252628317,-1.24309843884863,-0.0513890442509184,-1.61503406858471,0.403867404547867,-0.00637901130161857,FALSE,0.5,0.5
51,-1.10560023760367,0.635259229205971,-0.0161261521718226,-0.916699060655503,0.0350074189476277,-0.0161949075648143,-4.72588509076643,1.44992005197371,0.0524681046562776,-1.59854172924812,2.12598621695446,-0.0168520533371113,FALSE,0.5,0.5
52,-1.90052989705156,2.29892477699947,-0.0152937734881609,-1.03296576442141,-0.340672446610446,-0.0140661062668927,0.730964838947536,2.97913548906879,-0.0709314519802822,-2.45796927665076,3.8572214074038,-0.0137124801536412,FALSE,0.5,0.5
53,-1.60718190678592,1.36936971716034,-0.00993269354693947,-1.06893529823145,-0.154469415376596,-0.0103405216605711,-1.42965068146628,1.13277442068134,-0.00476262472925411,-1.64957739385244,1.502540150719,-0.0105278075813968,FALSE,0.5,0.5
54,-1.31412793918856,1.77885344584734,-0.0226768784132274,-0.7895537413751,0.132370099315101,-0.023172680421901,-2.12249285264155,2.23525097987293,-0.0149908800085139,-1.65592146913085,3.04880804366551,-0.0244752636061034,FALSE,0.5,0.5
55,-1.12218266100896,1.31364799479119,-0.0220166266547429,-1.04053221388036,0.616577873535997,-0.0217516874971248,0.834417475887551,-1.30283252323406,-0.0429827568136769,-0.692825227432646,0.00673860764961241,-0.0224289714303035,FALSE,0.5,0.5
56,-1.55130483854342,1.23914684754635,-0.0176790836359846,-1.1002386165981,-0.0888083123284319,-0.0180556410938591,-4.62456902563078,2.96873254722214,0.0329540399245938,-2.8195781156693,4.77642975556825,-0.0183412559470102,FALSE,0.5,0.5
57,-1.48603715606837,1.22914501260533,-0.01403903427705,-1.28195956970686,0.305170479199727,-0.0133080286327737,-1.20429130439386,2.46746070254518,-0.0268685188867965,-1.73536917044714,2.12011158957717,-0.0139992443351576,FALSE,0.5,0.5
58,-1.97396811564519,0.933093814812096,-0.000566132810751859,-1.44641007380479,-0.536489023051198,-8.1248250388554e-05,-0.715180414706881,1.51462753194144,-0.035065178742121,-2.56515304003289,2.63670003798846,3.48476769301996e-05,FALSE,0.5,0.5
59,-1.32171204473419,0.0889071599231178,-0.00879184843089657,-1.12766412690695,-0.318380336411331,-0.00898337389508176,-2.84587278590799,2.15391937497531,0.00262342189308871,-2.14169956229499,2.47148241011533,-0.00883085102624274,FALSE,0.5,0.5
60,-2.16415327893099,0.808639505345164,0.00348271144541911,-1.62283488030491,-0.524968434895819,0.00297012025315058,-5.56450393662119,3.78174382304333,0.0490674591038218,-3.60781763469658,5.15339400641714,0.00256050504322351,FALSE,0.5,0.5
61,-1.30606573280604,0.549652011981885,-0.0120206258663731,-1.16059800025819,0.0463840739949933,-0.0119740843915101,2.74145846136825,-0.457495118604083,-0.0967835144086937,-0.79590816137697,-1.12411678758733,-0.0120527497973566,FALSE,0.5,0.5
62,-1.04348726112343,1.44165865622759,-0.0252416775404944,-0.528275112502321,-0.102129986269333,-0.0252494524949124,-3.66640352267456,-1.94158336021892,0.0501645670152044,-0.387828463895713,-0.658740688656951,-0.0251191090767893,FALSE,0.5,0.5
63,-1.89025138950229,1.78257754792134,-0.00571867490147573,-1.26669821032829,-0.187593492321706,-0.00493621582513317,1.64377449396211,4.27433282958599,-0.100931670501893,-2.61065680906759,4.16473352266155,-0.00727242027006545,FALSE,0.5,0.5
64,-1.47817462920374,0.840294233543922,-0.0117254068059118,-1.16171058690258,-0.0600247186363162,-0.0122394334297476,-1.17403792108994,0.587644714127122,-0.0181916072311184,-2.28992007018293,3.65500304983128,-0.0132494963435673,FALSE,0.5,0.5
65,-1.28457630209665,-0.597623545348861,-0.00635204716116481,-1.69969821970088,0.490220604292856,-0.00674234348140032,0.659588773615786,0.0893201052973943,-0.063011552396294,-2.0000681478833,1.65848173032432,-0.00682404645113645,FALSE,0.5,0.5
66,-0.635846360724192,0.724430975593389,-0.0279700872895843,-0.588434950420078,0.305438620306076,-0.0274837695841398,0.548388408454814,-4.31617566518346,-0.0252507458410174,0.750151380127541,-4.0995251803558,-0.0282530667168033,FALSE,0.5,0.5
67,-1.15392297833226,1.17015818943854,-0.0218825853761939,-0.600962692677556,-0.381614612141625,-0.0217287877387378,-6.86734411457157,1.38654303646466,0.0883818742280578,-0.918673072070232,0.396083899304564,-0.0218325599220045,FALSE,0.5,0.5
68,-1.51672495098042,0.922232508435273,-0.00815616071182015,-1.36125740798264,0.248001947701823,-0.00800535655907173,0.608211915255412,-1.20411608901019,-0.0461811995896758,-0.357611556758128,-3.05908288667478,-0.00771768137984462,FALSE,0.5,0.5
69,-2.63590091544863,2.0353335747241,0.00638955409830406,-2.12268785544096,0.44738046643728,0.00408204789671829,-2.92467554129987,-0.97986174485541,0.0336342176828186,-1.15878775464621,-2.65918604025024,0.00468697358194055,FALSE,0.5,0.5
70,-2.23169463693006,1.51602374291549,0.00306508669160656,-1.62274055365999,-0.37955898523483,0.00426882950269755,-4.34763983183675,3.87875937338747,0.0234622281063227,-3.89124010976586,5.70338707318472,0.00220374409096252,FALSE,0.5,0.5
71,-1.60003078634417,1.2220459988036,-0.0145264916088891,-1.25286288662207,0.105129345576503,-0.0146235967129225,-0.503386349508102,-3.10149691223142,-0.0186882709450554,0.16695588677464,-4.40916347535191,-0.0155173155694465,FALSE,0.5,0.5
72,-2.15648806132039,1.2341833919512,0.000278960728649714,-1.65485491625828,-0.220616837548779,0.000306039305863882,-3.9757504170178,0.499886565686653,0.0486721135583429,-2.19532892560111,1.38043761028147,0.000328317958018514,FALSE,0.5,0.5
73,-0.317441509614432,0.512449309455737,-0.0364391452644845,-0.440705046575405,0.562889477985407,-0.0362112573053052,1.72670617642219,0.410334022671888,-0.0916384839042086,-1.2244558819724,3.07171658556616,-0.0358439191321539,TRUE,0.5,0.5
74,-1.73341844509596,1.43500605751386,-0.00908343049226498,-1.25058629485351,-0.0789751602096556,-0.00910208487491804,-1.06892996433829,4.36173734192104,-0.043984483223044,-2.42749434271932,3.73123288145407,-0.0108087178563511,FALSE,0.5,0.5
75,-1.13622032601862,0.0729390454689263,-0.0149515052407279,-1.05159966097901,-0.118244906164395,-0.0150344127638042,0.127499196841942,2.02511367871317,-0.0661091131768672,-0.242338381029806,-2.84443779976973,-0.0152131537848984,FALSE,0.5,0.5
76,-1.55918761353907,0.781414304257552,-0.00873955153988239,-1.14465526043234,-0.304524035345144,-0.00904428734659642,-5.87004594793213,5.59392869718289,0.0290316816408158,-4.00728329108364,7.47542374781507,-0.0128518279047787,FALSE,0.5,0.5
77,-1.03362134662228,0.581311952732734,-0.0200155724120907,-1.04050595457068,0.352167852660264,-0.0197292814231201,-1.54706722118577,2.48026499343485,-0.0300693694683887,NA,NA,NA,FALSE,0.5,0.5
78,-1.03082088603708,1.39975215722401,-0.0223903248848399,-0.828426237588434,0.534599000446557,-0.0230252293859596,-1.19422177057103,4.777532022763,-0.0495219179123074,-0.573685945659101,-0.0126032521514217,-0.0225384543230162,FALSE,0.5,0.5
79,-1.76981719784017,1.01558981865233,-0.00428985096753663,-1.70673389731387,0.499889977989727,-0.004217299547431,-3.56886611893333,1.08214050453626,0.0286426816400738,-2.61812467433582,3.60159575282172,-0.00464664830899899,FALSE,0.5,0.5
80,-1.61752084125863,0.481649287574683,-0.00290333633218508,-1.38406964326208,-0.169619228807931,-0.00289103621353235,-4.71070485072821,1.10013875407922,0.0510203748300142,-2.13640262204175,2.04120298856556,-0.00296464245482751,FALSE,0.5,0.5
81,-2.1453269459165,0.185013808583909,0.00687383306912431,-2.14784825370328,0.139326066239248,0.00666132375530529,-2.87712301670078,-0.34666672759419,0.0196182958592051,-1.29838352845022,-2.74402300913683,0.00672842935315888,FALSE,0.5,0.5
82,-1.60655331461449,1.43271327908714,-0.0116487551073555,-0.968075578217285,-0.257120570870046,-0.012796491101858,-4.88643291219382,0.495686403493113,0.0646574134412945,-2.071091458557,2.88181728989505,-0.0120940487279458,FALSE,0.5,0.5
83,-1.20212513949071,1.40640543746066,-0.0193000764323386,-0.814024482524856,0.192716182333042,-0.0202980223900693,-3.91275941856081,0.369797590667897,0.0415056496319777,-0.661849440655997,-0.208955286214934,-0.0201196537504422,FALSE,0.5,0.5
84,-1.20423854432345,0.99417663539971,-0.0219484590380594,-0.994130860071991,0.194878064336151,-0.0219167735846855,0.546878909166681,-0.218054630696373,-0.0498078413066319,-0.448535504992341,-1.42724581419824,-0.0216231579682723,FALSE,0.5,0.5
85,-2.60360765378861,1.4750333864712,0.00651515654352551,-2.44868408986936,0.614875292417973,0.00660865751035266,-4.10959192874085,2.94549403538166,0.0231786248590874,-2.05214472534357,-0.375027964798459,0.00719686895305629,FALSE,0.5,0.5
86,-1.22198623104816,1.37083192006514,-0.0231840951381553,-0.913125132551288,0.254007731328961,-0.0231536820553703,-2.66471229656962,13.7466905923728,-0.092910620617303,-5.89173584019213,14.9707938376688,-0.032058528122485,FALSE,0.5,0.5
87,-2.452795546248,0.643052435036092,0.0123245561366618,-1.86257523250372,-0.768477841772857,0.0121496006478104,-4.14232346743114,-0.0145468612397915,0.0646318929812183,-1.8108204744288,-1.50557293531866,0.0130378697154592,FALSE,0.5,0.5
88,-2.10445433906346,1.20919954129549,0.000571108516807664,-1.79059604289176,0.193477868284907,-0.000117303889672379,-4.7952440347098,3.13112212601833,0.0432025048139588,-3.02703267932127,3.40246466069717,0.00220624636786969,FALSE,0.5,0.5
89,-2.55920209183059,0.465051048864708,0.014838053453725,-2.49087988801327,0.189540936494366,0.0144586046500027,-8.55389843142988,-0.342671231304832,0.137375456323615,-1.9980887201039,-1.47371492372819,0.0146706184113469,FALSE,0.5,0.5
90,-2.39042248339627,0.745265188122849,0.0114694778705421,-2.01892837648156,-0.295257506136529,0.0117043251884084,-2.25001594519582,0.795821785418993,0.00890911000288632,-2.97926631541691,2.44197700843465,0.0119166891880323,FALSE,0.5,0.5
91,-1.74705458010031,1.38870988273818,-0.00750815517452443,-1.19090543395067,-0.123300846000807,-0.00866289839512818,-0.771792940164129,0.757303069374467,-0.021187286654936,-1.698296054518,1.47806144685379,-0.00912509818936665,FALSE,0.5,0.5
92,-1.37671649329155,0.882558198203155,-0.0160632333365973,-0.978194439927794,-0.210023533709649,-0.0163742322417485,-3.18525651693278,-1.0170354911407,0.0422701689643006,-0.706566088348604,-1.24029723685352,-0.0165586889620476,FALSE,0.5,0.5
93,-1.04913147197189,-0.374029812899237,-0.0115824820082666,-1.00717659332325,-0.306948204833163,-0.0117197664375055,-1.05805700678179,0.072760513034085,-0.013923158438975,-0.862170820434786,-1.07148718773585,-0.0115107000285523,FALSE,0.5,0.5
94,-2.12967915304011,2.00551894916989,-0.00668326642302445,-1.74548208097955,0.286553875912923,-0.00419359378344007,-1.96965886635517,-2.38725201502315,0.0151801384548775,-1.53711169619925,-0.189825619926643,-0.00421283137724543,FALSE,0.5,0.5
95,-2.92479199121578,2.90936230459378,0.00664405186808723,-1.56829006189726,-0.66459904890907,0.0049138675098738,-0.640286326791818,1.18391618650246,-0.0368658690376885,-3.63031599976047,4.52355261005273,0.00778195918302154,FALSE,0.5,0.5
96,-1.39984310605249,1.18627895037027,-0.0161462549939123,-0.931910192969137,-0.033161523534833,-0.0177472017074427,1.25533523611444,1.57706822113381,-0.0884405231169426,-1.76276717639886,2.67772315881825,-0.0181926419080847,FALSE,0.5,0.5
97,-1.83498087411708,0.855693649040527,-0.00425054165414226,-1.60842590751912,0.120264798886064,-0.0046278271779031,-1.39013090995732,1.41044226637397,-0.034890267184775,-2.82608861206626,3.37290490178833,-0.00368821380008867,FALSE,0.5,0.5
98,-2.12914615573892,1.63513926176449,-0.00337605641715808,-1.73624131730652,0.127786002669875,-0.00207995069999823,-3.01389012574834,3.58924698499307,0.00815403694708988,-2.53920494212681,2.87609848321537,-0.00244917467558275,FALSE,0.5,0.5
99,-2.09525654848089,1.22483842857742,-0.000617997874220917,-1.35104760416535,-0.606573509412294,-0.00179533633703885,-7.40958318050448,1.0252370970939,0.111544990602842,-2.51099416527241,2.59517789054015,-0.00158027334487296,FALSE,0.5,0.5
100,-0.998941427219488,0.126516370364072,-0.0160512863393208,-1.08413775596985,0.224961572553907,-0.015821486853312,-0.328179685385501,-0.106553939850937,-0.0235681516412139,-0.426450344014216,-1.835598832233,-0.0158167329123207,FALSE,0.5,0.5
101,-1.75869044195547,1.35636479541971,-0.0101150622373315,-1.31805458602805,0.0387739329394695,-0.0107510398067302,-2.30051409158831,1.16900133801242,0.00904887812791182,-1.33524620032704,0.112149326914884,-0.0107146975305666,FALSE,0.5,0.5
102,-1.38019657215496,0.0792530948631066,-0.0120425738500865,-1.42278417433046,0.124413582826384,-0.0119233928565646,0.815884354677835,-2.67561974025873,-0.0419073133669784,-0.468596458839473,-2.68821628347435,-0.0123831087004203,FALSE,0.5,0.5
103,-1.11303474846,0.925822822346909,-0.0208821825661323,-0.706206980322192,-0.24840173854408,-0.0205783079531203,-7.47289537398551,2.80809007108161,0.0842361779845297,-1.7595155509824,2.73435164961376,-0.0200355634382132,FALSE,0.5,0.5
104,-0.861382777508185,0.866642878646238,-0.021813972659908,-1.11278958010125,0.992322380382132,-0.0217941363108895,0.0306164279411078,2.10337375632479,-0.047061758925524,-1.38401734807465,2.6339090809825,-0.0219675228597577,FALSE,0.5,0.5
105,-1.45738523664611,1.55157991751761,-0.0183364516111248,-1.34461903164571,0.896668631823316,-0.0201503108562021,1.37493108398442,-0.895027918677563,-0.0643369001649549,-1.3749147624329,1.38167998759628,-0.0186072538297717,FALSE,0.5,0.5
106,-0.792669473249537,0.0908521275575098,-0.0204863640088634,-0.700167163696593,-0.118584908520671,-0.0205670449647737,-0.666990025601163,-0.546006867195335,-0.0083081812618846,-0.711189183848283,-0.160482248234413,-0.0205540988448863,FALSE,0.5,0.5
107,-1.78754097561413,1.61976059410018,-0.00709910643307684,-1.48418723029255,0.482639215118296,-0.00797502562924435,-3.5461255443103,3.98243175042154,0.0098057434775033,-3.345201251436,6.29410019994083,-0.00775969342235082,FALSE,0.5,0.5
108,-2.24740956884896,1.690138947533,0.000401393800761514,-1.52700441474603,-0.198413448352731,-0.00143930047904901,-1.810535956475,2.02657687765894,-0.0118811293286152,-2.17716239639594,1.75586284633378,-0.000960248323976015,FALSE,0.5,0.5
109,-0.951416539035057,1.29244993224194,-0.0268291446708685,-0.642741392513557,0.0513150309968229,-0.0251844815714095,-0.92380475912573,0.0558273970396111,-0.0289091350819438,0.024496897087865,-2.11072872340893,-0.0252946702616563,FALSE,0.5,0.5
110,-2.69520474881357,1.50504499559442,0.0110750754862571,-2.17944292019407,-0.0535834912002741,0.0109745067418929,-2.76412191750549,1.00542769083264,0.00964542083637177,-2.62922592358906,1.25253933537368,0.011359843505245,FALSE,0.5,0.5
111,-0.390362995566936,0.637459769467784,-0.0336127416635989,-0.455336967682973,0.523090963851751,-0.0335734203040995,0.480925101485571,-0.599140655474758,-0.0412914853369351,-0.733719402779206,1.66344272880387,-0.0331228785336878,FALSE,0.5,0.5
112,-3.53769988933884,2.62618145992259,0.0190781884129148,-2.58188173160843,-0.369173440909083,0.0208761474862919,-4.75517444628607,4.35849183382503,0.017398384569271,-3.67346312538451,2.84446989060752,0.0198449103158083,FALSE,0.5,0.5
