"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.26223492106947,0.646702205100769,0.0778838656629435,"Converged",FALSE,42,3,44,11,"MLE",0.95,0.05
1,0.25,-1.24354881897043,0.611759269105076,0.0784408285566637,"Converged",FALSE,18,27,20,35,"MLE",0.95,0.05
1,0.5,-1.44028590041488,1.25613142802798,0.0789022795727413,"Converged",FALSE,37,10,20,33,"MLE",0.95,0.05
1,0.75,-1.17489059034394,0.361937761190773,0.0777737706683937,"Converged",FALSE,32,17,39,12,"MLE",0.95,0.05
1,0.9,-1.49045991234203,1.34156986412189,0.0790086731849312,"Converged",FALSE,40,17,23,20,"MLE",0.95,0.05
2,0.1,-0.98580515207061,0.808095704532009,0.0561530183439017,"Converged",FALSE,46,5,38,11,"MLE",0.95,0.05
2,0.25,-0.784366381498629,0.146420830011575,0.0557288683121524,"Converged",FALSE,17,33,18,32,"MLE",0.95,0.05
2,0.5,-1.02950604178246,0.87033349377517,0.0575710987240611,"Converged",FALSE,13,33,13,41,"MLE",0.95,0.05
2,0.75,-1.00277186852391,0.822465565837633,0.0571159322408753,"Converged",FALSE,42,12,34,12,"MLE",0.95,0.05
2,0.9,-1.14126693857122,1.27746720996918,0.0568821599972546,"Converged",FALSE,40,15,30,15,"MLE",0.95,0.05
3,0.1,-1.14743857022168,0.365394967500992,0.0735131662892122,"Converged",FALSE,22,29,19,30,"MLE",0.95,0.05
3,0.25,-1.11385595863165,0.27404742430802,0.0737979325122018,"Converged",FALSE,39,7,33,21,"MLE",0.95,0.05
3,0.5,-1.09323409210895,0.198685917026828,0.073856491493938,"Converged",FALSE,16,28,16,40,"MLE",0.95,0.05
3,0.75,-1.03640376767167,0.00898584532607157,0.0739512451601937,"Converged",FALSE,28,15,45,12,"MLE",0.95,0.05
3,0.9,-1.21846427703671,0.608627200429492,0.0733959686302585,"Converged",FALSE,33,16,27,24,"MLE",0.95,0.05
4,0.1,-2.05012065898577,2.18428041378769,0.103934900850955,"Converged",FALSE,22,22,19,37,"MLE",0.95,0.05
4,0.25,-1.69023417388321,1.00678016331351,0.103795654502431,"Converged",FALSE,19,22,20,39,"MLE",0.95,0.05
4,0.5,-2.04582387222,2.11211561074311,0.105785636481278,"Converged",FALSE,37,11,13,39,"MLE",0.95,0.05
4,0.75,-1.83607065173329,1.42433270521214,0.103981780217741,"Converged",FALSE,39,12,22,27,"MLE",0.95,0.05
4,0.9,-1.9877997045445,1.92338379945794,0.105560355209415,"Converged",FALSE,21,26,10,43,"MLE",0.95,0.05
5,0.1,-1.99835251181019,1.21951860733736,0.136121820780068,"Converged",FALSE,46,5,41,8,"MLE",0.95,0.05
5,0.25,-2.18682005695115,1.81547670845468,0.136471485502781,"Converged",FALSE,30,18,18,34,"MLE",0.95,0.05
5,0.5,-2.1673083923339,1.72999964775629,0.137041930043618,"Converged",FALSE,16,21,16,47,"MLE",0.95,0.05
5,0.75,-2.19633076287621,1.94067197592183,0.135994673081694,"Converged",FALSE,50,12,20,18,"MLE",0.95,0.05
5,0.9,-2.46869158094021,2.65950400830567,0.13700528151871,"Converged",FALSE,42,14,12,32,"MLE",0.95,0.05
6,0.1,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
6,0.25,NA,NA,NA,"B-spline error",FALSE,16,28,19,37,"MLE",0.95,0.05
6,0.5,-1.4651274872798,1.36492292917922,0.0753715369503416,"Converged",FALSE,20,26,19,35,"MLE",0.95,0.05
6,0.75,-1.54955776167728,1.5771516066481,0.0752812852952751,"Converged",FALSE,35,12,13,40,"MLE",0.95,0.05
6,0.9,-1.44040736742493,1.35060898566677,0.075452171545514,"Converged",FALSE,39,14,12,35,"MLE",0.95,0.05
7,0.1,-1.72005184747837,1.72529150537423,0.103601968632218,"Converged",FALSE,17,31,20,32,"MLE",0.95,0.05
7,0.25,-1.50820113884285,1.04190689110357,0.10193097018664,"Converged",FALSE,17,36,16,31,"MLE",0.95,0.05
7,0.5,NA,NA,NA,"B-spline error",FALSE,19,25,19,37,"MLE",0.95,0.05
7,0.75,-1.84412008358481,1.96490719854453,0.103964215788033,"Converged",FALSE,34,12,14,40,"MLE",0.95,0.05
7,0.9,-1.56525660804377,1.26320726887808,0.102342547296743,"Converged",FALSE,38,13,29,20,"MLE",0.95,0.05
8,0.1,-1.13246470520539,0.000832363829241826,0.0986006527402323,"Converged",FALSE,42,3,48,7,"MLE",0.95,0.05
8,0.25,-1.32685486391955,0.605078681345494,0.0992437532674885,"Converged",FALSE,35,10,42,13,"MLE",0.95,0.05
8,0.5,-1.25922617046364,0.389631711206038,0.0990289490065542,"Converged",FALSE,13,32,13,42,"MLE",0.95,0.05
8,0.75,-1.17662896330595,0.139374730096433,0.0988618201514555,"Converged",FALSE,30,12,46,12,"MLE",0.95,0.05
8,0.9,-1.24200202062766,0.34847577310736,0.0991612100615701,"Converged",FALSE,37,15,34,14,"MLE",0.95,0.05
9,0.1,-1.85277860186178,2.14189357840766,0.0872073749267894,"Converged",FALSE,22,26,18,34,"MLE",0.95,0.05
9,0.25,-1.8182772667376,1.92872307451403,0.086693459252587,"Converged",FALSE,39,7,26,28,"MLE",0.95,0.05
9,0.5,-1.85161817021588,2.34217881158707,0.0867905979213995,"Converged",FALSE,13,29,13,45,"MLE",0.95,0.05
9,0.75,-1.88803851712274,2.19194329368995,0.0877553880093744,"Converged",FALSE,48,12,23,17,"MLE",0.95,0.05
9,0.9,-1.84286283446278,2.07101825908539,0.0877993174666474,"Converged",FALSE,24,24,8,44,"MLE",0.95,0.05
10,0.1,-1.08277344384672,-0.118160065932748,0.0734315187889514,"Converged",FALSE,41,3,48,8,"MLE",0.95,0.05
10,0.25,-0.991378387667344,-0.380256393764746,0.0728193952167428,"Converged",FALSE,18,26,17,39,"MLE",0.95,0.05
10,0.5,-0.953300269087066,-0.542915638431751,0.0730242479114312,"Converged",FALSE,16,36,28,20,"MLE",0.95,0.05
10,0.75,-0.991847329607579,-0.382179559240322,0.0732684935597612,"Converged",FALSE,25,24,39,12,"MLE",0.95,0.05
10,0.9,-1.08016995128958,-0.124896026583092,0.073482279533863,"Converged",FALSE,32,17,37,14,"MLE",0.95,0.05
11,0.1,-1.9128778300014,1.57085093708411,0.111613424148541,"Converged",FALSE,21,24,22,33,"MLE",0.95,0.05
11,0.25,-1.67801854659932,0.786099141012365,0.110894375996198,"Converged",FALSE,22,16,17,45,"MLE",0.95,0.05
11,0.5,-1.67402424641003,0.802327583618969,0.110879012233686,"Converged",FALSE,17,24,18,41,"MLE",0.95,0.05
11,0.75,-1.6696689042508,0.797523172132407,0.111167171962326,"Converged",FALSE,45,12,30,13,"MLE",0.95,0.05
11,0.9,-1.75375808609793,1.01782251419755,0.111226144321137,"Converged",FALSE,42,13,23,22,"MLE",0.95,0.05
12,0.1,-1.81912602580795,2.17999704838417,0.0848949891075637,"Converged",FALSE,27,17,22,34,"MLE",0.95,0.05
12,0.25,-1.89461237090927,2.44958038628645,0.0851216254121396,"Converged",FALSE,28,15,16,41,"MLE",0.95,0.05
12,0.5,-1.85797752695084,2.2058067735519,0.0855985852317368,"Converged",FALSE,23,15,18,44,"MLE",0.95,0.05
12,0.75,-1.72539242877755,1.82827066941245,0.0854488340593863,"Converged",FALSE,44,12,18,26,"MLE",0.95,0.05
12,0.9,-1.84264192687341,2.1914510478981,0.08580300281554,"Converged",FALSE,46,14,25,15,"MLE",0.95,0.05
13,0.1,-1.25101313400359,0.0996090791205485,0.107775658315494,"Converged",FALSE,25,31,21,23,"MLE",0.95,0.05
13,0.25,-1.36453191705446,0.448087310704276,0.107568521580171,"Converged",FALSE,20,26,20,34,"MLE",0.95,0.05
13,0.5,-1.34958263673236,0.423983378736977,0.107770570015951,"Converged",FALSE,17,25,19,39,"MLE",0.95,0.05
13,0.75,-1.4398993491282,0.667724003781052,0.10808890968037,"Converged",FALSE,36,12,15,37,"MLE",0.95,0.05
