"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.83136805410717,1.92332782158185,0.0729015706502352,"Converged",FALSE,4,65,1,30,0.99,0.01
1,0.9,"CC",-2.01959322872857,2.38120466691438,0.0736209017574143,"Converged",FALSE,3,47,6,44,0.99,0.01
1,0.9,"BCC",-1.73914920816055,1.52495505743372,0.0727653260040646,"Converged",FALSE,25,25,25,25,0.99,0.01
1,0.9,"RESID",-1.86936251987516,2.09304698784719,0.0747581097749836,"Converged",FALSE,13,37,0,50,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,30,20,0.99,0.01
2,0.9,"SRS",-2.23467168881994,2.33913006770008,0.113057788418862,"Converged",FALSE,8,62,1,29,0.99,0.01
2,0.9,"CC",-2.38763707293741,2.95440341336323,0.112705740045588,"Converged",FALSE,3,47,2,48,0.99,0.01
2,0.9,"BCC",-2.15685993679398,2.05086995927932,0.11440537612302,"Converged",FALSE,27,27,20,26,0.99,0.01
2,0.9,"RESID",-2.17070915884767,2.14543189208567,0.113089225146558,"Converged",FALSE,18,32,0,50,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,19,31,0.99,0.01
3,0.9,"SRS",-1.77548303162477,1.55654222715952,0.0881697055562142,"Converged",FALSE,2,62,3,33,0.99,0.01
3,0.9,"CC",-1.75888649907114,1.53630532033801,0.0872912628733825,"Converged",FALSE,1,49,5,45,0.99,0.01
3,0.9,"BCC",-1.74615988188561,1.47721905533728,0.0889948005297711,"Converged",FALSE,27,26,21,26,0.99,0.01
3,0.9,"RESID",-1.75602751472417,1.46790494988731,0.0885210240346532,"Converged",FALSE,10,40,1,49,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,21,29,0.99,0.01
4,0.9,"SRS",-1.97833561122091,1.80423928657804,0.117658967764046,"Converged",FALSE,5,65,5,25,0.99,0.01
4,0.9,"CC",-1.87296018854453,1.45545214525261,0.116184514582334,"Converged",FALSE,4,46,3,47,0.99,0.01
4,0.9,"BCC",-1.82293639925695,1.30361573327257,0.117084493470089,"Converged",FALSE,25,25,25,25,0.99,0.01
4,0.9,"RESID",-1.74012121754562,1.08464284406255,0.117764623446236,"Converged",FALSE,13,37,1,49,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,26,24,0.99,0.01
5,0.9,"SRS",-2.16609414588165,2.76605494438013,0.108186574883377,"Converged",FALSE,6,59,4,31,0.99,0.01
5,0.9,"CC",-2.17867405946759,2.86178602983674,0.108481693386684,"Converged",FALSE,1,49,6,44,0.99,0.01
5,0.9,"BCC",-1.99527740248631,2.26179634007968,0.107330413772653,"Converged",FALSE,25,25,25,25,0.99,0.01
5,0.9,"RESID",-2.14953188965645,2.66513741178029,0.107082109490297,"Converged",FALSE,32,18,0,50,0.99,0.01
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,35,15,0.99,0.01
6,0.9,"SRS",-2.14060029514934,2.98570227763269,0.0760978135695237,"Converged",FALSE,0,74,2,24,0.99,0.01
6,0.9,"CC",-1.640490400971,1.28557661547433,0.073297059050059,"Converged",FALSE,5,45,6,44,0.99,0.01
6,0.9,"BCC",NA,NA,NA,"MAX_ITER reached",FALSE,29,28,15,28,0.99,0.01
6,0.9,"RESID",-1.51271599797927,0.930063097469889,0.0740645699274947,"Converged",FALSE,16,34,0,50,0.99,0.01
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,15,35,0.99,0.01
