"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.28151236945403,3.22902632131341,0.0888791390884305,"Converged",FALSE,3,74,2,21,0.8,0.2
1,0.9,"CC",-2.09644544341419,2.68890428179099,0.0854564427126389,"Converged",FALSE,4,46,1,49,0.8,0.2
1,0.9,"BCC",-1.76339374397138,1.6405186481035,0.0840499109860263,"Converged",FALSE,26,25,24,25,0.8,0.2
1,0.9,"RESID",-1.85651925483365,1.87944066961085,0.0821945617994292,"Converged",FALSE,13,37,0,50,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,24,26,0.8,0.2
2,0.9,"SRS",-2.11558690358123,2.8409752646762,0.0719457787694765,"Converged",FALSE,2,65,2,31,0.8,0.2
2,0.9,"CC",-1.19505956879352,-0.233066839920403,0.072283218062432,"Converged",FALSE,1,49,5,45,0.8,0.2
2,0.9,"BCC",-1.41902293449668,0.50167206429867,0.0718003682553094,"Converged",FALSE,26,26,22,26,0.8,0.2
2,0.9,"RESID",-0.97063774473512,-0.942331337436497,0.0708623342730468,"Converged",FALSE,0,50,10,40,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,22,28,0.8,0.2
3,0.9,"SRS",-2.37425637975469,2.91849577711046,0.136271365662015,"Converged",FALSE,3,76,2,19,0.8,0.2
3,0.9,"CC",-2.29631170165656,2.63401991148155,0.134933506803171,"Converged",FALSE,2,48,2,48,0.8,0.2
3,0.9,"BCC",NA,NA,NA,"B-spline error",FALSE,27,26,21,26,0.8,0.2
3,0.9,"RESID",-2.25919362890753,2.76117168994943,0.135595078591789,"Converged",FALSE,10,40,1,49,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,21,29,0.8,0.2
4,0.9,"SRS",-1.72644793035053,1.84929779131282,0.0513942762473746,"Converged",FALSE,6,68,1,25,0.8,0.2
4,0.9,"CC",-1.82357456692721,2.15165630693682,0.0501590872604825,"Converged",FALSE,4,46,2,48,0.8,0.2
4,0.9,"BCC",-2.41661306552431,4.06374766382884,0.0534617818013735,"Converged",FALSE,26,26,23,25,0.8,0.2
4,0.9,"RESID",-2.17552655029357,3.22048480420346,0.0519752950783811,"Converged",FALSE,26,24,0,50,0.8,0.2
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,42,8,23,27,0.8,0.2
5,0.9,"SRS",-1.65983356365627,0.881475437111813,0.119548050455445,"Converged",FALSE,8,54,5,33,0.8,0.2
5,0.9,"CC",-1.95973201207769,1.83024453767064,0.120682699723404,"Converged",FALSE,2,48,6,44,0.8,0.2
5,0.9,"BCC",-1.41369589325065,0.136761840867925,0.118471167074446,"Converged",FALSE,26,25,24,25,0.8,0.2
5,0.9,"RESID",-2.26412771478397,2.63286643267414,0.12272314208076,"Converged",FALSE,3,47,3,47,0.8,0.2
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,23,27,0.8,0.2
6,0.9,"SRS",-3.39726479571101,5.8803951357599,0.143089757860965,"Converged",FALSE,11,65,1,23,0.8,0.2
6,0.9,"CC",-2.24578795042547,2.87500454033283,0.129010945503484,"Converged",FALSE,4,46,5,45,0.8,0.2
6,0.9,"BCC",-2.58139406631657,3.64104454956344,0.132882823157069,"Converged",FALSE,25,25,25,25,0.8,0.2
6,0.9,"RESID",-2.34093688611953,2.99179183462789,0.130473170134862,"Converged",FALSE,12,38,0,50,0.8,0.2
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,27,23,0.8,0.2
7,0.9,"SRS",-2.01988097316573,2.06531361565515,0.101561102911082,"Converged",FALSE,6,64,3,27,0.8,0.2
7,0.9,"CC",-1.99402837100791,1.85954569017908,0.102811712086951,"Converged",FALSE,5,45,4,46,0.8,0.2
7,0.9,"BCC",-2.44618382244986,3.13882773057465,0.107975788655875,"Converged",FALSE,27,27,19,27,0.8,0.2
7,0.9,"RESID",-2.14209429685192,2.44669339848193,0.100656233281964,"Converged",FALSE,20,30,0,50,0.8,0.2
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,19,31,0.8,0.2
8,0.9,"SRS",-2.06076504084241,2.47419487598443,0.10466454624314,"Converged",FALSE,1,60,4,35,0.8,0.2
8,0.9,"CC",-1.87850900700238,1.93447813428362,0.102192761428048,"Converged",FALSE,2,48,7,43,0.8,0.2
8,0.9,"BCC",-1.56561730623729,0.997279515507257,0.0993001463720749,"Converged",FALSE,25,25,25,25,0.8,0.2
8,0.9,"RESID",-2.18524075345158,2.87953428942723,0.105250291708934,"Converged",FALSE,14,36,0,50,0.8,0.2
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,26,24,0.8,0.2
9,0.9,"SRS",-1.95966514423465,1.12444153271975,0.133023638863253,"Converged",FALSE,5,69,0,26,0.8,0.2
9,0.9,"CC",-2.13490365890872,1.67177181689471,0.136453726850561,"Converged",FALSE,2,48,9,41,0.8,0.2
9,0.9,"BCC",NA,NA,NA,"B-spline error",FALSE,26,25,24,25,0.8,0.2
9,0.9,"RESID",-2.26522554075416,1.963112349514,0.137502691629336,"Converged",FALSE,4,46,1,49,0.8,0.2
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,24,26,0.8,0.2
10,0.9,"SRS",-2.46013280722629,2.37332611064035,0.170949629497238,"Converged",FALSE,4,64,4,28,0.8,0.2
10,0.9,"CC",-2.11266993762435,1.49649888602222,0.168317421143355,"Converged",FALSE,3,47,3,47,0.8,0.2
10,0.9,"BCC",-2.48674399042063,2.32002724007239,0.171398920445393,"Converged",FALSE,25,25,25,25,0.8,0.2
10,0.9,"RESID",-2.02101227969351,1.16672251033144,0.166635711383438,"Converged",FALSE,5,45,0,50,0.8,0.2
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,20,30,28,22,0.8,0.2
11,0.9,"SRS",-1.98158227609428,1.99547101504862,0.119241187745908,"Converged",FALSE,4,65,1,30,0.8,0.2
11,0.9,"CC",-1.86817612814431,1.63879151863832,0.119250124829121,"Converged",FALSE,2,48,2,48,0.8,0.2
11,0.9,"BCC",-1.93042613788958,1.79622154617024,0.116768041191125,"Converged",FALSE,29,28,15,28,0.8,0.2
11,0.9,"RESID",-1.75025421398746,1.31787474605946,0.11692264249317,"Converged",FALSE,10,40,0,50,0.8,0.2
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,23,27,15,35,0.8,0.2
12,0.9,"SRS",-2.53981905717024,4.17274515042806,0.0826015428889728,"Converged",FALSE,5,62,7,26,0.8,0.2
12,0.9,"CC",-2.26957094556267,3.52091974178683,0.084981393518703,"Converged",FALSE,4,46,3,47,0.8,0.2
12,0.9,"BCC",-1.57429031712569,1.42170101078128,0.0817819002389717,"Converged",FALSE,25,25,25,25,0.8,0.2
12,0.9,"RESID",-2.04397764707719,2.60988268670005,0.0852514431053091,"Converged",FALSE,18,32,0,50,0.8,0.2
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,28,22,0.8,0.2
13,0.9,"SRS",-1.77712568451586,0.968305324432509,0.130345822585748,"Converged",FALSE,2,71,2,25,0.8,0.2
13,0.9,"CC",-1.60744125589651,0.456172844925954,0.129813434892241,"Converged",FALSE,4,46,4,46,0.8,0.2
13,0.9,"BCC",-2.70412072159579,3.74987758710813,0.134926506870694,"Converged",FALSE,26,26,23,25,0.8,0.2
13,0.9,"RESID",-2.4829699681113,3.30413287147817,0.133290349468623,"Converged",FALSE,6,44,3,47,0.8,0.2
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,21,29,0.8,0.2
14,0.9,"SRS",-1.67895612251593,1.27048299365127,0.0899568149953772,"Converged",FALSE,7,60,1,32,0.8,0.2
14,0.9,"CC",-1.8160038511504,1.67234637869274,0.0918477817191697,"Converged",FALSE,4,46,2,48,0.8,0.2
14,0.9,"BCC",-1.61004799040359,1.01701661163985,0.0903601140162933,"Converged",FALSE,29,28,15,28,0.8,0.2
14,0.9,"RESID",-1.55952505089197,0.852641781266326,0.0912016234758556,"Converged",FALSE,5,45,2,48,0.8,0.2
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,15,35,0.8,0.2
15,0.9,"SRS",-1.6539465922319,2.0307718170782,0.0374702249748848,"Converged",FALSE,6,63,3,28,0.8,0.2
15,0.9,"CC",-1.64545795105995,1.88923672344687,0.0359629208453373,"Converged",FALSE,3,47,4,46,0.8,0.2
15,0.9,"BCC",-1.61785923726917,1.83169038220372,0.037069253484797,"Converged",FALSE,26,26,23,25,0.8,0.2
15,0.9,"RESID",-2.08012073582499,3.5655728964047,0.0396754660296617,"Converged",FALSE,30,20,0,50,0.8,0.2
15,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,47,3,23,27,0.8,0.2
16,0.9,"SRS",-2.33786248755206,3.34379183552799,0.0636079214843123,"Converged",FALSE,4,59,2,35,0.8,0.2
16,0.9,"CC",-2.57744232151245,3.89727626966268,0.0690538617376035,"Converged",FALSE,1,49,3,47,0.8,0.2
16,0.9,"BCC",-2.90746265338917,4.7267636485813,0.07097388092773,"Converged",FALSE,27,27,19,27,0.8,0.2
16,0.9,"RESID",-2.78278633293876,4.70872532849026,0.0661711596440033,"Converged",FALSE,29,21,0,50,0.8,0.2
16,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,19,31,0.8,0.2
17,0.9,"SRS",-1.59047002512285,0.225244424128287,0.12625333258989,"Converged",FALSE,7,64,1,28,0.8,0.2
17,0.9,"CC",-1.81364582168102,0.869993580610784,0.127635357065683,"Converged",FALSE,1,49,5,45,0.8,0.2
17,0.9,"BCC",-2.06605809460704,1.60446598318492,0.129157958107916,"Converged",FALSE,27,27,19,27,0.8,0.2
17,0.9,"RESID",-1.85359462107396,1.01370547564399,0.127469830185895,"Converged",FALSE,4,46,4,46,0.8,0.2
17,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,18,32,0.8,0.2
18,0.9,"SRS",-1.73165001184458,2.40946762357435,0.0442743479738847,"Converged",FALSE,6,62,5,27,0.8,0.2
18,0.9,"CC",-1.78549720504252,2.79276792381748,0.0453439218602065,"Converged",FALSE,1,49,7,43,0.8,0.2
18,0.9,"BCC",-2.22512372983198,3.85667234796862,0.0498806355706568,"Converged",FALSE,25,25,25,25,0.8,0.2
18,0.9,"RESID",-2.20759255390014,3.93324970958379,0.0446900245545233,"Converged",FALSE,32,18,0,50,0.8,0.2
18,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,27,23,0.8,0.2
19,0.9,"SRS",-2.202991663078,2.824553746743,0.0751778948404215,"Converged",FALSE,9,63,0,28,0.8,0.2
19,0.9,"CC",-1.86308272970227,2.01194988272105,0.0749180382561982,"Converged",FALSE,1,49,5,45,0.8,0.2
19,0.9,"BCC",-1.91553257807178,2.2217366784566,0.0731105421218005,"Converged",FALSE,25,25,25,25,0.8,0.2
19,0.9,"RESID",-1.39280071839488,0.56849616246137,0.0724352624823333,"Converged",FALSE,17,33,0,50,0.8,0.2
19,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,42,8,24,26,0.8,0.2
20,0.9,"SRS",-1.4482306473026,0.165223787765678,0.118965909530014,"Converged",FALSE,2,75,1,22,0.8,0.2
20,0.9,"CC",-2.30022138365665,2.7024348228344,0.12244374325663,"Converged",FALSE,3,47,3,47,0.8,0.2
20,0.9,"BCC",-2.13938619497586,2.52980811560441,0.122986971953259,"Converged",FALSE,25,25,25,25,0.8,0.2
20,0.9,"RESID",-1.97105828025473,1.77365469013818,0.12020125046028,"Converged",FALSE,6,44,4,46,0.8,0.2
20,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,22,28,24,26,0.8,0.2
21,0.9,"SRS",-1.76736799464098,1.53555023864989,0.0922029374244297,"Converged",FALSE,3,69,1,27,0.8,0.2
21,0.9,"CC",-3.38123374557764,6.73899856585881,0.0984634729004216,"Converged",FALSE,3,47,4,46,0.8,0.2
21,0.9,"BCC",-2.16551751570554,2.87490427071857,0.0934513752270072,"Converged",FALSE,27,26,21,26,0.8,0.2
21,0.9,"RESID",-2.82285922464831,4.8407414255404,0.0951971390206103,"Converged",FALSE,13,37,0,50,0.8,0.2
21,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,20,30,0.8,0.2
22,0.9,"SRS",-1.34039259149765,0.204237747500435,0.102689485630722,"Converged",FALSE,3,73,3,21,0.8,0.2
22,0.9,"CC",-1.58312046088888,1.02594674363236,0.102310080517533,"Converged",FALSE,8,42,2,48,0.8,0.2
22,0.9,"BCC",-1.45394367903812,0.57636431397296,0.103259959284449,"Converged",FALSE,27,27,20,26,0.8,0.2
22,0.9,"RESID",-1.24158332064968,-0.119439653032068,0.102980542524447,"Converged",FALSE,3,47,1,49,0.8,0.2
22,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,20,30,0.8,0.2
23,0.9,"SRS",-1.68135936566791,0.88976346988479,0.112007899950103,"Converged",FALSE,4,69,5,22,0.8,0.2
23,0.9,"CC",-2.37728552320537,3.23590229550029,0.113591749419455,"Converged",FALSE,1,49,2,48,0.8,0.2
23,0.9,"BCC",-1.72924079778929,1.03835710367418,0.111875410281381,"Converged",FALSE,26,26,23,25,0.8,0.2
23,0.9,"RESID",-1.54469968010156,0.460739238383705,0.111965244106392,"Converged",FALSE,6,44,2,48,0.8,0.2
23,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,23,27,0.8,0.2
24,0.9,"SRS",-1.19705887568783,-0.861129477497293,0.0938915028691204,"Converged",FALSE,1,68,4,27,0.8,0.2
24,0.9,"CC",-1.75076487000935,0.94826115641503,0.093688659862221,"Converged",FALSE,4,46,3,47,0.8,0.2
24,0.9,"BCC",-1.50627949064856,0.128097900220556,0.0937688208851966,"Converged",FALSE,28,28,17,27,0.8,0.2
24,0.9,"RESID",-1.41295921243077,-0.17044274575979,0.0938116128912463,"Converged",FALSE,4,46,3,47,0.8,0.2
24,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,28,22,17,33,0.8,0.2
25,0.9,"SRS",-2.57072509255234,3.50805832427347,0.109623963176871,"Converged",FALSE,6,63,1,30,0.8,0.2
25,0.9,"CC",-2.2637473384666,2.74584209456825,0.111441998280034,"Converged",FALSE,11,39,8,42,0.8,0.2
