"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.77090119818301,1.64913864904112,0.0834054846731324,"Converged",FALSE,6,71,4,19,0.95,0.05
1,0.9,"CC",-1.82062886075913,1.82134816855465,0.0834345839028994,"Converged",FALSE,5,45,2,48,0.95,0.05
1,0.9,"BCC",-1.5982506478209,1.09541188761856,0.0823557931577999,"Converged",FALSE,25,25,25,25,0.95,0.05
1,0.9,"RESID",-1.85985432269416,1.77251033212227,0.083254016775646,"Converged",FALSE,17,33,0,50,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,27,23,0.95,0.05
2,0.9,"SRS",-1.55016701543448,0.762375554343121,0.0815906313410287,"Converged",FALSE,4,71,2,23,0.95,0.05
2,0.9,"CC",-1.65616116774305,1.11350861982479,0.08159633671216,"Converged",FALSE,4,46,4,46,0.95,0.05
2,0.9,"BCC",-1.86662660480222,1.62963179240893,0.0825075530533873,"Converged",FALSE,27,26,21,26,0.95,0.05
2,0.9,"RESID",-1.69529566033187,1.16020738486026,0.0820949497999688,"Converged",FALSE,10,40,0,50,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,43,7,21,29,0.95,0.05
3,0.9,"SRS",-2.29746467517733,2.46551728441632,0.141008725910996,"Converged",FALSE,3,64,2,31,0.95,0.05
3,0.9,"CC",-2.55026408672371,3.30313720906368,0.133933991167331,"Converged",FALSE,3,47,5,45,0.95,0.05
3,0.9,"BCC",-2.11470025218927,1.9112702624631,0.136883853159453,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"RESID",-2.49873530889879,3.01061596636798,0.13673012402458,"Converged",FALSE,18,32,0,50,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,26,24,0.95,0.05
4,0.9,"SRS",-1.30662317921935,0.459136543956606,0.0604835108421838,"Converged",FALSE,4,68,2,26,0.95,0.05
4,0.9,"CC",-1.37437871014999,0.69401305152755,0.0597850710942362,"Converged",FALSE,2,48,1,49,0.95,0.05
