"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.3533216698362,0.612587189363928,0.0832269786351258,"Converged",FALSE,2,66,2,30,0.8,0.2
1,0.9,"CC",-1.52213814388031,1.16609964756125,0.0825257751467687,"Converged",FALSE,2,48,4,46,0.8,0.2
1,0.9,"BCC",-0.867979728842344,-0.893824846677584,0.0806961636294104,"Converged",FALSE,26,26,22,26,0.8,0.2
1,0.9,"RESID",-1.38874110126438,0.766615729444711,0.0832349047598265,"Converged",FALSE,1,49,5,45,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,22,28,0.8,0.2
2,0.9,"SRS",-2.13027743220931,3.56246800713642,0.0478334443366713,"Converged",FALSE,3,63,1,33,0.8,0.2
2,0.9,"CC",-2.15730822286591,3.37264164949624,0.0461861111494043,"Converged",FALSE,3,47,4,46,0.8,0.2
2,0.9,"BCC",-1.67487292337794,2.06413081493006,0.0441383092611684,"Converged",FALSE,25,25,25,25,0.8,0.2
2,0.9,"RESID",-1.5941919388852,1.73632647277737,0.0456384724494641,"Converged",FALSE,15,35,0,50,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,26,24,0.8,0.2
3,0.9,"SRS",-2.25307576781819,2.89842251043288,0.124815420397654,"Converged",FALSE,6,67,4,23,0.8,0.2
3,0.9,"CC",-2.78854609438547,4.45197984879017,0.129841905651451,"Converged",FALSE,3,47,4,46,0.8,0.2
3,0.9,"BCC",-1.933846048713,1.85532724683707,0.123392033063815,"Converged",FALSE,26,25,24,25,0.8,0.2
3,0.9,"RESID",-2.2023252287982,2.69688621116349,0.123160078073918,"Converged",FALSE,17,33,0,50,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,22,28,0.8,0.2
4,0.9,"SRS",-1.73402394323792,2.05620978445966,0.0822248593632758,"Converged",FALSE,7,59,0,34,0.8,0.2
4,0.9,"CC",-1.78526431433891,2.15597907150712,0.084072012717481,"Converged",FALSE,4,46,4,46,0.8,0.2
4,0.9,"BCC",-1.23306680866457,0.568156059211942,0.0802731144250514,"Converged",FALSE,27,27,20,26,0.8,0.2
4,0.9,"RESID",-1.30236534751656,0.794412648804051,0.0807321768769328,"Converged",FALSE,1,49,2,48,0.8,0.2
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,20,30,0.8,0.2
5,0.9,"SRS",-2.2379271946842,2.50075306512756,0.117646339030087,"Converged",FALSE,4,65,5,26,0.8,0.2
5,0.9,"CC",-2.01507667777455,1.83821653801951,0.117670386275802,"Converged",FALSE,3,47,4,46,0.8,0.2
5,0.9,"BCC",-1.55409837407336,0.375085393896123,0.115896526464274,"Converged",FALSE,25,25,25,25,0.8,0.2
5,0.9,"RESID",-1.75583074399643,1.00496982857334,0.116689770978962,"Converged",FALSE,2,48,5,45,0.8,0.2
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,26,24,0.8,0.2
6,0.9,"SRS",-1.23272051322251,-0.692727284216006,0.110751024248073,"Converged",FALSE,5,68,1,26,0.8,0.2
6,0.9,"CC",-2.25399263425301,2.50089689017364,0.112773338231564,"Converged",FALSE,4,46,5,45,0.8,0.2
6,0.9,"BCC",-1.63065930526064,0.699824681374178,0.111154314782241,"Converged",FALSE,27,26,21,26,0.8,0.2
6,0.9,"RESID",-1.42553593619767,-0.0135649476251036,0.11031940472915,"Converged",FALSE,3,47,2,48,0.8,0.2
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,21,29,20,30,0.8,0.2
7,0.9,"SRS",-2.27911746180274,2.41034064927857,0.144843683646457,"Converged",FALSE,3,71,6,20,0.8,0.2
7,0.9,"CC",-2.86360909559446,4.30577575468021,0.152857661757669,"Converged",FALSE,1,49,5,45,0.8,0.2
7,0.9,"BCC",-2.0428604419972,1.62232943425176,0.144927161907426,"Converged",FALSE,25,25,25,25,0.8,0.2
7,0.9,"RESID",-2.0668335838374,1.7151096264801,0.143918768960938,"Converged",FALSE,9,41,0,50,0.8,0.2
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,23,27,34,16,0.8,0.2
8,0.9,"SRS",-2.30826477789295,2.99221152810758,0.0935879556822543,"Converged",FALSE,2,72,3,23,0.8,0.2
8,0.9,"CC",-2.3837227237391,3.17535896535197,0.0964081088161887,"Converged",FALSE,1,49,6,44,0.8,0.2
8,0.9,"BCC",-2.64549039584086,3.96181045319148,0.0976699601104517,"Converged",FALSE,25,25,25,25,0.8,0.2
8,0.9,"RESID",-2.60475142517372,4.01125077863699,0.0978807463000393,"Converged",FALSE,14,36,0,50,0.8,0.2
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,23,27,30,20,0.8,0.2
9,0.9,"SRS",-1.37776670685585,-0.318535779795559,0.116437549036601,"Converged",FALSE,6,65,3,26,0.8,0.2
9,0.9,"CC",-1.88263551314436,1.27983659301761,0.116830878954303,"Converged",FALSE,5,45,6,44,0.8,0.2
9,0.9,"BCC",-2.24137887338107,2.51152622284634,0.119392671994287,"Converged",FALSE,26,25,24,25,0.8,0.2
9,0.9,"RESID",-1.69641865674168,0.721932083719182,0.116790527454024,"Converged",FALSE,8,42,3,47,0.8,0.2
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,24,26,0.8,0.2
10,0.9,"SRS",-2.32313131826593,3.46210262583577,0.0643959757765318,"Converged",FALSE,4,64,3,29,0.8,0.2
10,0.9,"CC",-1.35292038341262,0.448116252650028,0.0668401404255108,"Converged",FALSE,2,48,5,45,0.8,0.2
10,0.9,"BCC",-1.5927414903371,1.22448239729151,0.0644093076660388,"Converged",FALSE,27,26,21,26,0.8,0.2
10,0.9,"RESID",-1.37212571321315,0.436342332428192,0.0671667646099147,"Converged",FALSE,1,49,5,45,0.8,0.2
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,21,29,0.8,0.2
11,0.9,"SRS",-2.27631473311222,3.87531065425731,0.0852067652931815,"Converged",FALSE,7,66,2,25,0.8,0.2
11,0.9,"CC",-1.63673072986805,1.74689981776337,0.0808494970516239,"Converged",FALSE,3,47,7,43,0.8,0.2
11,0.9,"BCC",-1.88508426938601,2.5695157663859,0.0809205425190655,"Converged",FALSE,25,25,25,25,0.8,0.2
11,0.9,"RESID",-2.07997101642676,3.31476112850467,0.082568961572497,"Converged",FALSE,12,38,0,50,0.8,0.2
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,30,20,0.8,0.2
12,0.9,"SRS",-2.22896678693426,1.89544716898297,0.125977373072055,"Converged",FALSE,3,65,2,30,0.8,0.2
12,0.9,"CC",-1.93664411030224,1.03242835495565,0.122775744852199,"Converged",FALSE,2,48,4,46,0.8,0.2
12,0.9,"BCC",-2.11336109008776,1.63194190185219,0.125145656653422,"Converged",FALSE,29,29,13,29,0.8,0.2
12,0.9,"RESID",-2.13445073565938,1.59151378222378,0.123565771041002,"Converged",FALSE,10,40,3,47,0.8,0.2
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,13,37,0.8,0.2
13,0.9,"SRS",-2.98817338352302,4.11437415789074,0.171796869376789,"Converged",FALSE,2,65,2,31,0.8,0.2
13,0.9,"CC",-2.39822383716433,2.86146050724931,0.164186639989185,"Converged",FALSE,2,48,3,47,0.8,0.2
13,0.9,"BCC",-1.58914491243183,0.286363231253938,0.160715436391513,"Converged",FALSE,25,25,25,25,0.8,0.2
13,0.9,"RESID",-2.19719047253437,2.26359663259763,0.161626376927846,"Converged",FALSE,8,42,0,50,0.8,0.2
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,21,29,25,25,0.8,0.2
14,0.9,"SRS",-1.80941458302349,1.87755806276272,0.0946733523722804,"Converged",FALSE,3,65,2,30,0.8,0.2
14,0.9,"CC",-1.10298273201174,-0.496929085872611,0.0934171937405316,"Converged",FALSE,0,50,4,46,0.8,0.2
14,0.9,"BCC",-2.15230593186226,3.14413836547453,0.0973051454381452,"Converged",FALSE,25,25,25,25,0.8,0.2
14,0.9,"RESID",-1.83917866068474,1.861104276345,0.0952510413092246,"Converged",FALSE,14,36,0,50,0.8,0.2
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,28,22,29,21,0.8,0.2
15,0.9,"SRS",-1.6619213194277,0.218133080415274,0.144223943677674,"Converged",FALSE,4,72,3,21,0.8,0.2
15,0.9,"CC",-1.75011122262512,0.509344884115189,0.143422774060621,"Converged",FALSE,6,44,7,43,0.8,0.2
15,0.9,"BCC",-1.90668572124877,0.970264569599077,0.143424771850777,"Converged",FALSE,26,26,23,25,0.8,0.2
15,0.9,"RESID",-1.6771612184378,0.24946544233422,0.144158441226639,"Converged",FALSE,4,46,3,47,0.8,0.2
15,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,24,26,23,27,0.8,0.2
16,0.9,"SRS",-2.55285911113269,3.33291686280379,0.128208365945396,"Converged",FALSE,4,69,5,22,0.8,0.2
16,0.9,"CC",-2.85505022781295,4.49511845595827,0.133375938012172,"Converged",FALSE,3,47,2,48,0.8,0.2
16,0.9,"BCC",-2.23962549034358,2.32114774568809,0.12939544693205,"Converged",FALSE,25,25,25,25,0.8,0.2
16,0.9,"RESID",-2.40470166005061,2.68450383114704,0.128327844003633,"Converged",FALSE,10,40,0,50,0.8,0.2
16,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,18,32,25,25,0.8,0.2
17,0.9,"SRS",-2.17818865092559,4.02449697364131,0.0411186193234128,"Converged",FALSE,7,61,6,26,0.8,0.2
17,0.9,"CC",-0.672040001958165,-0.767845368953225,0.0355910926588358,"Converged",FALSE,5,45,3,47,0.8,0.2
17,0.9,"BCC",-0.953011434894436,0.178612379768641,0.0354918025144113,"Converged",FALSE,25,25,25,25,0.8,0.2
17,0.9,"RESID",-0.967734942187369,0.201551545292639,0.0358792222207091,"Converged",FALSE,2,48,8,42,0.8,0.2
17,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,46,4,26,24,0.8,0.2
18,0.9,"SRS",-2.21736789454462,3.35692702602808,0.0257407032247241,"Converged",FALSE,7,68,3,22,0.8,0.2
18,0.9,"CC",-1.95001000697424,2.5656300206119,0.0267814002544118,"Converged",FALSE,4,46,5,45,0.8,0.2
18,0.9,"BCC",-1.86448306138286,2.48296108721775,0.0265674082538365,"Converged",FALSE,25,25,25,25,0.8,0.2
18,0.9,"RESID",NA,NA,NA,"B-spline error",FALSE,45,5,0,50,0.8,0.2
18,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,48,2,25,25,0.8,0.2
19,0.9,"SRS",-1.84523016930518,1.76071456978031,0.0923368121676446,"Converged",FALSE,3,68,1,28,0.8,0.2
19,0.9,"CC",-1.38056462914101,0.326954185780056,0.0914474595469767,"Converged",FALSE,6,44,4,46,0.8,0.2
19,0.9,"BCC",-1.80761474662053,1.6453620225722,0.0922991862417655,"Converged",FALSE,25,25,25,25,0.8,0.2
19,0.9,"RESID",-1.44623959601203,0.528671760471951,0.0917833788269942,"Converged",FALSE,8,42,1,49,0.8,0.2
19,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,25,25,0.8,0.2
20,0.9,"SRS",-2.23831730845082,2.7669678520661,0.0933200083958552,"Converged",FALSE,3,66,3,28,0.8,0.2
20,0.9,"CC",-1.91030329388375,2.12864280540718,0.0911470199501825,"Converged",FALSE,3,47,1,49,0.8,0.2
20,0.9,"BCC",-2.01035809241531,2.45377323266047,0.0908815578066367,"Converged",FALSE,26,26,22,26,0.8,0.2
20,0.9,"RESID",-1.70445074644649,1.3734584794968,0.0910009832997623,"Converged",FALSE,13,37,0,50,0.8,0.2
20,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,21,29,0.8,0.2
21,0.9,"SRS",-1.6228580782761,0.511788865375843,0.128908849839399,"Converged",FALSE,8,61,1,30,0.8,0.2
21,0.9,"CC",-2.12071355381605,2.01448633565567,0.133739890534827,"Converged",FALSE,4,46,2,48,0.8,0.2
21,0.9,"BCC",-1.98738881323471,1.54024087886066,0.131764707688208,"Converged",FALSE,29,28,15,28,0.8,0.2
21,0.9,"RESID",-2.06472968818671,1.83012598877834,0.131132331342688,"Converged",FALSE,2,48,1,49,0.8,0.2
21,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,14,36,0.8,0.2
22,0.9,"SRS",-2.24361697704433,2.48529821560495,0.121746211686758,"Converged",FALSE,1,71,3,25,0.8,0.2
22,0.9,"CC",-2.16515867285355,2.25302258922092,0.124938397930648,"Converged",FALSE,5,45,6,44,0.8,0.2
22,0.9,"BCC",-1.77339415658861,1.08847199033042,0.127010487011098,"Converged",FALSE,25,25,25,25,0.8,0.2
22,0.9,"RESID",-2.42290752366322,3.09140723285383,0.124521175616851,"Converged",FALSE,21,29,0,50,0.8,0.2
22,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,29,21,0.8,0.2
23,0.9,"SRS",-2.85930150746097,3.51639081421476,0.166890994193675,"Converged",FALSE,5,65,4,26,0.8,0.2
23,0.9,"CC",-2.07023053780262,1.26140678602021,0.161857220842601,"Converged",FALSE,6,44,6,44,0.8,0.2
23,0.9,"BCC",-2.21437161031707,1.61288330950759,0.164124746653388,"Converged",FALSE,27,27,19,27,0.8,0.2
23,0.9,"RESID",-2.22206308775864,1.64952817049429,0.163633042329758,"Converged",FALSE,6,44,0,50,0.8,0.2
