"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.3659245054687,3.0070008988445,0.119622790755929,"Converged",FALSE,2,68,3,27,0.99,0.01
1,0.9,"CC",-2.0530791333693,2.1478755494511,0.120001301217178,"Converged",FALSE,4,46,4,46,0.99,0.01
1,0.9,"BCC",-1.98161791475156,1.84433756660239,0.11806918570405,"Converged",FALSE,25,25,25,25,0.99,0.01
1,0.9,"RESID",-2.08876318243161,2.22167530000534,0.11988309707442,"Converged",FALSE,18,32,0,50,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,32,18,0.99,0.01
2,0.9,"SRS",-1.71174732923742,1.04132787133574,0.109338489355706,"Converged",FALSE,6,64,3,27,0.99,0.01
2,0.9,"CC",-1.81863420762631,1.29502368341771,0.110128513169375,"Converged",FALSE,7,43,4,46,0.99,0.01
2,0.9,"BCC",-1.90629975832201,1.67332648734706,0.110869782149577,"Converged",FALSE,25,25,25,25,0.99,0.01
2,0.9,"RESID",-1.87686807293064,1.56527225835158,0.110634785530521,"Converged",FALSE,21,29,0,50,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,34,16,0.99,0.01
3,0.9,"SRS",-2.26384126238376,3.00027745282959,0.0927476064651947,"Converged",FALSE,3,62,4,31,0.99,0.01
3,0.9,"CC",-1.67088435343642,1.23800394103917,0.0911346384841521,"Converged",FALSE,5,45,3,47,0.99,0.01
3,0.9,"BCC",-1.67920178422532,1.23296636692909,0.0911035494127898,"Converged",FALSE,25,25,25,25,0.99,0.01
3,0.9,"RESID",-1.78282127692582,1.62203491813781,0.0920460643002988,"Converged",FALSE,16,34,0,50,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,26,24,0.99,0.01
4,0.9,"SRS",-1.67013675080465,1.60124671194722,0.0608954759986308,"Converged",FALSE,9,57,2,32,0.99,0.01
4,0.9,"CC",-1.71540643605866,1.67284879738135,0.0610327908288653,"Converged",FALSE,3,47,8,42,0.99,0.01
4,0.9,"BCC",-1.65696101887024,1.5642625053167,0.0601340338465557,"Converged",FALSE,25,25,25,25,0.99,0.01
4,0.9,"RESID",-1.82726381978842,2.02658768273571,0.0610473807110029,"Converged",FALSE,30,20,0,50,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,43,7,30,20,0.99,0.01
5,0.9,"SRS",-1.83942600208656,2.1456595353549,0.0732396758863177,"Converged",FALSE,6,68,2,24,0.99,0.01
5,0.9,"CC",-1.97673794926774,2.57131550205726,0.0742740036495042,"Converged",FALSE,2,48,3,47,0.99,0.01
5,0.9,"BCC",-2.04686662227846,2.64808026862219,0.0711353400610264,"Converged",FALSE,25,25,25,25,0.99,0.01
5,0.9,"RESID",-1.92136557388951,2.30503888785012,0.074713804067296,"Converged",FALSE,20,30,0,50,0.99,0.01
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,34,16,0.99,0.01
6,0.9,"SRS",-2.06601165584385,2.55398256961898,0.104094303672174,"Converged",FALSE,4,58,2,36,0.99,0.01
6,0.9,"CC",-2.06633274917494,2.36006378628059,0.106992659408475,"Converged",FALSE,2,48,4,46,0.99,0.01
6,0.9,"BCC",-2.00315767333705,2.20748397006543,0.103371933356083,"Converged",FALSE,26,25,24,25,0.99,0.01
6,0.9,"RESID",-2.07264918055506,2.4190908749261,0.105307943641924,"Converged",FALSE,27,23,0,50,0.99,0.01
