"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.42185258159771,3.16172543408115,0.122215485097009,"Converged",FALSE,2,68,3,27,0.95,0.05
1,0.9,"CC",-2.10550991207546,2.28264405467205,0.121987012630336,"Converged",FALSE,2,48,3,47,0.95,0.05
1,0.9,"BCC",-2.187541477457,2.53534670082725,0.120828415148799,"Converged",FALSE,25,25,25,25,0.95,0.05
1,0.9,"RESID",-2.24976534436193,2.51833217489136,0.122663202268487,"Converged",FALSE,13,37,0,50,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,24,26,31,19,0.95,0.05
2,0.9,"SRS",-1.36514892484675,0.0535723037830385,0.11454429465671,"Converged",FALSE,5,58,2,35,0.95,0.05
2,0.9,"CC",-1.60908770877372,0.876992849081693,0.114454196101247,"Converged",FALSE,2,48,3,47,0.95,0.05
2,0.9,"BCC",-1.4856269423087,0.466804948925533,0.113941189308106,"Converged",FALSE,25,25,25,25,0.95,0.05
2,0.9,"RESID",-1.49817081288032,0.489383662951262,0.113944748405287,"Converged",FALSE,6,44,0,50,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,26,24,28,22,0.95,0.05
3,0.9,"SRS",-2.1146605454887,2.85906468901341,0.0665137372985345,"Converged",FALSE,2,70,3,25,0.95,0.05
3,0.9,"CC",-1.62352683176885,1.41243835048521,0.0645133843491104,"Converged",FALSE,5,45,3,47,0.95,0.05
3,0.9,"BCC",-1.74454984104768,1.6902381021154,0.0655796997523524,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"RESID",-1.44114119123262,0.86980747699615,0.0632887204571974,"Converged",FALSE,19,31,0,50,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,42,8,26,24,0.95,0.05
4,0.9,"SRS",-1.61143751813077,1.39125034796054,0.0608111688298015,"Converged",FALSE,4,62,2,32,0.95,0.05
4,0.9,"CC",-1.76611849761667,1.82366417874309,0.0612295680479491,"Converged",FALSE,2,48,5,45,0.95,0.05
4,0.9,"BCC",-1.64523021551527,1.43783691026605,0.0607312961060436,"Converged",FALSE,28,28,16,28,0.95,0.05
