"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.00640162942847,1.22343201081899,0.130432245519605,"Converged",FALSE,5,74,1,20,0.8,0.2
1,0.9,"CC",-2.43548839580607,2.58852193909541,0.130612778304994,"Converged",FALSE,3,47,2,48,0.8,0.2
1,0.9,"BCC",-2.04583883364995,1.40877089312035,0.129492891932243,"Converged",FALSE,26,26,22,26,0.8,0.2
1,0.9,"RESID",-2.2555014561332,1.89758598300872,0.129438631080899,"Converged",FALSE,10,40,0,50,0.8,0.2
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,22,28,0.8,0.2
2,0.9,"SRS",-2.05269119523218,2.80718792279013,0.0750482166383676,"Converged",FALSE,4,66,1,29,0.8,0.2
2,0.9,"CC",-1.96229714715439,2.5584214599701,0.0756401205465118,"Converged",FALSE,2,48,4,46,0.8,0.2
2,0.9,"BCC",-1.44266321858763,0.853903701850896,0.0743447755523588,"Converged",FALSE,25,25,25,25,0.8,0.2
2,0.9,"RESID",-2.56661751765663,4.13711368468385,0.0772497656500962,"Converged",FALSE,22,28,0,50,0.8,0.2
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,38,12,27,23,0.8,0.2
3,0.9,"SRS",-1.58986043940629,0.741294843345088,0.117710295183303,"Converged",FALSE,4,60,2,34,0.8,0.2
3,0.9,"CC",-1.41097338411042,0.14547293120042,0.118121336554788,"Converged",FALSE,3,47,6,44,0.8,0.2
3,0.9,"BCC",-2.13992145475902,2.36717402560655,0.117768503000615,"Converged",FALSE,26,26,22,26,0.8,0.2
3,0.9,"RESID",-1.8983794230328,1.68931874486127,0.11697680991968,"Converged",FALSE,10,40,1,49,0.8,0.2
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,21,29,0.8,0.2
4,0.9,"SRS",-1.68529039093507,1.42866207474725,0.0814618015217497,"Converged",FALSE,3,64,4,29,0.8,0.2
4,0.9,"CC",-2.70227648013263,4.43694523069984,0.0900672450142958,"Converged",FALSE,3,47,3,47,0.8,0.2
4,0.9,"BCC",-2.08024166512912,2.57688260640332,0.0831540817789443,"Converged",FALSE,28,28,16,28,0.8,0.2
4,0.9,"RESID",-1.81619851848676,1.92592034670741,0.0802681428493194,"Converged",FALSE,11,39,0,50,0.8,0.2
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,16,34,0.8,0.2
5,0.9,"SRS",-2.02322461881421,2.11633356348185,0.113800558974065,"Converged",FALSE,6,59,3,32,0.8,0.2
5,0.9,"CC",-2.05703812314232,2.35942693418481,0.112733709608803,"Converged",FALSE,6,44,3,47,0.8,0.2
5,0.9,"BCC",-2.14074499647247,2.51678296582952,0.114361188800645,"Converged",FALSE,26,26,23,25,0.8,0.2
5,0.9,"RESID",-1.91800734420892,1.85001825189763,0.115236955912814,"Converged",FALSE,12,38,0,50,0.8,0.2
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,23,27,0.8,0.2
6,0.9,"SRS",-2.17193725405022,2.53586551245047,0.105946443749442,"Converged",FALSE,4,61,3,32,0.8,0.2
6,0.9,"CC",-2.42904858467434,3.31150963657958,0.112801721841924,"Converged",FALSE,0,50,3,47,0.8,0.2
6,0.9,"BCC",-2.03339012141735,2.15599671372916,0.107952973994617,"Converged",FALSE,26,26,22,26,0.8,0.2
6,0.9,"RESID",-1.64685580452119,0.916254766778844,0.106030558805829,"Converged",FALSE,6,44,1,49,0.8,0.2
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,21,29,0.8,0.2
7,0.9,"SRS",-1.91270319759675,0.938003511184898,0.171929475641075,"Converged",FALSE,4,65,5,26,0.8,0.2
7,0.9,"CC",-1.85673324619,0.760924378415109,0.171133856897878,"Converged",FALSE,6,44,4,46,0.8,0.2
7,0.9,"BCC",-2.237466851802,1.80981153186321,0.173079282656832,"Converged",FALSE,25,25,25,25,0.8,0.2
7,0.9,"RESID",-1.89508489141508,0.865584316046535,0.171158335176309,"Converged",FALSE,7,43,2,48,0.8,0.2
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,23,27,29,21,0.8,0.2
8,0.9,"SRS",-2.31628813981632,2.93404741262344,0.101207109905135,"Converged",FALSE,6,59,5,30,0.8,0.2
8,0.9,"CC",-1.83028162235297,1.58050356402381,0.0959386495482028,"Converged",FALSE,6,44,4,46,0.8,0.2
8,0.9,"BCC",-1.87417574422211,1.88929860947423,0.0992109908270196,"Converged",FALSE,26,25,24,25,0.8,0.2
8,0.9,"RESID",-2.18286559161998,2.72709242195239,0.095694818292894,"Converged",FALSE,17,33,0,50,0.8,0.2
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,24,26,0.8,0.2
9,0.9,"SRS",-1.83890085601221,1.34741198537368,0.10241237122295,"Converged",FALSE,0,66,4,30,0.8,0.2
9,0.9,"CC",-2.10408604427138,2.39244496489498,0.102650728348451,"Converged",FALSE,3,47,4,46,0.8,0.2
9,0.9,"BCC",-1.85689312070487,1.49002754861416,0.10183924849925,"Converged",FALSE,25,25,25,25,0.8,0.2
9,0.9,"RESID",-2.2436114356642,2.68057148057888,0.102083994058252,"Converged",FALSE,9,41,0,50,0.8,0.2
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,27,23,0.8,0.2
10,0.9,"SRS",-1.85917224352974,2.47580286721469,0.0757463746942294,"Converged",FALSE,3,66,3,28,0.8,0.2
10,0.9,"CC",-1.63481487193805,1.54803775287968,0.0747621098118545,"Converged",FALSE,4,46,0,50,0.8,0.2
10,0.9,"BCC",-1.53479241002202,1.20111026304052,0.073373572792349,"Converged",FALSE,27,27,19,27,0.8,0.2
10,0.9,"RESID",-1.17761249622015,0.0906103224951231,0.0738423910885291,"Converged",FALSE,3,47,2,48,0.8,0.2
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,19,31,0.8,0.2
11,0.9,"SRS",-1.79681040788817,1.80092110846883,0.0998826309715776,"Converged",FALSE,9,64,3,24,0.8,0.2
11,0.9,"CC",-1.88646513190347,1.97663197209641,0.101570188728848,"Converged",FALSE,3,47,8,42,0.8,0.2
11,0.9,"BCC",-1.9399928450817,2.25252758483153,0.102269391457123,"Converged",FALSE,25,25,25,25,0.8,0.2
11,0.9,"RESID",-1.97058890257195,2.26646945016923,0.101620859377594,"Converged",FALSE,11,39,0,50,0.8,0.2
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,28,22,0.8,0.2
12,0.9,"SRS",-2.8297362155084,3.90335023143429,0.119622675300484,"Converged",FALSE,6,75,1,18,0.8,0.2
12,0.9,"CC",-2.371352431768,2.58904667716866,0.115749234636363,"Converged",FALSE,4,46,3,47,0.8,0.2
12,0.9,"BCC",-2.70264512540994,3.29739846075073,0.119925906181729,"Converged",FALSE,26,26,23,25,0.8,0.2
12,0.9,"RESID",-2.75919612362717,3.65788422842638,0.118977247082527,"Converged",FALSE,9,41,0,50,0.8,0.2
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,22,28,0.8,0.2
13,0.9,"SRS",-1.00613806521412,-0.737980172491823,0.0694643955159778,"Converged",FALSE,4,65,3,28,0.8,0.2
13,0.9,"CC",-0.370581819039392,-2.94215174910765,0.0702151887560036,"Converged",FALSE,2,48,4,46,0.8,0.2
13,0.9,"BCC",-0.911877084220758,-0.978375324326223,0.0691345006738331,"Converged",FALSE,27,26,21,26,0.8,0.2
13,0.9,"RESID",-1.64275061973712,1.44771456989949,0.0708543456230235,"Converged",FALSE,0,50,6,44,0.8,0.2
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,21,29,0.8,0.2
14,0.9,"SRS",-1.76116004501809,1.40454264469871,0.0979035119950883,"Converged",FALSE,5,66,2,27,0.8,0.2
14,0.9,"CC",-2.11128620946829,2.58559925266869,0.100570156236679,"Converged",FALSE,5,45,3,47,0.8,0.2
14,0.9,"BCC",-1.53739533336963,0.583599996200775,0.100042005190597,"Converged",FALSE,26,26,22,26,0.8,0.2
14,0.9,"RESID",-1.9681365464794,1.84660668396632,0.101356359558975,"Converged",FALSE,12,38,1,49,0.8,0.2
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,22,28,0.8,0.2
15,0.9,"SRS",-2.5545947804046,3.57891424117906,0.102677902678735,"Converged",FALSE,4,60,4,32,0.8,0.2
15,0.9,"CC",-1.67714663791582,0.904882622847433,0.102712293061586,"Converged",FALSE,4,46,5,45,0.8,0.2
15,0.9,"BCC",-1.68957709730345,0.959390227261884,0.10281732399623,"Converged",FALSE,25,25,25,25,0.8,0.2
15,0.9,"RESID",-1.94049877965922,1.69605981139543,0.101123407125715,"Converged",FALSE,16,34,1,49,0.8,0.2
15,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,26,24,0.8,0.2
16,0.9,"SRS",-2.31619656342713,2.81685795983082,0.130123873535064,"Converged",FALSE,3,62,4,31,0.8,0.2
16,0.9,"CC",-2.45345378758961,3.24108220858609,0.127855972867186,"Converged",FALSE,3,47,9,41,0.8,0.2
16,0.9,"BCC",-2.20486692393495,2.78051433907371,0.129234485634042,"Converged",FALSE,25,25,25,25,0.8,0.2
16,0.9,"RESID",-2.42909043807995,3.24140826154558,0.130042499961088,"Converged",FALSE,10,40,0,50,0.8,0.2
16,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,22,28,24,26,0.8,0.2
17,0.9,"SRS",-1.84509374527915,0.99741960861368,0.127036977191891,"Converged",FALSE,3,62,1,34,0.8,0.2
17,0.9,"CC",-1.61859456030288,0.261242388445396,0.125694047649478,"Converged",FALSE,3,47,4,46,0.8,0.2
17,0.9,"BCC",-1.89008133593514,1.15182638804862,0.125995604103632,"Converged",FALSE,29,28,15,28,0.8,0.2
17,0.9,"RESID",-2.12334892693883,1.84314145606712,0.127183970874816,"Converged",FALSE,4,46,5,45,0.8,0.2
17,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,26,24,15,35,0.8,0.2
18,0.9,"SRS",-1.63208355947343,-0.431197402151716,0.181873054728248,"Converged",FALSE,11,63,0,26,0.8,0.2
18,0.9,"CC",-2.32971535726498,1.71733094375548,0.18358851532216,"Converged",FALSE,2,48,4,46,0.8,0.2
18,0.9,"BCC",-2.25119896194363,1.49729184184893,0.18145770461732,"Converged",FALSE,27,27,19,27,0.8,0.2
18,0.9,"RESID",-2.71754497033228,2.95833605920957,0.185066883715553,"Converged",FALSE,4,46,1,49,0.8,0.2
18,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,17,33,0.8,0.2
19,0.9,"SRS",-2.06228711743412,2.29528442505063,0.08404507255913,"Converged",FALSE,4,72,3,21,0.8,0.2
19,0.9,"CC",-2.49064017015781,3.67344455360179,0.0883523250271292,"Converged",FALSE,0,50,2,48,0.8,0.2
19,0.9,"BCC",-2.5676014666351,3.76893391615842,0.0865214203400181,"Converged",FALSE,25,25,25,25,0.8,0.2
19,0.9,"RESID",-1.81149998896611,1.57538881455903,0.0856852608233557,"Converged",FALSE,10,40,0,50,0.8,0.2
19,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,26,24,0.8,0.2
20,0.9,"SRS",-1.58154736318124,0.220046883556192,0.145742486753657,"Converged",FALSE,6,59,2,33,0.8,0.2
20,0.9,"CC",-1.68193894815449,0.516983855934768,0.14554352988128,"Converged",FALSE,3,47,3,47,0.8,0.2
20,0.9,"BCC",-1.5669927066894,0.178685942765082,0.146034053671979,"Converged",FALSE,27,27,19,27,0.8,0.2
20,0.9,"RESID",-1.70081178973987,0.602567635612518,0.145966398341746,"Converged",FALSE,3,47,1,49,0.8,0.2
20,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,20,30,17,33,0.8,0.2
21,0.9,"SRS",-2.41696242875078,3.02918211565445,0.137325064033992,"Converged",FALSE,5,66,2,27,0.8,0.2
21,0.9,"CC",-2.66948976021684,4.14514040038619,0.135951323246324,"Converged",FALSE,3,47,2,48,0.8,0.2
21,0.9,"BCC",-2.28986959740586,2.88688046132682,0.134069034188482,"Converged",FALSE,25,25,25,25,0.8,0.2
21,0.9,"RESID",-2.08743179670808,2.37137077158981,0.130814593819613,"Converged",FALSE,7,43,0,50,0.8,0.2
21,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,27,23,0.8,0.2
22,0.9,"SRS",-2.79508555640693,3.81092510022078,0.12040692269687,"Converged",FALSE,4,66,1,29,0.8,0.2
22,0.9,"CC",-2.58237451224069,3.40832084613243,0.121887530758964,"Converged",FALSE,4,46,6,44,0.8,0.2
22,0.9,"BCC",-1.75003106962491,0.986251744407552,0.112391415655031,"Converged",FALSE,27,26,21,26,0.8,0.2
22,0.9,"RESID",-2.3283004169859,2.69681257955076,0.116285199267506,"Converged",FALSE,11,39,0,50,0.8,0.2
22,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,27,23,21,29,0.8,0.2
23,0.9,"SRS",-1.51304644458171,0.540890732563864,0.0881930861760284,"Converged",FALSE,7,67,0,26,0.8,0.2
23,0.9,"CC",-1.3381676786025,-0.0322851046360333,0.0872890712130233,"Converged",FALSE,0,50,4,46,0.8,0.2
23,0.9,"BCC",-2.32017400420378,3.01742213773915,0.0934910789080477,"Converged",FALSE,30,29,12,29,0.8,0.2
23,0.9,"RESID",-1.96088879833725,1.92444823499197,0.0908482886734718,"Converged",FALSE,1,49,1,49,0.8,0.2
23,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,12,38,0.8,0.2
24,0.9,"SRS",-2.60014242474854,3.73245775819286,0.110221332542905,"Converged",FALSE,6,71,2,21,0.8,0.2
24,0.9,"CC",-2.08484583409631,2.3111786676452,0.105689215125949,"Converged",FALSE,5,45,5,45,0.8,0.2
24,0.9,"BCC",-2.11928889366793,2.35130481207984,0.107741030543258,"Converged",FALSE,25,25,25,25,0.8,0.2
24,0.9,"RESID",-0.860524455322179,-1.68030393805579,0.108862535277099,"Converged",FALSE,8,42,6,44,0.8,0.2
24,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,27,23,0.8,0.2
25,0.9,"SRS",-2.13172155540577,2.67917429505,0.0919502576761707,"Converged",FALSE,4,69,2,25,0.8,0.2
25,0.9,"CC",-2.6799888337221,3.91434971484154,0.0989517162523402,"Converged",FALSE,3,47,2,48,0.8,0.2
25,0.9,"BCC",-2.5200004681358,3.63806980730642,0.0938473735161923,"Converged",FALSE,27,26,21,26,0.8,0.2
25,0.9,"RESID",-1.9437827423153,1.98630859225589,0.0929028741182561,"Converged",FALSE,13,37,0,50,0.8,0.2
25,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,21,29,0.8,0.2
26,0.9,"SRS",-1.29317788593865,0.0612050083527768,0.0868836250599831,"Converged",FALSE,6,59,3,32,0.8,0.2
26,0.9,"CC",-2.44222050526547,3.57478453085842,0.0943852244505987,"Converged",FALSE,6,44,6,44,0.8,0.2
26,0.9,"BCC",-2.06040476992877,2.41916254082712,0.0932601921635279,"Converged",FALSE,25,25,25,25,0.8,0.2
26,0.9,"RESID",-2.38853872753615,3.59978944221163,0.092148985983946,"Converged",FALSE,4,46,3,47,0.8,0.2
26,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,29,21,0.8,0.2
27,0.9,"SRS",-1.83674244703383,1.37215287255216,0.113934663363753,"Converged",FALSE,6,64,4,26,0.8,0.2
27,0.9,"CC",-1.77535385629258,1.1864936924276,0.113649217092331,"Converged",FALSE,4,46,3,47,0.8,0.2
27,0.9,"BCC",-1.99672823484099,1.86968191949893,0.112316068572944,"Converged",FALSE,27,27,20,26,0.8,0.2
27,0.9,"RESID",NA,NA,NA,"B-spline error",FALSE,6,44,2,48,0.8,0.2
27,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,20,30,0.8,0.2
28,0.9,"SRS",-1.76276420856147,1.43009584778382,0.0895328043720453,"Converged",FALSE,3,63,3,31,0.8,0.2
28,0.9,"CC",-1.69266740267049,1.17968305845599,0.0886126771147339,"Converged",FALSE,5,45,2,48,0.8,0.2
28,0.9,"BCC",-1.98040937454986,2.11288894169164,0.0886995985661749,"Converged",FALSE,27,26,21,26,0.8,0.2
28,0.9,"RESID",-1.98698992950991,2.13642327759507,0.088967338783653,"Converged",FALSE,7,43,0,50,0.8,0.2
28,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,21,29,0.8,0.2
29,0.9,"SRS",-1.90008615180516,1.7777353824211,0.0844084299402197,"Converged",FALSE,8,56,4,32,0.8,0.2
29,0.9,"CC",-2.8656402185728,4.9518852304432,0.092192173878268,"Converged",FALSE,3,47,1,49,0.8,0.2
29,0.9,"BCC",-1.61574667309789,0.899094600339842,0.0839326967448452,"Converged",FALSE,26,26,22,26,0.8,0.2
29,0.9,"RESID",-1.75895521583359,1.37728704423633,0.0833512979381362,"Converged",FALSE,11,39,1,49,0.8,0.2
29,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,22,28,0.8,0.2
30,0.9,"SRS",-2.59797537928387,3.78630242926844,0.115837597883248,"Converged",FALSE,2,62,1,35,0.8,0.2
30,0.9,"CC",-2.51387291263447,3.45450682574858,0.119604248654514,"Converged",FALSE,2,48,3,47,0.8,0.2
30,0.9,"BCC",-2.25446254795935,2.5545493984656,0.115824467310344,"Converged",FALSE,25,25,25,25,0.8,0.2
30,0.9,"RESID",-2.20355550019332,2.5388541715244,0.114628138086985,"Converged",FALSE,10,40,0,50,0.8,0.2
30,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,25,25,0.8,0.2
31,0.9,"SRS",-2.17661160571601,2.65227733737623,0.0793756320695216,"Converged",FALSE,3,66,1,30,0.8,0.2
31,0.9,"CC",-2.59892605121342,3.91380619427309,0.0779077722958821,"Converged",FALSE,3,47,4,46,0.8,0.2
31,0.9,"BCC",-2.46648320513417,3.2122393039076,0.0801776862504137,"Converged",FALSE,26,26,22,26,0.8,0.2
31,0.9,"RESID",-2.14682926284373,2.41303473252045,0.0788096055818604,"Converged",FALSE,18,32,0,50,0.8,0.2
31,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,22,28,0.8,0.2
32,0.9,"SRS",-1.14423087019447,0.140584376812886,0.054976336498836,"Converged",FALSE,2,65,3,30,0.8,0.2
32,0.9,"CC",-1.34288834327144,0.756687576779061,0.0559509298494683,"Converged",FALSE,3,47,3,47,0.8,0.2
32,0.9,"BCC",-0.948535085379955,-0.453725890190057,0.0544844464036561,"Converged",FALSE,28,28,17,27,0.8,0.2
