"sim","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","tpr","fpr"
108,-1.62089468796881,0.0155275820553399,-0.0460128183316157,"Converged",0.5,0.5
109,-0.871285105105329,-1.40879974657815,-0.113636677522388,"Converged",0.5,0.5
110,-1.59780552784094,1.34259255169024,-0.137520111065443,"Converged",0.5,0.5
111,-1.95634063706816,1.07256093294779,-0.04313727913615,"Converged",0.5,0.5
112,-2.56173626826657,3.56898789133764,-0.11998646890816,"Converged",0.5,0.5
113,-0.139827799155066,-2.1754589777164,-0.214348138440724,"Converged",0.5,0.5
114,-2.47876687555457,2.65196822747426,-0.0426965286209944,"Converged",0.5,0.5
115,NA,NA,NA,"B-spline error",0.5,0.5
116,-1.98464529396621,1.63362915357765,-0.0816012745093189,"Converged",0.5,0.5
117,-1.96412078898546,0.937225728325483,-0.0475499547003718,"Converged",0.5,0.5
118,-2.28031925637974,2.92685503661973,-0.111337353118878,"Converged",0.5,0.5
119,-1.71097686482011,1.79683733332986,-0.121483348109703,"Converged",0.5,0.5
120,-1.83736909933545,1.74718035183402,-0.106458257203874,"Converged",0.5,0.5
121,NA,NA,NA,"B-spline error",0.5,0.5
122,-1.96643160823037,1.59407534811274,-0.0980695906463285,"Converged",0.5,0.5
123,-2.32788301279452,1.94129358009027,-0.0652614273845418,"Converged",0.5,0.5
124,-1.55314982654528,0.419422073369781,-0.095262219119175,"Converged",0.5,0.5
125,-1.35963721826711,-0.0493670998818399,-0.0849836082261487,"Converged",0.5,0.5
126,-1.89483263262768,1.88448094041567,-0.113740755212397,"Converged",0.5,0.5
127,-0.981125947062009,-1.54281908153857,-0.0587440682190111,"Converged",0.5,0.5
128,-2.76137859213592,4.46221816683558,-0.0943560110774756,"Converged",0.5,0.5
129,-2.12289041340293,1.97537698879047,-0.0883096163011392,"Converged",0.5,0.5
130,-1.23877456032896,0.0782385138880313,-0.125897750057319,"Converged",0.5,0.5
131,-1.89256971791708,1.49974796059075,-0.0693823637100907,"Converged",0.5,0.5
132,NA,NA,NA,"B-spline error",0.5,0.5
133,-3.40644800417083,7.04737186238252,-0.152926307439637,"Converged",0.5,0.5
134,-1.17009094263215,-0.749607417607302,-0.0976608276136993,"Converged",0.5,0.5
135,-2.4905235195206,3.50617827704311,-0.0856131981020581,"Converged",0.5,0.5
136,-2.34439415451806,2.19120586544539,-0.0304636240644987,"Converged",0.5,0.5
137,-1.98626052045699,2.09843426427833,-0.0865718447392011,"Converged",0.5,0.5
138,-3.33105065832744,6.20197366562093,-0.125228944618566,"Converged",0.5,0.5
139,-1.95629800607921,1.25508527622115,-0.0908036593778795,"Converged",0.5,0.5
140,-1.52748037653951,0.247289365752432,-0.115087346309877,"Converged",0.5,0.5
141,-1.94057806217584,1.85946408201004,-0.0759484746026014,"Converged",0.5,0.5
142,-1.46280232929424,0.753274815243942,-0.128020147403741,"Converged",0.5,0.5
143,-2.60565281202175,4.59000450296,-0.149972588913431,"Converged",0.5,0.5
144,-2.23061617883436,3.3693458431171,-0.123582370440453,"Converged",0.5,0.5
145,-2.92981195219195,5.06921068145216,-0.11285040777582,"Converged",0.5,0.5
146,-2.5302651740506,3.70693098493238,-0.112755680655773,"Converged",0.5,0.5
147,NA,NA,NA,"MAX_ITER reached",0.5,0.5
148,-2.4485729285325,4.43972389428622,-0.10602365140194,"Converged",0.5,0.5
149,-1.70671238532309,1.40343762282552,-0.0990663127099592,"Converged",0.5,0.5
150,-2.44396004293298,2.97463797375303,-0.0948500149146092,"Converged",0.5,0.5
151,-1.75238163191762,1.36316481786101,-0.0814227788583936,"Converged",0.5,0.5
152,-2.34290512446109,3.25474500117876,-0.116279873544885,"Converged",0.5,0.5
153,-1.57591929599854,0.780784884038297,-0.0501920221711186,"Converged",0.5,0.5
154,-1.24591986036063,0.412790779956057,-0.193572985607378,"Converged",0.5,0.5
155,-2.06763871421681,2.36230393860095,-0.0954806023507413,"Converged",0.5,0.5
156,-1.90240529578565,-0.153366219299547,0.0413092345945942,"Converged",0.5,0.5
157,-2.30823029133604,2.78716448360539,-0.0615433871317823,"Converged",0.5,0.5
158,-0.619314058880961,-2.05153891681705,-0.126816791375677,"Converged",0.5,0.5
159,-1.96057946931552,2.04510160773307,-0.0960255495004365,"Converged",0.5,0.5
160,-2.07137822495619,0.892624513551648,-0.0130762628772126,"Converged",0.5,0.5
161,-1.27316904571068,1.48078428964068,-0.222544780938563,"Converged",0.5,0.5
162,-2.77275199198667,4.50269870029237,-0.0640013134492368,"Converged",0.5,0.5
163,-2.6439535959893,5.40483247877884,-0.20748830144264,"Converged",0.5,0.5
164,-1.77059587282343,0.894679134777917,-0.0504301411859652,"Converged",0.5,0.5
165,-1.98454592775033,1.45759605815006,-0.0465512074293882,"Converged",0.5,0.5
166,-2.15541402439485,1.9156336060964,-0.0626364621474867,"Converged",0.5,0.5
167,-1.47029255863039,-0.298099108245968,-0.0685334351125238,"Converged",0.5,0.5
168,-2.92928262436413,5.55304082587652,-0.116588771974417,"Converged",0.5,0.5
169,-1.34949221051631,-1.44217305192014,0.0249266551737055,"Converged",0.5,0.5
170,-1.97459856394071,2.73388797368036,-0.116825182466813,"Converged",0.5,0.5
171,-1.91752923879766,2.34632777025921,-0.110345786615542,"Converged",0.5,0.5
172,-0.234330990975167,-2.76296609845604,-0.109710213169924,"Converged",0.5,0.5
173,-1.1588244976318,0.647104052964441,-0.162146764303109,"Converged",0.5,0.5
174,-2.46611207332736,3.1462903802835,-0.0485673240822532,"Converged",0.5,0.5
175,-2.21627613941623,3.08243540589826,-0.119085261652736,"Converged",0.5,0.5
176,-1.94567077230159,2.76485784347771,-0.167419081413995,"Converged",0.5,0.5
177,-1.45179189872884,0.224501432281664,-0.0799063808461918,"Converged",0.5,0.5
178,-1.64368535433861,0.75553371113269,-0.0830714072565505,"Converged",0.5,0.5
179,-2.69457489671039,3.68762801810197,-0.0777650642915885,"Converged",0.5,0.5
180,-2.71728296185185,3.70127084746335,-0.0680672183844725,"Converged",0.5,0.5
181,-1.66157633808055,1.46029290595021,-0.117545146293361,"Converged",0.5,0.5
182,-1.58077615910863,1.12357828994193,-0.109523990273024,"Converged",0.5,0.5
183,-3.16122162019503,6.49932937856321,-0.147470882662858,"Converged",0.5,0.5
184,-2.36189977876507,3.50374867575349,-0.115498287807598,"Converged",0.5,0.5
185,-2.43111311246451,3.9394610755164,-0.130606442449124,"Converged",0.5,0.5
186,-0.580681254489028,-2.36606566513492,-0.107675821461614,"Converged",0.5,0.5
187,-3.1565222746905,6.62558079701853,-0.171495116650659,"Converged",0.5,0.5
188,-2.33004678644407,2.8960273725553,-0.093534245759687,"Converged",0.5,0.5
189,-1.87758709116013,1.98224922533133,-0.119834104106788,"Converged",0.5,0.5
190,-1.34412185847661,-0.13449775997674,-0.105500919121342,"Converged",0.5,0.5
191,-1.86934284204562,1.79594560004031,-0.143934457718602,"Converged",0.5,0.5
192,-2.4819003425964,3.76679077087183,-0.11645403506586,"Converged",0.5,0.5
193,-1.64854438372935,1.5037912197149,-0.13360509949532,"Converged",0.5,0.5
194,-1.90281337578884,1.24281153787759,-0.0465306286400647,"Converged",0.5,0.5
195,-0.465294198725353,-1.5728924616034,-0.196738093728671,"Converged",0.5,0.5
196,-1.79615842737618,2.19406774673781,-0.155993608318225,"Converged",0.5,0.5
197,-2.19151273750841,3.28637890193481,-0.168164132125603,"Converged",0.5,0.5
198,-1.43090773616708,0.504309279020934,-0.0974964675268497,"Converged",0.5,0.5
199,-1.81321575610834,2.24786629642416,-0.146871783774891,"Converged",0.5,0.5
200,-3.03287629658192,3.7565975033488,0.0192656293302423,"Converged",0.5,0.5
201,-2.03373333131427,1.59884929552645,-0.0670847945185063,"Converged",0.5,0.5
202,-2.60782297043273,3.71316743767371,-0.0869650636861651,"Converged",0.5,0.5
203,-2.44789708568431,2.81655460742667,-0.0799309667324693,"Converged",0.5,0.5
204,-2.14657502631886,3.18122138149725,-0.115274664401568,"Converged",0.5,0.5
205,-1.97600392880176,2.86390457655059,-0.132730617670103,"Converged",0.5,0.5
206,-1.73881734169129,0.623119063237538,-0.0397903493583447,"Converged",0.5,0.5
207,-0.848648258725726,-0.532605138838994,-0.150551981953189,"Converged",0.5,0.5
208,-1.92551607049841,1.16218727323318,-0.039269060287873,"Converged",0.5,0.5
209,-2.36599804659338,2.65211143117665,-0.0648718374175438,"Converged",0.5,0.5
210,-0.181546855216982,-2.96189862206049,-0.130378442365144,"Converged",0.5,0.5
211,-1.45008637355852,0.880851180065128,-0.132048571535267,"Converged",0.5,0.5
212,-2.4105997681388,4.08626436068528,-0.136514001023462,"Converged",0.5,0.5
213,-1.32190598743267,0.509268762567229,-0.110286797807966,"Converged",0.5,0.5
214,-2.12621622258323,1.75746218516059,-0.0461305689286593,"Converged",0.5,0.5
215,-2.16764996008547,2.78540250538353,-0.0958184871878414,"Converged",0.5,0.5
216,-2.86779205261653,3.75381797858154,-0.0267873249982205,"Converged",0.5,0.5
217,-1.25552425283603,-1.04308506662395,-0.0526325954336811,"Converged",0.5,0.5
218,-0.947829139496965,-0.258151094493959,-0.126698930325709,"Converged",0.5,0.5
219,-2.00313348964838,2.85191996991055,-0.134584257245454,"Converged",0.5,0.5
220,-1.52402046859293,0.574011527409579,-0.107213346594394,"Converged",0.5,0.5
221,-1.61013178477574,1.13457046223383,-0.134049492308291,"Converged",0.5,0.5
222,-1.03761705912342,-0.461545939673927,-0.121546663443832,"Converged",0.5,0.5
223,-1.92788010812219,0.581696310315704,-0.0153565906400874,"Converged",0.5,0.5
224,-2.58375419593935,4.28547776930349,-0.129459331032083,"Converged",0.5,0.5
225,-2.74897597232034,3.62708172805964,-0.0831060698065684,"Converged",0.5,0.5
226,-0.905975076539982,-0.246535062181714,-0.129772094047737,"Converged",0.5,0.5
227,-2.61334004149973,2.9626731521296,-0.0397457160726281,"Converged",0.5,0.5
228,-0.790839967811806,-0.97952409244042,-0.155228375611467,"Converged",0.5,0.5
229,-2.17943804820792,3.46293875223424,-0.126095619720365,"Converged",0.5,0.5
230,-2.39836537737891,2.67443181056109,-0.0629214789087256,"Converged",0.5,0.5
231,-0.431054423483765,-2.73650194111543,-0.152077565123596,"Converged",0.5,0.5
232,-1.94570668561014,1.33498855713781,-0.0688847553620715,"Converged",0.5,0.5
233,-2.53599277565619,3.78551370736833,-0.0963486464141876,"Converged",0.5,0.5
234,-2.03402588337042,3.2998214766545,-0.191634363485776,"Converged",0.5,0.5
235,-1.88020194082,2.34988361916493,-0.155653225959793,"Converged",0.5,0.5
236,-1.58108292998934,0.159416344238212,-0.0577345772781346,"Converged",0.5,0.5
237,-1.98837246430404,1.61301188945535,-0.0533388082272457,"Converged",0.5,0.5
238,NA,NA,NA,"B-spline error",0.5,0.5
239,-1.8952218635267,0.538168580913288,-0.0331981577131714,"Converged",0.5,0.5
240,-2.92975662281027,4.56576849529947,-0.122200146272475,"Converged",0.5,0.5
241,-1.5285664122367,0.449379361173793,-0.115524335516664,"Converged",0.5,0.5
242,-2.71242623511284,4.24391702372573,-0.0512045278733651,"Converged",0.5,0.5
243,-2.00180775924826,2.18433077069536,-0.147345616090776,"Converged",0.5,0.5
244,-1.8131082740542,0.608192454752114,-0.0672470644656956,"Converged",0.5,0.5
245,-1.64278408999955,2.38334402180157,-0.212681046828128,"Converged",0.5,0.5
246,-1.97094447642884,2.04682460070472,-0.100136869463389,"Converged",0.5,0.5
247,-2.15454016801759,1.8340377032838,-0.0623152191827001,"Converged",0.5,0.5
248,-2.53023413915558,3.26378153561873,-0.0740417358970573,"Converged",0.5,0.5
249,0.454545517880948,-4.52689909887602,-0.188579334698303,"Converged",0.5,0.5
250,-1.51224891949502,1.58898488387558,-0.212333972440083,"Converged",0.5,0.5
251,-1.50524974056696,0.29313707544607,-0.0812773085335052,"Converged",0.5,0.5
252,-1.38123818301742,0.66284596922636,-0.120902662547009,"Converged",0.5,0.5
253,-2.60901066074162,3.98242752107494,-0.12718722261673,"Converged",0.5,0.5
254,-3.23236586980277,5.28595391969638,-0.0445300751681701,"Converged",0.5,0.5
255,-2.61209073674114,3.86097059790392,-0.119674269815509,"Converged",0.5,0.5
256,-1.70387453555593,0.341070308453296,-0.0476622790944638,"Converged",0.5,0.5
257,-1.52253059478118,2.28615385148173,-0.210375402869216,"Converged",0.5,0.5
258,-1.89165185094498,1.64253408198994,-0.104355056981037,"Converged",0.5,0.5
259,-1.98648596383949,3.6940147281292,-0.234970285984867,"Converged",0.5,0.5
260,-1.698702110443,1.3369915260586,-0.115159169481665,"Converged",0.5,0.5
261,-3.88492426438959,7.14864986036086,-0.080314956054501,"Converged",0.5,0.5
262,NA,NA,NA,"MAX_ITER reached",0.5,0.5
263,-2.04875108338137,1.59536642877936,-0.0455793325421724,"Converged",0.5,0.5
264,-2.29917002851578,3.18512201954295,-0.154952696760403,"Converged",0.5,0.5
265,-1.66160423909439,1.90200141357108,-0.16287920235887,"Converged",0.5,0.5
266,-2.38910007571347,3.30401870067493,-0.0686865006629262,"Converged",0.5,0.5
267,-2.43823230172065,2.32686291852298,-0.0385827039422771,"Converged",0.5,0.5
268,-1.2735740114621,1.12062479474486,-0.188721963783035,"Converged",0.5,0.5
269,-2.93318168243886,5.71190470888189,-0.141965072503797,"Converged",0.5,0.5
270,-1.75090361538497,1.89155815124254,-0.158463615557786,"Converged",0.5,0.5
271,-1.99176058667583,3.08144042705465,-0.155048184908461,"Converged",0.5,0.5
272,-2.29084364004054,2.86150887691539,-0.092796853319092,"Converged",0.5,0.5
273,-2.462017329152,3.07539948095283,-0.0936441648685904,"Converged",0.5,0.5
274,-3.18663761790463,5.65149973326108,-0.063462507966064,"Converged",0.5,0.5
275,-1.54151482716248,1.47386852684131,-0.175881752710872,"Converged",0.5,0.5
276,-1.99017076750183,1.21341644911739,-0.0332771458938681,"Converged",0.5,0.5
277,-1.6475452618975,1.07950436721747,-0.062444166777842,"Converged",0.5,0.5
278,-1.24989269330665,-0.731142691843056,-0.0493980858072669,"Converged",0.5,0.5
279,-1.537238589429,0.743177908130189,-0.14676780086086,"Converged",0.5,0.5
280,-1.85200552823269,1.19783958432091,-0.0757139695309629,"Converged",0.5,0.5
281,-1.90910272079485,1.94318904874458,-0.113368278792575,"Converged",0.5,0.5
282,-2.21240266158193,2.6281076074304,-0.0766320028916893,"Converged",0.5,0.5
283,-1.09073959822923,-0.734630493744433,-0.106321471514653,"Converged",0.5,0.5
284,-2.07525676654377,2.17546257721082,-0.110892133358081,"Converged",0.5,0.5
285,-3.56338113914043,6.71137690075197,-0.0469084048432909,"Converged",0.5,0.5
286,-2.18688046376549,1.72191014506032,-0.0435735655217859,"Converged",0.5,0.5
287,-1.83536382667644,1.71550900668481,-0.0938019691308194,"Converged",0.5,0.5
288,-0.635706640129376,-2.52263992659219,-0.0742756903573635,"Converged",0.5,0.5
289,-2.45352305653662,3.71966681976616,-0.0974263084302314,"Converged",0.5,0.5
290,-2.29532826238301,3.52002286949553,-0.133227747576826,"Converged",0.5,0.5
291,-2.62263764868214,4.34861765342468,-0.129917100615006,"Converged",0.5,0.5
292,-0.689586959483813,-1.59423370575613,-0.125613385724281,"Converged",0.5,0.5
293,-1.64167245429178,1.88019658630224,-0.145166562886274,"Converged",0.5,0.5
294,-1.19120498151117,0.969085606964202,-0.218933134302739,"Converged",0.5,0.5
295,-1.75796888691787,2.06110754388566,-0.141490916146571,"Converged",0.5,0.5
296,-2.18942368209127,1.88553992191377,-0.039842899273838,"Converged",0.5,0.5
297,-2.51350106026293,4.41804596078705,-0.148400757930774,"Converged",0.5,0.5
298,-1.88134141360164,2.11150210083839,-0.128935461447156,"Converged",0.5,0.5
299,-1.14970520355761,-0.904230751813365,-0.0752872260570301,"Converged",0.5,0.5
300,-1.80706586839487,1.51115858926654,-0.118439267188907,"Converged",0.5,0.5
301,-1.96904201004417,1.73118256824234,-0.120093916016183,"Converged",0.5,0.5
302,-0.948573189195215,-1.13859538375748,-0.118264993761793,"Converged",0.5,0.5
303,-1.32103107579698,0.115950682591957,-0.101214223915757,"Converged",0.5,0.5
304,-3.28568388219481,5.93381283911335,-0.0751730751047288,"Converged",0.5,0.5
305,-1.60776842034161,0.816538952216908,-0.103173863250569,"Converged",0.5,0.5
306,-1.53923427780341,0.544879805822096,-0.135114200263937,"Converged",0.5,0.5
307,-1.1493529334894,0.0426084462383524,-0.137781730314237,"Converged",0.5,0.5
308,-1.8810111968446,1.04546725181551,-0.0731936087223943,"Converged",0.5,0.5
309,-1.68661533283084,0.663719493858279,-0.071923309504104,"Converged",0.5,0.5
310,-1.65081208243623,1.52520618429237,-0.138437768461254,"Converged",0.5,0.5
311,-1.57652531197438,0.585229016951016,-0.0912228139678723,"Converged",0.5,0.5
312,-1.3956785398394,0.586435961968407,-0.145230665759037,"Converged",0.5,0.5
313,-1.93729663060893,1.16994915330644,-0.0485726607051999,"Converged",0.5,0.5
314,-1.89592738100339,2.17871196274933,-0.113213238059968,"Converged",0.5,0.5
315,-2.19360247177302,2.68064491028025,-0.0920830303877495,"Converged",0.5,0.5
316,-1.71534813436384,0.0233271104332131,-0.0178640649094896,"Converged",0.5,0.5
317,-1.34102039464816,0.883221223840131,-0.134209559749929,"Converged",0.5,0.5
318,-1.97988148350737,1.73100962445512,-0.0726111637291305,"Converged",0.5,0.5
319,-2.68355600165847,3.21909936332622,-0.062681965216972,"Converged",0.5,0.5
320,-1.57638172892576,1.27877804309041,-0.110987989692033,"Converged",0.5,0.5
321,-1.38322271401991,0.459501908422004,-0.109484472186951,"Converged",0.5,0.5
322,-0.685060844297241,-0.998571572558831,-0.162838366464736,"Converged",0.5,0.5
323,-1.49627261546381,1.5765811166779,-0.196887898644861,"Converged",0.5,0.5
324,-1.75921344643071,1.53645218685304,-0.0829783950363389,"Converged",0.5,0.5
325,-1.77318548120352,1.00246660170577,-0.0304515676895004,"Converged",0.5,0.5
326,-2.46851239701081,2.81997620563247,-0.0490657324343188,"Converged",0.5,0.5
327,-1.79728667967921,1.60997068212539,-0.122734816736814,"Converged",0.5,0.5
328,-2.71799004880322,3.42564540798611,-0.0361036044123414,"Converged",0.5,0.5
329,-2.18541735386383,3.19086344380023,-0.177201103693014,"Converged",0.5,0.5
330,-2.42361228893779,3.50934686154008,-0.10152710596183,"Converged",0.5,0.5
331,-1.97944910215041,1.39800624713068,-0.0755539857620688,"Converged",0.5,0.5
332,-2.83438048055169,5.33589498388344,-0.126307335493058,"Converged",0.5,0.5
333,-0.816183207417502,-1.32102405005844,-0.114404324992355,"Converged",0.5,0.5
334,-1.37494460075531,-0.00354838651922472,-0.0864616449246025,"Converged",0.5,0.5
335,-2.07643695137776,3.66737427893325,-0.210584233070699,"Converged",0.5,0.5
336,-2.22397250622237,2.17960876829714,-0.0401125843723442,"Converged",0.5,0.5
337,-1.45876896431802,-0.00470024831924942,-0.0516520533449956,"Converged",0.5,0.5
338,-1.30020644883356,-0.298167941693397,-0.0870541615474804,"Converged",0.5,0.5
339,NA,NA,NA,"B-spline error",0.5,0.5
