"sim","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","tpr","fpr"
52,-1.06091907311358,-1.60156322489687,-0.0873193621605024,"Converged",0.5,0.5
53,-1.77239238964571,1.9524803204831,-0.133926644610959,"Converged",0.5,0.5
54,-2.68400608309502,2.29721035994785,0.0487185262195885,"Converged",0.5,0.5
55,-1.26532350581874,0.121473905239413,-0.122199631177378,"Converged",0.5,0.5
56,-1.40883922566677,0.965676205047647,-0.143119300206991,"Converged",0.5,0.5
57,-2.14751187761983,3.62098157990935,-0.151357174319837,"Converged",0.5,0.5
58,-1.83004884642659,3.30441813152043,-0.216122212468128,"Converged",0.5,0.5
59,-1.10083131297835,-1.27096315770052,-0.0546347486176008,"Converged",0.5,0.5
60,-1.85212355163887,1.3364853193558,-0.138105421909391,"Converged",0.5,0.5
61,NA,NA,NA,"B-spline error",0.5,0.5
62,-2.54287085981052,3.55804449694285,-0.0599373777419075,"Converged",0.5,0.5
63,-2.021415827069,1.75118110769409,-0.0733002730015446,"Converged",0.5,0.5
64,-2.75827434161083,3.79710517159712,-0.0658795405041009,"Converged",0.5,0.5
65,-1.48937038978053,0.664991545389263,-0.0706559168618623,"Converged",0.5,0.5
66,-1.51765470523959,0.733342913741967,-0.0879075527887794,"Converged",0.5,0.5
67,-1.9622027908555,2.0461444222087,-0.0847639376294565,"Converged",0.5,0.5
68,-2.51935324696597,3.46767463239102,-0.0583805452412099,"Converged",0.5,0.5
69,-0.741993233427732,-2.34084799770783,-0.0957338889923737,"Converged",0.5,0.5
70,-3.22172284130054,6.2448749166095,-0.111616626734429,"Converged",0.5,0.5
71,-2.05692318737661,1.9411342103882,-0.0833736839785422,"Converged",0.5,0.5
72,-1.35427603219595,0.635573066636514,-0.124528055237762,"Converged",0.5,0.5
73,-1.45716185053625,0.289600011942985,-0.118395010109434,"Converged",0.5,0.5
74,-1.51010251252506,0.530464953569031,-0.115949112191915,"Converged",0.5,0.5
75,-1.55875237279377,1.36114028111163,-0.132579509870255,"Converged",0.5,0.5
76,NA,NA,NA,"MAX_ITER reached",0.5,0.5
77,-1.43815406430738,-0.382652225933837,-0.0703634606798077,"Converged",0.5,0.5
78,-2.25344189999962,2.79850694910415,-0.0492347349412828,"Converged",0.5,0.5
79,-2.53067786720372,2.91096802926758,-0.0453121325710093,"Converged",0.5,0.5
80,-2.1236417423792,3.31701772347463,-0.0918655955645684,"Converged",0.5,0.5
81,-1.96297114388345,3.44574649776995,-0.180239301058667,"Converged",0.5,0.5
82,-0.502721307169614,-2.52188887609669,-0.0875625122492143,"Converged",0.5,0.5
83,-1.30202336906481,-0.87184539496794,-0.0244801618005422,"Converged",0.5,0.5
84,-1.78818586879874,1.11655206494648,-0.0666464306883146,"Converged",0.5,0.5
85,-2.48036651213431,3.29178917202763,-0.0518773764308916,"Converged",0.5,0.5
86,-2.52234159091758,2.96669559777138,-0.0470457026835175,"Converged",0.5,0.5
87,-1.87317453956738,3.19239994254227,-0.206921114703517,"Converged",0.5,0.5
88,-2.44755783230656,3.44832755621458,-0.151232658176683,"Converged",0.5,0.5
89,-3.00033903030628,4.9907755650511,-0.0670200488695767,"Converged",0.5,0.5
90,-1.28271297288911,1.44436716442169,-0.215508891431328,"Converged",0.5,0.5
91,-2.37957043604072,3.11550723692781,-0.086256710588286,"Converged",0.5,0.5
92,-2.8527829226768,4.4129996738603,-0.0965454509594661,"Converged",0.5,0.5
93,-0.423338127772241,-3.43058356034054,-0.0502557836471781,"Converged",0.5,0.5
94,-1.30388490599815,0.135886375226598,-0.14734044387316,"Converged",0.5,0.5
95,-2.8664478464189,4.62561203055198,-0.0759758932431032,"Converged",0.5,0.5
96,-2.56393059785318,3.48668095672382,-0.0614908584092368,"Converged",0.5,0.5
97,-1.93867555234743,2.07991983898781,-0.129146546845245,"Converged",0.5,0.5
98,-1.36548652461135,0.784854360594838,-0.164826086452007,"Converged",0.5,0.5
99,NA,NA,NA,"MAX_ITER reached",0.5,0.5
100,-2.59448821282278,4.45118745874529,-0.113368697511432,"Converged",0.5,0.5
101,-2.82457931359922,4.69472333851407,-0.111480450560413,"Converged",0.5,0.5
102,-1.65052885663302,2.29557425470373,-0.157171562434809,"Converged",0.5,0.5
103,-1.49847635942398,2.07920969563655,-0.197121538475554,"Converged",0.5,0.5
104,-1.96438758682348,2.55582644846604,-0.13318589067879,"Converged",0.5,0.5
105,-2.68014534287503,3.96573172093262,-0.10421459427241,"Converged",0.5,0.5
106,-1.37569167371545,-0.303616814789241,-0.0567565163425329,"Converged",0.5,0.5
107,-1.27466981444141,0.714724640550534,-0.175654790541414,"Converged",0.5,0.5
108,-3.0078041638099,4.62911990513748,-0.0607566724928888,"Converged",0.5,0.5
109,-2.57848313959012,4.10132490465781,-0.129192359617001,"Converged",0.5,0.5
110,-2.70265003475573,4.97967021343344,-0.140414601225114,"Converged",0.5,0.5
111,-1.29537115226429,0.072512907130382,-0.109051043693979,"Converged",0.5,0.5
112,-1.14536370416164,0.406195083105311,-0.199980159276292,"Converged",0.5,0.5
113,-2.06617685753053,4.33023834918037,-0.227711108098809,"Converged",0.5,0.5
114,-2.39175922867319,2.68535810268908,-0.0463286896823509,"Converged",0.5,0.5
115,-1.87246967715699,2.24268395728869,-0.101455518581817,"Converged",0.5,0.5
116,-2.75859941991527,4.80389006378448,-0.120129639079903,"Converged",0.5,0.5
117,-2.23310977856063,2.27364972733628,-0.079392846289891,"Converged",0.5,0.5
118,-1.7594927555047,1.29589063476428,-0.102841862146928,"Converged",0.5,0.5
119,-2.35141580108508,4.38585091831604,-0.160889177332172,"Converged",0.5,0.5
120,-1.75597287232977,1.69983801270709,-0.12105231058365,"Converged",0.5,0.5
121,-2.07467028860306,1.98200862935118,-0.0751054440390241,"Converged",0.5,0.5
122,-2.27218555972728,2.72352058601375,-0.0937620146362275,"Converged",0.5,0.5
123,-1.94575553302901,1.38031737697669,-0.0973465805332687,"Converged",0.5,0.5
124,-1.99948891020164,2.15016294927936,-0.124223967696907,"Converged",0.5,0.5
125,-2.29264349536897,3.31917708594757,-0.11330421303757,"Converged",0.5,0.5
126,-2.65262083838457,4.46196612417615,-0.136415475220288,"Converged",0.5,0.5
127,-1.05642616586572,-1.28799642474513,-0.0498818168294374,"Converged",0.5,0.5
128,-2.37018927039312,3.09907264004506,-0.0763925101197476,"Converged",0.5,0.5
129,-2.08153757393737,2.60124657289188,-0.153469912350774,"Converged",0.5,0.5
130,-1.62728690168206,2.02217078198749,-0.185955754600935,"Converged",0.5,0.5
131,-1.90798224688698,3.10195300037512,-0.188941850879213,"Converged",0.5,0.5
132,-0.918883599932293,-0.242714831031362,-0.133100593970819,"Converged",0.5,0.5
133,-3.2691240390144,6.47810503159952,-0.143637180317197,"Converged",0.5,0.5
134,-1.23505663468938,0.41478137562203,-0.146125974929145,"Converged",0.5,0.5
135,-1.47691903679726,0.784052015475139,-0.124154024170608,"Converged",0.5,0.5
136,-1.45899705263899,0.250901871534031,-0.0820315597505571,"Converged",0.5,0.5
137,-2.01722291970151,1.09706092135238,-0.0452873924450358,"Converged",0.5,0.5
138,-2.00283933179256,1.24675432658037,-0.0336859751793207,"Converged",0.5,0.5
139,-2.53867663400687,3.46918975909621,-0.101493506049025,"Converged",0.5,0.5
140,-1.60425917079438,1.06012906366425,-0.122908964697273,"Converged",0.5,0.5
141,-1.14621111765563,-1.51072679779663,-0.0121421750688137,"Converged",0.5,0.5
142,-1.91215269766702,1.85007224444066,-0.08928612226988,"Converged",0.5,0.5
143,-3.5891885978041,6.70320789205854,-0.0856288235262509,"Converged",0.5,0.5
144,-2.47371700048605,4.5298000793759,-0.13303670669176,"Converged",0.5,0.5
145,-1.60100898111701,0.536858193749342,-0.117459031997076,"Converged",0.5,0.5
146,NA,NA,NA,"MAX_ITER reached",0.5,0.5
147,-1.61401884532237,0.0422230872476641,-0.0499177418425946,"Converged",0.5,0.5
148,-1.86153052123882,1.05163225931843,-0.0420304621339018,"Converged",0.5,0.5
149,-1.25166770919827,-0.953766810393248,-0.0372164211737218,"Converged",0.5,0.5
150,-1.89780195137524,2.33653203656437,-0.139090488776082,"Converged",0.5,0.5
151,-1.76443048845808,1.54795264458904,-0.110807690606448,"Converged",0.5,0.5
152,-1.73016521258116,2.03213174901904,-0.188395805617566,"Converged",0.5,0.5
153,-1.64454458717847,1.50831158145947,-0.140924904233612,"Converged",0.5,0.5
154,-1.19757719314626,-0.534526972487958,-0.101131515388479,"Converged",0.5,0.5
155,-1.71736952723835,1.04103859158089,-0.100991134494997,"Converged",0.5,0.5
156,-2.80425079602443,3.51178573312774,-0.0439259226101653,"Converged",0.5,0.5
157,-1.99899870453133,1.18696607217837,0.00913937413316533,"Converged",0.5,0.5
158,-0.821560005130111,-1.97016260904661,-0.0568841884305957,"Converged",0.5,0.5
159,-2.98001588947627,5.11490298155558,-0.0627735790346006,"Converged",0.5,0.5
160,-0.809836722222069,-1.12967199825085,-0.135938744867021,"Converged",0.5,0.5
161,-2.27157441676984,1.94063138619052,-0.0683724962847877,"Converged",0.5,0.5
162,-0.657776186544183,-1.95590994551,-0.109093671207357,"Converged",0.5,0.5
163,-3.36745297474024,7.12261522551545,-0.180897918834033,"Converged",0.5,0.5
164,-2.23595198096234,2.21314172057882,-0.0491874765764389,"Converged",0.5,0.5
165,-1.38260378066355,0.325727787675107,-0.125128842167852,"Converged",0.5,0.5
166,-1.84872555440757,2.26599129432741,-0.181534469919887,"Converged",0.5,0.5
167,-2.23812568027489,0.48320477575671,0.0389944879730848,"Converged",0.5,0.5
168,-1.41174900632477,1.20885301412591,-0.158648214735687,"Converged",0.5,0.5
169,-2.43092275349585,2.43914661852056,-0.0357789740793713,"Converged",0.5,0.5
170,-2.20590210901617,2.90424597313184,-0.140860092414878,"Converged",0.5,0.5
171,-1.39169871766724,1.0015661547583,-0.147577959417715,"Converged",0.5,0.5
172,-1.90646473683678,1.71651977178489,-0.0841388590748287,"Converged",0.5,0.5
173,-1.83937411282438,2.31519837608158,-0.127779399901377,"Converged",0.5,0.5
174,-2.91238891127623,3.68122164776026,-0.0171435361510341,"Converged",0.5,0.5
175,-3.29141348318648,6.04339529973477,-0.0730391105220203,"Converged",0.5,0.5
176,-2.11622534423403,1.9979858709302,-0.0998383055952789,"Converged",0.5,0.5
177,-2.55142675740349,4.66014751235923,-0.116079967956932,"Converged",0.5,0.5
178,-1.51550727170971,-0.563750241716749,-0.0656393658592645,"Converged",0.5,0.5
179,-1.80751502275097,1.35786469046668,-0.111286776961185,"Converged",0.5,0.5
180,-3.30541620625505,5.49903508829564,-0.0990874222051091,"Converged",0.5,0.5
181,-2.11436659791479,2.09651926524315,-0.0759752477284333,"Converged",0.5,0.5
182,-2.37991106081283,3.29040305817279,-0.10420457947422,"Converged",0.5,0.5
183,-1.22672641974844,-0.270617297720586,-0.100466456691069,"Converged",0.5,0.5
184,-2.16767267055026,2.95887906913797,-0.1320977179201,"Converged",0.5,0.5
185,-2.67853098678016,5.02861969113247,-0.116963915439333,"Converged",0.5,0.5
186,-2.77684171350876,3.95226842594248,-0.0406860486369336,"Converged",0.5,0.5
187,-2.63977659294799,3.66461903857717,-0.0814017194832105,"Converged",0.5,0.5
188,-2.89286177281426,3.3850749306673,-0.0611082580417915,"Converged",0.5,0.5
189,-1.35950036926642,0.472859916996975,-0.132151884615344,"Converged",0.5,0.5
190,-1.97638076280561,2.70770148701269,-0.137319197613441,"Converged",0.5,0.5
191,-2.4787612750843,3.31126434434277,-0.0755597855143507,"Converged",0.5,0.5
192,-2.1250311822711,3.06383953067119,-0.142628343057555,"Converged",0.5,0.5
193,-1.04675589863713,0.0804677833502336,-0.158762383163324,"Converged",0.5,0.5
194,-2.40744566932038,3.03565354289991,-0.0995737048580898,"Converged",0.5,0.5
195,-1.53431203724068,1.33895075140421,-0.14399491571984,"Converged",0.5,0.5
196,-2.06560044406121,0.951189625673153,-0.0180887458954937,"Converged",0.5,0.5
197,-2.10128867670755,2.55797912362735,-0.107426071995087,"Converged",0.5,0.5
198,-1.46036923541434,0.227452356631612,-0.085394348948181,"Converged",0.5,0.5
199,-0.781028978034585,-1.27288799414177,-0.123584365998095,"Converged",0.5,0.5
200,-1.64663349746003,1.21709674884858,-0.133852836391755,"Converged",0.5,0.5
201,-1.95321155881614,2.52013530603399,-0.152411899073855,"Converged",0.5,0.5
202,-2.39911836567286,3.06496186636315,-0.0749690130944544,"Converged",0.5,0.5
203,-1.7145948061203,1.13108156917033,-0.123628153709017,"Converged",0.5,0.5
204,-2.47861512213775,3.49961019168645,-0.111619821639066,"Converged",0.5,0.5
205,-2.22074561498662,3.11175170349163,-0.123214611881028,"Converged",0.5,0.5
206,-2.65065520277549,4.013868118438,-0.109074334762546,"Converged",0.5,0.5
207,-2.20544025400996,2.2338483178737,-0.0906146637539778,"Converged",0.5,0.5
208,-1.97844902937467,1.14292975893109,-0.0249056182166907,"Converged",0.5,0.5
209,-1.49143816329321,0.795008323406758,-0.130157099244534,"Converged",0.5,0.5
210,-1.50702253746502,1.17135980955446,-0.176232452724523,"Converged",0.5,0.5
211,-1.78843545060614,0.32690512217859,-0.0243303471489466,"Converged",0.5,0.5
212,-2.0023426177758,0.883637820907595,-0.0185805822117312,"Converged",0.5,0.5
213,-0.693958334830871,-1.94901310723278,-0.0853819115344958,"Converged",0.5,0.5
214,-1.20473370120006,-0.450018546542911,-0.0879715912307697,"Converged",0.5,0.5
215,-1.07206692884562,-0.378694342582946,-0.119680162194245,"Converged",0.5,0.5
216,-1.73589181727227,0.669203918901466,-0.0504716667056989,"Converged",0.5,0.5
217,-2.01980260636617,1.81345032257981,-0.0852144572331501,"Converged",0.5,0.5
218,NA,NA,NA,"B-spline error",0.5,0.5
219,-0.9937595634874,-0.530679319418262,-0.142645318282092,"Converged",0.5,0.5
220,-1.98382773693669,0.326860210935701,-0.0152224749428164,"Converged",0.5,0.5
221,-1.97101722495729,2.69249023639608,-0.144463433399317,"Converged",0.5,0.5
222,-3.59966788906164,4.77667354313421,0.0374167640380777,"Converged",0.5,0.5
223,-1.40337566279477,-0.0265320446341503,-0.0619750408489312,"Converged",0.5,0.5
224,-2.95203528586247,4.98684489573483,-0.128138929309894,"Converged",0.5,0.5
225,-1.11354581225775,-0.49458910610499,-0.141086513598217,"Converged",0.5,0.5
226,-3.05186785403613,4.05775200175074,-0.0156210002130615,"Converged",0.5,0.5
227,-2.13083401951586,2.67262064773664,-0.140318022152386,"Converged",0.5,0.5
228,-1.5459070473627,0.230086327759629,-0.0726259758593588,"Converged",0.5,0.5
229,-1.47632712904334,0.607035419274814,-0.119021046194635,"Converged",0.5,0.5
230,-3.64947718393258,6.23861090544644,-0.0711112758086182,"Converged",0.5,0.5
231,-2.54858601004383,4.35360134497619,-0.162907182203927,"Converged",0.5,0.5
232,-2.62696939035951,3.64413795604203,-0.0702633031563917,"Converged",0.5,0.5
233,-2.13809500992662,3.2515057602841,-0.135684594267547,"Converged",0.5,0.5
234,-2.86991427823964,3.17767309512606,-0.00611456194792795,"Converged",0.5,0.5
235,-2.96747785696597,4.89779273806497,-0.119561995066072,"Converged",0.5,0.5
236,-1.19636380773812,-0.438485043363756,-0.0807684639430908,"Converged",0.5,0.5
237,-1.3157878651417,-0.810140864391464,-0.0474761331328612,"Converged",0.5,0.5
238,-2.73361542879452,5.00803993512492,-0.132106445341775,"Converged",0.5,0.5
239,-2.10294590215118,3.0383968281539,-0.155460489822728,"Converged",0.5,0.5
240,-2.61662358556087,3.57727115818974,-0.0656655374210017,"Converged",0.5,0.5
241,-1.49647817175975,0.355161707638845,-0.107259861768317,"Converged",0.5,0.5
242,-1.87787261612056,0.586531527258186,-0.056342136380391,"Converged",0.5,0.5
243,-3.24904252248517,4.81313997501952,-0.0457878480908822,"Converged",0.5,0.5
244,-2.2461618127649,3.40147399526459,-0.14887868383138,"Converged",0.5,0.5
245,-1.90697930065562,2.44567108302145,-0.130473424158862,"Converged",0.5,0.5
246,-1.53711537951203,1.96878513602072,-0.186472217785633,"Converged",0.5,0.5
247,-1.81052378571359,0.225613671942619,-0.0555884763420133,"Converged",0.5,0.5
248,-1.51872951156757,-0.421814926479192,-0.0269390409806068,"Converged",0.5,0.5
249,-1.59509655679408,1.61681339441184,-0.151647720827905,"Converged",0.5,0.5
250,-2.26017760013693,3.26139922459449,-0.195902573178096,"Converged",0.5,0.5
251,-1.54484309055508,0.649120465742225,-0.0922697895073589,"Converged",0.5,0.5
252,-2.61464353402821,4.24337430917654,-0.116248984792227,"Converged",0.5,0.5
253,-2.47189211119369,3.08744806984996,-0.0740035786671174,"Converged",0.5,0.5
254,-0.941285589002126,-1.80783070113657,-0.0634596503841952,"Converged",0.5,0.5
255,-1.76440736205368,1.05648047320614,-0.135127888278042,"Converged",0.5,0.5
256,-1.8711577724432,1.97096443308704,-0.115607641585765,"Converged",0.5,0.5
257,-1.52365654650612,0.100128295850694,-0.0841064958122275,"Converged",0.5,0.5
258,-2.66675588503263,4.28842727492523,-0.114368049496247,"Converged",0.5,0.5
259,-1.96376362520877,1.14864923030703,-0.0608424625550468,"Converged",0.5,0.5
260,-2.04935001195651,2.19707995281983,-0.129683018036604,"Converged",0.5,0.5
261,-2.00610393914843,1.70957980907715,-0.0849582410492453,"Converged",0.5,0.5
262,-1.42731702379557,0.177433396835289,-0.0973070813993778,"Converged",0.5,0.5
263,-1.52864526428101,0.270896442498834,-0.0803061572974757,"Converged",0.5,0.5
264,-1.39756230318892,0.445519858074844,-0.0977076071709597,"Converged",0.5,0.5
265,-2.17240651807251,3.22013272926109,-0.150397934193539,"Converged",0.5,0.5
266,-1.39592309977362,1.56842452408511,-0.183085938039246,"Converged",0.5,0.5
267,-1.53821248021698,0.287032176443758,-0.078061596398562,"Converged",0.5,0.5
268,-1.68025893113213,0.696440329299667,-0.0667223206145176,"Converged",0.5,0.5
269,-1.45727034744151,0.515192450564356,-0.103375611599083,"Converged",0.5,0.5
270,-2.40272629572502,3.60395418015616,-0.115733669507143,"Converged",0.5,0.5
271,-2.18550099934179,2.55510559770069,-0.0686198101708421,"Converged",0.5,0.5
272,-1.45805163156959,1.18076429477602,-0.121934526050522,"Converged",0.5,0.5
273,-2.48570046435198,2.920192675521,-0.111157521966257,"Converged",0.5,0.5
274,-1.4531913849084,1.04994663186438,-0.153604034638495,"Converged",0.5,0.5
275,-1.32237509675993,1.30423100194304,-0.191049803225998,"Converged",0.5,0.5
276,-1.97962463891604,1.41795969889977,-0.0417121944921523,"Converged",0.5,0.5
277,-2.42265750959486,3.2182374646624,-0.0833486939902711,"Converged",0.5,0.5
278,-2.41619226190823,2.80764898891051,-0.0275667549423535,"Converged",0.5,0.5
279,-2.27232492145712,2.91057454519023,-0.104915046775373,"Converged",0.5,0.5
280,-2.99017960886441,5.13643002681506,-0.0927498554764415,"Converged",0.5,0.5
281,-1.51105657464504,0.524712610538564,-0.0907301676747542,"Converged",0.5,0.5
282,-3.08316633143627,5.74392209856434,-0.104376205917505,"Converged",0.5,0.5
283,-2.30906835624176,2.06517412817682,-0.0494565216958385,"Converged",0.5,0.5
284,-1.05251249458934,-1.34138945079443,-0.0958566078343615,"Converged",0.5,0.5
285,NA,NA,NA,"MAX_ITER reached",0.5,0.5
286,-2.27109046090482,2.43473659442159,-0.0421973913920766,"Converged",0.5,0.5
287,-2.58982979646507,4.64243480643779,-0.0972882449585614,"Converged",0.5,0.5
288,NA,NA,NA,"B-spline error",0.5,0.5
289,-2.11175220799648,2.59854287743609,-0.106814373598547,"Converged",0.5,0.5
290,-1.58093862927965,0.957135815742368,-0.136258819687253,"Converged",0.5,0.5
291,-1.83516072331289,1.41547327945284,-0.0955338685271531,"Converged",0.5,0.5
292,-2.46885089693228,2.79923346381004,-0.0472623160914282,"Converged",0.5,0.5
293,-1.99997658001235,1.56971013099178,-0.06901709166112,"Converged",0.5,0.5
294,-2.04553811657789,1.36893089847747,-0.0411703885406937,"Converged",0.5,0.5
295,-1.64014844214821,1.02446935048828,-0.0953229908961162,"Converged",0.5,0.5
296,-2.74168695308477,3.85552777072353,-0.0544861621314583,"Converged",0.5,0.5
297,-2.47449057193689,2.54591925514105,-0.0708034873651615,"Converged",0.5,0.5
298,-2.37800922479946,3.87837818477885,-0.134083194822721,"Converged",0.5,0.5
299,-1.79235404446649,1.19390165252778,-0.0398828391524394,"Converged",0.5,0.5
300,-3.6322330112465,6.37378083457116,-0.0308332733011164,"Converged",0.5,0.5
301,-1.9002855171393,1.51980714959035,-0.112097178150763,"Converged",0.5,0.5
302,-1.13035028342182,-0.55852945647605,-0.0785724907733914,"Converged",0.5,0.5
303,-2.22715368080848,3.09933491696846,-0.104418963275778,"Converged",0.5,0.5
304,-1.11067146524064,-1.20566949405479,-0.0777600582151002,"Converged",0.5,0.5
305,-2.22533918197581,2.82750282805657,-0.0990065548510157,"Converged",0.5,0.5
306,-1.16002492802057,-0.245836169829038,-0.0871348746499157,"Converged",0.5,0.5
307,-1.99296761713191,2.02467804403366,-0.104739789083666,"Converged",0.5,0.5
308,-1.22325316367796,0.559853339455698,-0.226990593205993,"Converged",0.5,0.5
309,-2.26279949737303,3.21857026561766,-0.126680753851819,"Converged",0.5,0.5
310,-1.65182482965156,2.20375530397183,-0.172961769516087,"Converged",0.5,0.5
311,-1.74439441932362,1.50447313973158,-0.0931309363200144,"Converged",0.5,0.5
312,-2.23371607867505,3.52181026261332,-0.147833623088306,"Converged",0.5,0.5
313,-1.79844134558998,0.787002775693087,-0.0610897296751808,"Converged",0.5,0.5
314,-3.59921906517018,8.56036260087848,-0.222912265246027,"Converged",0.5,0.5
315,-1.47471019437006,-0.255483483885924,-0.0146392775665375,"Converged",0.5,0.5
316,-2.89803070478205,3.92630349553299,-0.0279199004797619,"Converged",0.5,0.5
317,-2.22505926605025,3.39608459308667,-0.124040820596739,"Converged",0.5,0.5
318,-1.96145775561099,2.76481039593805,-0.196998680187371,"Converged",0.5,0.5
319,-1.6433694685731,0.175777208374935,-0.0647044736940309,"Converged",0.5,0.5
320,-2.72939689121052,3.21310720625121,-0.0406261771920502,"Converged",0.5,0.5
321,-1.4634191180273,-0.280738522600693,-0.0590594720912737,"Converged",0.5,0.5
322,-1.71352246331998,1.16903455263523,-0.103596480783048,"Converged",0.5,0.5
323,-1.47119384995279,0.573912817957911,-0.12093338613173,"Converged",0.5,0.5
324,-1.39496586486174,0.216204422865693,-0.104356601602712,"Converged",0.5,0.5
325,-2.65779007550914,4.0964434795918,-0.093328699920479,"Converged",0.5,0.5
326,-1.73038961467,0.866532254628951,-0.112270195696,"Converged",0.5,0.5
327,-2.76729236989991,5.0937577931883,-0.104060136119945,"Converged",0.5,0.5
328,-2.28693965177337,3.20314961712108,-0.135787166875499,"Converged",0.5,0.5
329,-2.08051913716791,4.39772973344698,-0.246109321833502,"Converged",0.5,0.5
330,-1.974563703423,1.78722429985941,-0.115975650955477,"Converged",0.5,0.5
331,-2.36946364531228,3.32503357260033,-0.0985763217180625,"Converged",0.5,0.5
332,-1.11538233033054,-1.06744506053471,-0.0370512881057089,"Converged",0.5,0.5
333,-1.34188853546728,-0.311720645127468,-0.0726541137601079,"Converged",0.5,0.5
334,-3.13917358224331,4.36126977656858,-0.0264340620744147,"Converged",0.5,0.5
335,-1.85734898213663,2.51302918271593,-0.148204060497979,"Converged",0.5,0.5
336,-2.41629704800815,2.71609012939825,-0.0774769970091609,"Converged",0.5,0.5
