"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","tpr","fpr"
343,-1.73441205749626,1.54193535266429,-0.121790424119797,"Converged",0.8,0.2
344,-2.44488560195815,3.14440815352974,-0.0663747225236174,"Converged",0.8,0.2
345,NA,NA,NA,"B-spline error",0.8,0.2
346,-1.70572402832982,1.60444360371383,-0.126432791842436,"Converged",0.8,0.2
347,-1.46166054728528,-0.15471223033017,-0.0688350596209183,"Converged",0.8,0.2
348,-0.875349679216051,0.626520559092484,-0.243677075893739,"Converged",0.8,0.2
349,-1.65685081432879,0.979724040942262,-0.119973908245829,"Converged",0.8,0.2
350,-0.178536315799895,-2.02723816766611,-0.192571816752045,"Converged",0.8,0.2
351,-1.31736700503191,0.0762291047558957,-0.104487576072157,"Converged",0.8,0.2
352,-1.98118320151135,2.30179839649385,-0.0956082711957388,"Converged",0.8,0.2
353,-1.09798089851102,0.322125720744679,-0.190964487965497,"Converged",0.8,0.2
354,-2.76635358637412,3.85720218090344,-0.050763584707664,"Converged",0.8,0.2
355,-2.21058677136567,3.06682574668915,-0.125589383069201,"Converged",0.8,0.2
356,-2.11121831526893,2.5664160044497,-0.120775891643988,"Converged",0.8,0.2
357,-1.57711031031998,1.40996990812221,-0.139237477048355,"Converged",0.8,0.2
358,-2.33592395257882,2.78533607991349,-0.0654808720151013,"Converged",0.8,0.2
359,-1.90667195524377,2.06101656982577,-0.135568503258282,"Converged",0.8,0.2
360,-1.79176182628738,1.49989798489297,-0.114804361090032,"Converged",0.8,0.2
361,-2.09264917678049,2.30104586219472,-0.0743642944029543,"Converged",0.8,0.2
362,-1.93180281498118,1.31551581972943,-0.0692612891253248,"Converged",0.8,0.2
363,-0.792223496439863,-0.8035316117121,-0.181410208049093,"Converged",0.8,0.2
364,-2.44832127251016,2.67722861333745,-0.056120555783218,"Converged",0.8,0.2
365,NA,NA,NA,"B-spline error",0.8,0.2
366,-1.33459485436825,-0.259146963643235,-0.0909944561692893,"Converged",0.8,0.2
367,-2.99460042970568,4.77323516867359,-0.0840441052816971,"Converged",0.8,0.2
368,-2.91363338178859,4.38923303266296,-0.0926053489045196,"Converged",0.8,0.2
369,-2.06696194850343,3.06900680584052,-0.148023209490894,"Converged",0.8,0.2
370,-1.15917199192317,-0.214440667458008,-0.0914037498397044,"Converged",0.8,0.2
371,-2.41626485589966,2.87475246586607,-0.0810548870997198,"Converged",0.8,0.2
372,-1.80284123625348,2.21825887073257,-0.130389098822688,"Converged",0.8,0.2
373,-2.06976720101622,2.27324776749205,-0.108866541252808,"Converged",0.8,0.2
374,-1.59233897239319,1.3143971051147,-0.145516652393502,"Converged",0.8,0.2
375,-1.83322712658254,1.20029908287146,-0.0831732763828302,"Converged",0.8,0.2
376,-1.46192002015848,0.124888209160529,-0.0571455679039951,"Converged",0.8,0.2
377,NA,NA,NA,"B-spline error",0.8,0.2
378,-0.862242101033437,-1.11847191231673,-0.129041484907684,"Converged",0.8,0.2
379,-1.83994395332767,1.1462291331099,-0.0677077386466519,"Converged",0.8,0.2
380,NA,NA,NA,"B-spline error",0.8,0.2
381,-1.78244392711046,1.33710686195828,-0.0893876433088087,"Converged",0.8,0.2
382,-2.17073034851229,1.96523893560676,-0.0652718277701853,"Converged",0.8,0.2
383,-0.938131620778366,-0.533138574219062,-0.115962015438994,"Converged",0.8,0.2
384,-1.73232807781077,1.9583580780308,-0.122764468554602,"Converged",0.8,0.2
385,-1.62314037582616,1.41998506536609,-0.131148981170134,"Converged",0.8,0.2
386,-1.43545485402022,-0.398754195837409,-0.0662872672997102,"Converged",0.8,0.2
387,-2.10280971719516,2.24708668018182,-0.0648180401493993,"Converged",0.8,0.2
388,-1.84398147176774,2.04932543877641,-0.148554093101681,"Converged",0.8,0.2
389,-1.16902014669899,-1.39860816347548,-0.0825398432200638,"Converged",0.8,0.2
390,-1.62179951907347,0.920363685808033,-0.0870161459097084,"Converged",0.8,0.2
391,-1.87122571827098,1.05916143942474,-0.100576002811976,"Converged",0.8,0.2
392,-2.27661700880932,2.76908707055611,-0.0682673748869071,"Converged",0.8,0.2
393,-2.46338876466741,3.95858243472718,-0.142284357898289,"Converged",0.8,0.2
394,-1.54416876709009,1.45023744159952,-0.146002845997318,"Converged",0.8,0.2
395,-1.70394421574593,1.55460886828414,-0.133743945661024,"Converged",0.8,0.2
396,-1.89313114785878,1.70752666019551,-0.0646821279508185,"Converged",0.8,0.2
397,-1.17163772483921,0.402430884765243,-0.130346138254099,"Converged",0.8,0.2
398,NA,NA,NA,"B-spline error",0.8,0.2
399,-1.60459104685045,0.544580000889628,-0.0588891610472096,"Converged",0.8,0.2
400,-1.80968830781522,1.98316274467751,-0.162017418154994,"Converged",0.8,0.2
401,-1.26622081822749,-0.46569993101279,-0.0958681519138948,"Converged",0.8,0.2
402,-0.651415453182296,-1.18722241577346,-0.163349867662329,"Converged",0.8,0.2
403,-2.71548559528356,3.97420294147829,-0.0607905423441567,"Converged",0.8,0.2
404,-2.13451792131775,2.63830246064749,-0.113431319179706,"Converged",0.8,0.2
405,-2.71811674103984,3.61523511703273,-0.0603030675291627,"Converged",0.8,0.2
406,-1.74310868208551,1.44882806462621,-0.0934455214736195,"Converged",0.8,0.2
407,-1.72605384124171,0.752646024135003,-0.0773751659076065,"Converged",0.8,0.2
408,-2.00097016361216,1.54453829011179,-0.092121205735623,"Converged",0.8,0.2
409,-1.40398723289098,0.871221879923417,-0.11457668551684,"Converged",0.8,0.2
410,-1.76917452371586,0.95786153646052,-0.056034206547993,"Converged",0.8,0.2
411,-2.07169461803391,2.92605619018164,-0.137454397462752,"Converged",0.8,0.2
412,-1.87828571665453,2.1445316848776,-0.142219211137708,"Converged",0.8,0.2
413,-1.5656762156754,1.78998324671586,-0.177950358108122,"Converged",0.8,0.2
414,-2.08240326466876,1.98513074390063,-0.0613063358994786,"Converged",0.8,0.2
415,-0.803435706278986,-1.05623074830564,-0.139594826899049,"Converged",0.8,0.2
416,-0.731829855315197,-0.478694241912361,-0.169701553292352,"Converged",0.8,0.2
417,-1.66322057126676,1.95020471527685,-0.160165810547646,"Converged",0.8,0.2
418,-2.27113659757316,2.0659613982852,-0.0795716781323262,"Converged",0.8,0.2
419,-1.26329252424835,0.818740598246114,-0.166304311244649,"Converged",0.8,0.2
420,-1.97234474173065,1.43268915580033,-0.0534837575771552,"Converged",0.8,0.2
421,-2.30874033183995,2.44088048576232,-0.0489588732022785,"Converged",0.8,0.2
422,-1.70282086828242,0.164382589946166,-0.0904196017615574,"Converged",0.8,0.2
423,-1.57569824739365,1.35381524546932,-0.144397123504612,"Converged",0.8,0.2
424,-2.27208746010312,3.12891797277763,-0.16045462851876,"Converged",0.8,0.2
425,-1.60858345615685,1.67950365805708,-0.120317968920276,"Converged",0.8,0.2
426,-1.82707183549897,1.46844871637683,-0.060710803068017,"Converged",0.8,0.2
427,-1.4811533990384,1.26286306342849,-0.144508521281158,"Converged",0.8,0.2
428,NA,NA,NA,"B-spline error",0.8,0.2
429,-1.68797247617989,1.74822509976616,-0.132013778616025,"Converged",0.8,0.2
430,-1.57191261540233,0.36651728505747,-0.0542742503734095,"Converged",0.8,0.2
431,-2.33691676024099,3.03660238635754,-0.101637912312368,"Converged",0.8,0.2
432,-2.08986246447199,1.70935432124141,-0.0754426681794192,"Converged",0.8,0.2
433,NA,NA,NA,"B-spline error",0.8,0.2
434,-1.18078854295027,0.034174708562309,-0.110462169283423,"Converged",0.8,0.2
435,-2.21685509253861,2.45023146618867,-0.0897165873549279,"Converged",0.8,0.2
436,NA,NA,NA,"B-spline error",0.8,0.2
437,-1.76228324956176,1.39711411424982,-0.1107889970892,"Converged",0.8,0.2
438,-1.33499646163313,0.320499157498344,-0.151507262556247,"Converged",0.8,0.2
439,-0.751920418317264,-1.5914132279348,-0.0873897076995682,"Converged",0.8,0.2
440,-2.5813181897748,3.93668520185779,-0.132477776224368,"Converged",0.8,0.2
441,-1.57964718679108,1.12355342668438,-0.11967774705882,"Converged",0.8,0.2
442,-0.799070525956114,-0.17390686218661,-0.199819642103105,"Converged",0.8,0.2
443,-1.4198839842841,0.71414263697187,-0.124621798647647,"Converged",0.8,0.2
444,-1.09556028968929,-0.52911674605715,-0.094320943592328,"Converged",0.8,0.2
445,-1.70997773831266,1.12558257191842,-0.0892585537009463,"Converged",0.8,0.2
446,-2.5097755134574,2.02094615540551,-0.0196876469535682,"Converged",0.8,0.2
447,-1.56705888129584,0.747982253305121,-0.0761367102636607,"Converged",0.8,0.2
448,NA,NA,NA,"B-spline error",0.8,0.2
449,-2.2038529710379,2.89022945950946,-0.161673000502581,"Converged",0.8,0.2
450,-1.94155532864409,1.81594361212052,-0.0814885136236843,"Converged",0.8,0.2
451,-1.92908430738875,2.05323713010273,-0.131576350875648,"Converged",0.8,0.2
452,-0.833732154587093,-2.00272907387568,-0.071652669998195,"Converged",0.8,0.2
453,-2.26085421291321,2.12694049778276,-0.0409492132911952,"Converged",0.8,0.2
454,-2.13580816165847,0.0376767566624577,0.0276281550750885,"Converged",0.8,0.2
455,-1.87906887574653,3.19270341277995,-0.163126941383027,"Converged",0.8,0.2
456,-1.59242580989145,1.23138988652257,-0.0977369315912603,"Converged",0.8,0.2
457,-1.68028348315157,1.48121929165865,-0.114365040628332,"Converged",0.8,0.2
458,-1.68251429650237,0.69185770719016,-0.0936947793616497,"Converged",0.8,0.2
459,-0.964233692738067,-1.04292459768321,-0.115367810570765,"Converged",0.8,0.2
460,-2.02680666977551,2.02518409065151,-0.0756018287133868,"Converged",0.8,0.2
461,-2.09672780178852,1.93048214748207,-0.0844141566798582,"Converged",0.8,0.2
462,-1.87910745020612,2.00596331674707,-0.118558427464714,"Converged",0.8,0.2
463,-2.3058949130948,2.50934689864853,-0.0625564652910795,"Converged",0.8,0.2
464,-1.51753149247523,1.15065925758752,-0.182408079794971,"Converged",0.8,0.2
465,-2.32105317198293,2.325362702019,-0.0569737385745793,"Converged",0.8,0.2
466,-1.85543797008702,1.38045834048764,-0.0407110084442145,"Converged",0.8,0.2
467,-2.16955271384367,3.25670173123618,-0.1174862168297,"Converged",0.8,0.2
468,-2.32312226369932,2.61029360366626,-0.0686521050145948,"Converged",0.8,0.2
469,-1.44898175436377,1.22137921680848,-0.147343921307079,"Converged",0.8,0.2
470,-2.62132833127315,2.9862170579617,-0.0274751931367254,"Converged",0.8,0.2
471,-2.03694870964466,1.56682675851195,-0.115469922471138,"Converged",0.8,0.2
472,-1.97346861239607,0.713277759331626,-0.037329382891902,"Converged",0.8,0.2
473,NA,NA,NA,"B-spline error",0.8,0.2
474,-1.41495764051115,0.471543932536574,-0.101842459754107,"Converged",0.8,0.2
475,-1.7298615670776,1.56502518835426,-0.133805094470383,"Converged",0.8,0.2
476,-2.52105334190709,2.73828158299912,-0.0547967296881305,"Converged",0.8,0.2
477,-2.24064624751594,2.21705792928751,-0.093645425178197,"Converged",0.8,0.2
478,-1.11051440293335,-0.450042966680402,-0.125938805261211,"Converged",0.8,0.2
479,-1.75401645845429,2.54537791946353,-0.190123536956108,"Converged",0.8,0.2
480,-2.1457710513617,1.24048107232885,0.00331299417572146,"Converged",0.8,0.2
481,-2.10732183420329,1.0966360902201,-0.0515118610891401,"Converged",0.8,0.2
482,-0.918911670302282,-1.16394443238939,-0.115664584840138,"Converged",0.8,0.2
483,-1.2683410282707,0.0356970896012747,-0.105994422028314,"Converged",0.8,0.2
484,NA,NA,NA,"B-spline error",0.8,0.2
485,-1.78868251854609,1.63215762246129,-0.117512862824111,"Converged",0.8,0.2
486,-2.09713918975624,2.32584692157269,-0.0823870728462007,"Converged",0.8,0.2
487,-1.75386759249671,0.559412521116956,-0.0288753261183687,"Converged",0.8,0.2
488,-1.66018701485046,1.55753875856347,-0.178306892994394,"Converged",0.8,0.2
489,NA,NA,NA,"B-spline error",0.8,0.2
490,-1.7192152212861,0.423925426727024,-0.0554973847968867,"Converged",0.8,0.2
491,-1.55471141695131,0.4283185214068,-0.11478251239658,"Converged",0.8,0.2
492,-3.00646096018303,4.85386862031679,-0.0895555134813023,"Converged",0.8,0.2
493,-1.73400514403871,2.02790625451521,-0.173669635594822,"Converged",0.8,0.2
494,-2.17120598350179,2.11817327702299,-0.08231649821913,"Converged",0.8,0.2
495,-1.69607700276766,1.62489631466508,-0.121013745096404,"Converged",0.8,0.2
496,-2.86511845866395,3.2901454634292,-0.0613489968923935,"Converged",0.8,0.2
497,NA,NA,NA,"B-spline error",0.8,0.2
498,-1.90826866639428,1.76839413977124,-0.0976493772160301,"Converged",0.8,0.2
499,-1.24876333639621,1.00600075680445,-0.195018053858447,"Converged",0.8,0.2
500,-2.97138803322111,3.72909626731899,-0.0225955838872191,"Converged",0.8,0.2
501,-1.93836822636225,1.96031828252859,-0.114496509379772,"Converged",0.8,0.2
502,-1.26374278674834,-0.000674440453650072,-0.0918049444171578,"Converged",0.8,0.2
503,-1.8521347719794,2.01525200743117,-0.120429404066119,"Converged",0.8,0.2
504,-2.30045195763495,2.36091360905327,-0.0615270082234583,"Converged",0.8,0.2
505,-1.6431037822085,1.55502863462977,-0.141853254694971,"Converged",0.8,0.2
506,-1.6603241476211,1.1838972763385,-0.0830236741626342,"Converged",0.8,0.2
507,-1.86478614659691,1.71466677298243,-0.110617922629242,"Converged",0.8,0.2
508,-1.58974485454324,0.438760261072417,-0.0554561718596773,"Converged",0.8,0.2
509,-2.32196717626148,2.81712148364592,-0.0774448577718455,"Converged",0.8,0.2
510,-2.25147095237285,3.78146348276808,-0.136612949104,"Converged",0.8,0.2
511,-1.46478815255331,0.600711760656157,-0.133906501531669,"Converged",0.8,0.2
512,-1.69097959402646,1.79513472271832,-0.123667645080384,"Converged",0.8,0.2
513,-1.72407218400839,1.49762090402563,-0.147107222652171,"Converged",0.8,0.2
514,-1.93453433630174,1.92811689435381,-0.096319181255118,"Converged",0.8,0.2
515,-2.08437039262321,2.18842314694719,-0.101108978737773,"Converged",0.8,0.2
516,-0.911583708580829,-0.246139310367447,-0.1661817701584,"Converged",0.8,0.2
517,-1.88437247646621,2.08875612880721,-0.146750580942753,"Converged",0.8,0.2
518,-1.53137788128371,0.447875678225963,-0.0794398890132042,"Converged",0.8,0.2
519,-2.29813836736494,2.35987870028584,-0.0883016350483587,"Converged",0.8,0.2
520,-1.81393033510463,2.12169458137778,-0.128975415785752,"Converged",0.8,0.2
521,-1.24844822229423,-0.327465917873727,-0.119252298647965,"Converged",0.8,0.2
522,-1.65435887752652,0.490125279081622,-0.123485452888243,"Converged",0.8,0.2
523,-1.801053700877,2.33240616005653,-0.155652120393268,"Converged",0.8,0.2
524,-2.06846879922125,2.22106578399259,-0.103191985311891,"Converged",0.8,0.2
525,-1.12643344252031,-0.856044920427237,-0.11655842444864,"Converged",0.8,0.2
526,-1.5294386747363,1.30942732162385,-0.144443570519592,"Converged",0.8,0.2
527,-1.86436802605737,1.79145338664321,-0.136185529722772,"Converged",0.8,0.2
528,-0.754666619874275,-0.807203055066302,-0.133519087842251,"Converged",0.8,0.2
529,-1.65450901679601,1.24711013832271,-0.130638128403362,"Converged",0.8,0.2
530,-2.03204732803232,2.65774027252002,-0.137298950896283,"Converged",0.8,0.2
531,-1.16025393415178,-0.524531879714942,-0.0862331828681046,"Converged",0.8,0.2
532,-1.68958866040002,1.17689530102445,-0.112517667196322,"Converged",0.8,0.2
533,-2.44927572903773,1.59576648645126,0.0284779745311733,"Converged",0.8,0.2
534,-1.8109357471897,1.10928481793775,-0.0794192625210681,"Converged",0.8,0.2
535,NA,NA,NA,"B-spline error",0.8,0.2
536,-1.64651574397616,1.04476955554628,-0.0781135810561537,"Converged",0.8,0.2
537,-1.47138005620345,0.945054760475604,-0.12538974363886,"Converged",0.8,0.2
538,-3.18793403915284,4.68325715851638,-0.0863813335933997,"Converged",0.8,0.2
539,-1.71189585755922,0.620569525501685,-0.0531400475213692,"Converged",0.8,0.2
540,-2.20204938635481,2.32533938097609,-0.0734620081380746,"Converged",0.8,0.2
541,-2.87083532588646,4.20299812569128,-0.0658745135050795,"Converged",0.8,0.2
542,-2.14002301938448,2.94756947616085,-0.157662024903566,"Converged",0.8,0.2
543,NA,NA,NA,"B-spline error",0.8,0.2
544,-1.78813973546523,1.97781531278448,-0.113706803068963,"Converged",0.8,0.2
545,NA,NA,NA,"B-spline error",0.8,0.2
546,-1.66110651738914,1.08590199918151,-0.0918405422743451,"Converged",0.8,0.2
547,-2.48084985959298,2.75442756843092,-0.0516109279048425,"Converged",0.8,0.2
548,-2.21725514199909,2.62686985662988,-0.0508454699199926,"Converged",0.8,0.2
549,-2.44499428901061,3.80545610748171,-0.130876473829839,"Converged",0.8,0.2
550,-1.52710185027555,1.20078556760511,-0.134561187629387,"Converged",0.8,0.2
551,-3.07273824394324,5.43598789644733,-0.109126591429187,"Converged",0.8,0.2
552,-2.18436347330888,2.30977960301823,-0.11743742874463,"Converged",0.8,0.2
553,-2.320307545769,1.85502192998781,-0.0300216103052431,"Converged",0.8,0.2
554,-2.82040635244626,3.62182913699147,-0.049753916728294,"Converged",0.8,0.2
555,-1.54098001700707,1.23827903948216,-0.0925259878154343,"Converged",0.8,0.2
556,-1.96992257965905,1.82069572350568,-0.0635604490912192,"Converged",0.8,0.2
557,NA,NA,NA,"B-spline error",0.8,0.2
558,-2.06863488033902,2.22908438525625,-0.0982541976834285,"Converged",0.8,0.2
559,-1.74080278170176,1.65959024689179,-0.0905276862764349,"Converged",0.8,0.2
560,-2.14688468654902,2.88856269973251,-0.0999618896027243,"Converged",0.8,0.2
561,-2.66623470966511,4.92449520137436,-0.165994062606864,"Converged",0.8,0.2
562,-0.238100801396687,-2.27312238366237,-0.160343047832902,"Converged",0.8,0.2
563,-1.17650216195377,-0.237097278586447,-0.127189137623073,"Converged",0.8,0.2
564,-2.24293608723274,3.02294680916719,-0.0934871668586416,"Converged",0.8,0.2
565,-2.11265635574629,2.21769177955129,-0.0580057298616595,"Converged",0.8,0.2
566,-1.54811699905825,1.59541209741775,-0.168984824828894,"Converged",0.8,0.2
567,-2.21175743388753,2.75264184387319,-0.102725294365102,"Converged",0.8,0.2
568,-1.17011906405183,-0.0526936358176139,-0.116326784048912,"Converged",0.8,0.2
569,-2.2518877062374,3.58478120244822,-0.137933917835973,"Converged",0.8,0.2
570,-2.52647302226372,4.27120371331423,-0.109203392261062,"Converged",0.8,0.2
571,NA,NA,NA,"B-spline error",0.8,0.2
572,-2.20033550115501,1.42877676438289,-0.0227664600754485,"Converged",0.8,0.2
573,-1.06248351413193,-0.257933323183664,-0.152833340634872,"Converged",0.8,0.2
574,-2.97129474356502,3.86196501590532,0.007225293909118,"Converged",0.8,0.2
575,-2.37879668534209,3.20955786422533,-0.0962111081471668,"Converged",0.8,0.2
576,-1.92671739506736,1.23386240438215,-0.0638269080015714,"Converged",0.8,0.2
577,NA,NA,NA,"MAX_ITER reached",0.8,0.2
578,-1.86589133914082,2.18741371999034,-0.147048436580955,"Converged",0.8,0.2
579,-1.50418641664005,0.833970964850843,-0.0784152012384223,"Converged",0.8,0.2
580,-1.85163899397778,2.25930317115601,-0.161222702206032,"Converged",0.8,0.2
581,-0.697150669445631,-1.83819569583907,-0.108925294922568,"Converged",0.8,0.2
582,NA,NA,NA,"B-spline error",0.8,0.2
583,-2.84929972760703,3.91509903136507,-0.061814011728772,"Converged",0.8,0.2
584,-1.77820458445693,0.616269811907748,-0.0771443872367989,"Converged",0.8,0.2
585,-2.16843686023881,1.43033260661593,-0.010061276204148,"Converged",0.8,0.2
586,-2.09715788276944,3.34406180966599,-0.168360452528114,"Converged",0.8,0.2
587,NA,NA,NA,"B-spline error",0.8,0.2
588,-1.47699540827659,0.622802340739807,-0.0921414318514931,"Converged",0.8,0.2
589,NA,NA,NA,"B-spline error",0.8,0.2
590,-2.48273176534638,3.33201038781773,-0.0971288926265057,"Converged",0.8,0.2
591,-2.00154708724887,1.09227385702745,-0.0387419408646169,"Converged",0.8,0.2
592,-2.06318829849824,1.50589662146848,-0.0967429402596061,"Converged",0.8,0.2
593,-1.16641797629943,-0.0415060207081556,-0.12497022575488,"Converged",0.8,0.2
594,-1.43857685679889,0.596857838728297,-0.122858719323204,"Converged",0.8,0.2
595,NA,NA,NA,"B-spline error",0.8,0.2
596,-2.3743982730289,3.63385508699349,-0.159490597160495,"Converged",0.8,0.2
597,-1.75179998615582,1.30316385053203,-0.132381060971008,"Converged",0.8,0.2
598,-2.58758761347516,3.73585964705361,-0.110334960835618,"Converged",0.8,0.2
599,-0.786608453485258,-2.50161130931463,-0.0088953054510637,"Converged",0.8,0.2
600,-1.7954740570526,2.14076893967225,-0.160095453672819,"Converged",0.8,0.2
601,-2.06949076033845,2.05638005943699,-0.0669716948134339,"Converged",0.8,0.2
602,-1.25842448886391,-0.532736215024154,-0.106098359218353,"Converged",0.8,0.2
603,-2.16635232714208,2.3074500863957,-0.112617984157124,"Converged",0.8,0.2
604,-2.11570269805919,2.24576064640026,-0.09663875020336,"Converged",0.8,0.2
605,-1.63388225229632,0.588497421906791,-0.0697931251956463,"Converged",0.8,0.2
606,-1.61383903024926,1.06504450006498,-0.0988830191316396,"Converged",0.8,0.2
607,-1.92165401711092,2.77488839911069,-0.169309845190303,"Converged",0.8,0.2
608,-2.18409048125404,1.9260890018604,-0.0737395192998008,"Converged",0.8,0.2
609,-1.5473669104418,0.183897896828761,-0.0519522793831898,"Converged",0.8,0.2
610,-1.7370691575314,1.47643738019679,-0.101286538647932,"Converged",0.8,0.2
611,NA,NA,NA,"B-spline error",0.8,0.2
612,-2.1661112577461,1.95449068108884,-0.0485639695005029,"Converged",0.8,0.2
613,-2.64220596112841,3.6011615659325,-0.0714227768062587,"Converged",0.8,0.2
614,-2.2597091056705,2.09097053992962,-0.0826887798856923,"Converged",0.8,0.2
615,NA,NA,NA,"B-spline error",0.8,0.2
616,-1.73806005797066,1.51771684370672,-0.10315148274421,"Converged",0.8,0.2
617,-2.2044071067451,1.91265587711795,-0.0701646817406116,"Converged",0.8,0.2
618,-1.94139819765934,2.17993108921692,-0.121760307943624,"Converged",0.8,0.2
619,-1.75008335286418,1.61599384532578,-0.0846549440457078,"Converged",0.8,0.2
620,-2.28117396390822,2.48735774383888,-0.0902349300643688,"Converged",0.8,0.2
621,-1.65399428135474,2.16891586721279,-0.19165330292005,"Converged",0.8,0.2
622,-1.57837255987168,0.147922532203828,-0.0508456647654957,"Converged",0.8,0.2
623,-0.886566772470217,-0.999337045501484,-0.141620075205463,"Converged",0.8,0.2
624,-2.39997931812145,2.96525792993137,-0.0817096016782363,"Converged",0.8,0.2
625,-1.77042786385372,2.06044386309482,-0.162823438729618,"Converged",0.8,0.2
626,-1.37191454749946,-0.292145466868103,-0.0717183217445745,"Converged",0.8,0.2
627,-1.82610541013245,1.69923186919223,-0.120338804741566,"Converged",0.8,0.2
628,-1.79718020428085,1.77595032077614,-0.0964890627956567,"Converged",0.8,0.2
629,-1.9215363077182,1.55596325307593,-0.0720351101750472,"Converged",0.8,0.2
630,-1.9973379985893,2.44793253233745,-0.124175127223895,"Converged",0.8,0.2
631,-2.3307904301241,1.30737287248172,0.00711772159206972,"Converged",0.8,0.2
632,NA,NA,NA,"B-spline error",0.8,0.2
633,-2.03414333551477,2.47686401154585,-0.123198151026284,"Converged",0.8,0.2
634,-0.634426463907464,-1.30605747055129,-0.141693360863429,"Converged",0.8,0.2
635,-1.64661256199075,0.262031379274406,-0.057568933242431,"Converged",0.8,0.2
636,-2.24956846268874,2.57140327193748,-0.0837342918555419,"Converged",0.8,0.2
637,-2.79943319672209,4.91884965742894,-0.101139773309335,"Converged",0.8,0.2
638,-2.13168356816464,2.69876581103293,-0.135921110902904,"Converged",0.8,0.2
639,-2.04810168972284,1.67691615748972,-0.0658247921452308,"Converged",0.8,0.2
640,-1.2145133334497,0.606439763133157,-0.153874406164088,"Converged",0.8,0.2
641,-2.48946752557141,2.87789953629866,-0.0690499182248976,"Converged",0.8,0.2
642,-1.46388267443659,1.22204573120081,-0.161230029711842,"Converged",0.8,0.2
643,-1.4563107554158,0.985404890606306,-0.124092225407875,"Converged",0.8,0.2
644,-1.01451680161174,-0.203374250523061,-0.153198664688977,"Converged",0.8,0.2
645,-1.38207690691836,0.557512809260457,-0.133387929781146,"Converged",0.8,0.2
646,-2.12992893694519,2.46947482600756,-0.0965582071368834,"Converged",0.8,0.2
647,-1.91625797814598,2.22828053352908,-0.130399231674731,"Converged",0.8,0.2
648,-1.94983735385129,1.27373181421013,-0.0657860634606938,"Converged",0.8,0.2
649,-2.09477467696905,1.97756306336884,-0.0910608375653445,"Converged",0.8,0.2
650,-2.34014011726879,2.39345529595275,-0.0300541485001896,"Converged",0.8,0.2
651,-1.77947017848745,0.986289430079254,-0.119218655502591,"Converged",0.8,0.2
652,NA,NA,NA,"B-spline error",0.8,0.2
653,-1.50124328293359,0.554692485401932,-0.109218987684522,"Converged",0.8,0.2
654,-1.83279312907141,1.25864493715099,-0.0763102975902208,"Converged",0.8,0.2
655,-1.96932930443432,1.72739883821126,-0.0759481677552271,"Converged",0.8,0.2
656,-2.11781914473392,2.84030359433113,-0.118460501996303,"Converged",0.8,0.2
657,-1.92209097283228,1.88832121904557,-0.11052364448438,"Converged",0.8,0.2
658,-2.51563453113428,3.2046357801431,-0.0770162725559849,"Converged",0.8,0.2
659,-2.95519562694793,4.78254549573117,-0.0811435009335101,"Converged",0.8,0.2
660,-2.19844254837914,2.45583725148006,-0.0477228484776678,"Converged",0.8,0.2
661,-1.20705846360125,0.258043394867367,-0.13759118854256,"Converged",0.8,0.2
662,-1.72466653560476,0.655216302627124,-0.0439298937396687,"Converged",0.8,0.2
663,-1.47870208989828,-0.248550162926392,-0.0713214760382674,"Converged",0.8,0.2
664,-2.50126334180235,3.09045110198705,-0.0669753011390463,"Converged",0.8,0.2
665,-1.824770242532,2.7622874285077,-0.166700882513927,"Converged",0.8,0.2
666,-1.47819601867462,0.0554008823354575,-0.0837641861743782,"Converged",0.8,0.2
667,NA,NA,NA,"B-spline error",0.8,0.2
668,-1.62917989406157,0.770570874726689,-0.100464746494062,"Converged",0.8,0.2
669,-1.55706440422477,1.16897267328753,-0.134340573431125,"Converged",0.8,0.2
670,-1.46925256563503,1.11539821494531,-0.180522495142431,"Converged",0.8,0.2
671,-1.69090958320454,2.45375713001617,-0.182429896797774,"Converged",0.8,0.2
672,-1.58014120343501,1.1175117927632,-0.113939413819779,"Converged",0.8,0.2
673,-2.02658694169289,1.9648944355178,-0.10553098541574,"Converged",0.8,0.2
674,-2.33538221775085,2.30414016332669,-0.0627170154306366,"Converged",0.8,0.2
675,-2.22770779146704,1.83075473332991,-0.0700828076457514,"Converged",0.8,0.2
676,-2.3189290827332,2.87352359083912,-0.0720836022494738,"Converged",0.8,0.2
677,-1.83535585411345,1.85998693006622,-0.110020737633512,"Converged",0.8,0.2
678,-1.59387142114262,1.03955219009043,-0.140584828658338,"Converged",0.8,0.2
679,NA,NA,NA,"B-spline error",0.8,0.2
680,NA,NA,NA,"B-spline error",0.8,0.2
681,-2.55352503187653,2.93778552025221,-0.0618898338604935,"Converged",0.8,0.2
682,-1.6913444413901,1.52011129894595,-0.116415742128387,"Converged",0.8,0.2
683,-1.97467084542626,2.86304035609303,-0.13769108168032,"Converged",0.8,0.2
684,-1.77699788962511,2.34381139783558,-0.156753937412208,"Converged",0.8,0.2
685,-1.89794936378203,0.717460107797306,-0.0183152402381701,"Converged",0.8,0.2
686,-2.6426639789876,3.57638458932513,-0.0892070952840852,"Converged",0.8,0.2
687,-0.936145589256624,-1.20221949132894,-0.105058596691159,"Converged",0.8,0.2
688,-1.60999481544476,1.59428154397555,-0.144545065989181,"Converged",0.8,0.2
689,-2.05567085453314,3.05963753847112,-0.124076655884118,"Converged",0.8,0.2
