"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","tpr","fpr"
22,-2.36050223213313,2.78523234722001,-0.0721614544892827,"Converged",FALSE,0.5,0.5
23,-2.82575062407691,3.45512667592236,-0.0217678395614857,"Converged",FALSE,0.5,0.5
24,-2.06278514321918,2.67767765912443,-0.0885793011089127,"Converged",FALSE,0.5,0.5
25,-2.38211951495093,2.87054765251045,-0.0800616355655556,"Converged",FALSE,0.5,0.5
26,-2.07267421971202,3.21077809306212,-0.153811628884662,"Converged",FALSE,0.5,0.5
27,-1.30945389486944,0.275238177172543,-0.111494085732597,"Converged",FALSE,0.5,0.5
28,-2.20580579623837,2.59139831405036,-0.101506786828367,"Converged",FALSE,0.5,0.5
29,-2.39806408737309,4.21591435025154,-0.113632399369611,"Converged",FALSE,0.5,0.5
30,-2.78288687179455,3.54445407238288,-0.0599901804063515,"Converged",FALSE,0.5,0.5
31,-2.31610714333733,3.22422203997866,-0.0829367258260651,"Converged",FALSE,0.5,0.5
32,-2.89283870537787,5.15521020805622,-0.085215652329692,"Converged",FALSE,0.5,0.5
33,-2.44710620090827,3.3642344786794,-0.100120628147921,"Converged",FALSE,0.5,0.5
34,-2.07688199369666,1.74666230793487,-0.0709613813034154,"Converged",FALSE,0.5,0.5
35,-2.00101178894437,1.87146819325388,-0.0835086748234385,"Converged",FALSE,0.5,0.5
36,-0.535844290097289,-1.54296682683842,-0.146376232084306,"Converged",FALSE,0.5,0.5
37,-2.69955081667991,4.06324764705572,-0.0636834329651465,"Converged",FALSE,0.5,0.5
38,-2.6408652830436,3.57237751665175,-0.0692052069544135,"Converged",FALSE,0.5,0.5
39,-2.12746696694655,3.16153796794837,-0.123614133815631,"Converged",FALSE,0.5,0.5
40,-2.46673327021761,3.51359728953654,-0.102016742879464,"Converged",FALSE,0.5,0.5
41,-0.58790472310316,-2.37866003285036,-0.115342515874198,"Converged",FALSE,0.5,0.5
42,-2.05599604937689,1.46762999435225,-0.0867461520913027,"Converged",FALSE,0.5,0.5
43,-3.55763485089055,6.53765067172249,-0.103522677566193,"Converged",FALSE,0.5,0.5
44,-1.81276405099327,2.02877313723174,-0.150824491734426,"Converged",FALSE,0.5,0.5
45,-2.04872631779077,2.32056119226445,-0.110094572573503,"Converged",FALSE,0.5,0.5
46,-1.95940253906376,2.03059190124057,-0.157535827174662,"Converged",FALSE,0.5,0.5
47,-1.87498551377001,2.08537209189691,-0.0932826862825375,"Converged",FALSE,0.5,0.5
48,-2.47562545376126,4.096044413835,-0.12009280064406,"Converged",FALSE,0.5,0.5
49,-2.65774053623583,3.61536830896445,-0.0213627931608917,"Converged",FALSE,0.5,0.5
50,-2.36467785130794,3.18537605948815,-0.0950254030065453,"Converged",FALSE,0.5,0.5
51,-1.83147773439085,2.22593197833355,-0.139908898615918,"Converged",FALSE,0.5,0.5
52,-3.06971746156776,4.38050671750857,-0.0399401185844146,"Converged",FALSE,0.5,0.5
53,-3.03930008806786,4.60583335610321,-0.102099470818275,"Converged",FALSE,0.5,0.5
54,-1.2691604587951,0.233316719839762,-0.145585549386652,"Converged",FALSE,0.5,0.5
55,-1.54782217124547,0.701758605711687,-0.0972680709846314,"Converged",FALSE,0.5,0.5
56,-2.02248314094019,1.2913720418149,-0.0238573630051616,"Converged",FALSE,0.5,0.5
57,-1.48896822614862,2.26981868801086,-0.229406825036877,"Converged",FALSE,0.5,0.5
58,-1.42908019611402,0.810789173897505,-0.133628232988383,"Converged",FALSE,0.5,0.5
59,-3.92779951898954,8.00538940611744,-0.0953881099527751,"Converged",FALSE,0.5,0.5
60,-2.8336982128179,4.36120794630736,-0.0630381758767637,"Converged",FALSE,0.5,0.5
61,-2.05349090806235,2.32224253801123,-0.106846747661124,"Converged",FALSE,0.5,0.5
62,-2.77172264577689,4.5916627621394,-0.0888562833356646,"Converged",FALSE,0.5,0.5
63,-2.42099080749936,3.00837045837092,-0.0794193752528265,"Converged",FALSE,0.5,0.5
64,-2.78073248114469,5.07991952362638,-0.161045669692532,"Converged",FALSE,0.5,0.5
65,-2.40950743349771,3.75028055945731,-0.123597939195803,"Converged",FALSE,0.5,0.5
66,-1.29556603836782,0.272532724363056,-0.111953208331253,"Converged",FALSE,0.5,0.5
67,-1.38513451984252,0.184985778942675,-0.0648446751148612,"Converged",FALSE,0.5,0.5
68,-3.01457670137488,5.78503898816932,-0.168452637575763,"Converged",FALSE,0.5,0.5
69,-3.14766893064967,5.23867767172188,-0.0537225980070734,"Converged",FALSE,0.5,0.5
70,-1.19339283135631,-0.523666012532162,-0.0947384767390387,"Converged",FALSE,0.5,0.5
71,-1.07578595127372,-0.803493062632578,-0.0880559946362904,"Converged",FALSE,0.5,0.5
72,-1.91374660379091,1.24888296437984,-0.0776758617030359,"Converged",FALSE,0.5,0.5
73,-1.57896333945661,0.783737625433763,-0.0951874771050266,"Converged",FALSE,0.5,0.5
74,-1.96359966233921,1.43868600660292,-0.0913603808030513,"Converged",FALSE,0.5,0.5
75,-0.890054631892644,-0.740670584790828,-0.135745591976788,"Converged",FALSE,0.5,0.5
76,-2.61189181998411,3.9443549750267,-0.0713628011744251,"Converged",FALSE,0.5,0.5
77,-2.26007594049609,3.51628478214955,-0.108210020084598,"Converged",FALSE,0.5,0.5
78,-3.22503061982374,5.54209911080329,-0.0774558802275228,"Converged",FALSE,0.5,0.5
79,-2.24744330327366,2.60896348875319,-0.0782462318039627,"Converged",FALSE,0.5,0.5
80,-2.71233040647162,5.35902083221031,-0.149916719011257,"Converged",FALSE,0.5,0.5
81,-2.12767204119041,3.2792374678348,-0.142763244114405,"Converged",FALSE,0.5,0.5
82,-0.947765366149158,0.0167011350576433,-0.17862748926701,"Converged",FALSE,0.5,0.5
83,-1.81456629057386,2.32550579961947,-0.118822588645017,"Converged",FALSE,0.5,0.5
84,-2.69075594297529,3.86808444528442,-0.0822113277591803,"Converged",FALSE,0.5,0.5
85,-1.19389933080687,0.375806689629542,-0.140859130580492,"Converged",FALSE,0.5,0.5
86,-0.542938458548812,-2.30778684115109,-0.100306112981514,"Converged",FALSE,0.5,0.5
87,-2.47287119451376,3.51076347268404,-0.0889907075697618,"Converged",FALSE,0.5,0.5
88,-1.6909226386422,1.19446842729051,-0.0860365911408297,"Converged",FALSE,0.5,0.5
89,-2.49002070634425,2.75404328145579,-0.0249993399857878,"Converged",FALSE,0.5,0.5
90,-0.987520468995294,0.115345397150433,-0.191116355197321,"Converged",FALSE,0.5,0.5
91,-2.73586976705321,5.39865311963918,-0.111801041414549,"Converged",FALSE,0.5,0.5
92,-2.61937536805965,3.58273764150918,-0.1239818283308,"Converged",FALSE,0.5,0.5
93,-2.52262675150195,4.37261181198275,-0.12515970343017,"Converged",FALSE,0.5,0.5
94,-2.16313439619506,2.15975815214531,-0.0684190728627637,"Converged",FALSE,0.5,0.5
95,-1.52355429539459,0.0783469612162127,-0.0551135571486312,"Converged",FALSE,0.5,0.5
96,-2.04550692356788,2.38136057374875,-0.0775104222114858,"Converged",FALSE,0.5,0.5
97,-3.13734818891516,4.16863331082111,-0.0253418149420131,"Converged",FALSE,0.5,0.5
98,-1.46094220165223,-0.482218183908291,-0.0582104731676817,"Converged",FALSE,0.5,0.5
99,-2.98725519810369,4.75390685178243,-0.0922430189092243,"Converged",FALSE,0.5,0.5
100,-1.3631168427036,0.196631884832663,-0.102297701368487,"Converged",FALSE,0.5,0.5
