"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","tpr","fpr"
60,-1.95208651261255,0.971196230277113,-0.0252660276754856,"Converged",FALSE,0.99,0.01
61,-1.63062503848244,1.09385674682424,-0.112613634998191,"Converged",FALSE,0.99,0.01
62,-2.03199590239276,1.87348955320885,-0.0774565796822565,"Converged",FALSE,0.99,0.01
63,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
64,-2.29403278973412,2.60431509447556,-0.0749016709779671,"Converged",FALSE,0.99,0.01
65,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
66,-1.89068192445026,1.90023641655529,-0.101076920727734,"Converged",FALSE,0.99,0.01
67,-1.97744873448374,2.53649093984559,-0.0956777622842595,"Converged",FALSE,0.99,0.01
68,-1.66023737456095,1.57018958080643,-0.14874990025459,"Converged",FALSE,0.99,0.01
69,-2.52699428729086,2.41200735777585,-0.00232650261837026,"Converged",FALSE,0.99,0.01
70,-2.10122717614411,2.75486116471921,-0.131709512234965,"Converged",FALSE,0.99,0.01
71,-1.752357929461,1.0266696161638,-0.0776040993903287,"Converged",FALSE,0.99,0.01
72,-1.6682962141158,0.41008022771898,-0.072320073285349,"Converged",FALSE,0.99,0.01
73,-1.79302183185974,1.52610123945839,-0.119640986761839,"Converged",FALSE,0.99,0.01
74,-2.28315119962585,2.30541912868173,-0.088496227812874,"Converged",FALSE,0.99,0.01
75,-1.66679287909976,1.59837378064218,-0.124929991344609,"Converged",FALSE,0.99,0.01
76,-0.939323213047809,-0.755128442986092,-0.12041552456517,"Converged",FALSE,0.99,0.01
77,-1.40622403536165,1.0029191470732,-0.111942096461625,"Converged",FALSE,0.99,0.01
78,-2.11530846411951,1.81570710587699,-0.058531413068629,"Converged",FALSE,0.99,0.01
79,-1.70098702533422,1.0662828776651,-0.0910538175300288,"Converged",FALSE,0.99,0.01
80,-1.20402432216214,0.340552770931941,-0.133505412278565,"Converged",FALSE,0.99,0.01
81,-1.45088680231424,1.5884676303179,-0.180829575451868,"Converged",FALSE,0.99,0.01
82,-1.45010303161836,1.31226063646424,-0.140708039673629,"Converged",FALSE,0.99,0.01
83,-1.72141817676054,1.48006753981054,-0.0962885466041358,"Converged",FALSE,0.99,0.01
84,-2.28696427676574,1.43134599117511,-0.0341413626619944,"Converged",FALSE,0.99,0.01
85,-1.74971047289733,1.68219862282654,-0.126345533781221,"Converged",FALSE,0.99,0.01
86,-1.8013731619179,1.60152613213241,-0.0791121641319739,"Converged",FALSE,0.99,0.01
87,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
88,-2.20645510122583,2.67175384468551,-0.106939970176941,"Converged",FALSE,0.99,0.01
89,-1.83076794111113,1.30086511157863,-0.0799394086145775,"Converged",FALSE,0.99,0.01
90,-0.906586685365912,-0.368407045662607,-0.192783583664036,"Converged",FALSE,0.99,0.01
91,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
92,-1.81671910664482,2.10683916229885,-0.16879101936027,"Converged",FALSE,0.99,0.01
93,-1.80332633487289,1.19949288542592,-0.0920120067851054,"Converged",FALSE,0.99,0.01
94,-1.92512566922304,1.48675395582534,-0.0600957354333021,"Converged",FALSE,0.99,0.01
95,-0.947473021814567,-1.60547424241047,-0.0732859237802287,"Converged",FALSE,0.99,0.01
96,-1.97623799594089,1.98317474496943,-0.0817858707194792,"Converged",FALSE,0.99,0.01
97,-2.28516931925431,1.58438574408074,-0.0537458478920964,"Converged",FALSE,0.99,0.01
98,-1.8891303123151,1.21020304478429,-0.0952411446827563,"Converged",FALSE,0.99,0.01
99,-2.00111515757966,2.40553615793337,-0.105560125630262,"Converged",FALSE,0.99,0.01
100,-1.2048091618035,0.159788662455377,-0.150771384985244,"Converged",FALSE,0.99,0.01
