"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.81937607436853,1.74971139456948,0.0840069605502139,"Converged",FALSE,5,72,3,20,0.99,0.01
1,0.9,"CC",-1.96583374148546,2.26725564715111,0.0848199394669822,"Converged",FALSE,5,45,2,48,0.99,0.01
1,0.9,"BCC",-1.77439493163052,1.66375914177015,0.0837265394874183,"Converged",FALSE,28,28,17,27,0.99,0.01
1,0.9,"RESID",-1.93721896590401,2.01060050297057,0.0850312439562347,"Converged",FALSE,22,28,0,50,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,17,33,0.99,0.01
2,0.9,"SRS",-1.9228091710531,1.93474207297264,0.0888830061360417,"Converged",FALSE,7,67,0,26,0.99,0.01
2,0.9,"CC",-1.92734929212703,1.98946479409633,0.0883155436964713,"Converged",FALSE,2,48,6,44,0.99,0.01
2,0.9,"BCC",-1.83314145371953,1.70875663527874,0.0888654497258001,"Converged",FALSE,25,25,25,25,0.99,0.01
2,0.9,"RESID",-1.88432221116013,1.82203800854174,0.0879926617005034,"Converged",FALSE,14,36,0,50,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,29,21,0.99,0.01
3,0.9,"SRS",-2.06559377034238,1.90917119760859,0.130444163053682,"Converged",FALSE,1,72,1,26,0.99,0.01
3,0.9,"CC",-1.9691646828432,1.60833774926321,0.130514416491748,"Converged",FALSE,3,47,5,45,0.99,0.01
3,0.9,"BCC",-1.86039563252611,1.19432208799238,0.131322784523133,"Converged",FALSE,26,26,23,25,0.99,0.01
3,0.9,"RESID",-1.82621405387,1.20627274487443,0.129757040317283,"Converged",FALSE,15,35,0,50,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,23,27,0.99,0.01
4,0.9,"SRS",-1.6652132016017,1.54863978272655,0.0660416067400351,"Converged",FALSE,4,72,1,23,0.99,0.01
4,0.9,"CC",-1.71970067246163,1.77301342911153,0.0642096709832065,"Converged",FALSE,3,47,3,47,0.99,0.01
4,0.9,"BCC",-1.61862999532141,1.42390653172998,0.064366203615291,"Converged",FALSE,28,28,17,27,0.99,0.01
4,0.9,"RESID",-1.57714952988495,1.24904085950266,0.0652313942370169,"Converged",FALSE,18,32,0,50,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,17,33,0.99,0.01
5,0.9,"SRS",-1.65668513222757,1.20140989861706,0.102090722361063,"Converged",FALSE,2,70,0,28,0.99,0.01
5,0.9,"CC",-1.57176209451198,0.861100475769852,0.102635730114756,"Converged",FALSE,7,43,6,44,0.99,0.01
5,0.9,"BCC",-1.65153516641166,1.03156094547375,0.104372588634281,"Converged",FALSE,25,25,25,25,0.99,0.01
5,0.9,"RESID",-1.4672581368846,0.519372591415175,0.103414725991122,"Converged",FALSE,11,39,0,50,0.99,0.01
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,25,25,0.99,0.01
6,0.9,"SRS",-2.42722952899488,3.35250165378949,0.13001990246946,"Converged",FALSE,5,71,3,21,0.99,0.01
6,0.9,"CC",-2.21340495682634,2.85292917825999,0.126348754499515,"Converged",FALSE,3,47,7,43,0.99,0.01
