"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.65710040964484,0.673713032486918,0.116451043800117,"Converged",FALSE,4,67,1,28,0.99,0.01
1,0.9,"CC",-1.67837444859789,0.761500173580917,0.116829533598557,"Converged",FALSE,3,47,8,42,0.99,0.01
1,0.9,"BCC",-1.6172916449435,0.517705408240451,0.117669244972448,"Converged",FALSE,25,25,25,25,0.99,0.01
1,0.9,"RESID",-1.67847643825192,0.744695751946246,0.116728263397847,"Converged",FALSE,8,42,1,49,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,28,22,23,27,0.99,0.01
2,0.9,"SRS",-1.69581230007609,0.944576663355592,0.124590952056551,"Converged",FALSE,6,65,4,25,0.99,0.01
2,0.9,"CC",-1.50619569039013,0.355696559991013,0.123972504496206,"Converged",FALSE,7,43,4,46,0.99,0.01
2,0.9,"BCC",-1.60665223043897,0.642522148368188,0.124051869030321,"Converged",FALSE,25,25,25,25,0.99,0.01
2,0.9,"RESID",-1.66111869993419,0.858012036145591,0.124219722074157,"Converged",FALSE,12,38,4,46,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,28,22,0.99,0.01
3,0.9,"SRS",-1.82003732454877,2.0152698842989,0.0701276019934796,"Converged",FALSE,2,65,4,29,0.99,0.01
3,0.9,"CC",-1.8333353739071,2.08050510450495,0.0716179324972721,"Converged",FALSE,6,44,8,42,0.99,0.01
3,0.9,"BCC",-1.69580066439942,1.73787615918791,0.0684446951153017,"Converged",FALSE,25,25,25,25,0.99,0.01
3,0.9,"RESID",-1.65148659352678,1.49974574477401,0.0692248783491908,"Converged",FALSE,22,28,0,50,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,34,16,0.99,0.01
4,0.9,"SRS",-1.91283146197727,1.05841949622113,0.14953647692402,"Converged",FALSE,7,68,5,20,0.99,0.01
4,0.9,"CC",-1.9548552500665,1.0746849607551,0.150229000669447,"Converged",FALSE,8,42,11,39,0.99,0.01
4,0.9,"BCC",-1.91212531862291,1.02014180587704,0.150357999371926,"Converged",FALSE,25,25,25,25,0.99,0.01
4,0.9,"RESID",-2.07699520073337,1.5294614004668,0.149990304867364,"Converged",FALSE,9,41,3,47,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,32,18,0.99,0.01
5,0.9,"SRS",-2.00191246239418,2.05166633805853,0.0948857225732672,"Converged",FALSE,8,61,4,27,0.99,0.01
5,0.9,"CC",-2.05744902961322,2.08846367898834,0.096593373391789,"Converged",FALSE,6,44,3,47,0.99,0.01
5,0.9,"BCC",-2.00729712800372,2.08362408073216,0.0955846601832192,"Converged",FALSE,26,25,24,25,0.99,0.01
5,0.9,"RESID",-1.97758817128808,1.87351528265461,0.0960713405098346,"Converged",FALSE,27,23,0,50,0.99,0.01
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,40,10,24,26,0.99,0.01
6,0.9,"SRS",-2.09903822989154,2.73026887079696,0.0641150789052183,"Converged",FALSE,5,62,3,30,0.99,0.01
6,0.9,"CC",-2.13013238544776,3.01317780459642,0.0646185703611902,"Converged",FALSE,3,47,9,41,0.99,0.01
6,0.9,"BCC",-2.01086310418589,2.72898393045549,0.0654724323904273,"Converged",FALSE,25,25,25,25,0.99,0.01
6,0.9,"RESID",NA,NA,NA,"B-spline error",FALSE,39,11,0,50,0.99,0.01
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,42,8,39,11,0.99,0.01
7,0.9,"SRS",-1.76607148881466,1.19734964736468,0.117598469772819,"Converged",FALSE,7,62,4,27,0.99,0.01
7,0.9,"CC",-1.45669383254445,0.210807354797903,0.11955489318341,"Converged",FALSE,2,48,4,46,0.99,0.01
7,0.9,"BCC",-1.67149088586327,0.902427331204477,0.119191786400852,"Converged",FALSE,25,25,25,25,0.99,0.01
7,0.9,"RESID",-1.69952925390531,1.03003201110339,0.117703756867601,"Converged",FALSE,13,37,2,48,0.99,0.01
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,34,16,0.99,0.01
8,0.9,"SRS",-2.07400138196466,2.1241938564584,0.131812439790141,"Converged",FALSE,6,50,1,43,0.99,0.01
8,0.9,"CC",-1.90411907325629,1.53448903257646,0.130463763688715,"Converged",FALSE,5,45,2,48,0.99,0.01
8,0.9,"BCC",-2.38051602568285,2.75971534944912,0.136990967616154,"Converged",FALSE,25,25,25,25,0.99,0.01
8,0.9,"RESID",-2.03669400065276,1.84043855187028,0.132962729188073,"Converged",FALSE,18,32,0,50,0.99,0.01
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,30,20,0.99,0.01
9,0.9,"SRS",-1.49690090072628,1.20100190047366,0.0824895817509501,"Converged",FALSE,5,61,3,31,0.99,0.01
9,0.9,"CC",-1.57658803587668,1.45978535021936,0.0838681967015406,"Converged",FALSE,4,46,5,45,0.99,0.01
9,0.9,"BCC",-1.45142881147382,1.06627482388777,0.0827006671489399,"Converged",FALSE,25,25,25,25,0.99,0.01
9,0.9,"RESID",-1.39496612722747,0.867693829732416,0.0821965543001137,"Converged",FALSE,15,35,0,50,0.99,0.01
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,32,18,0.99,0.01
10,0.9,"SRS",-2.1069667459401,2.60066332670613,0.103387106619018,"Converged",FALSE,7,60,1,32,0.99,0.01
10,0.9,"CC",-1.74914822815155,1.44981932094351,0.102375522658964,"Converged",FALSE,2,48,8,42,0.99,0.01
10,0.9,"BCC",-2.03836137804649,2.42403210973209,0.100565565216321,"Converged",FALSE,25,25,25,25,0.99,0.01
10,0.9,"RESID",-1.9866191946775,2.21521596523573,0.102170232385067,"Converged",FALSE,22,28,0,50,0.99,0.01
