"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.5448651503523,0.307960235257894,0.11615786265881,"Converged",FALSE,4,67,2,27,0.95,0.05
1,0.9,"CC",-1.5203993932459,0.233296827000272,0.11603626002835,"Converged",FALSE,3,47,8,42,0.95,0.05
1,0.9,"BCC",-1.69072805789819,0.729677384349396,0.118090697080852,"Converged",FALSE,25,25,25,25,0.95,0.05
1,0.9,"RESID",-1.6780888934673,0.742657392249792,0.117680770437521,"Converged",FALSE,7,43,3,47,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,24,26,0.95,0.05
2,0.9,"SRS",-1.70146994044567,0.982992937747169,0.114583819312208,"Converged",FALSE,5,64,3,28,0.95,0.05
2,0.9,"CC",-1.85051214998478,1.44000895627007,0.114864514022984,"Converged",FALSE,2,48,2,48,0.95,0.05
2,0.9,"BCC",-2.12622416406492,2.32230609405437,0.115402578073085,"Converged",FALSE,26,25,24,25,0.95,0.05
2,0.9,"RESID",-1.90443148357636,1.63661302614273,0.113925473446577,"Converged",FALSE,17,33,0,50,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,23,27,0.95,0.05
3,0.9,"SRS",-2.19439434982911,2.53311297925442,0.117494962407568,"Converged",FALSE,7,60,4,29,0.95,0.05
3,0.9,"CC",-1.9428089906174,1.66803075824999,0.116939763542734,"Converged",FALSE,4,46,8,42,0.95,0.05
3,0.9,"BCC",-2.04869688153377,1.93082651389947,0.118265396475557,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"RESID",-2.06467972188547,2.08756937639979,0.117510772317714,"Converged",FALSE,14,36,0,50,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,37,13,0.95,0.05
4,0.9,"SRS",-2.1696151375084,2.61529620666797,0.104889455144908,"Converged",FALSE,5,66,2,27,0.95,0.05
4,0.9,"CC",-2.49979136455081,3.63573848901547,0.107422047342858,"Converged",FALSE,9,41,3,47,0.95,0.05
4,0.9,"BCC",-2.33098399737177,3.0136293040171,0.107351210730873,"Converged",FALSE,25,25,25,25,0.95,0.05
4,0.9,"RESID",-2.31608029150335,3.06356132024159,0.106884041888947,"Converged",FALSE,25,25,0,50,0.95,0.05
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,28,22,32,18,0.95,0.05
5,0.9,"SRS",-1.76021574690801,1.50308217376468,0.087612210883005,"Converged",FALSE,6,64,1,29,0.95,0.05
5,0.9,"CC",-1.957687458579,2.07384706409493,0.0876261272215016,"Converged",FALSE,4,46,6,44,0.95,0.05
5,0.9,"BCC",-1.66704850139306,1.22745103504363,0.0865634096957255,"Converged",FALSE,25,25,25,25,0.95,0.05
5,0.9,"RESID",-1.86867454813261,1.83110291885097,0.0890388465680657,"Converged",FALSE,25,25,0,50,0.95,0.05
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,40,10,35,15,0.95,0.05
6,0.9,"SRS",-1.2805226475025,0.918552681146511,0.0326318433216022,"Converged",FALSE,7,71,1,21,0.95,0.05
6,0.9,"CC",-1.32625961769704,1.04134977061308,0.0338350992095149,"Converged",FALSE,1,49,1,49,0.95,0.05
6,0.9,"BCC",-1.16853729441207,0.565285530609905,0.0328121931881794,"Converged",FALSE,26,26,22,26,0.95,0.05
6,0.9,"RESID",-1.25039955994242,0.80351767493215,0.0334684739266552,"Converged",FALSE,24,26,0,50,0.95,0.05
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,44,6,22,28,0.95,0.05
7,0.9,"SRS",-1.86181477204519,1.569955666715,0.122362316660282,"Converged",FALSE,3,68,4,25,0.95,0.05
7,0.9,"CC",-2.49646693616137,3.29381377619768,0.127397188534217,"Converged",FALSE,2,48,9,41,0.95,0.05
7,0.9,"BCC",-1.70004016194859,0.983954090584001,0.122658921023005,"Converged",FALSE,25,25,25,25,0.95,0.05
7,0.9,"RESID",-1.69638729011945,1.0105787867794,0.121705846761745,"Converged",FALSE,7,43,2,48,0.95,0.05
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,35,15,0.95,0.05
8,0.9,"SRS",-2.12756034737526,1.76482326917552,0.166196220864199,"Converged",FALSE,5,59,3,33,0.95,0.05
8,0.9,"CC",-2.41183408836773,2.67619908542162,0.167143271609644,"Converged",FALSE,3,47,4,46,0.95,0.05
8,0.9,"BCC",-2.143929328458,1.73965416538113,0.168730074908736,"Converged",FALSE,25,25,25,25,0.95,0.05
8,0.9,"RESID",-2.20456226289507,2.02967495237354,0.167239420686298,"Converged",FALSE,14,36,1,49,0.95,0.05
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,25,25,0.95,0.05
9,0.9,"SRS",-1.02395314703066,-0.182789180397373,0.0596140768207725,"Converged",FALSE,5,64,2,29,0.95,0.05
9,0.9,"CC",-1.1055822125262,0.0779181113022985,0.0595157258747155,"Converged",FALSE,4,46,4,46,0.95,0.05
