"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-1.67668776359958,1.47010287270472,0.0713565973990644,"Converged",FALSE,5,64,2,29,0.95,0.05
1,0.9,"CC",-1.96050922282615,2.22769791460817,0.072381173373466,"Converged",FALSE,4,46,4,46,0.95,0.05
1,0.9,"BCC",-1.44809383999224,0.633118869576577,0.0719083623332603,"Converged",FALSE,25,25,25,25,0.95,0.05
1,0.9,"RESID",-1.7715304723693,1.77540887825646,0.0733552592747006,"Converged",FALSE,11,39,0,50,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,34,16,0.95,0.05
2,0.9,"SRS",-2.25808638667308,2.83051545005092,0.0876024496255896,"Converged",FALSE,5,69,2,24,0.95,0.05
2,0.9,"CC",-2.09396178615579,2.3375920986001,0.0861651813682643,"Converged",FALSE,1,49,6,44,0.95,0.05
2,0.9,"BCC",-2.26680438564371,2.88786369869891,0.0878830224923339,"Converged",FALSE,26,26,23,25,0.95,0.05
2,0.9,"RESID",-2.08187860016284,2.28817570139805,0.0867041106551235,"Converged",FALSE,20,30,0,50,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,36,14,23,27,0.95,0.05
3,0.9,"SRS",-1.93703460195332,1.92969327208959,0.103257194252594,"Converged",FALSE,7,62,4,27,0.95,0.05
3,0.9,"CC",-1.96952921933328,1.98668430812916,0.103933513425397,"Converged",FALSE,3,47,3,47,0.95,0.05
3,0.9,"BCC",-1.93086539076824,1.9904710894977,0.102673925941305,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"RESID",-1.55527995754106,0.780428075134004,0.100314860040802,"Converged",FALSE,10,40,0,50,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,27,23,0.95,0.05
4,0.9,"SRS",-1.99440530108578,1.77550801724476,0.119773919667667,"Converged",FALSE,6,64,3,27,0.95,0.05
4,0.9,"CC",-1.92584744520857,1.6010710932955,0.118112511086932,"Converged",FALSE,5,45,3,47,0.95,0.05
4,0.9,"BCC",-1.92216819289851,1.55283691156648,0.119946266186944,"Converged",FALSE,25,25,25,25,0.95,0.05
4,0.9,"RESID",-1.69397820519015,0.905643875855741,0.118636132799472,"Converged",FALSE,16,34,2,48,0.95,0.05
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,28,22,0.95,0.05
5,0.9,"SRS",-2.36615646889758,2.81152058110748,0.143266896337237,"Converged",FALSE,5,53,7,35,0.95,0.05
5,0.9,"CC",-2.15050388018539,2.33945528806335,0.143384142289504,"Converged",FALSE,4,46,9,41,0.95,0.05
5,0.9,"BCC",-2.25105832095707,2.53753561380985,0.143545954437952,"Converged",FALSE,25,25,25,25,0.95,0.05
5,0.9,"RESID",-2.04389278326416,1.96179896403954,0.142597847536138,"Converged",FALSE,10,40,2,48,0.95,0.05
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,34,16,0.95,0.05
6,0.9,"SRS",-1.27522442844956,0.680986236645638,0.0498099118978597,"Converged",FALSE,4,64,8,24,0.95,0.05
6,0.9,"CC",-1.0512208856079,-0.0139660893794377,0.050096255777269,"Converged",FALSE,6,44,5,45,0.95,0.05
6,0.9,"BCC",-1.09683366991865,0.133569324384039,0.0498596134240809,"Converged",FALSE,25,25,25,25,0.95,0.05
6,0.9,"RESID",-1.09550571094224,0.127517291055238,0.0500342961533411,"Converged",FALSE,3,47,13,37,0.95,0.05
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,38,12,34,16,0.95,0.05
7,0.9,"SRS",-2.07571599248181,2.28615535172007,0.118961448106314,"Converged",FALSE,4,65,5,26,0.95,0.05
7,0.9,"CC",-2.19057462020109,2.53201563913844,0.118542402581279,"Converged",FALSE,4,46,5,45,0.95,0.05
7,0.9,"BCC",-2.07766303183544,2.32514630298785,0.117895634182511,"Converged",FALSE,25,25,25,25,0.95,0.05
7,0.9,"RESID",-2.27424703415604,2.84162918858105,0.119532091298013,"Converged",FALSE,13,37,0,50,0.95,0.05
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,35,15,0.95,0.05
8,0.9,"SRS",-2.00574672018019,2.17284781112648,0.0857394395517306,"Converged",FALSE,2,72,3,23,0.95,0.05
8,0.9,"CC",-2.12903622570446,2.69736915139562,0.0866694545628055,"Converged",FALSE,4,46,5,45,0.95,0.05
8,0.9,"BCC",-2.32672170433972,3.11058005458515,0.0903716166580842,"Converged",FALSE,25,25,25,25,0.95,0.05
8,0.9,"RESID",-1.90806204207794,1.86206948485162,0.0855141236246035,"Converged",FALSE,21,29,0,50,0.95,0.05
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,25,25,0.95,0.05
