"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.08370021093601,2.20220785038465,0.101661682779197,"Converged",FALSE,5,66,1,28,0.95,0.05
1,0.9,"CC",-1.94888359226855,1.71909559067769,0.101862641652947,"Converged",FALSE,4,46,4,46,0.95,0.05
1,0.9,"BCC",-1.92350006629744,1.63137938037866,0.102866406932994,"Converged",FALSE,26,25,24,25,0.95,0.05
1,0.9,"RESID",-1.94561853870462,1.75213673008115,0.10264367012089,"Converged",FALSE,12,38,0,50,0.95,0.05
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,24,26,0.95,0.05
2,0.9,"SRS",-2.0462545544994,3.46246061129058,0.0403824388748029,"Converged",FALSE,2,67,5,26,0.95,0.05
2,0.9,"CC",-1.99405642618053,3.17215067991943,0.0435468140711005,"Converged",FALSE,3,47,7,43,0.95,0.05
2,0.9,"BCC",-1.84782501061252,2.73780657606234,0.0417033780308781,"Converged",FALSE,25,25,25,25,0.95,0.05
2,0.9,"RESID",NA,NA,NA,"B-spline error",FALSE,38,12,0,50,0.95,0.05
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,35,15,0.95,0.05
3,0.9,"SRS",-2.51438495166293,3.96906049376189,0.0758351832508473,"Converged",FALSE,7,63,1,29,0.95,0.05
3,0.9,"CC",-1.95167919834667,2.30915628636138,0.0733586571113053,"Converged",FALSE,3,47,6,44,0.95,0.05
3,0.9,"BCC",-1.79451676705036,1.83140181504603,0.0746916085705535,"Converged",FALSE,25,25,25,25,0.95,0.05
3,0.9,"RESID",-1.96969660681957,2.48180217077848,0.0745530456849509,"Converged",FALSE,28,22,0,50,0.95,0.05
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,31,19,0.95,0.05
4,0.9,"SRS",-1.84809056179844,1.61211866063983,0.0988358860727575,"Converged",FALSE,8,62,1,29,0.95,0.05
4,0.9,"CC",-1.74552315000427,1.21514333717675,0.0991335258799125,"Converged",FALSE,4,46,5,45,0.95,0.05
4,0.9,"BCC",-1.84718208669339,1.60482106782271,0.100263226394215,"Converged",FALSE,25,25,25,25,0.95,0.05
4,0.9,"RESID",-2.0591492851186,2.1722765862449,0.100632155472505,"Converged",FALSE,19,31,0,50,0.95,0.05
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,38,12,29,21,0.95,0.05
5,0.9,"SRS",-2.35501728436246,2.93077858584724,0.102064083480325,"Converged",FALSE,3,66,4,27,0.95,0.05
5,0.9,"CC",-1.94784171779928,1.83078576247716,0.100044551179447,"Converged",FALSE,3,47,4,46,0.95,0.05
5,0.9,"BCC",-1.74305835685029,1.17308014529218,0.0987888976898082,"Converged",FALSE,25,25,25,25,0.95,0.05
5,0.9,"RESID",-1.74629847133095,1.26598655059865,0.0987400513532507,"Converged",FALSE,7,43,0,50,0.95,0.05
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,32,18,0.95,0.05
6,0.9,"SRS",-1.83654647136485,1.96078220515308,0.0800625077347957,"Converged",FALSE,6,66,5,23,0.95,0.05
6,0.9,"CC",-2.20702949078117,3.04936010053615,0.082522949361518,"Converged",FALSE,5,45,7,43,0.95,0.05
6,0.9,"BCC",-1.8078896828621,1.76139906550931,0.080535455483819,"Converged",FALSE,25,25,25,25,0.95,0.05
