"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.21953847251475,2.58683738237364,0.102735345079079,"Converged",FALSE,5,66,1,28,0.99,0.01
1,0.9,"CC",-2.22050511692854,2.55119878816734,0.102082683610092,"Converged",FALSE,4,46,5,45,0.99,0.01
1,0.9,"BCC",-2.08662719232699,2.14957650423126,0.102210013450571,"Converged",FALSE,25,25,25,25,0.99,0.01
1,0.9,"RESID",-2.2123506001202,2.48734064269436,0.104630471983222,"Converged",FALSE,25,25,0,50,0.99,0.01
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,42,8,33,17,0.99,0.01
2,0.9,"SRS",-1.24091341032818,0.55228686117113,0.0465806238861424,"Converged",FALSE,9,61,3,27,0.99,0.01
2,0.9,"CC",-1.14499395521188,0.265766823336296,0.0466646654983799,"Converged",FALSE,3,47,3,47,0.99,0.01
2,0.9,"BCC",-1.19499531377176,0.392140789572604,0.0471014002443712,"Converged",FALSE,27,27,19,27,0.99,0.01
2,0.9,"RESID",-1.14871075718411,0.288667752930889,0.0468093059709597,"Converged",FALSE,8,42,0,50,0.99,0.01
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,43,7,19,31,0.99,0.01
3,0.9,"SRS",-1.55058146731215,1.36894423887657,0.0592167592138586,"Converged",FALSE,4,69,2,25,0.99,0.01
3,0.9,"CC",-1.58894359126349,1.46975495713439,0.0595643532671815,"Converged",FALSE,3,47,2,48,0.99,0.01
3,0.9,"BCC",-1.54366365975367,1.30098443907184,0.0585570770899347,"Converged",FALSE,25,25,25,25,0.99,0.01
3,0.9,"RESID",-1.64776568002313,1.54844845349637,0.0608342896204665,"Converged",FALSE,21,29,0,50,0.99,0.01
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,42,8,31,19,0.99,0.01
4,0.9,"SRS",-1.74579067373835,1.02550845492617,0.116890768697348,"Converged",FALSE,6,56,5,33,0.99,0.01
4,0.9,"CC",-1.79839140576544,1.16635002438325,0.117922604921522,"Converged",FALSE,6,44,6,44,0.99,0.01
4,0.9,"BCC",-1.75873619939059,1.09605837280981,0.11665148866425,"Converged",FALSE,25,25,25,25,0.99,0.01
4,0.9,"RESID",-1.74699904974807,1.11222977441853,0.116072390155673,"Converged",FALSE,19,31,1,49,0.99,0.01
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,37,13,37,13,0.99,0.01
5,0.9,"SRS",-2.02050950210005,2.36315646684105,0.0836293740288837,"Converged",FALSE,6,72,3,19,0.99,0.01
5,0.9,"CC",-2.2332462590649,2.8275845483948,0.0855598940830973,"Converged",FALSE,3,47,10,40,0.99,0.01
5,0.9,"BCC",-2.34643887957631,3.23770200772138,0.0879957949988823,"Converged",FALSE,25,25,25,25,0.99,0.01
5,0.9,"RESID",-2.19169994852,2.78024157169286,0.0871537864726344,"Converged",FALSE,25,25,0,50,0.99,0.01
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,37,13,0.99,0.01
6,0.9,"SRS",-2.25575970440459,3.25702278508709,0.064229450959666,"Converged",FALSE,3,71,1,25,0.99,0.01
6,0.9,"CC",-2.07746248090967,2.67945119543732,0.0641922758143004,"Converged",FALSE,3,47,5,45,0.99,0.01
6,0.9,"BCC",-2.01705510413406,2.40841449858303,0.0628660291966117,"Converged",FALSE,25,25,25,25,0.99,0.01
6,0.9,"RESID",-2.12953721774157,2.77069319644383,0.0652032477174263,"Converged",FALSE,26,24,0,50,0.99,0.01
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,33,17,26,24,0.99,0.01
7,0.9,"SRS",-1.93764062942908,2.31894693126866,0.0640043146441004,"Converged",FALSE,5,62,3,30,0.99,0.01
7,0.9,"CC",-1.85472565319033,2.05567091405459,0.0666834933285355,"Converged",FALSE,1,49,4,46,0.99,0.01
7,0.9,"BCC",-1.81882025043603,1.92337999840237,0.0667945861225287,"Converged",FALSE,25,25,25,25,0.99,0.01
7,0.9,"RESID",-1.82185004397631,1.76218137499835,0.0666587713229475,"Converged",FALSE,31,19,0,50,0.99,0.01
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,41,9,29,21,0.99,0.01
8,0.9,"SRS",-1.62088005440675,1.4767524202718,0.0528924934234095,"Converged",FALSE,7,66,6,21,0.99,0.01
8,0.9,"CC",-1.61289805353048,1.50169273641049,0.0523904670109811,"Converged",FALSE,1,49,5,45,0.99,0.01
8,0.9,"BCC",-1.54329170168477,1.25756196333425,0.0522929434907189,"Converged",FALSE,25,25,25,25,0.99,0.01
8,0.9,"RESID",-1.65570858574472,1.57740579280913,0.0521740650826595,"Converged",FALSE,23,27,0,50,0.99,0.01
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,45,5,33,17,0.99,0.01
9,0.9,"SRS",-2.27126969881401,2.1853157247829,0.13624114295208,"Converged",FALSE,3,70,5,22,0.99,0.01
9,0.9,"CC",-2.28186865186629,2.27328400084043,0.137335236783594,"Converged",FALSE,2,48,5,45,0.99,0.01
9,0.9,"BCC",-2.30645807468694,2.23625516344266,0.136427677533445,"Converged",FALSE,26,25,24,25,0.99,0.01
9,0.9,"RESID",-2.33857834397148,2.41364121720146,0.137333950508095,"Converged",FALSE,12,38,0,50,0.99,0.01
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,25,25,24,26,0.99,0.01
10,0.9,"SRS",-2.36272210054986,3.06024398533806,0.106849593939118,"Converged",FALSE,8,65,4,23,0.99,0.01
10,0.9,"CC",-2.598784121859,3.91557552661174,0.110472732357687,"Converged",FALSE,3,47,4,46,0.99,0.01
10,0.9,"BCC",-2.48346187651673,3.13645486413483,0.109156245988945,"Converged",FALSE,25,25,25,25,0.99,0.01
10,0.9,"RESID",-2.47846227897203,3.23193425839013,0.1120435595957,"Converged",FALSE,28,22,0,50,0.99,0.01
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,38,12,32,18,0.99,0.01
11,0.9,"SRS",-1.80768263251372,1.74801977764979,0.0578411346266516,"Converged",FALSE,4,63,2,31,0.99,0.01
11,0.9,"CC",-1.65142726198128,1.26059735679539,0.0569009166025627,"Converged",FALSE,0,50,2,48,0.99,0.01
11,0.9,"BCC",-1.9125823852852,1.9891534432333,0.057647372647615,"Converged",FALSE,26,26,22,26,0.99,0.01
11,0.9,"RESID",-1.65320034642257,1.29003378508917,0.0565901040996303,"Converged",FALSE,23,27,0,50,0.99,0.01
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,22,28,0.99,0.01
12,0.9,"SRS",-1.58439238651173,1.40022650574879,0.0733195424874509,"Converged",FALSE,3,63,4,30,0.99,0.01
12,0.9,"CC",-1.94678431120483,2.46364925464944,0.0751780803166662,"Converged",FALSE,1,49,3,47,0.99,0.01
12,0.9,"BCC",-1.48944612736017,1.04751405749933,0.0728208360626323,"Converged",FALSE,26,26,22,26,0.99,0.01
12,0.9,"RESID",-1.59721224801544,1.38782697223118,0.0735342743118731,"Converged",FALSE,13,37,0,50,0.99,0.01
12,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,22,28,0.99,0.01
13,0.9,"SRS",-1.85331052035278,2.75370474134478,-0.00245130855723399,"Converged",FALSE,4,60,2,34,0.99,0.01
13,0.9,"CC",-1.79646407901631,2.77370245942862,-0.00712602874971167,"Converged",FALSE,2,48,4,46,0.99,0.01
13,0.9,"BCC",-1.95131476125907,3.10209148570241,-0.00508017132508976,"Converged",FALSE,25,25,25,25,0.99,0.01
13,0.9,"RESID",NA,NA,NA,"B-spline error",FALSE,44,6,0,50,0.99,0.01
13,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,44,6,26,24,0.99,0.01
14,0.9,"SRS",-1.93809948972612,1.72131449036957,0.13054979278894,"Converged",FALSE,4,64,5,27,0.99,0.01
14,0.9,"CC",-2.19037725390741,2.5075131441595,0.131425871048128,"Converged",FALSE,6,44,7,43,0.99,0.01
14,0.9,"BCC",-1.74776649251985,1.25807561255757,0.12847729064478,"Converged",FALSE,25,25,25,25,0.99,0.01
14,0.9,"RESID",-1.95542018717228,1.78406091685461,0.13140352184475,"Converged",FALSE,14,36,0,50,0.99,0.01
14,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,34,16,0.99,0.01
