"sim","q","design","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","tpr","fpr"
1,0.9,"SRS",-2.52046282262783,3.55101133924864,0.124866668051042,"Converged",FALSE,2,64,2,32,0.5,0.5
1,0.9,"CC",-2.47427802208579,3.8007417803471,0.124320129738713,"Converged",FALSE,1,49,4,46,0.5,0.5
1,0.9,"BCC",-2.11559168424916,2.78472955446541,0.118105764564999,"Converged",FALSE,25,25,25,25,0.5,0.5
1,0.9,"RESID",-3.33820733247493,6.14022367647106,0.128647538066878,"Converged",FALSE,20,30,0,50,0.5,0.5
1,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,28,22,0.5,0.5
2,0.9,"SRS",-2.82874579658427,4.55012443868371,0.113939069025972,"Converged",FALSE,4,63,2,31,0.5,0.5
2,0.9,"CC",-3.49698607356364,6.60224785521099,0.113423982093641,"Converged",FALSE,3,47,2,48,0.5,0.5
2,0.9,"BCC",-1.38706581807954,0.17981585093043,0.102753474738167,"Converged",FALSE,29,28,15,28,0.5,0.5
2,0.9,"RESID",-2.67538014813021,4.27138306954939,0.107915436981828,"Converged",FALSE,4,46,1,49,0.5,0.5
2,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,15,35,0.5,0.5
3,0.9,"SRS",-3.24653315989705,5.78266073020943,0.11841434422,"Converged",FALSE,1,71,1,27,0.5,0.5
3,0.9,"CC",-2.29968371357671,2.98325072996146,0.11571016306775,"Converged",FALSE,3,47,2,48,0.5,0.5
3,0.9,"BCC",-2.41228790294661,3.31027926644865,0.10907065488195,"Converged",FALSE,28,27,18,27,0.5,0.5
3,0.9,"RESID",-1.37023917883612,0.132863439905864,0.107797397304041,"Converged",FALSE,1,49,9,41,0.5,0.5
3,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,34,16,18,32,0.5,0.5
4,0.9,"SRS",-2.07414509953701,1.01606508892859,0.173578261298349,"Converged",FALSE,6,70,3,21,0.5,0.5
4,0.9,"CC",-2.88927531167219,3.33182329898481,0.17778062209803,"Converged",FALSE,3,47,4,46,0.5,0.5
4,0.9,"BCC",-2.48439996476631,2.28427195013583,0.177251173793548,"Converged",FALSE,25,25,25,25,0.5,0.5
4,0.9,"RESID",-1.92682013152442,0.558307081579671,0.174745287579178,"Converged",FALSE,4,46,5,45,0.5,0.5
4,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,22,28,23,27,0.5,0.5
5,0.9,"SRS",-2.81306721087916,4.45754334078293,0.0795257419724019,"Converged",FALSE,6,64,0,30,0.5,0.5
5,0.9,"CC",-2.88063605902803,4.83748431880136,0.0776323301375264,"Converged",FALSE,0,50,5,45,0.5,0.5
5,0.9,"BCC",-3.08326147881584,5.22257856958151,0.0840420308674357,"Converged",FALSE,28,27,18,27,0.5,0.5
5,0.9,"RESID",-3.35506553346537,6.4471886963945,0.072870102217456,"Converged",FALSE,7,43,0,50,0.5,0.5
5,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,31,19,18,32,0.5,0.5
6,0.9,"SRS",-1.60183234278659,0.866004904851728,0.0865291784160345,"Converged",FALSE,7,65,1,27,0.5,0.5
6,0.9,"CC",-2.04288671114849,2.21285574557951,0.0874820411715381,"Converged",FALSE,3,47,4,46,0.5,0.5
6,0.9,"BCC",-1.41066266308724,0.297417274127838,0.0864869310009023,"Converged",FALSE,27,26,21,26,0.5,0.5
6,0.9,"RESID",-2.23520777440116,2.84144944384499,0.0888036373961028,"Converged",FALSE,0,50,14,36,0.5,0.5
6,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,30,20,21,29,0.5,0.5
7,0.9,"SRS",-2.2711281433507,3.37013056065119,0.062282689303286,"Converged",FALSE,2,67,2,29,0.5,0.5
7,0.9,"CC",-1.88709521035036,2.18195209267316,0.0626315440864782,"Converged",FALSE,4,46,5,45,0.5,0.5
7,0.9,"BCC",-1.36634406785612,0.647589986132615,0.0610140251796916,"Converged",FALSE,25,25,25,25,0.5,0.5
7,0.9,"RESID",-0.637595725556656,-1.70500539484652,0.0609926325767161,"Converged",FALSE,0,50,7,43,0.5,0.5
7,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,35,15,26,24,0.5,0.5
8,0.9,"SRS",-1.1319463217085,-1.41969091529283,0.151144818097086,"Converged",FALSE,7,63,2,28,0.5,0.5
8,0.9,"CC",-2.10696071374624,1.76893239251561,0.15245428441355,"Converged",FALSE,3,47,9,41,0.5,0.5
8,0.9,"BCC",-1.21794995067932,-0.980008065830481,0.150122683890204,"Converged",FALSE,25,25,25,25,0.5,0.5
8,0.9,"RESID",-2.93342775513456,4.31107609479556,0.156200287834449,"Converged",FALSE,14,36,1,49,0.5,0.5
8,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,27,23,0.5,0.5
9,0.9,"SRS",-2.12100722966349,2.11998145152951,0.120935460738352,"Converged",FALSE,11,60,3,26,0.5,0.5
9,0.9,"CC",-1.58564163323814,0.594996562346705,0.117623060324021,"Converged",FALSE,4,46,3,47,0.5,0.5
9,0.9,"BCC",-2.34637099921372,2.84960819531214,0.119875306776811,"Converged",FALSE,26,26,23,25,0.5,0.5
9,0.9,"RESID",-1.82589561596847,1.29182847491466,0.118849307088881,"Converged",FALSE,3,47,4,46,0.5,0.5
9,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,29,21,23,27,0.5,0.5
10,0.9,"SRS",-1.59443773515424,0.523992107881609,0.074793815412643,"Converged",FALSE,9,66,2,23,0.5,0.5
10,0.9,"CC",-1.37841038527271,-0.180812764720061,0.0748185927633853,"Converged",FALSE,4,46,4,46,0.5,0.5
10,0.9,"BCC",-2.67217616495754,4.01640787967981,0.0827371696192698,"Converged",FALSE,25,25,25,25,0.5,0.5
10,0.9,"RESID",-1.52582544884786,0.302887250020893,0.0751405941792326,"Converged",FALSE,8,42,2,48,0.5,0.5
10,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,39,11,32,18,0.5,0.5
11,0.9,"SRS",-2.33158699680439,3.34791583470013,0.090792428973885,"Converged",FALSE,3,69,2,26,0.5,0.5
11,0.9,"CC",-1.60001509318319,1.02393469373872,0.090516173177432,"Converged",FALSE,6,44,4,46,0.5,0.5
11,0.9,"BCC",-2.48686760902503,3.76440120076975,0.0975681948352755,"Converged",FALSE,26,25,24,25,0.5,0.5
11,0.9,"RESID",-2.4337594215019,3.58627012142332,0.0892331445299178,"Converged",FALSE,5,45,0,50,0.5,0.5
11,0.9,"SFS",NA,NA,NA,"B-spline error",FALSE,32,18,23,27,0.5,0.5
12,0.9,"SRS",-1.75191425291482,1.88431965034622,0.0780553787456407,"Converged",FALSE,11,60,3,26,0.5,0.5
12,0.9,"CC",-1.73022822425129,1.62172330433969,0.0758050405198679,"Converged",FALSE,6,44,2,48,0.5,0.5
12,0.9,"BCC",-1.9862116886186,2.51699088474806,0.0770230679450181,"Converged",FALSE,25,25,25,25,0.5,0.5
