"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-0.454851680738366,-1.13076081683649,-0.0218398309115064,"Converged",FALSE,-0.945642500742835,0.378205069959025,-0.0217023605584311,"Converged",FALSE,-0.974278347701723,0.442974057286098,-0.02156045821831,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.754211799265268,-0.215017350152112,-0.0217011848417342,"Converged",FALSE,0.8,0.2,"optMLE"
2,-1.56011032324657,0.681037211420276,-0.0101561266746665,"Converged",FALSE,-1.7958217563364,1.58418645917753,-0.0110887509955863,"Converged",FALSE,-1.55344049842066,0.667309307846065,-0.0102727491084002,"Converged",FALSE,-1.4302690619631,0.310864219329901,-0.0103087534458845,"Converged",FALSE,-1.33244829321962,-0.0110410349326581,-0.0103346497362458,"Converged",FALSE,0.8,0.2,"optMLE"
3,-0.849087411281169,-2.01853407838891,-0.00449381469430067,"Converged",FALSE,-1.06981794541146,-1.47569904537447,-0.00360461177947097,"Converged",FALSE,-1.53760729302924,-0.0422523871489883,-0.00313796766253313,"Converged",FALSE,-0.99658376570338,-1.62202483692514,-0.00373275565957138,"Converged",FALSE,-1.12233636863113,-1.35612994590401,-0.00347836006100991,"Converged",FALSE,0.8,0.2,"optMLE"
4,-2.3620755325755,1.15900583305736,0.00481606442186893,"Converged",FALSE,-2.33823676790996,1.0647291879563,0.00480349490503673,"Converged",FALSE,-2.38070455764924,1.25171997047493,0.0042585403682704,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.24314431715556,0.87561589395516,0.00442760767953163,"Converged",FALSE,0.8,0.2,"optMLE"
5,-1.21485630267312,0.650746993456314,-0.0183729908516295,"Converged",FALSE,-1.30765643224541,1.02836415565061,-0.0184771382201654,"Converged",FALSE,-1.21651506799692,0.604518761406015,-0.0181342083434564,"Converged",FALSE,-1.14657248039027,0.407669139297328,-0.0182644092297353,"Converged",FALSE,-0.973526345010474,-0.160964517728472,-0.0183276290355753,"Converged",FALSE,0.8,0.2,"optMLE"
6,-1.19454682124767,0.521617308368436,-0.0140295985638915,"Converged",FALSE,-1.4285641709327,1.33018929769018,-0.0146113923483088,"Converged",FALSE,-1.55915978151726,1.82341249129198,-0.0149743926874748,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.57285834021546,1.78519198914059,-0.0147163198385635,"Converged",FALSE,0.8,0.2,"optMLE"
7,-1.10566851076563,0.818033924847013,-0.0201052469703335,"Converged",FALSE,-0.971957261375474,0.376713816618838,-0.0201238052798942,"Converged",FALSE,-1.30481475581344,1.52776053565645,-0.0206466576335149,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.09803191625757,0.845911068875447,-0.0201607133714638,"Converged",FALSE,0.8,0.2,"optMLE"
8,-2.11865280165945,0.713769664962889,0.00145457357016423,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.9917304355939,0.350081312781463,0.00153108412694329,"Converged",FALSE,-3.31262660475468,3.91011435981384,0.00201274243481984,"Converged",FALSE,-2.41255245935363,1.63732488499916,0.00136578200567653,"Converged",FALSE,0.8,0.2,"optMLE"
9,-1.10589360390783,-0.347218539286653,-0.0118547675139792,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.06407775827195,2.92161363118772,-0.0132917416116004,"Converged",FALSE,-1.30724731095967,0.317284741166844,-0.0119917919139509,"Converged",FALSE,0.8,0.2,"optMLE"
10,-2.49537727981637,1.87074983411617,0.00344602645525107,"Converged",FALSE,-2.64050238664513,2.36248341087869,0.00325166080857508,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.46298884285145,1.69912737435365,0.0035860219699003,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2,"optMLE"
11,-0.768437539035958,0.372110469889995,-0.02357932674638,"Converged",FALSE,-0.790493460155092,0.533945662122128,-0.023956525039817,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.07200878374964,1.3048111289049,-0.0234254177374831,"Converged",FALSE,0.8,0.2,"optMLE"
12,-0.910031990955565,2.13113951000373,-0.0299372239595821,"Converged",FALSE,-0.795388446521111,1.80620955350918,-0.0301195332288651,"Converged",FALSE,-0.836323932094377,1.95689582601364,-0.0299675973766882,"Converged",FALSE,-0.912869487737333,2.10688237677002,-0.0301342692957214,"Converged",FALSE,-0.690465738543844,1.39952274973958,-0.030055402910185,"Converged",FALSE,0.8,0.2,"optMLE"
13,-0.144535123926286,-0.69297234813622,-0.0323097353700149,"Converged",FALSE,-0.239219914521116,-0.373361637972124,-0.0322232663217196,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.223443792216516,-0.460072098306771,-0.0320934783754458,"Converged",FALSE,-0.455820744620069,0.282404300114491,-0.0321278426416719,"Converged",FALSE,0.8,0.2,"optMLE"
14,-1.80253928524601,2.35616565867249,-0.0135372042273372,"Converged",FALSE,-1.07106589484735,0.0545797463359623,-0.0136876387095308,"Converged",FALSE,-1.52474929743836,1.4160833528172,-0.0130999018544327,"Converged",FALSE,-0.827922207021343,-0.690705091772691,-0.0140334885068201,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2,"optMLE"
15,-0.760438634987294,-0.026803493976511,-0.0257490493135579,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.16802620716385,1.34453233274022,-0.0262173502781582,"Converged",FALSE,-0.83954996631298,0.280463571740496,-0.0259864859002057,"Converged",FALSE,-0.934482658120232,0.584276409171132,-0.0258164572029593,"Converged",FALSE,0.8,0.2,"optMLE"
16,-1.4736897395923,-1.37846946213967,0.00601465313828943,"Converged",FALSE,-1.40594131373318,-1.6840049014891,0.00630215323198907,"Converged",FALSE,-2.16187856091409,0.714507390915906,0.00689090085961673,"Converged",FALSE,-1.68620373111691,-0.742350076333822,0.00634600275274628,"Converged",FALSE,-1.97266057562448,0.160506057775745,0.00662072734065964,"Converged",FALSE,0.8,0.2,"optMLE"
17,-1.96991730286499,2.09589351338988,-0.0122574563742719,"Converged",FALSE,-1.29587451668742,0.0166073526318445,-0.0126802816949636,"Converged",FALSE,-1.09487494276771,-0.608514215443579,-0.0126067165425126,"Converged",FALSE,-1.74789713261097,1.54651481785587,-0.0126611043732872,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2,"optMLE"
18,-2.43110188143724,3.42448256282639,-0.00921477958253488,"Converged",FALSE,-2.70720532506883,4.49330618361067,-0.0109782426972232,"Converged",FALSE,-2.6621786182689,3.896902589597,-0.00906868755322869,"Converged",FALSE,-1.99953813169176,1.79395648123868,-0.00836066811713714,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2,"optMLE"
19,-1.89688760186469,2.83650689284219,-0.0210841809219984,"Converged",FALSE,-1.27146746554954,0.773770459134886,-0.0197191045367766,"Converged",FALSE,-1.12190361587248,0.357973054406715,-0.0196771378848435,"Converged",FALSE,-1.69084879256335,2.08493608522306,-0.0201177935613672,"Converged",FALSE,-1.24626166776055,0.680837195491349,-0.0195788635761224,"Converged",FALSE,0.8,0.2,"optMLE"
20,-1.77190786638016,2.51650362712153,-0.0178732754959,"Converged",FALSE,-2.19226519564373,4.31891032674017,-0.0197479420550401,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.31588621170719,1.16827696537165,-0.0179522788651881,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2,"optMLE"
