"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.7718974257339,1.1881489714667,-0.00521131650708155,"Converged",FALSE,-1.66734162727603,0.859899157735378,-0.0049522921518179,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.65064563930479,0.807588102555546,-0.00489632171495373,"Converged",FALSE,-1.32489754911059,-0.220309544062238,-0.00495582188062576,"Converged",FALSE,0.5,0.5,"optMLE"
2,0.707710558111222,-3.61863291001004,-0.0263142922572442,"Converged",FALSE,0.24662865936465,-2.37463395769959,-0.0253994109087054,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.780876755249176,0.95348379959479,-0.0243365309749397,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
3,-0.969337357998878,-2.48625025831207,0.00279306209927003,"Converged",FALSE,-1.05379288804383,-2.38822816389726,0.00282607109909062,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-2.87273882696435,3.28811637739928,0.00256402659769812,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.5,0.5,"optMLE"
4,-2.33453545509859,1.59083050354442,0.00379949178423577,"Converged",FALSE,-1.75213799152326,-0.312583436247436,0.00408314798403477,"Converged",FALSE,-1.8289842614208,-0.0421858157194854,0.00405940717647145,"Converged",FALSE,-1.84864328036648,0.0212497130997848,0.00404693253658759,"Converged",FALSE,-1.68222747520383,-0.517621250887043,0.00399750776701756,"Converged",FALSE,0.5,0.5,"optMLE"
5,-0.345487180442484,-1.5618376381095,-0.018243284432968,"Converged",FALSE,-1.50376008599274,2.11972697641273,-0.0183706058199704,"Converged",FALSE,-1.65495276914785,2.68537044143807,-0.0191778581145014,"Converged",FALSE,-1.37639446797366,1.850436540102,-0.0193829240305555,"Converged",FALSE,-0.144755347296241,-2.20958071923494,-0.0187814484782475,"Converged",FALSE,0.5,0.5,"optMLE"
6,-1.01437321057157,-0.163226927497222,-0.0146951256965154,"Converged",FALSE,-0.872609802770112,-0.608610742859346,-0.0147484464416715,"Converged",FALSE,-0.782469286006785,-0.877179055799883,-0.0149313349168373,"Converged",FALSE,-1.70659530655228,1.95710027568099,-0.0138653954934662,"Converged",FALSE,-1.36057298066617,0.958233936572944,-0.0146386155702281,"Converged",FALSE,0.5,0.5,"optMLE"
7,-1.75105103269362,1.5966786175183,-0.0114101530453965,"Converged",FALSE,-3.01315810604015,5.74383426360976,-0.00973383894277286,"Converged",FALSE,-1.21455107945596,-0.0071627461460951,-0.011369374278469,"Converged",FALSE,-1.21660402313757,-0.0012449606904044,-0.0113686274118492,"Converged",FALSE,-0.637372968129103,-1.7852357141501,-0.0118323823671598,"Converged",FALSE,0.5,0.5,"optMLE"
8,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-0.896123772259918,2.79040020835387,-0.0356569677174988,"Converged",FALSE,-0.242837864263187,0.614276282290734,-0.0360200439305412,"Converged",FALSE,-0.314567391944914,0.857946444813647,-0.0362674392674539,"Converged",FALSE,-1.82278443625948,6.38036515929466,-0.0392703330556166,"Converged",FALSE,0.5,0.5,"optMLE"
9,-3.73863395903287,4.60003753909119,0.0112393399611358,"Converged",FALSE,-2.88761691096062,1.92132539661425,0.0117025488974017,"Converged",FALSE,-2.45556014798458,0.646826539437875,0.011733779018782,"Converged",FALSE,-3.14267527112405,2.78959413251652,0.0118430307167706,"Converged",FALSE,-2.8961511969696,1.8271312321651,0.0125069479240857,"Converged",FALSE,0.5,0.5,"optMLE"
10,-1.47903042300017,0.470346357883764,-0.00633833326698903,"Converged",FALSE,-1.56524746656356,0.747210530743443,-0.00634880320353624,"Converged",FALSE,-1.14943490032498,-0.693185687141058,-0.00637476578082063,"Converged",FALSE,-1.16098964633278,-0.51505387098655,-0.0067032679375115,"Converged",FALSE,-1.3107617139435,-0.0755705304845314,-0.00642715694541001,"Converged",FALSE,0.5,0.5,"optMLE"
11,-2.17105643609568,0.139299461945982,0.00834159152059346,"Converged",FALSE,-2.6252489291698,1.71290002130509,0.00787346770307006,"Converged",FALSE,-2.06917464264192,-0.182777928620252,0.00838035099026835,"Converged",FALSE,-1.87720629491835,-0.827743502282303,0.00837513290426272,"Converged",FALSE,-1.63693565105546,-1.68091815774833,0.00910495093775127,"Converged",FALSE,0.5,0.5,"optMLE"
12,-1.44192873930762,-0.0565418774288531,-0.0084583367040008,"Converged",FALSE,-2.1902757233859,2.29371354883391,-0.00837363727554903,"Converged",FALSE,-1.87097609689022,1.33260895677986,-0.00869599914761016,"Converged",FALSE,-0.998384885627939,-1.41452342743539,-0.00847522321451809,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
13,-0.456482921643411,-2.84805740901756,-0.00710985507772139,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.20767183577005,2.5079496912156,-0.00700434154736223,"Converged",FALSE,-1.52530044973624,0.490641309089029,-0.00685940122925289,"Converged",FALSE,0.5,0.5,"optMLE"
14,-1.06234573733246,2.26444304030406,-0.0300289327947964,"Converged",FALSE,-0.795929370368373,1.31226753157794,-0.0296751826718726,"Converged",FALSE,-0.70748133992268,1.05782962594012,-0.0298191352180121,"Converged",FALSE,-1.2073025159952,2.46489091701133,-0.0297453319862454,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
15,-1.82181602051771,1.96551371948952,-0.00846408092284544,"Converged",FALSE,-2.10547150577038,2.75508309440345,-0.00914229009788921,"Converged",FALSE,-1.85422304919773,1.98148574947769,-0.00933191819191598,"Converged",FALSE,-2.42562407531645,3.95446512079335,-0.0083920937515122,"Converged",FALSE,-1.31873180268493,0.146014576591083,-0.00829480267316296,"Converged",FALSE,0.5,0.5,"optMLE"
16,-3.23786130032919,4.1020501129594,0.00617320378111512,"Converged",FALSE,-2.51752672979486,1.78300291030615,0.00661969637948047,"Converged",FALSE,-2.37410666577617,1.44375796719978,0.00602210943174993,"Converged",FALSE,-1.64919571119979,-0.971325507871052,0.00646010145672985,"Converged",FALSE,-2.86632254284459,2.94143151110737,0.00673253020643506,"Converged",FALSE,0.5,0.5,"optMLE"
17,-2.31709465131,4.17948768010454,-0.0160427255917064,"Converged",FALSE,-1.24489832105877,0.807979543930464,-0.0167072313727006,"Converged",FALSE,-1.04654600690797,0.126806907388759,-0.0164985578027809,"Converged",FALSE,-2.66373635639351,5.60148365055309,-0.0183161176714463,"Converged",FALSE,-0.869476019228312,-0.435240426391781,-0.0163683842357359,"Converged",FALSE,0.5,0.5,"optMLE"
18,-1.74851771556081,-1.02736995259813,0.00330428175912028,"Converged",FALSE,-2.38559877786456,0.893430229236151,0.00353279999609912,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.49548466808257,1.22620511101913,0.00369864567172391,"Converged",FALSE,-2.18062305807376,0.214912957260728,0.00353344519893565,"Converged",FALSE,0.5,0.5,"optMLE"
19,-1.36516979811393,0.220677061153924,-0.0114607713451147,"Converged",FALSE,-0.713595432502454,-1.79319670861735,-0.0114243908847767,"Converged",FALSE,-1.4619261205274,0.579730967659465,-0.011624096592691,"Converged",FALSE,-1.51719704851679,0.762388027008328,-0.0116450307940172,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.5,0.5,"optMLE"
20,-1.94048034339348,5.44318314640834,-0.0347574655447917,"Converged",FALSE,-0.952466677655051,1.72324922285654,-0.0319069788820861,"Converged",FALSE,-1.1511017829854,2.38813802661832,-0.0325500358591693,"Converged",FALSE,-0.968739544990449,1.75052133132638,-0.0316601376867014,"Converged",FALSE,-1.16047192835272,2.31864274095726,-0.0316808980185942,"Converged",FALSE,0.5,0.5,"optMLE"
