"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-0.814505327549546,0.935210611946305,-0.0272169683408198,"Converged",FALSE,-0.837956598976544,0.959892677036845,-0.0272288802001806,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.865923892346506,1.13266977788626,-0.0270919565898667,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
2,-1.94601595626891,2.0010291435599,-0.0105044904312336,"Converged",FALSE,-1.74270836345044,1.50384566310632,-0.0115737632478293,"Converged",FALSE,-1.86971196692458,1.9982310675921,-0.0111024506342887,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
3,-2.82771729419797,2.87124999019685,0.00490031295571507,"Converged",FALSE,-2.70513068491725,2.39604919101753,0.00479113855190322,"Converged",FALSE,-3.02930192171742,3.35011939171891,0.00556443766740613,"Converged",FALSE,-2.66291065508347,2.42049046403598,0.00482811855097701,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
4,-2.49514728393515,1.48836437224065,0.00455593898278033,"Converged",FALSE,-2.16741510891251,0.363151671399674,0.00431152337887035,"Converged",FALSE,-2.43150820940145,1.25440643043537,0.00458293218772549,"Converged",FALSE,-2.28225583274456,0.740919184377849,0.00423564931529905,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
5,-0.987623309986599,2.5052300015339,-0.0321875365391009,"Converged",FALSE,-1.19552793226995,3.50695824454332,-0.0334353516879352,"Converged",FALSE,-0.697133831887391,1.52262399679922,-0.0322392380028911,"Converged",FALSE,-0.496297106394463,0.90128381775025,-0.0321403730601744,"Converged",FALSE,-0.446112344208932,0.814131698019358,-0.0318561836919633,"Converged",FALSE,0.95,0.05,"optMLE"
6,-2.30197163882725,0.578782588726215,0.00763174547601122,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.12060617621898,-0.0195493155086227,0.00771776697574621,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.12430374267252,-0.00609612334794451,0.00771472984130686,"Converged",FALSE,0.95,0.05,"optMLE"
7,-1.34618833257104,1.64803485758221,-0.0227629255993939,"Converged",FALSE,-1.06543221185641,0.561507427781734,-0.0220123457512241,"Converged",FALSE,-1.24465262137833,1.18830227322266,-0.0226294776331914,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
8,-1.55376033893946,-1.2274477541446,0.00701550682564003,"Converged",FALSE,-1.81787668982289,-0.416650540264602,0.00691204174997239,"Converged",FALSE,-1.55145138408353,-1.42529279050751,0.00759752686085346,"Converged",FALSE,-1.52698825751126,-1.47304903907659,0.0071662917249791,"Converged",FALSE,-1.71706597597509,-0.81870468947267,0.00725101839245354,"Converged",FALSE,0.95,0.05,"optMLE"
9,NA,NA,NA,"B-spline error",FALSE,-1.19425662171414,1.42229713338771,-0.0174927205844085,"Converged",FALSE,-1.0736929093701,0.982686509051251,-0.0171002043031685,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.990775659815055,0.782946716571072,-0.0175711251424766,"Converged",FALSE,0.95,0.05,"optMLE"
10,-1.76632328764643,1.14528196590216,-0.00976927479855294,"Converged",FALSE,-1.48569788895041,0.228524637391771,-0.00947272760294698,"Converged",FALSE,-2.03019367850759,1.99751584127915,-0.0099255486359094,"Converged",FALSE,-1.48970389135054,0.246311262282613,-0.00952428878415658,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
11,-0.8512148887928,1.27145654023565,-0.0283751747977074,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.00121282496002,1.71359021196469,-0.0283817245817123,"Converged",FALSE,-0.797131797000131,1.04321312167027,-0.0280970882545824,"Converged",FALSE,-0.809775493229062,1.26948089549134,-0.0285201704981083,"Converged",FALSE,0.95,0.05,"optMLE"
12,-1.29729227399694,1.38994016890602,-0.0218002671281913,"Converged",FALSE,-1.01087367530686,0.31685785941282,-0.0212019435910819,"Converged",FALSE,-1.01255063071179,0.34952414627895,-0.0212683888564977,"Converged",FALSE,-1.27389620738872,1.18407806571082,-0.0213140003829766,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
13,-1.66616352940695,0.233526118055686,-0.00350398122216734,"Converged",FALSE,-1.34003546601178,-0.749421556419607,-0.00330809164402167,"Converged",FALSE,-1.78467221785822,0.605130787190384,-0.0034578914552134,"Converged",FALSE,-1.06934699825506,-1.59510595117229,-0.00352483624475351,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
14,-0.867491565948947,0.947691107710393,-0.021818677795498,"Converged",FALSE,-0.602947062514439,0.111443457498728,-0.0221710725552372,"Converged",FALSE,-0.763531876414985,0.590100602137873,-0.0219758969432836,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.909190912104107,1.01028803274723,-0.0217176163902689,"Converged",FALSE,0.95,0.05,"optMLE"
