"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.2250936822482,2.56617055072306,-0.00946464014563606,"Converged",FALSE,-2.24141954160558,2.44829526625693,-0.00873204024890747,"Converged",FALSE,-1.56924917405135,0.343436111921052,-0.00893747596273374,"Converged",FALSE,-1.09109632404615,-1.17850507231034,-0.00898850281482151,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
2,-1.40596572739429,2.5991236690246,-0.0275116810011406,"Converged",FALSE,-0.388249692476138,-0.991112115016859,-0.026686841964243,"Converged",FALSE,-1.444304158499,2.37848428851855,-0.0275296512966171,"Converged",FALSE,-1.58058345387555,3.03743932551718,-0.0274329739479745,"Converged",FALSE,-1.74225092640516,3.55331502967166,-0.026575337316546,"Converged",FALSE,0.5,0.5,"optMLE"
3,-1.19364252484653,1.32621544831471,-0.0198134958556052,"Converged",FALSE,-1.73700633884971,3.37527451723921,-0.0216392111558451,"Converged",FALSE,-0.335846312419777,-1.30310585937131,-0.0199423227702781,"Converged",FALSE,-1.35608835614171,1.97497656364426,-0.0199785546482149,"Converged",FALSE,-0.955945431390737,0.696282178096309,-0.0203681675424715,"Converged",FALSE,0.5,0.5,"optMLE"
4,-1.27183285216689,-0.0230794769880897,-0.0128646953052647,"Converged",FALSE,-0.969726401141456,-0.871166912367105,-0.013221821898767,"Converged",FALSE,-1.14927598586775,-0.368575272571498,-0.0129186998204657,"Converged",FALSE,-1.20816414626103,-0.205722613553767,-0.0128736863537237,"Converged",FALSE,-2.35121426068485,3.47456679679911,-0.0132641849384178,"Converged",FALSE,0.5,0.5,"optMLE"
5,-1.8228609356998,-0.0600530248876809,0.00148005131572433,"Converged",FALSE,-1.57421127538492,-0.857587670240903,0.00162270562154892,"Converged",FALSE,-2.28297149008473,1.3264499750264,0.00165533016156424,"Converged",FALSE,-2.47542763488008,1.7960517741981,0.00221820742218098,"Converged",FALSE,-1.80531101071948,-0.119914198392542,0.00152476723437751,"Converged",FALSE,0.5,0.5,"optMLE"
6,-2.01155104121827,1.93170082576804,-0.0102533121757792,"Converged",FALSE,-2.09976423873946,2.01833847376306,-0.00912491706148425,"Converged",FALSE,-2.73321101618278,4.11823377201369,-0.0100547821477216,"Converged",FALSE,-3.04645630724036,4.97059809303644,-0.00950100762429068,"Converged",FALSE,-1.07658739169743,-0.90542874794557,-0.00967977646288793,"Converged",FALSE,0.5,0.5,"optMLE"
7,-0.778045867635406,-0.336927105984873,-0.0180011439084627,"Converged",FALSE,-0.824631384084839,-0.168057343064524,-0.0180689593029166,"Converged",FALSE,-1.16686160453398,0.8511567335719,-0.0180977122091232,"Converged",FALSE,-0.987509392524892,0.31648818990306,-0.0181116561774696,"Converged",FALSE,-1.44113392229662,1.88984286465726,-0.0181505922169819,"Converged",FALSE,0.5,0.5,"optMLE"
8,-0.868669445082939,-0.896004466204837,-0.0115782853647866,"Converged",FALSE,-1.43647227134361,0.890622253931892,-0.011599118213199,"Converged",FALSE,-2.06584300648435,2.73832266520583,-0.0117026907564112,"Converged",FALSE,-0.702101060938083,-1.29326237254854,-0.0117252162817682,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
9,-2.7607910574606,3.77493185068801,-0.00314017487416666,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.13740827310806,1.49220842258006,-0.00180859746332061,"Converged",FALSE,-1.51174636108642,-0.497972492803915,-0.00148298469140728,"Converged",FALSE,-2.29982765223192,1.98278499990522,-0.00213278653739427,"Converged",FALSE,0.5,0.5,"optMLE"
10,-2.47381232085786,3.64843909792884,-0.0056124136086587,"Converged",FALSE,-1.03440534284332,-1.00635272519461,-0.00590443791893438,"Converged",FALSE,-0.687857014210921,-2.11392781734203,-0.00598536676984028,"Converged",FALSE,-1.13823476708541,-0.73385403680667,-0.00566838555752427,"Converged",FALSE,-0.470167856468399,-2.924894098494,-0.00579832088703472,"Converged",FALSE,0.5,0.5,"optMLE"
