"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.92634784365623,1.51894353996289,-0.00855728092215824,"Converged",FALSE,-2.01303444768055,1.73035554257665,-0.00863546423996886,"Converged",FALSE,-1.87824714802726,1.36770167814816,-0.00871160478105517,"Converged",FALSE,-2.21841518639224,2.2754607483818,-0.00864776480123933,"Converged",FALSE,-2.14900102232695,2.08852773019026,-0.00823707481579224,"Converged",FALSE,0.95,0.05,"optMLE"
2,-1.99176685590059,1.55132474108072,-0.00648459775224502,"Converged",FALSE,-1.72687590058874,0.649718053725156,-0.00620881012545213,"Converged",FALSE,-1.89306223696285,1.18402262597898,-0.00604662143218632,"Converged",FALSE,-1.89147288991198,1.08691879484596,-0.00618566471907,"Converged",FALSE,-1.7451559735017,0.711499653024614,-0.00620077898589201,"Converged",FALSE,0.95,0.05,"optMLE"
3,-2.45141672703519,0.846690241361803,0.0110388477195373,"Converged",FALSE,-2.40004511840104,0.639931517030422,0.0110868082167676,"Converged",FALSE,-2.44351087233583,0.78523888584945,0.0110220441629232,"Converged",FALSE,-2.36322294919154,0.550829509801349,0.0110835960385732,"Converged",FALSE,-2.74392148602612,1.56517580617157,0.0121406177339232,"Converged",FALSE,0.95,0.05,"optMLE"
4,-1.34547817138824,-0.690237709609619,-0.00548336306432068,"Converged",FALSE,-1.26960827834061,-1.00558847440435,-0.00545082060401206,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.36395231671708,-0.690445854448518,-0.0054933818761014,"Converged",FALSE,-1.33924087353312,-0.752743455243319,-0.00545899221721898,"Converged",FALSE,0.95,0.05,"optMLE"
5,-2.769195841911,2.20401162257254,0.00549414084738522,"Converged",FALSE,-2.75044924350002,2.31635150063713,0.00558592834140719,"Converged",FALSE,-2.95481612897252,2.92406306489158,0.00527699977851398,"Converged",FALSE,-2.22314008513664,0.542576865877416,0.00519938335521622,"Converged",FALSE,-2.67158824402706,2.02627677957177,0.00486459926115134,"Converged",FALSE,0.95,0.05,"optMLE"
6,NA,NA,NA,"B-spline error",FALSE,-1.54665939664874,-1.00298787526394,0.00230598414180074,"Converged",FALSE,-1.39312717709581,-1.51821834022983,0.00245213410219413,"Converged",FALSE,-1.71042439218764,-0.388767790623263,0.00200243500521991,"Converged",FALSE,-1.66867070555983,-0.549789587775253,0.00230702662428134,"Converged",FALSE,0.95,0.05,"optMLE"
7,-2.5619872154296,1.88120316749587,0.00566131572059819,"Converged",FALSE,-2.73676513855703,2.53220466719384,0.00572052342749677,"Converged",FALSE,-2.62049377841677,2.30587075826365,0.00502514703757665,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
8,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.33884078709467,1.10330387794906,-0.0138736147619771,"Converged",FALSE,0.95,0.05,"optMLE"
9,-1.61226799236419,1.69953962941425,-0.0133451784626227,"Converged",FALSE,-1.92945864493435,2.82078595770145,-0.0130753597720757,"Converged",FALSE,-1.69873774206418,1.94512977764796,-0.0125355284848446,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05,"optMLE"
10,-2.05374948868885,1.43837096809094,0.000219839389665539,"Converged",FALSE,-2.17588656174596,1.78863616868078,-5.86887395359697e-05,"Converged",FALSE,-1.98043015878154,1.2305480223721,0.000155819527642518,"Converged",FALSE,-2.44330046502842,2.42003993422914,0.000357810069801473,"Converged",FALSE,-2.25363503401572,2.07179637812828,0.00010642456068387,"Converged",FALSE,0.95,0.05,"optMLE"
