"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-2.88810647566294,2.95796633934308,0.00265564051788048,"Converged",FALSE,-1.98800504854879,0.0221877968491034,0.00269389825593691,"Converged",FALSE,-1.51206385270777,-1.57367274805712,0.00302213500653201,"Converged",FALSE,-2.2789891857025,0.901257464318529,0.00282478675227651,"Converged",FALSE,-3.12950144373191,3.54339241273538,0.00308959142882114,"Converged",FALSE,0.5,0.5,"optMLE"
2,-3.22228149226557,7.87804692295851,-0.0159335914667467,"Converged",FALSE,-1.99562413596938,3.41115539521924,-0.0147716316682773,"Converged",FALSE,-1.49441878882082,1.80096932523483,-0.0162700995402085,"Converged",FALSE,-2.19201432455523,3.50760440714177,-0.0146108469582327,"Converged",FALSE,-2.14431668683799,3.62205896035728,-0.0141113909752395,"Converged",FALSE,0.5,0.5,"optMLE"
3,-2.93925283728926,2.10043039812571,0.0123747722691807,"Converged",FALSE,-2.89760828040326,2.02748131470643,0.0122034814476734,"Converged",FALSE,-2.87738718617115,1.81232601026986,0.0133307864217329,"Converged",FALSE,-2.79476082922959,1.55157401785877,0.0126421141795177,"Converged",FALSE,-3.78494913583874,4.48519364804087,0.0132355922527445,"Converged",FALSE,0.5,0.5,"optMLE"
4,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.59130307726511,-1.83574519008317,0.0090497398435889,"Converged",FALSE,-1.76457297133676,-1.27695645543924,0.00937033506240446,"Converged",FALSE,-2.36113191582534,0.751652221011406,0.00888641860658274,"Converged",FALSE,-3.26278364558794,3.24397645093825,0.0104553351917151,"Converged",FALSE,0.5,0.5,"optMLE"
5,-2.30381332572629,0.0926175837263853,0.0123901527564238,"Converged",FALSE,-2.479989395598,0.683281995953916,0.012335241530915,"Converged",FALSE,-1.33622785354485,-3.07293003006915,0.0126370667957123,"Converged",FALSE,-2.40424959949309,0.394837905909837,0.0125290931898628,"Converged",FALSE,-2.50967086588563,0.762605906933634,0.0122923682247209,"Converged",FALSE,0.5,0.5,"optMLE"
6,-3.03311364251015,2.26651128956983,0.0143555370268131,"Converged",FALSE,-3.59185691786799,4.08251246198717,0.0146465100464235,"Converged",FALSE,-2.54046902122209,0.895524006555999,0.0137268639966818,"Converged",FALSE,-2.38266200392895,0.389892714874882,0.0136873687715762,"Converged",FALSE,-2.84721392583834,1.80370536332417,0.0136730673986349,"Converged",FALSE,0.5,0.5,"optMLE"
7,-2.82921965656596,5.81621926277976,-0.0181914118938985,"Converged",FALSE,-0.260319629193555,-2.07827749041479,-0.0182492213678127,"Converged",FALSE,-1.08794089532408,0.533859697324041,-0.0179648717721392,"Converged",FALSE,-1.26885763288074,1.10049445908811,-0.0182529485539285,"Converged",FALSE,-1.3553444337302,1.36564784420387,-0.018365206474447,"Converged",FALSE,0.5,0.5,"optMLE"
8,-0.250735547949726,-1.60572942229457,-0.0221227577495139,"Converged",FALSE,-1.27192003429537,1.53765761480978,-0.0221471685382698,"Converged",FALSE,-0.721417556071885,-0.231562816203821,-0.0218516034843512,"Converged",FALSE,-1.44403658174373,2.30801270230981,-0.0231791296240949,"Converged",FALSE,-1.38285396716688,1.96577718207916,-0.0225689543300133,"Converged",FALSE,0.5,0.5,"optMLE"
9,NA,NA,NA,"B-spline error",FALSE,-2.30686214926846,3.56762736126172,-0.013031080000918,"Converged",FALSE,-2.15214289581772,2.89837123011433,-0.0126307794068879,"Converged",FALSE,-2.47081170316779,4.19016417418635,-0.0130843709895344,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5,"optMLE"
10,-0.919149528073774,-1.46647280101779,-0.00712802170209123,"Converged",FALSE,-1.59330267239922,0.816422912086048,-0.00738369118612095,"Converged",FALSE,-1.52516382761503,0.620171955635623,-0.00740196106385565,"Converged",FALSE,-1.56707659751448,0.781332225198175,-0.00762508472386922,"Converged",FALSE,-2.11324224858974,2.58486953668507,-0.00836822515858909,"Converged",FALSE,0.5,0.5,"optMLE"
11,-2.01963073748423,2.60157053848238,-0.0126008083384158,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.29397503192936,0.272104257421301,-0.0116672912784856,"Converged",FALSE,0.5,0.5,"optMLE"
12,-2.23404769866772,2.49753821410066,-0.00675178220059055,"Converged",FALSE,-1.46242687322909,-0.0313321746722148,-0.00646450057087055,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.33275171066765,-0.446019100614469,-0.00641454480297133,"Converged",FALSE,-1.65615608496256,0.615382763139677,-0.00651581945003959,"Converged",FALSE,0.5,0.5,"optMLE"
13,-2.149798029888,2.63988767343412,-0.00489933372704877,"Converged",FALSE,-1.66683280350215,0.781796704527415,-0.00382568737132859,"Converged",FALSE,-1.49059861460514,0.180807845657879,-0.00384648920192449,"Converged",FALSE,-2.92202273159356,4.62087850047281,-0.00514892216949249,"Converged",FALSE,-1.05517988661068,-1.21470200253857,-0.00370459778491323,"Converged",FALSE,0.5,0.5,"optMLE"
14,-0.68198164332263,-1.22330593883185,-0.0135762049766503,"Converged",FALSE,-1.28580250225974,0.643685523821953,-0.013634204553074,"Converged",FALSE,-1.62368849858151,1.79822022011868,-0.0135704405590648,"Converged",FALSE,-1.16462991559143,0.264379549573765,-0.0133032320645852,"Converged",FALSE,-0.986115210227828,-0.298153460080733,-0.0133659172015276,"Converged",FALSE,0.5,0.5,"optMLE"
15,-0.64166025613977,-1.10778159233464,-0.014368999367995,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.275821968343048,-3.24771043515898,-0.0172773835112682,"Converged",FALSE,-0.269558447959463,-2.27306482427463,-0.0147702266473309,"Converged",FALSE,-1.84154452852727,2.73544451294706,-0.0143222780116473,"Converged",FALSE,0.5,0.5,"optMLE"
16,-0.964213018923778,-0.871620754174344,-0.0101619603543851,"Converged",FALSE,-1.83543232011941,2.04193329780397,-0.0108753028421129,"Converged",FALSE,-2.25798372872866,3.02034709602781,-0.00957466847299403,"Converged",FALSE,-2.31681854353875,3.48103631025178,-0.0103204343646237,"Converged",FALSE,-2.03494846451064,2.66438347308453,-0.0108820764792018,"Converged",FALSE,0.5,0.5,"optMLE"
17,-2.35169466812799,1.19157587451946,0.00412147588228596,"Converged",FALSE,-2.2692096454116,0.8366848334543,0.00447662553635855,"Converged",FALSE,-3.83479224499274,5.32298235540898,0.00612943580297137,"Converged",FALSE,-3.36040479275507,4.29957777790788,0.0038985597009797,"Converged",FALSE,-3.31179368885925,4.26712806578473,0.0047340452890344,"Converged",FALSE,0.5,0.5,"optMLE"
18,-0.989628742060278,-1.31562658841202,-0.00774828403173259,"Converged",FALSE,-1.8416602519176,1.38301949730295,-0.00819525424915785,"Converged",FALSE,-0.798746983519439,-2.02007986793205,-0.00742893103971734,"Converged",FALSE,-1.64482019604231,0.76235042465229,-0.00826231314902578,"Converged",FALSE,-2.19886625511989,2.53214871523202,-0.00856250898638785,"Converged",FALSE,0.5,0.5,"optMLE"
19,-2.05291966795625,1.25055779631739,0.000824645104914455,"Converged",FALSE,-1.06942162430112,-1.92885418303696,0.00119750675200247,"Converged",FALSE,-2.88711716108419,4.14091996898785,0.000671480245625389,"Converged",FALSE,-2.50698141477218,2.80696291259229,0.000945765184437604,"Converged",FALSE,-1.62379196376549,-0.100071485468106,0.00100361309322195,"Converged",FALSE,0.5,0.5,"optMLE"
20,-1.6918951331176,0.0657144274152313,-0.00278838077917908,"Converged",FALSE,-1.7062423983513,0.121524270709585,-0.00283631969262926,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.21737324543386,1.70225516253756,-0.002618709148956,"Converged",FALSE,-2.20325197900769,1.69332969203902,-0.00306418371801528,"Converged",FALSE,0.5,0.5,"optMLE"
21,-0.85578840810727,0.126857279207563,-0.0186091944117906,"Converged",FALSE,-0.81939381020223,-0.00145950005203721,-0.0185600952041373,"Converged",FALSE,-0.69759856314495,-0.411401180249267,-0.0183385810758159,"Converged",FALSE,0.00958050638601401,-2.82806453454915,-0.0185487622798954,"Converged",FALSE,-0.514360493042537,-1.10330584084485,-0.0184799351403269,"Converged",FALSE,0.5,0.5,"optMLE"
22,-2.90631532607356,1.04398612651155,0.0180034765537878,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.83197179994946,0.757304989703987,0.0183555027549654,"Converged",FALSE,-3.02023516041389,1.42730051462932,0.0179555946056546,"Converged",FALSE,-2.66771050806745,0.316407003878219,0.0181790740348623,"Converged",FALSE,0.5,0.5,"optMLE"
23,-1.88310002940986,0.879202733091997,-0.00220391289157782,"Converged",FALSE,-1.43894258292943,-0.565862136107776,-0.00248762418987105,"Converged",FALSE,-1.32315429695299,-0.920370071705914,-0.00229019224911391,"Converged",FALSE,-1.97580769123256,1.19478596343819,-0.00250626987145291,"Converged",FALSE,-2.3260981025307,2.2616093698518,-0.00230034593445052,"Converged",FALSE,0.5,0.5,"optMLE"
24,-1.17615578506984,0.0788375333448887,-0.0144875635076121,"Converged",FALSE,-2.73092687301856,5.54172274875274,-0.0191043060522345,"Converged",FALSE,-2.68057892595765,4.55523493315613,-0.0141452556754953,"Converged",FALSE,-1.59792497402759,1.4385962489721,-0.0147409041738224,"Converged",FALSE,-0.915427274931349,-0.677722639546911,-0.0145568265402767,"Converged",FALSE,0.5,0.5,"optMLE"
