"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr","design"
1,-1.40394402766875,2.09822719237985,-0.0206440151586301,"Converged",FALSE,-1.60087437459671,2.81318998461058,-0.0211044467055211,"Converged",FALSE,-1.64742265530971,3.05521574432664,-0.0216279403666619,"Converged",FALSE,-1.88034101427456,3.53096530241743,-0.0208396907509575,"Converged",FALSE,-1.5657719180944,2.57156261917655,-0.020141134567663,"Converged",FALSE,0.5,0.5,"optMLE"
2,-1.97956507190667,2.09239565877756,-0.00570133561833925,"Converged",FALSE,-1.3445273993905,0.01775457975125,-0.00544888801835569,"Converged",FALSE,-1.39029666064348,0.172127365894099,-0.00545266966442987,"Converged",FALSE,-2.23284702412592,3.14064122957873,-0.0069701337457168,"Converged",FALSE,-2.25852650112456,3.04999744498888,-0.00566910075915757,"Converged",FALSE,0.5,0.5,"optMLE"
3,-1.11520307113576,-1.33048947156186,-0.001054996618345,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.86676382201629,1.11178790874997,-0.00176381215607057,"Converged",FALSE,-0.888677882643657,-2.09423393155513,-0.000667458023590015,"Converged",FALSE,-0.822202127573638,-2.40515252229395,-0.000830420906842467,"Converged",FALSE,0.5,0.5,"optMLE"
4,-1.26346604714659,0.596692945247004,-0.0125420283399952,"Converged",FALSE,-1.22292195357104,0.474316085382203,-0.0123886852679789,"Converged",FALSE,-1.45349054872254,1.21482174540744,-0.0127298935132,"Converged",FALSE,-0.689579002609483,-1.15998697032123,-0.012471611200956,"Converged",FALSE,-1.81790270623714,2.26272196736625,-0.0119546867013011,"Converged",FALSE,0.5,0.5,"optMLE"
5,-0.788754677012777,0.332400715867862,-0.0225471057626821,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.32419680391765,1.88918910686584,-0.0221423811784909,"Converged",FALSE,-0.68356862754933,-0.0127467850870436,-0.0224559553902328,"Converged",FALSE,-1.56450254798881,2.77739751738012,-0.0225390758337245,"Converged",FALSE,0.5,0.5,"optMLE"
6,-0.851543546157803,0.857623546477542,-0.0237748454393306,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.352355034754357,-0.734906261435294,-0.0235960442402041,"Converged",FALSE,-1.51534438320407,2.90926520488863,-0.0240106256835399,"Converged",FALSE,-1.23152586103026,2.00467612094445,-0.0232166832489069,"Converged",FALSE,0.5,0.5,"optMLE"
7,-1.38823715840023,0.232472118173602,-0.00948938185262697,"Converged",FALSE,-1.82993171830357,1.56666833151538,-0.00934623501293678,"Converged",FALSE,-0.934783760894648,-1.21284082565365,-0.00947919371834663,"Converged",FALSE,-2.17600576845099,2.73779959410154,-0.00872515497133317,"Converged",FALSE,-1.77041370995593,1.5074806534997,-0.00957823548899082,"Converged",FALSE,0.5,0.5,"optMLE"
8,-2.1345973720903,1.85231763249796,-0.000866350270715164,"Converged",FALSE,-0.552797667998895,-3.46332178795851,-0.00144966437307269,"Converged",FALSE,-1.7510938547097,0.658178386307559,-0.00140454322704333,"Converged",FALSE,-0.783532660889233,-2.37985032344396,-0.00207724683437535,"Converged",FALSE,-3.02983595645636,4.46182781936865,-0.0010871439989826,"Converged",FALSE,0.5,0.5,"optMLE"
9,-0.986107325716506,-1.40925912112106,-0.0105425501747342,"Converged",FALSE,-1.4902741716944,0.129286497272096,-0.0101757989140827,"Converged",FALSE,-1.38996174798386,-0.175018888089693,-0.0102615220914155,"Converged",FALSE,-2.35419661440027,2.86838034163751,-0.0105540805843837,"Converged",FALSE,-1.44945566827972,0.00662350436070204,-0.010226896537879,"Converged",FALSE,0.5,0.5,"optMLE"
10,-2.71021620971309,6.08361750149613,-0.0155929228326053,"Converged",FALSE,-1.50830395091924,1.6746849267491,-0.014400195353364,"Converged",FALSE,-1.96753215961899,3.00245881749309,-0.0141614045366051,"Converged",FALSE,-0.721924535408989,-0.817304882689006,-0.0144990069348155,"Converged",FALSE,-1.52103699651005,1.58341651051867,-0.0142283123396561,"Converged",FALSE,0.5,0.5,"optMLE"
