"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.31120754686949,-0.0871418720438364,0.106135145882352,"Converged",FALSE,22,24,21,33,"MLE",0.99,0.01
1,0.25,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.99,0.01
1,0.5,-1.29324493400594,-0.153846596045697,0.106128620888405,"Converged",FALSE,15,43,15,27,"MLE",0.99,0.01
1,0.75,-1.26181984091465,-0.242019948949629,0.106149115052339,"Converged",FALSE,13,30,13,44,"MLE",0.99,0.01
1,0.9,-1.13273401571842,-0.649803662982033,0.106234826709819,"Converged",FALSE,33,13,24,30,"MLE",0.99,0.01
2,0.1,-2.19949955297561,2.31695289904131,0.109537218718549,"Converged",FALSE,62,4,33,1,"CC",0.99,0.01
2,0.25,-2.14987704112273,2.18217297605106,0.110081565403733,"Converged",FALSE,24,17,20,39,"MLE",0.99,0.01
2,0.5,-2.0021446463746,1.72713561422136,0.109152024995475,"Converged",FALSE,26,15,16,43,"MLE",0.99,0.01
2,0.75,-2.00461578737149,1.77406010834231,0.107611047347882,"Converged",FALSE,42,12,30,16,"MLE",0.99,0.01
2,0.9,-2.03465647373966,1.88395006184464,0.108400526828568,"Converged",FALSE,36,15,12,37,"MLE",0.99,0.01
3,0.1,-1.71880728275085,2.79860696800565,0.0517479734975542,"Converged",FALSE,51,2,42,5,"CC",0.99,0.01
3,0.25,-1.68548845465024,2.68396490580665,0.0529638245410577,"Converged",FALSE,23,19,19,39,"MLE",0.99,0.01
3,0.5,-1.56894786294397,2.35895958155607,0.052901056235441,"Converged",FALSE,15,29,17,39,"MLE",0.99,0.01
3,0.75,-1.55258505935663,2.41297672800409,0.0520151234312955,"Converged",FALSE,47,12,19,22,"MLE",0.99,0.01
3,0.9,-1.60854349997064,2.53509701141235,0.0534233253957556,"Converged",FALSE,47,13,15,25,"MLE",0.99,0.01
4,0.1,-1.6810640479883,0.899705423069263,0.120048517037815,"Converged",FALSE,28,18,19,35,"MLE",0.99,0.01
4,0.25,-1.72775099136104,1.05495405516145,0.120143686654798,"Converged",FALSE,25,22,20,33,"MLE",0.99,0.01
4,0.5,-1.8330778101629,1.3532339139345,0.120764341363977,"Converged",FALSE,19,22,16,43,"MLE",0.99,0.01
4,0.75,-1.68546920036066,0.926198518703945,0.120019892241443,"Converged",FALSE,47,12,29,12,"MLE",0.99,0.01
4,0.9,-1.61577375185141,0.699012377257817,0.120005337067227,"Converged",FALSE,39,16,30,15,"MLE",0.99,0.01
5,0.1,-2.00364655905138,2.2434394056386,0.109704667550666,"Converged",FALSE,53,1,43,3,"MLE",0.99,0.01
5,0.25,-1.89350283677411,1.8868755275482,0.108633311870241,"Converged",FALSE,31,20,20,29,"MLE",0.99,0.01
5,0.5,-2.01050270215145,2.32902842714118,0.109224207661103,"Converged",FALSE,20,17,19,44,"MLE",0.99,0.01
5,0.75,-1.87178750294198,1.87575015670398,0.108118974715211,"Converged",FALSE,41,12,13,34,"MLE",0.99,0.01
5,0.9,-1.91787154272139,1.99171317314504,0.107362663798665,"Converged",FALSE,41,15,23,21,"MLE",0.99,0.01
6,0.1,-1.30169571800676,0.739525751297798,0.0766106181135447,"Converged",FALSE,48,5,36,11,"MLE",0.99,0.01
6,0.25,-1.27539645864068,0.610020247315675,0.0766428778718198,"Converged",FALSE,45,5,32,18,"MLE",0.99,0.01
6,0.5,-1.26713479903975,0.611289254420539,0.0767519339434636,"Converged",FALSE,26,23,18,33,"MLE",0.99,0.01
6,0.75,-1.14240928756352,0.154431994345397,0.0775289290455458,"Converged",FALSE,42,12,33,13,"MLE",0.99,0.01
6,0.9,NA,NA,NA,"B-spline error",FALSE,18,33,10,39,"MLE",0.99,0.01
7,0.1,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.99,0.01
7,0.25,-1.67501468470499,0.298771025442706,0.138366416628212,"Converged",FALSE,27,17,26,30,"MLE",0.99,0.01
7,0.5,-1.62213863898291,0.136238438395507,0.138049435444838,"Converged",FALSE,16,30,17,37,"MLE",0.99,0.01
7,0.75,-1.56923634262753,-0.0297617138550356,0.137829438060462,"Converged",FALSE,13,30,24,33,"MLE",0.99,0.01
7,0.9,-1.60954940283894,0.0956189060171464,0.138001739601001,"Converged",FALSE,33,14,41,12,"MLE",0.99,0.01
