"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.31597343439455,0.548292417023689,0.0836344286357694,"Converged",FALSE,22,26,21,31,"MLE",0.99,0.01
1,0.25,-1.42471996737006,0.841679607602649,0.0843525882578386,"Converged",FALSE,36,11,21,32,"MLE",0.99,0.01
1,0.5,-1.22374453948485,0.228453044932579,0.0839335996002805,"Converged",FALSE,15,40,15,30,"MLE",0.99,0.01
1,0.75,-1.26942703629656,0.357451647317932,0.083996641895509,"Converged",FALSE,36,12,40,12,"MLE",0.99,0.01
1,0.9,-1.08231421902422,-0.240064086192469,0.0841192139444521,"Converged",FALSE,33,13,41,13,"MLE",0.99,0.01
2,0.1,-1.94405895305726,1.076340813363,0.139650045834937,"Converged",FALSE,47,3,45,5,"MLE",0.99,0.01
2,0.25,-1.94017141030187,1.13122265713592,0.140321883924092,"Converged",FALSE,52,5,39,4,"CC",0.99,0.01
2,0.5,-2.00368145053375,1.26398123344448,0.140370499565009,"Converged",FALSE,17,30,16,37,"MLE",0.99,0.01
2,0.75,-2.02232531271448,1.29686579264141,0.140687751393748,"Converged",FALSE,40,12,35,13,"MLE",0.99,0.01
2,0.9,-1.99445482478365,1.24524256525795,0.13958624494423,"Converged",FALSE,37,13,38,12,"MLE",0.99,0.01
3,0.1,-1.48894446494763,-0.333164519712037,0.130740409251012,"Converged",FALSE,37,8,45,10,"MLE",0.99,0.01
3,0.25,-1.58332585693006,-0.0180161688752082,0.130277788671221,"Converged",FALSE,18,29,20,33,"MLE",0.99,0.01
3,0.5,-1.57558658036715,-0.0457333338575157,0.13033972916999,"Converged",FALSE,16,30,19,35,"MLE",0.99,0.01
3,0.75,-1.53964215851247,-0.156406566587179,0.130485760569655,"Converged",FALSE,39,12,29,20,"MLE",0.99,0.01
3,0.9,-1.54330127166196,-0.156058735127481,0.130500025920806,"Converged",FALSE,33,14,25,28,"MLE",0.99,0.01
4,0.1,-1.10519012452657,0.998826098885163,0.0532856185138652,"Converged",FALSE,19,27,19,35,"MLE",0.99,0.01
