"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.70176361856433,1.72018374753971,0.0946880092042831,"Converged",FALSE,23,15,21,41,"MLE",0.8,0.2
1,0.25,-2.07724221034966,2.92914849076614,0.0956444987800223,"Converged",FALSE,23,20,16,41,"MLE",0.8,0.2
1,0.5,-1.29451750186219,0.489073032074212,0.0941187350451044,"Converged",FALSE,15,23,15,47,"MLE",0.8,0.2
1,0.75,-1.29106915781006,0.535754179228054,0.0941499459505835,"Converged",FALSE,41,12,35,12,"MLE",0.8,0.2
1,0.9,-1.55587133010314,1.36718196544589,0.0937889362188557,"Converged",FALSE,13,37,10,40,"MLE",0.8,0.2
2,0.1,-2.04370137766873,1.63967397062213,0.128079875918644,"Converged",FALSE,21,25,18,36,"MLE",0.8,0.2
2,0.25,-1.57375731564272,0.186995666250101,0.127502000052869,"Converged",FALSE,19,30,19,32,"MLE",0.8,0.2
2,0.5,-2.35761296739195,2.60756542372397,0.131058227517477,"Converged",FALSE,16,26,14,44,"MLE",0.8,0.2
2,0.75,-1.68066763339586,0.513001714922628,0.127714898901909,"Converged",FALSE,35,17,24,24,"MLE",0.8,0.2
2,0.9,-1.66627000966069,0.525867037220722,0.127378012236778,"Converged",FALSE,32,17,34,17,"MLE",0.8,0.2
3,0.1,-1.73398909181959,1.48221647465006,0.0938889174985779,"Converged",FALSE,23,24,23,30,"MLE",0.8,0.2
3,0.25,NA,NA,NA,"B-spline error",FALSE,16,35,15,34,"MLE",0.8,0.2
3,0.5,-3.32855609901321,6.08239242991533,0.100246671781173,"Converged",FALSE,26,13,50,11,"MLE",0.8,0.2
3,0.75,-2.31724357288569,3.20002688985921,0.0943567880942435,"Converged",FALSE,41,12,35,12,"MLE",0.8,0.2
3,0.9,-2.31619179230204,3.40171940673916,0.0942526141180683,"Converged",FALSE,31,21,22,26,"MLE",0.8,0.2
4,0.1,-2.45760010406515,2.61447339985201,0.125639245154076,"Converged",FALSE,21,27,19,33,"MLE",0.8,0.2
4,0.25,-1.85864887637195,0.87748951276866,0.123341677269454,"Converged",FALSE,17,29,18,36,"MLE",0.8,0.2
4,0.5,-2.55613959344215,2.93676996150556,0.127143104225999,"Converged",FALSE,27,21,17,35,"MLE",0.8,0.2
4,0.75,-1.72092872843402,0.440320422685348,0.123367436100048,"Converged",FALSE,13,33,16,38,"MLE",0.8,0.2
4,0.9,-2.07701945871441,1.48745404662576,0.125158705945333,"Converged",FALSE,9,37,8,46,"MLE",0.8,0.2
5,0.1,-1.4304252681219,0.855022782325099,0.0774532696206831,"Converged",FALSE,22,24,23,31,"MLE",0.8,0.2
5,0.25,-1.85935703403646,2.22235319610711,0.0789302512891661,"Converged",FALSE,42,8,38,12,"MLE",0.8,0.2
5,0.5,-1.71211948133517,1.8364759951147,0.0785071552514902,"Converged",FALSE,20,28,14,38,"MLE",0.8,0.2
5,0.75,-1.77057486931556,2.05618474216222,0.0763922100583145,"Converged",FALSE,37,12,32,19,"MLE",0.8,0.2
5,0.9,-1.9077536639853,2.39554598072968,0.078391014910126,"Converged",FALSE,33,18,27,22,"MLE",0.8,0.2
6,0.1,-2.50496794057775,1.76204365280466,0.171655003736301,"Converged",FALSE,21,25,18,36,"MLE",0.8,0.2
6,0.25,-2.50533577876937,1.98496451026959,0.169586168684253,"Converged",FALSE,25,20,17,38,"MLE",0.8,0.2
6,0.5,-2.20019849845558,0.931511833053347,0.170269367898263,"Converged",FALSE,15,33,17,35,"MLE",0.8,0.2
6,0.75,-2.64793363215449,2.3180789257121,0.171706680600324,"Converged",FALSE,40,12,13,35,"MLE",0.8,0.2
6,0.9,-2.06768139581065,0.554356699186074,0.16933408164875,"Converged",FALSE,33,18,29,20,"MLE",0.8,0.2
7,0.1,-2.05014362401687,1.90178212866796,0.119786604497389,"Converged",FALSE,20,20,19,41,"MLE",0.8,0.2
7,0.25,-1.80456261947223,1.18179925417952,0.118662649550151,"Converged",FALSE,17,31,19,33,"MLE",0.8,0.2
7,0.5,-1.52199742285377,0.229329176942383,0.118532019323876,"Converged",FALSE,15,33,15,37,"MLE",0.8,0.2
7,0.75,NA,NA,NA,"MAX_ITER reached",FALSE,37,12,37,14,"MLE",0.8,0.2
7,0.9,-1.49602298251482,0.14934164590442,0.118382018876329,"Converged",FALSE,25,21,37,17,"MLE",0.8,0.2
8,0.1,-0.959196859300514,0.132155586860739,0.0675849027450334,"Converged",FALSE,43,5,39,13,"MLE",0.8,0.2
