"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","srs_resampled_V","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_resampled_V","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","bcc_resampled_V","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","sfs_beta0","sfs_beta1","sfs_beta2","sfs_conv_msg","tpr","fpr"
16,-2.19093836934533,0.859909415844413,0.00718908738452504,"Converged",FALSE,-2.30497123635229,1.15651438232771,0.00741820458083747,"Converged",FALSE,-2.43976426854129,1.57948305242739,0.00717733822480817,"Converged",FALSE,-2.12998622502564,0.586749663921984,0.00745597739199137,"Converged",FALSE,-2.2308895164151,0.983057270401842,0.00728753163918241,"Converged",0.95,0.05
17,-1.88417422140823,0.564674692889808,0.00303829517647401,"Converged",FALSE,-1.86625752708194,0.547741068028606,0.00282898185033265,"Converged",FALSE,-1.92675399555635,0.761484787296364,0.00295293802302232,"Converged",FALSE,-2.15818539788264,1.34317049638908,0.00304482674832043,"Converged",FALSE,-1.94572840383875,0.835198212223139,0.00281478023821675,"Converged",0.95,0.05
18,-2.17865201107386,1.99347247213057,-0.0032527272926052,"Converged",FALSE,-2.24078983562092,1.98893987745272,-0.00309918115780317,"Converged",FALSE,-2.21975669652367,1.89526845127283,-0.00334910346569468,"Converged",FALSE,-2.2678054980157,2.02457076122283,-0.00342086335820882,"Converged",FALSE,-2.36410364336008,2.37815415417903,-0.00335949466912022,"Converged",0.95,0.05
19,-1.27605324095464,-0.657675099551436,-0.00489277802058513,"Converged",FALSE,-1.52556782175143,0.165358209778223,-0.00480511260265701,"Converged",FALSE,-1.35150559272694,-0.409088277889198,-0.00471787351034135,"Converged",FALSE,-1.47316968263564,-0.0070208690430881,-0.00480447011484799,"Converged",FALSE,-1.11180534023966,-1.29120352764916,-0.00454637250276271,"Converged",0.95,0.05
20,-1.67891529359024,-0.0716751779634121,0.000131790481161135,"Converged",FALSE,-1.47701788758303,-0.730500907898879,-4.78040895583968e-05,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.89246676639024,0.566893696168909,0.000198853316609054,"Converged",FALSE,-1.93604262608087,0.668807831318057,0.000317913841969873,"Converged",0.95,0.05
21,-2.08738962822699,1.82711045826122,-0.00502822177394154,"Converged",FALSE,-1.84992411867551,1.15023795462631,-0.00552028018182401,"Converged",FALSE,-1.74574089917341,0.841874609836477,-0.00534531873332396,"Converged",FALSE,-1.77839906848047,0.914193556832855,-0.00516659421700305,"Converged",FALSE,-1.90617836894765,1.40610113618261,-0.00548254236732335,"Converged",0.95,0.05
22,-1.63779293248652,1.40853436605363,-0.00984536386033814,"Converged",FALSE,-1.14076111868548,-0.176288475426034,-0.00987288879173323,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.34328418143233,0.478118194635978,-0.00976816264109119,"Converged",FALSE,-1.48801639209238,0.933677114618656,-0.00976932309443497,"Converged",0.95,0.05
23,-1.36316456500584,2.12693970089837,-0.022094224915188,"Converged",FALSE,-1.40009671118553,2.08734639078131,-0.0225056079700976,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.44497001914246,2.28465569425221,-0.0213048133724266,"Converged",FALSE,-1.43053540929496,2.31690537601028,-0.0223573053859819,"Converged",0.95,0.05
24,-1.29042746846042,-0.606574365060021,-0.00846130744729166,"Converged",FALSE,-1.75918956625823,0.938883818926914,-0.00877840340722647,"Converged",FALSE,-1.55899150459006,0.304994899710754,-0.00862741897056778,"Converged",FALSE,-1.2829601188226,-0.585593605528502,-0.0086177989528476,"Converged",FALSE,-1.86405525746515,1.26221101063763,-0.00858540352142816,"Converged",0.95,0.05
25,-2.28421715131882,1.04183135477763,0.00373895667914136,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.71182809984183,2.43523058132063,0.00373343441636849,"Converged",FALSE,-2.81306435830949,2.72500374482879,0.00324206298246774,"Converged",FALSE,-2.30079620730296,1.06521348143011,0.00397157747431175,"Converged",0.95,0.05
26,-1.25433418998715,0.260506016076132,-0.0192284713404186,"Converged",FALSE,-1.40368821095884,0.807332982110983,-0.0195467277418129,"Converged",FALSE,-1.28174003105954,0.357334905843515,-0.0193472334755839,"Converged",FALSE,-1.43162484719537,0.801375794562037,-0.0191420024682061,"Converged",FALSE,-1.3257483578408,0.543655169459286,-0.0194405706448504,"Converged",0.95,0.05
27,-1.23977114585948,-0.0609712984033452,-0.00968797736679218,"Converged",FALSE,-1.36203356588046,0.401159059456412,-0.0100797768367216,"Converged",FALSE,-1.27231264218223,0.0512562450753828,-0.00975453171233956,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.51679965729039,0.908649221642994,-0.0105529808882293,"Converged",0.95,0.05
28,-0.834530072234418,0.417918797656386,-0.0234770850161018,"Converged",FALSE,-1.02448965069668,1.12605685560223,-0.0242261919801696,"Converged",FALSE,-1.03692178598156,1.15391527209728,-0.0240201417576683,"Converged",FALSE,-0.97316081605908,0.872736315528134,-0.0238726741497716,"Converged",FALSE,-1.09827394087603,1.38476378242409,-0.024044039995124,"Converged",0.95,0.05
29,-1.78465137904983,-0.229849963407825,0.0039408949507978,"Converged",FALSE,-1.70900485353875,-0.445503107240426,0.00375833427815476,"Converged",FALSE,-1.64508524483418,-0.619997260604415,0.00371360796964133,"Converged",FALSE,-1.79363020953549,-0.195356914943052,0.00398179556415288,"Converged",FALSE,-1.79847909862918,-0.185325700218119,0.00396614998832415,"Converged",0.95,0.05
30,-1.68967068061707,1.79769594371872,-0.010929910623149,"Converged",FALSE,-1.61251204787798,1.56584269704175,-0.0106641677779323,"Converged",FALSE,-1.11987747714641,-0.0780056597002811,-0.0102393095060625,"Converged",FALSE,-1.95552712890457,2.66847594020195,-0.0114611882970851,"Converged",FALSE,-1.82068939748212,2.30802284077168,-0.0116529814943287,"Converged",0.95,0.05
31,-1.55552909290576,1.88121347790353,-0.0162811895665722,"Converged",FALSE,-2.01446976291983,3.49485287424921,-0.0165796537263494,"Converged",FALSE,-1.68320488485744,2.25766088104101,-0.0165095066652046,"Converged",FALSE,-2.08209302983733,3.62534917233736,-0.0158544939857432,"Converged",FALSE,-1.73903486923672,2.47464694884342,-0.0161597063143907,"Converged",0.95,0.05
32,-1.71517229688208,0.234873828186807,-0.00259809236964238,"Converged",FALSE,-2.00964487954829,1.16003023758196,-0.00278403759338278,"Converged",FALSE,-1.75451566684285,0.391782806936787,-0.00271848252546567,"Converged",FALSE,-1.82922176755188,0.61658412141074,-0.0027777404161453,"Converged",FALSE,-1.75452236453418,0.371788588891621,-0.002658743622514,"Converged",0.95,0.05
33,-0.343767177237644,-1.97929240440311,-0.0154393592441738,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.491071149535523,-1.5585910443875,-0.0149754340298175,"Converged",FALSE,-0.182707309513815,-2.63305881748799,-0.0152017902469247,"Converged",FALSE,-0.086604543348233,-2.81294196272529,-0.0158789563658925,"Converged",0.95,0.05
34,-1.05997830244742,0.322206218602589,-0.0154330319699273,"Converged",FALSE,-1.71935081284855,2.35612633137951,-0.0153108315874672,"Converged",FALSE,-1.0728070386887,0.38412859974496,-0.0154897054004634,"Converged",FALSE,-1.16436020967951,0.658477552454288,-0.0154765060774788,"Converged",FALSE,-1.17249858041537,0.708780426917524,-0.0153899663817903,"Converged",0.95,0.05
35,-0.751944210837788,-0.0715998250946679,-0.0199491138326039,"Converged",FALSE,-0.822536392312962,0.155931233688845,-0.0199469627945938,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.716962141405071,-0.184124266572595,-0.0199668950780562,"Converged",0.95,0.05
36,-2.60410770061594,1.38489557504609,0.00841784394821539,"Converged",FALSE,-2.65049271518169,1.4962192931613,0.00853547810545215,"Converged",FALSE,-2.55370242162728,1.24989190298949,0.0081804793894279,"Converged",FALSE,-2.60202749186243,1.37083035216478,0.00846512755907734,"Converged",FALSE,-2.95260541269318,2.35968003355879,0.00836330918590618,"Converged",0.95,0.05
37,-1.84086165800976,1.038046693944,-0.00266555611466866,"Converged",FALSE,-1.76989820324909,0.815493934087804,-0.00242993471446332,"Converged",FALSE,-1.60220874135294,0.277479711615891,-0.00273214958506074,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.76193821278227,0.731758645684876,-0.00245371344818898,"Converged",0.95,0.05
38,-0.681383692375225,0.381959158464813,-0.0294247296214575,"Converged",FALSE,-0.867796325441508,1.0231452759353,-0.0298537735343202,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.933736437425331,1.23832150834963,-0.0296449624761178,"Converged",0.95,0.05
39,-2.05665467190374,0.799829958743389,0.00602291461975654,"Converged",FALSE,-2.02720214496873,0.687004960961354,0.00630200149606245,"Converged",FALSE,-1.96365061954413,0.435192973017381,0.00653972734317746,"Converged",FALSE,-1.89737713211472,0.253662071045711,0.00652887655437944,"Converged",FALSE,-1.71233343626415,-0.379454690589784,0.00676493322008157,"Converged",0.95,0.05
40,-0.781328448944022,-1.2559770096044,-0.0112144212534358,"Converged",FALSE,-1.04372512680873,-0.402058488105261,-0.0115501781452529,"Converged",FALSE,-0.942465521200153,-0.767398409698802,-0.0114639734968678,"Converged",FALSE,-0.879447223634433,-0.92478821970551,-0.0115313083843295,"Converged",FALSE,-0.935354870200742,-0.74835994516659,-0.0112641225248482,"Converged",0.95,0.05
41,-1.91742058496026,2.30315777247811,-0.0118922575068747,"Converged",FALSE,-2.17615866969441,3.00129639342673,-0.0110951313406956,"Converged",FALSE,-1.9835773840532,2.46200329579835,-0.0118459538747367,"Converged",FALSE,-2.14938131489062,2.90244944522286,-0.0107537562985767,"Converged",FALSE,-2.35148394336344,3.50308824166801,-0.0112838121665653,"Converged",0.95,0.05
42,-1.71335451906993,2.68558296020095,-0.0171761172514233,"Converged",FALSE,-1.09750562893628,1.05811985544538,-0.0177839836321099,"Converged",FALSE,-1.1050872520594,1.03937070237585,-0.0178757387290704,"Converged",FALSE,-1.05546101952954,0.909674593167477,-0.017999633772389,"Converged",FALSE,-1.24464075886351,1.39063535461902,-0.0175900868613459,"Converged",0.95,0.05
43,-1.38059833366535,1.469873027112,-0.0152725683631835,"Converged",FALSE,-1.1626146094084,0.848574933841835,-0.0156810875987081,"Converged",FALSE,-1.12451719418656,0.719650452923823,-0.0157088170928451,"Converged",FALSE,-1.27989245781804,1.15776122693677,-0.015440908111025,"Converged",FALSE,-1.21022828375502,1.00730737157571,-0.0157193712558798,"Converged",0.95,0.05
44,-0.399283723797362,-0.0775485539357856,-0.023704146190119,"Converged",FALSE,-0.802329864341656,1.13557652067482,-0.0233863595269048,"Converged",FALSE,-0.536717443134917,0.322068250108253,-0.0234892547766194,"Converged",FALSE,-0.475119911097333,0.15702897551605,-0.023619270727549,"Converged",FALSE,-0.783301540274899,1.14450270184227,-0.0235486492195961,"Converged",0.95,0.05
45,-2.19068031218164,1.8692988379115,-0.00631920977572635,"Converged",FALSE,-2.10539210283115,1.49388808829303,-0.00498550077026566,"Converged",FALSE,-2.26180118201412,2.17236717705086,-0.00591601432076056,"Converged",FALSE,-2.36888031828146,2.30984120136498,-0.00560040560710209,"Converged",FALSE,-2.37170092602253,2.30790607941253,-0.00539923626556277,"Converged",0.95,0.05
46,-2.53630651913355,1.60952879789016,0.00838409466538168,"Converged",FALSE,-2.56855377767623,1.66916472536631,0.00908790491811661,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.29100074547997,0.775591791401304,0.00902189282687225,"Converged",FALSE,-2.35441955162805,0.916332695813064,0.00912380079687379,"Converged",0.95,0.05
47,-1.93896947281685,1.19314835138939,-0.00611928953150864,"Converged",FALSE,-2.36217567363302,2.47430035240746,-0.00576106571854928,"Converged",FALSE,-1.82725827980612,0.982904972591838,-0.00648059868744013,"Converged",FALSE,-2.02996897305585,1.58810125044902,-0.00609407713672687,"Converged",FALSE,-2.13309984695678,1.94632473475062,-0.00617252630184565,"Converged",0.95,0.05
48,-2.08652697405587,0.129826066996349,0.00561485071378139,"Converged",FALSE,-1.94260932610885,-0.367955034954317,0.00588303592470314,"Converged",FALSE,-2.03087307656224,-0.0600630385274973,0.0056985365980497,"Converged",FALSE,-1.95154502550685,-0.326317599597123,0.00579181528751812,"Converged",FALSE,-1.81122204119669,-0.816931053077031,0.00594084501318495,"Converged",0.95,0.05
49,-0.62453116818354,0.486220225204476,-0.0253900137965488,"Converged",FALSE,-0.631422050723014,0.493108199546472,-0.025291463247602,"Converged",FALSE,-0.670866257408574,0.662909419405137,-0.0255651758088779,"Converged",FALSE,-0.631879118035474,0.470396210807928,-0.0251740885854464,"Converged",FALSE,-0.699561585814312,0.756622556511109,-0.0254936415176132,"Converged",0.95,0.05
50,-1.77392978361862,2.27954593547998,-0.0130699049902357,"Converged",FALSE,-1.44685986806724,1.09189840086542,-0.0123185248758748,"Converged",FALSE,-1.45854358380982,1.17492357883527,-0.0123192078003425,"Converged",FALSE,-1.51407158185011,1.27691873088587,-0.0120048472696963,"Converged",FALSE,-1.63425176735047,1.68884676763008,-0.0124295799312493,"Converged",0.95,0.05
51,-2.70323772903294,2.17890586923548,0.00648105789680934,"Converged",FALSE,-2.46136856642234,1.45389327482851,0.00618155831180504,"Converged",FALSE,-2.49205685349235,1.56861868109551,0.00630410126779342,"Converged",FALSE,-2.48425463752501,1.60429840505702,0.00570305327488293,"Converged",FALSE,-2.56334691866423,1.66498323750278,0.00609616198257936,"Converged",0.95,0.05
52,-0.421578160834208,0.276072762216129,-0.0296824244919442,"Converged",FALSE,-0.596169740177187,0.86552815931671,-0.0299656232407806,"Converged",FALSE,-0.734862674549432,1.30821776478315,-0.029946302320916,"Converged",FALSE,-0.440588199719374,0.335702112784624,-0.0296955124909406,"Converged",FALSE,-0.945990704203509,1.96873357746065,-0.0297390280134609,"Converged",0.95,0.05
53,-2.07060146393121,1.0760106227299,0.00215204347154588,"Converged",FALSE,-1.72806236742904,0.0469949315158823,0.00184308296974076,"Converged",FALSE,-1.76293355751473,0.159495045029671,0.00185366775241506,"Converged",FALSE,-1.91439419449359,0.58903663332198,0.00210360913880145,"Converged",FALSE,-1.99249749178805,0.870278762502543,0.00208543236009819,"Converged",0.95,0.05
54,-0.60109545465402,0.308659405484094,-0.0250969527118628,"Converged",FALSE,-0.595113271468915,0.297122918968487,-0.0250493639356653,"Converged",FALSE,-0.293053116836443,-0.62997567667762,-0.0251069719045227,"Converged",FALSE,-0.413634874077773,-0.295629704200665,-0.0249834699206773,"Converged",FALSE,-0.350195191111958,-0.486487726224736,-0.0250817397104223,"Converged",0.95,0.05
55,-0.449749697867668,-0.0453563890119045,-0.0319758353412025,"Converged",FALSE,-0.561257435665249,0.33065381499154,-0.0321054042810795,"Converged",FALSE,-0.760342464823245,1.03104620565976,-0.0328927666116705,"Converged",FALSE,-0.474372817820884,0.0420906269572938,-0.032021242888375,"Converged",FALSE,-0.467353520894939,0.0163930801620653,-0.0320015890827829,"Converged",0.95,0.05
56,-2.32643164742573,1.91724017559395,-0.00132515558508377,"Converged",FALSE,-2.3666052847821,2.2498388276531,-0.00129806878184182,"Converged",FALSE,-2.10947362528968,1.34906999452325,-0.00127617368378353,"Converged",FALSE,-1.98678171377027,1.07864566708613,-0.00171336950179808,"Converged",FALSE,-2.17653436352604,1.62828620842771,-0.00153653779408079,"Converged",0.95,0.05
57,-2.17261734299978,1.5047000954597,-0.00104415702234273,"Converged",FALSE,-2.08963001248841,1.3013474624334,-0.00134241858160216,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.37721774206908,2.17328371830844,-0.0012213677290719,"Converged",FALSE,-2.07729076899805,1.33949873286111,-0.00148634245522816,"Converged",0.95,0.05
58,-0.779286032525457,1.07241067132919,-0.0296468403498498,"Converged",FALSE,-0.786907888612377,1.13500611245591,-0.0292633007902713,"Converged",FALSE,-0.568616269849253,0.436659731386857,-0.029619763173802,"Converged",FALSE,-0.856339990586547,1.28196191455471,-0.0294946964137354,"Converged",FALSE,-0.820816195973789,1.2113854810079,-0.029782482527245,"Converged",0.95,0.05
59,-1.13447697543319,-0.146674365380964,-0.014075679093455,"Converged",FALSE,-1.0497526730624,-0.381447712884318,-0.0142561822687933,"Converged",FALSE,-1.35685866730043,0.524283250431976,-0.0137332496202625,"Converged",FALSE,-1.22132338936107,0.114690342583521,-0.0139235166134809,"Converged",FALSE,-1.35074123447076,0.490421577905656,-0.0136152270298083,"Converged",0.95,0.05
60,-0.687263733478895,0.916995277630604,-0.0256382896950896,"Converged",FALSE,-0.385037059514317,-0.149777320899633,-0.0250162172031861,"Converged",FALSE,-0.535184257259496,0.316525316178437,-0.0250653073028742,"Converged",FALSE,-0.863872513268098,1.39202551061767,-0.0254836999070861,"Converged",FALSE,-0.766400114105406,1.14590072443861,-0.0254527220206908,"Converged",0.95,0.05
61,-0.97959923889787,-0.523776530305314,-0.0123374496135669,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.962698274772213,-0.536824266051365,-0.0124460608181631,"Converged",FALSE,-1.03229434795302,-0.34849936570377,-0.012315983379449,"Converged",FALSE,-0.962439410321511,-0.545064039080895,-0.0123172211831459,"Converged",0.95,0.05
62,-3.0394351605193,3.20611185761564,0.0052168386981003,"Converged",FALSE,-3.10721180090393,3.31605379648608,0.00595537319643464,"Converged",FALSE,-2.90783001050175,3.01848300726003,0.00567772060418343,"Converged",FALSE,-2.90161053068104,2.8448810897333,0.00627920801138709,"Converged",FALSE,-3.20961271319081,3.80295069157249,0.00517869092175472,"Converged",0.95,0.05
63,NA,NA,NA,"B-spline error",FALSE,-2.3352729463168,2.05467011885155,-0.00165185948124125,"Converged",FALSE,-2.02955284794844,1.1895802366934,-0.00149060635484151,"Converged",FALSE,-2.15075308787192,1.53122222819968,-0.00158997298058963,"Converged",FALSE,-2.04825039005385,1.09148699170532,-0.00111868689878708,"Converged",0.95,0.05
64,-0.801091494140516,0.369461033942219,-0.0216876662026943,"Converged",FALSE,-0.942283240529395,0.842001442595694,-0.0218619205058204,"Converged",FALSE,-0.653704457141142,-0.0998180182195471,-0.0218807953913053,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.06503963661655,1.09405743044757,-0.0214758301394859,"Converged",0.95,0.05
65,-1.43048411509854,-0.390407789473131,-0.00459710315604188,"Converged",FALSE,-1.81228059998977,0.742720657247225,-0.00393311210634186,"Converged",FALSE,-1.73621603192096,0.532459301237174,-0.00419722770122707,"Converged",FALSE,-1.66155202260336,0.315709535395303,-0.00423043768576319,"Converged",FALSE,-1.54307846628911,-0.048793782672147,-0.00441130390146025,"Converged",0.95,0.05
66,-2.04949523935733,-0.262692362850168,0.00549647127361711,"Converged",FALSE,-2.29655973862361,0.512667237432015,0.00571877930208069,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.16167800192056,0.0998359125643138,0.00560445116413086,"Converged",FALSE,-2.12539661890811,-0.022020057872947,0.00558820798230964,"Converged",0.95,0.05
67,-2.15124549325135,2.46257217221899,-0.00909560874711706,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.12444786182343,2.33986150041575,-0.00797617196618994,"Converged",FALSE,-1.70263484464598,1.10746124677772,-0.00854122711485267,"Converged",FALSE,-1.70331330078331,1.07250761300516,-0.00855269409322976,"Converged",0.95,0.05
68,-0.780620068634908,-0.490313253203526,-0.0167203170742518,"Converged",FALSE,-0.955253990452886,0.0945841268061912,-0.0167633175331424,"Converged",FALSE,-0.757604481295581,-0.530056600650888,-0.0169638980174075,"Converged",FALSE,-0.873158140855391,-0.165137384709587,-0.0168041520205031,"Converged",FALSE,-0.598869446472066,-1.01909503371841,-0.0170936837613601,"Converged",0.95,0.05
69,-3.20530061862437,0.844385884631975,0.0237493222878335,"Converged",FALSE,-3.49523593484194,1.83586039111575,0.023617500214006,"Converged",FALSE,-3.12421218762517,0.573554794767533,0.0236321193771598,"Converged",FALSE,-3.16278183854539,0.748224367893534,0.0234178861581022,"Converged",FALSE,-3.11934669017474,0.567987382733663,0.0237232159703999,"Converged",0.95,0.05
70,-0.13672015829343,-2.09987364168645,-0.0211845673803547,"Converged",FALSE,-0.2653616899927,-1.41653750441943,-0.0217460188640509,"Converged",FALSE,-0.449276502765069,-0.901723170811134,-0.0216352621861066,"Converged",FALSE,0.512406199071032,-4.02967743928269,-0.0215315895702338,"Converged",FALSE,-0.481297674560576,-0.75819601943424,-0.0216862599056691,"Converged",0.95,0.05
71,-0.895401793176999,-0.120198462265819,-0.0166146881252987,"Converged",FALSE,-1.15677331829498,0.699967011095514,-0.0164793755630433,"Converged",FALSE,-0.905780153690697,-0.082279429665734,-0.0166362420982721,"Converged",FALSE,-1.08861231059408,0.475434360361705,-0.0165092356226936,"Converged",FALSE,-1.12586253444898,0.647717009201764,-0.0165565002651444,"Converged",0.95,0.05
72,-1.46392944991726,1.62734413327725,-0.0193677765923269,"Converged",FALSE,-1.31225704218705,1.17328179278115,-0.0189966455856638,"Converged",FALSE,-1.36888516489134,1.34124868203984,-0.0191359716990678,"Converged",FALSE,-1.44571541740458,1.58798215857262,-0.0195821206967396,"Converged",FALSE,-1.27280122419619,0.947045778814601,-0.0188671507263317,"Converged",0.95,0.05
73,-2.84905684758232,2.0473174929977,0.0108463444044606,"Converged",FALSE,-2.59323347288464,1.45986947245019,0.0100704802368074,"Converged",FALSE,-2.83440908777325,2.06752003952036,0.0107384958074859,"Converged",FALSE,-2.85118605694516,2.09759334722664,0.0104075080183179,"Converged",FALSE,-2.53990852193631,1.27942598873165,0.00993202610842848,"Converged",0.95,0.05
