"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","srs_resampled_V","cc_beta0","cc_beta1","cc_beta2","cc_conv_msg","cc_resampled_V","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","bcc_resampled_V","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_resampled_V","sfs_beta0","sfs_beta1","sfs_beta2","sfs_conv_msg","sfs_resampled_V","optmle_beta0","optmle_beta1","optmle_beta2","optmle_conv_msg","optmle_resampled_V","optmle2_beta0","optmle2_beta1","optmle2_beta2","optmle2_conv_msg","optmle2_resampled_V","tpr","fpr"
11,-1.08638736865047,0.200865960514931,-0.0139060213364828,"Converged",FALSE,-1.17797172064661,0.503472361349352,-0.0140164487543587,"Converged",FALSE,-0.914863772610367,-0.39242886537337,-0.0134916840798809,"Converged",FALSE,-1.0076898170116,-0.0649094343958839,-0.0138043204196248,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.17548691381181,0.462589459484199,-0.013962550728561,"Converged",FALSE,-0.700046717985145,-1.0894121167889,-0.013366624443146,"Converged",FALSE,0.95,0.05
12,-1.67236899395578,1.14764504137508,-0.00501607960460424,"Converged",FALSE,-1.43526124516288,0.442189533918594,-0.00526601641369405,"Converged",FALSE,-1.47022438307569,0.534489044008429,-0.0052807196074191,"Converged",FALSE,-1.60132346197123,0.877230000597367,-0.00502234493082144,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.80513627914564,1.47659226329915,-0.00479238581257706,"Converged",FALSE,0.95,0.05
13,-0.707389844084278,2.85238531887077,-0.0429307541246208,"Converged",FALSE,-0.246668403461672,1.32185738423644,-0.0420754098172362,"Converged",FALSE,-0.877564015791294,3.33089051515978,-0.0430781620840928,"Converged",FALSE,-0.488246982897271,2.10234386872167,-0.0421916320683506,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.39084129432427,1.7054860543707,-0.0419381573730207,"Converged",FALSE,-0.675829020598722,2.64035445644583,-0.042298654256235,"Converged",FALSE,0.95,0.05
14,-1.27425679297292,-0.173848457770363,-0.00770072925275185,"Converged",FALSE,-1.85190063639383,1.81549994239229,-0.0082664053553497,"Converged",FALSE,-1.36645797012575,0.127025669284144,-0.00772103880640472,"Converged",FALSE,-1.17634196919543,-0.491798162695513,-0.00760418657647441,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.40150325425217,0.248559133582376,-0.00779219378942558,"Converged",FALSE,-1.16727341267093,-0.533104751700104,-0.00763134949747442,"Converged",FALSE,0.95,0.05
15,-1.87220116878425,2.76826986929488,-0.016185633384073,"Converged",FALSE,-1.40353803507595,1.25188901645718,-0.0153613192234184,"Converged",FALSE,-1.60232355190177,1.87955853925168,-0.0156769322500708,"Converged",FALSE,-1.65391004056272,1.88080021302591,-0.0151036965473963,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.50360670415866,1.50808763481551,-0.0154519706148879,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
16,-2.35979963621713,1.65688079624682,-0.0027027916097196,"Converged",FALSE,-2.1106934389837,0.861288907418852,-0.00267128791288661,"Converged",FALSE,-1.94649473388569,0.295684837790093,-0.00267727839256521,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.40840467046201,1.85214457509287,-0.00260247816392622,"Converged",FALSE,-1.89541839387978,0.135764714445951,-0.00265356059401238,"Converged",FALSE,0.95,0.05
17,-0.953221136809813,-1.20226131899144,-0.00929242078845079,"Converged",FALSE,-1.67551085728317,1.19131581074918,-0.00997632111039392,"Converged",FALSE,-1.0775809337589,-0.792280535663889,-0.00949426330822999,"Converged",FALSE,-1.40570610699011,0.294926321011853,-0.00955636835754895,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.4477633947659,0.428683380561362,-0.00966091011762423,"Converged",FALSE,-1.51238235782467,0.70298075915771,-0.00967891123661153,"Converged",FALSE,0.95,0.05
18,-2.2489609343148,2.40692136584778,-0.00568317936104725,"Converged",FALSE,-2.13817895785879,1.91424201207213,-0.00536061806424677,"Converged",FALSE,-2.59845874117967,3.3055269913599,-0.00470171332189318,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.20330963448814,2.21413531105046,-0.00545188672991983,"Converged",FALSE,-1.91603463965682,1.33684691344619,-0.00503604062179114,"Converged",FALSE,0.95,0.05
19,-2.31120048853743,0.731502935774679,0.0074972422449007,"Converged",FALSE,-2.52765165883341,1.46179765595477,0.0071540003477457,"Converged",FALSE,-2.27334084377034,0.646402133113374,0.00746285830864086,"Converged",FALSE,-2.47821952698185,1.26232011054688,0.00757203811303603,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.00028184605585,-0.302815759170688,0.00779734536508191,"Converged",FALSE,-2.44582863569434,1.20168493048757,0.00727781755684139,"Converged",FALSE,0.95,0.05
20,-2.54128972415027,2.00546140226385,0.00518297091396108,"Converged",FALSE,-2.41055774682578,1.65363960200558,0.00541344578766732,"Converged",FALSE,-2.43852577155341,1.82860250376329,0.00495013793303171,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.62135667773866,2.2782742463072,0.00584483954742449,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
21,-1.01500321779109,0.0910960761243991,-0.019045691387651,"Converged",FALSE,-0.644276529091043,-1.09776112834116,-0.01936351618506,"Converged",FALSE,-0.664141177939116,-1.05351795639772,-0.0192393276112649,"Converged",FALSE,-0.997596614970983,0.0383733225151861,-0.0190541329261039,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.789280898009433,-0.622720616666705,-0.0192013537524036,"Converged",FALSE,-0.737069424651232,-0.785617749066465,-0.0190573643766973,"Converged",FALSE,0.95,0.05
22,-0.66859599934099,0.0106180976152986,-0.0259195604518654,"Converged",FALSE,-0.583532029343366,-0.285005684090129,-0.0258766092094829,"Converged",FALSE,-0.647262312852265,-0.059192545330359,-0.0259083999724854,"Converged",FALSE,-0.960319160465311,0.980142898353105,-0.0261711423616235,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.67474131471751,0.0315566691666533,-0.0259219037257137,"Converged",FALSE,0.95,0.05
23,-0.883552486241887,0.155104409206543,-0.0191569437158142,"Converged",FALSE,-0.579681747393538,-0.87937549162601,-0.0186593951539853,"Converged",FALSE,-0.515477199885052,-1.01679224973906,-0.0189956467272775,"Converged",FALSE,-0.72794332958489,-0.341562427677246,-0.0191192422666471,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.818208147996834,-0.0595563256617147,-0.019119527864811,"Converged",FALSE,-0.97601692739985,0.48686717317755,-0.0193419807696793,"Converged",FALSE,0.95,0.05
24,-1.2622140814645,0.690875820963194,-0.0143716575283577,"Converged",FALSE,-1.28525440867145,0.776856487539936,-0.014521302037395,"Converged",FALSE,-1.43890649683842,1.30727099479807,-0.0149048005753139,"Converged",FALSE,-1.38084114209754,1.12833710060991,-0.0147883166937715,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.2056570341275,0.57669432707268,-0.0146837062727334,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
25,-2.74178469649084,0.927893397732096,0.0139023190325399,"Converged",FALSE,-2.90750333901634,1.39307299487711,0.0138379165010589,"Converged",FALSE,-2.60489856813941,0.409281083962392,0.0142647736619784,"Converged",FALSE,-2.75892345294741,0.921041463962661,0.013978925184316,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-3.01603666610406,1.69619786462375,0.0137329239955233,"Converged",FALSE,-2.65745019024329,0.603185226698071,0.0142048425460576,"Converged",FALSE,0.95,0.05
26,-2.00519982459585,-0.411422139573441,0.0103148950293107,"Converged",FALSE,-2.23941688859942,0.378730342360645,0.0101657600704432,"Converged",FALSE,-2.29516820916681,0.530294785237147,0.0102316260502876,"Converged",FALSE,-2.0512895641468,-0.224530346319129,0.010217165425767,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.34443662563374,0.743410051643154,0.0101318872318097,"Converged",FALSE,-1.92786685759631,-0.61374141793257,0.0101871880390884,"Converged",FALSE,0.95,0.05
27,-2.82975324087013,2.54881188937269,0.00710044294850772,"Converged",FALSE,-1.99406029612714,0.0355846655951505,0.0062586326305705,"Converged",FALSE,-2.65989299511889,2.00391225755999,0.00723420890415153,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.61907495228033,1.82979180342512,0.00683208709815725,"Converged",FALSE,-3.03023175006257,2.99508073674877,0.00867498559551983,"Converged",FALSE,0.95,0.05
28,-2.50827375976793,3.57964186948459,-0.00949323966143333,"Converged",FALSE,-2.0029799994104,2.38327447300339,-0.0108082613250651,"Converged",FALSE,-2.52254685542453,3.85282397931684,-0.00943235289541842,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.22470325177643,3.00988439689965,-0.0102046183904779,"Converged",FALSE,-2.18413946913057,2.90609478015881,-0.0108884546896472,"Converged",FALSE,0.95,0.05
29,-0.0582978840634115,-0.690050629345053,-0.0291289152509181,"Converged",FALSE,-0.0214679822926321,-0.831854804933534,-0.0291584242801095,"Converged",FALSE,-0.153230280298327,-0.401807506476154,-0.0292552969740069,"Converged",FALSE,0.0961589052131397,-1.26832898252239,-0.0289092212155361,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.136065455914665,-1.40227491478164,-0.0292160052911654,"Converged",FALSE,-0.159062392902128,-0.401942579610507,-0.0291499871435538,"Converged",FALSE,0.95,0.05
30,-2.88374382429004,2.49988767414096,0.00470177319357502,"Converged",FALSE,-2.66559647271368,1.77209730009647,0.00475217021737466,"Converged",FALSE,-2.37772789210114,0.81981356023859,0.00520180186390869,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.66731176080588,1.65640481309426,0.00500269735027729,"Converged",FALSE,0.95,0.05
31,0.0321843703333643,-0.721115952840442,-0.032365725216274,"Converged",FALSE,-0.252046887106915,0.161109140895469,-0.0322388315878456,"Converged",FALSE,-0.138771517095604,-0.183069110809371,-0.0323176060648913,"Converged",FALSE,-0.348639399713995,0.459779632967514,-0.0321891561854662,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.323634132558719,0.390149295649778,-0.0321808495330088,"Converged",FALSE,0.95,0.05
32,-0.51526628025791,1.91590998350609,-0.0371628090544589,"Converged",FALSE,-0.56747928900797,2.02195525447724,-0.0373154940230033,"Converged",FALSE,-0.364184381679848,1.41004523460324,-0.0374306997518121,"Converged",FALSE,-0.304457730610837,1.26718782135542,-0.0374697681763165,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.683731273325239,2.60811714473011,-0.0375939041253308,"Converged",FALSE,-0.456904410186695,1.67227805415592,-0.0373958380276512,"Converged",FALSE,0.95,0.05
33,-0.556228882116305,0.579018648703738,-0.0349447544835027,"Converged",FALSE,-0.681619189090169,1.04112406493011,-0.0354349583680174,"Converged",FALSE,-0.820080227590662,1.5104913860677,-0.0358795934323871,"Converged",FALSE,-0.735641566620894,1.23891517027805,-0.0358096706663396,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
34,-1.94641985006947,1.73396462924204,-0.006844236015257,"Converged",FALSE,-1.68080433820377,0.697009794987827,-0.00575411890237971,"Converged",FALSE,-1.79551992948008,1.06652226970248,-0.00561990516826269,"Converged",FALSE,-1.75754693595161,0.953997758166877,-0.00592516249360713,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.00804227125842,1.79169312690523,-0.00613762128554587,"Converged",FALSE,-1.8854779532879,1.43167290093177,-0.00653602512842906,"Converged",FALSE,0.95,0.05
35,-1.74743683192365,1.51184530920505,-0.0153607097388387,"Converged",FALSE,-1.60915320656368,1.0552295676555,-0.0151863233746564,"Converged",FALSE,-1.7542669602902,1.5838169158987,-0.0155590317790046,"Converged",FALSE,-1.63439242955382,1.11917333957392,-0.0153542312223384,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
36,-1.84816949273031,0.796732785621512,-0.00438447070175415,"Converged",FALSE,-1.80951072259595,0.661105952168552,-0.00432916855827357,"Converged",FALSE,-1.84025684743566,0.751585302352177,-0.00433496790392137,"Converged",FALSE,-2.00448701165841,1.36059585157483,-0.00474011901299216,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.13871004544602,1.66612801627127,-0.00430019555752719,"Converged",FALSE,-1.7233767883601,0.390774885002801,-0.00435462694488355,"Converged",FALSE,0.95,0.05
37,-1.9933614187089,0.606627043171828,0.0026978977488853,"Converged",FALSE,-1.79485076870454,0.0198730567441052,0.00236064319657763,"Converged",FALSE,-1.98780756611144,0.654181704464512,0.00246314201889749,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.3040146335475,1.52601476320786,0.00297256140374248,"Converged",FALSE,-1.64615572670534,-0.439320041910742,0.00227165788307819,"Converged",FALSE,0.95,0.05
38,NA,NA,NA,"MAX_ITER reached",FALSE,-1.4706357497061,-0.409816864471249,-0.00256101458042492,"Converged",FALSE,-1.79674792716316,0.628521066205588,-0.00225362301141478,"Converged",FALSE,-1.6139168961875,0.0350387043939055,-0.00238088191337891,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
39,-1.3355125090255,1.02196797570687,-0.0171300005490164,"Converged",FALSE,-1.39483725572258,1.23571136751645,-0.016916041752466,"Converged",FALSE,-1.31590462565384,0.928791172968163,-0.0168352426250534,"Converged",FALSE,-1.29321944487263,0.834806967721416,-0.0167275602860601,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.10234484698114,0.270927155143363,-0.0168712894958146,"Converged",FALSE,-1.42762669984623,1.24405211118499,-0.0165701208598086,"Converged",FALSE,0.95,0.05
40,-1.76787267309281,2.50796952264378,-0.0203147303764725,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.43376054284777,1.40455349538662,-0.0197295886879544,"Converged",FALSE,-1.58833986845961,1.98065153206793,-0.0203391759399094,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.43109651259805,1.4346293952073,-0.01991995014212,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
41,-1.26531221425135,1.21352339512427,-0.0166309549112538,"Converged",FALSE,-1.23492354467003,1.0945999865209,-0.0167546124702297,"Converged",FALSE,-1.36949745051048,1.44539353297165,-0.0166745601617108,"Converged",FALSE,-1.13406352177047,0.769523840296872,-0.0168163149104671,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.991361327232109,0.326741508157011,-0.0167190546838361,"Converged",FALSE,-1.46684817121393,1.65197097844104,-0.0162393967318629,"Converged",FALSE,0.95,0.05
42,-1.29764850572052,0.661225377246772,-0.0140961940553174,"Converged",FALSE,-0.949477901037585,-0.290611257989604,-0.0152014409427017,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.0525908485536,-0.0303183691106105,-0.0148745122353919,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.983818144972757,-0.202962390598705,-0.0152140273927926,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
43,-1.46876908589207,0.575569439991821,-0.00684261832556622,"Converged",FALSE,-1.19953653754892,-0.2614197602345,-0.00670741531246786,"Converged",FALSE,-1.26819050496256,-0.0389700003041263,-0.00676411044412783,"Converged",FALSE,-1.8056442092051,1.63986707726442,-0.00728895582702228,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.556836116355,0.883069648239921,-0.00725868627542649,"Converged",FALSE,-1.12556076938407,-0.482296817207732,-0.00678500848292427,"Converged",FALSE,0.95,0.05
44,-0.410624786254084,-0.258097377458381,-0.0260536295783148,"Converged",FALSE,-0.309089892727097,-0.571717455488059,-0.0261352627614356,"Converged",FALSE,-0.438356710751331,-0.181070437621117,-0.0260116700347417,"Converged",FALSE,-0.357924979287202,-0.423055654967168,-0.026111231403352,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.671389369935571,0.594797124306181,-0.0262110288888626,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
45,-3.01087135840711,2.00724239512367,0.0135394613029122,"Converged",FALSE,-2.90518899602253,1.75598747424492,0.0140268082044529,"Converged",FALSE,-2.69484619364552,1.16299899779834,0.013901760709021,"Converged",FALSE,-2.65955258578966,1.00492187591957,0.0136821245774732,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.91784278602046,1.85356837131281,0.0140666608897406,"Converged",FALSE,-2.64961887703195,0.977152416668961,0.0136575726767261,"Converged",FALSE,0.95,0.05
46,-0.128616416977289,0.181236887121711,-0.0350019234849699,"Converged",FALSE,-0.607763800538354,1.82915322416334,-0.0357536844968366,"Converged",FALSE,-0.37857032359649,0.998431219739073,-0.0350644832827756,"Converged",FALSE,-0.293534879613681,0.69729736722885,-0.0351221278929281,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.22253968392121,0.523551491549899,-0.0352242099248506,"Converged",FALSE,0.95,0.05
47,-2.06865050693393,2.15696169897641,-0.00500464521062582,"Converged",FALSE,-1.89292187241434,1.47428507599482,-0.0043545832521439,"Converged",FALSE,-2.37270342911309,3.23848062310283,-0.00460081302847224,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.06934779530552,2.16805179011466,-0.00449489285591035,"Converged",FALSE,-2.36820135619651,3.33171570180798,-0.00498981933153724,"Converged",FALSE,0.95,0.05
48,-2.06347500981891,1.76105908803632,-0.00662595523005998,"Converged",FALSE,-2.28404850517538,2.54806479287173,-0.00646300436148664,"Converged",FALSE,-1.69323628272858,0.584860811509927,-0.00625224605556436,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.46222324177661,2.94902667687595,-0.00610664128398557,"Converged",FALSE,-1.77563379238541,0.935919809935816,-0.0065068888790181,"Converged",FALSE,0.95,0.05
49,-2.08555715301493,0.591312490196968,0.00417576765767325,"Converged",FALSE,-2.3026201306421,1.18051609930755,0.00478180942933859,"Converged",FALSE,-2.50921236811013,1.8502374007146,0.0049996310358876,"Converged",FALSE,-2.21605782621204,0.959968043927232,0.00474698795728792,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.41033592258568,1.49974560995659,0.00462693241016709,"Converged",FALSE,-2.33823221170644,1.3010183732548,0.00442333446542926,"Converged",FALSE,0.95,0.05
50,-2.11195013094275,-0.0788895968415668,0.0110042121359554,"Converged",FALSE,-2.21430327058006,0.274913516576562,0.010928298222525,"Converged",FALSE,-2.24133833669138,0.374465204840295,0.0108293459385059,"Converged",FALSE,-2.20462065612249,0.241466563570627,0.0109442694055852,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.15880225102769,0.0780715765372799,0.0109499880251783,"Converged",FALSE,0.95,0.05
51,-1.68177476974118,0.288004623190543,-0.0077778424784974,"Converged",FALSE,-1.61899503055588,0.0752518524693908,-0.00774774930072166,"Converged",FALSE,-1.67565769187657,0.260798550632317,-0.0077253754314868,"Converged",FALSE,-1.66545086237634,0.21384004955148,-0.00771702454120669,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.66848498229265,0.238141134273704,-0.00769975573893582,"Converged",FALSE,0.95,0.05
52,-2.4080393085041,0.7064526193192,0.00798589382903183,"Converged",FALSE,-2.21374908376476,0.0805001929153012,0.00793939050685835,"Converged",FALSE,-2.69678386410202,1.51623762668828,0.00847371225364821,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.41429581142659,0.714870515531181,0.00791995300574738,"Converged",FALSE,-2.8138079120579,1.8813290723479,0.00803816399718586,"Converged",FALSE,0.95,0.05
53,-1.01922479498554,-0.250405303432137,-0.015299410766497,"Converged",FALSE,-0.982554423382872,-0.375783810130651,-0.015230970169855,"Converged",FALSE,-0.863219720395794,-0.812824308745896,-0.0150717433827736,"Converged",FALSE,-1.23564597388433,0.457728973541277,-0.0153940192123563,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.960502535323894,-0.478164958733491,-0.0151308542142096,"Converged",FALSE,-1.1870435909137,0.318308236246526,-0.0153735313000657,"Converged",FALSE,0.95,0.05
54,-0.990279111501939,0.974377767402851,-0.020974348893567,"Converged",FALSE,-0.956433599790654,0.879442256772061,-0.0208473393608244,"Converged",FALSE,-0.921411757532458,0.789010814047957,-0.0210016610038129,"Converged",FALSE,-0.941713007249295,0.835697137843411,-0.0210721705779703,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.37576584025298,2.1154292520383,-0.0210108059607497,"Converged",FALSE,-0.860355872034373,0.623034197785584,-0.0210930973253015,"Converged",FALSE,0.95,0.05
55,-2.38965907321203,1.96200303769755,-0.00123597016453513,"Converged",FALSE,-2.22198257115854,1.41294211076876,-0.000866454490867774,"Converged",FALSE,-2.24235039905961,1.49920439759217,-0.00117080147844865,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.20236254508376,1.48468541988673,-0.000766874415737273,"Converged",FALSE,-2.40480939964236,1.90002053869731,-0.000682358790224581,"Converged",FALSE,0.95,0.05
