"sim","gs_beta0","gs_beta1","gs_beta2","naive_beta0","naive_beta1","naive_beta2","cc_beta0","cc_beta1","cc_beta2","smle_beta0","smle_beta1","smle_beta2","resampled_V","tpr","fpr"
50,-2.96045016908417,2.19614709492236,0.0115211393150364,-2.44411976058781,0.473649456085426,0.0112765701412826,-0.779784584873984,-0.360166173652618,-0.0146767414303281,-2.43076141780414,0.541371680269271,0.0113788681510823,FALSE,0.8,0.2
51,-1.79961401364862,0.649368369115418,-0.00080304333746115,-1.51202887076448,-0.124051672257199,-0.00145040596032764,0.44962608690107,-2.08101225458831,-0.0270688553914732,-1.67179143312161,0.339090541633752,-0.00136216309294097,FALSE,0.8,0.2
52,-1.14478652130896,1.28881333041679,-0.0240902889795307,-0.553766719189677,-0.436154140334882,-0.02415439910263,-4.36330516741394,0.0786806576438827,0.0485084105579977,-0.643587565901948,-0.30692412715532,-0.0241018786854832,FALSE,0.8,0.2
53,-1.39895667443499,0.823365178880869,-0.0107253183595218,-1.19756264461267,-0.0138897265947996,-0.00919533490388042,-3.35188988286556,2.27897023103703,0.0259459486961325,-1.59249329525859,1.22338470480875,-0.00953151533329536,FALSE,0.8,0.2
54,-1.52602774869343,0.701964439375964,-0.0110856920822732,-1.59582472243585,0.609140428262771,-0.0101991544344003,-1.37278554921475,-0.680481092070473,0.00299008043182896,-1.79690541614609,1.44929883387103,-0.010884414263256,FALSE,0.8,0.2
55,-1.11426343928431,0.489583408108734,-0.0165637026376078,-1.1015001445942,0.330288013625843,-0.0165767741502014,-4.7742732485753,2.24717143768718,0.0516302200182071,-0.963171903946313,-0.0194426236903949,-0.016456526606606,FALSE,0.8,0.2
56,-1.58403522121396,1.62428910245327,-0.0186805106097752,-1.29552231416283,0.454380788781373,-0.0179345763558137,1.53358238070449,-6.24152728541642,-0.0452209948437338,-0.914016715684846,-0.610197036897021,-0.0183948323822143,FALSE,0.8,0.2
57,-2.25684308838534,2.68052958964389,-0.00720268956030353,-1.30116319954226,-0.39557045318533,-0.00562501601639855,-2.29349701190676,1.93712529766503,0.00399183062334847,-1.81680143476222,1.31787758858182,-0.00665077099928737,FALSE,0.8,0.2
58,-2.10752547221584,1.36197131767663,-0.000924445140278926,-1.62206988510895,-0.147913774282455,-0.000614747342128755,0.277020597464101,-0.743752461927919,-0.0386045868434723,-1.40978814438517,-0.81148807204139,-0.000749765973272995,FALSE,0.8,0.2
59,-1.46067788596673,0.421870524180875,-0.00859103259287891,-1.5518934054885,0.428825482913934,-0.00762053796689236,-0.959641976761365,0.572735214009035,-0.0131217307527892,-1.87313558669805,1.67397391861914,-0.00835633316959278,FALSE,0.8,0.2
60,-0.489928201457542,-0.339839647660309,-0.0250134854486326,-0.569859509990417,-0.0518998974690994,-0.0251108497501213,-1.82135477336109,0.932351250681172,-0.00455800812432268,-0.8123881680378,0.69327707221769,-0.0250401107643033,FALSE,0.8,0.2
61,-1.50325160489632,1.89831650290019,-0.0180297108853206,-0.87318789611279,-0.116835640959233,-0.0170589598916566,-1.07658270726278,0.298774698135943,-0.0244951045057201,-0.656024717707929,-0.813079153264887,-0.0173346198785152,FALSE,0.8,0.2
62,-1.28024874719949,0.33858902481651,-0.0113429307941769,-1.21438714961165,0.114264866104118,-0.0115101873045062,-0.21079763195065,-2.14022975723982,-0.0192691331801142,-0.569761586248901,-1.78074650975619,-0.0124637697296351,FALSE,0.8,0.2
63,-1.01290239699481,0.596804417463882,-0.0168533326655188,-0.667258367886999,-0.33602451739082,-0.0173785265857783,1.03032458980678,0.963581089205246,-0.0612342687233214,-0.622203067847835,-0.562998765408116,-0.0175853029060721,FALSE,0.8,0.2
64,-1.82786028055151,0.612745668187217,-0.00223760037826076,-1.68702676974286,0.136897103008578,-0.0024344751909957,-1.80131828245721,2.13832575062526,-0.0136452436443386,-1.9809869401621,1.06933556952878,-0.00198044290024473,FALSE,0.8,0.2
65,-0.884566763227717,-0.107932683834426,-0.0194541107307338,-1.09520204872019,0.319574857330337,-0.0185134660198403,-0.97028745271278,2.63748656317046,-0.0307749439579219,-1.15938513772082,0.656835096710663,-0.0188362779217923,FALSE,0.8,0.2
66,-0.430034171873949,0.961983301918861,-0.0337161931666313,-0.0409519874306465,-0.269979150559154,-0.0334013727367756,-1.06640245275634,3.16354770253617,-0.0360009082363016,-0.263510759560591,0.427130580598884,-0.0338444084099154,FALSE,0.8,0.2
67,-2.18405517773358,2.80913215044111,-0.0106114200201866,-1.57688785502199,0.989844382585741,-0.0131324329340906,-1.12598941764607,0.515124954399646,-0.0109786827482437,-1.87195430570925,2.19265202163916,-0.0130700985845434,FALSE,0.8,0.2
68,-0.952698088432838,0.988424003520075,-0.0216217817447413,-0.780032874177579,0.318900350225745,-0.0214231085683766,1.8018601467107,1.23055721277337,-0.0810034881115579,-0.858513981485219,0.636321629199955,-0.0214526324994417,FALSE,0.8,0.2
69,-1.18115647012005,1.56474118032307,-0.0218980875185369,-1.11680217561483,0.86016817991541,-0.0206916782506438,-2.00067396005085,5.23416438378111,-0.0396899755454596,-2.07044211631233,4.21287414797502,-0.0219947719375051,FALSE,0.8,0.2
70,-1.07051505639048,0.34488361927811,-0.0148722588403316,-0.859934813549816,-0.220601905935558,-0.0151178434270728,-1.71800862600276,-0.593313398690905,0.0041574926848662,NA,NA,NA,FALSE,0.8,0.2
71,-2.9974507757818,1.8867013117814,0.0121870439638544,-2.5329880334218,0.350402880084228,0.0121042465103509,-3.90364414486687,2.47740006337903,0.0256309572490477,-3.52264677470536,3.37548903951859,0.0123216926243965,FALSE,0.8,0.2
72,-1.82606042989077,1.2908930345769,-0.006306329433835,-1.48786309878337,0.248793002043847,-0.00685729092923024,-5.35489956736495,-1.22070016915868,0.0777385343338822,-1.56722909834207,0.564379230628066,-0.00682591147977342,FALSE,0.8,0.2
73,-2.4373329147076,2.65801802434823,-0.00567829715068375,-1.76385559653648,0.358467489089064,-0.00461941782401802,-6.25127622510889,4.15666032367552,0.0640210228622919,-2.24267724150487,1.88205362159686,-0.00434249383496018,FALSE,0.8,0.2
74,-2.03654346737229,2.07599103813667,-0.00550879447986347,-1.66395567114388,0.804053020693131,-0.00653087546287238,-2.86201766666455,4.02843306617461,0.00355745932733653,-2.28382901188471,3.02176162619245,-0.00660877263066401,FALSE,0.8,0.2
75,-1.93335023673535,2.05478403255356,-0.011488180079221,-1.42805682944562,0.620869639448944,-0.0137192111838114,-4.46573354987581,0.676021406455668,0.0545300550062581,-2.04046438366999,2.55853867945889,-0.0126795346620786,FALSE,0.8,0.2
76,-1.72991558345946,1.23109710959994,-0.00671863908240176,-1.6552296789144,0.966588465393035,-0.00862660730966038,-0.32338524357438,2.45210388669039,-0.0471549577695454,-2.08255572222989,2.42005087659618,-0.00887372961948267,FALSE,0.8,0.2
77,-2.45372564812755,1.66983816083018,0.00392486928768346,-2.54668400885988,1.5076428207043,0.00312163617166156,-0.888250854422817,2.78987721298091,-0.0391534015245383,-3.40221314410552,4.55064990088708,0.00406874513198132,FALSE,0.8,0.2
78,-1.2160949012828,0.59630869356535,-0.0144974501545833,-1.14035869601145,0.253231069891252,-0.0143488980822272,1.0324977561087,0.779767153758679,-0.0652820060270689,-1.0157498035957,-0.0526170643866133,-0.0144317994788094,FALSE,0.8,0.2
79,-1.11047050812828,0.801945377940479,-0.0174828337889326,-0.850416031924158,0.0243224631977618,-0.0177204744026509,-1.83429672918264,1.80323368058301,0.000157447878967407,-0.744086804200345,-0.293545967616958,-0.0177371704408746,FALSE,0.8,0.2
80,-1.66490833223031,-0.00229507420905409,0.00190873652551877,-1.75140426875335,0.226155966766481,0.00173777999389495,1.77735756190056,-1.41810629479416,-0.0635748744669623,-1.95736999645289,0.910880395051963,0.00196028618147161,FALSE,0.8,0.2
81,-1.22620888354696,2.33442791209951,-0.0273065739124394,-0.560121398069005,0.330313688900982,-0.0284923067770693,-2.58598586862608,8.20235426757555,-0.0405260333987882,-3.08686679303351,8.27383784213499,-0.0308707557007109,FALSE,0.8,0.2
82,-2.37834242998254,0.364519715758568,0.00958397678868778,-2.13818049856442,-0.350496895443609,0.0100070204768364,-0.24334524559016,0.136944829836362,-0.0399575017643379,-1.79940230748895,-1.69681264689843,0.010434657802165,FALSE,0.8,0.2
83,-1.55116222612999,0.790253846364265,-0.00947916272704052,-1.3035775151347,-0.0404653291095673,-0.00912523557475607,-0.267280959016641,-2.69327492080368,-0.00832401234536422,-0.686029218202461,-2.10336930189556,-0.00899399323183532,FALSE,0.8,0.2
84,-2.07682439445549,1.62408356016816,-0.00690779115286657,-1.36661197055122,-0.453818278612705,-0.00707671050203634,-0.402977894842912,-0.322937916229823,-0.031399833093608,-0.87871437875082,-2.42388075143384,-0.00655244540652144,FALSE,0.8,0.2
85,-3.41422682679439,1.51208048602203,0.021203312986093,-3.08885538975143,0.325493571587106,0.0215763546253615,-4.13141418668721,-0.608844642787118,0.0408276498817281,-3.80059280801957,2.59042995017801,0.020738379906919,FALSE,0.8,0.2
86,-1.62564116926428,1.29823616637305,-0.0117743345017257,-1.1705937330161,0.0497789264281625,-0.0131067222211212,-2.56563395231047,2.94876255373012,0.00179352982911578,-1.71156140437993,1.62424933985921,-0.0123290051919418,FALSE,0.8,0.2
87,-1.30495235234341,0.669049130438361,-0.0129866075756069,-1.16339264842518,0.173627445004075,-0.013043920331137,-2.37598587134207,-0.627587319384958,0.0166977382259565,-1.44851286319755,1.1068855325905,-0.013126828392728,FALSE,0.8,0.2
88,-1.335812941838,1.2146100840848,-0.016839311156769,-1.04070486987412,0.227170916192004,-0.0169174307843299,1.85401378458644,-4.14544147554827,-0.0515050499212654,-0.698851347481037,-0.78572782083699,-0.0167461881606811,FALSE,0.8,0.2
89,-1.15119666455541,0.962089439741995,-0.0193989768420594,-1.17421912864562,0.73908531469547,-0.0191733386398383,-0.129739081496712,1.50185080637058,-0.0368790333002791,-1.61335498357123,2.57338294358994,-0.0210178389363922,FALSE,0.8,0.2
90,-2.0786787467772,0.751767888331001,0.00255732265039863,-1.52467806629551,-0.884552249913279,0.00342908767520142,-4.78975891499364,0.3603625663819,0.0585877502657643,-1.22294413704041,-2.18881906612707,0.00332432173745385,FALSE,0.8,0.2
91,-1.94807777353682,0.19063235849567,0.00440066884456995,-2.0117312171365,0.346530676860006,0.00383795918808315,-5.16438289982142,2.92659759286409,0.0534114673459722,-3.41439413424907,4.49667076765126,0.00438526298269105,FALSE,0.8,0.2
92,-1.2372848660665,0.649898083440452,-0.0176202336737378,-1.13311963054652,0.230008927772547,-0.0175520234293831,-3.47776797300171,1.96829890534857,0.0230136398609719,-1.32260501303878,0.917162134125397,-0.017527383958471,FALSE,0.8,0.2
93,-1.29577611379209,0.759532296046329,-0.013877853561574,-1.452778012665,1.02868231975982,-0.0149319819915222,-3.82660180273066,2.84737522851632,0.0231534461495435,-2.09473873016283,3.05831216810819,-0.0145756410830989,FALSE,0.8,0.2
94,-1.95282853272638,1.11935369342272,-0.00299048940060514,-1.76688418944629,0.379666274051665,-0.00276203074485032,-4.5395968191936,1.92199695936637,0.0471657868718241,-2.14221435077797,1.71481804206278,-0.00283601857100812,FALSE,0.8,0.2
95,-1.75750011726342,1.06401385267712,-0.00564858467277251,-1.42230204201528,-0.0235810541904743,-0.00542498105491262,-2.61659961115255,-0.155669110573098,0.0247122540776334,-1.64223486160399,0.624636726121159,-0.00532008479323768,FALSE,0.8,0.2
96,-2.13613144170344,1.43056957756193,-0.00121659803911476,-1.95568427756692,0.606313166665458,-0.000805178854104027,1.26504269924524,0.840384465536846,-0.0802424750215948,-2.2848445133778,1.87443236348378,-0.000976006065506133,FALSE,0.8,0.2
97,-2.01570244966526,2.16350635471138,-0.00959764932856151,-1.53791940777313,0.608405035975219,-0.0104413123555652,-1.1927688930525,1.86972154759733,-0.0190119441359857,-2.0509099971265,2.58447545749165,-0.0112464066376034,FALSE,0.8,0.2
98,-0.821587046617703,0.418491296500776,-0.0232655446912122,-0.824333498369026,0.314870917693312,-0.0232099488266622,-3.76808966334953,3.28325531908442,0.0217661351954212,-1.79246130063274,3.23885580806137,-0.0229997695663491,FALSE,0.8,0.2
99,-0.696162728338096,0.104932627276423,-0.0232906137816278,-0.666494491292044,0.00910776125235034,-0.0233138436464932,-0.138011147741934,-0.198071565611503,-0.0358300505456593,-0.695576974257964,0.0957115809134422,-0.0232634517061269,FALSE,0.8,0.2
100,-1.7446980725662,1.83784465791042,-0.0100986253867353,-1.31053025645047,0.337096170227177,-0.0100926138106683,1.80643972989071,-2.33703991881336,-0.0495585628158765,-1.54467697031064,1.1958555243357,-0.00995655421525802,FALSE,0.8,0.2
101,-1.10171457688391,0.424422248817003,-0.0201655188972307,-1.09919555751019,0.344832456809878,-0.0205057316869744,1.7757451978261,-2.19493661272716,-0.0698371108177938,-1.65000124184218,2.15763701572682,-0.0204656130267444,FALSE,0.8,0.2
102,-0.368657062405051,-0.435783777055387,-0.0288646928585523,-0.305053083588298,-0.389921580550793,-0.0297640138612559,-0.671291421098829,3.2675739881826,-0.0448707525860767,-0.781639569036909,0.807748764204253,-0.0284805460660089,FALSE,0.8,0.2
103,-1.94584107680136,0.917660382901481,-0.00174677729225289,-1.5604205049477,-0.240623132799988,-0.00163913695131119,-5.04127313434729,6.65022891710416,0.0183059498771433,-2.11819011839912,1.52715235688236,-0.00160158116992954,FALSE,0.8,0.2
104,-0.65679673937341,0.441943407067572,-0.0243257007152286,-0.428441897183417,-0.180341323912811,-0.0246856589871507,-4.85411464593173,1.38569968044488,0.056512351128927,-0.385256988646314,-0.387143464869595,-0.024584617364971,FALSE,0.8,0.2
105,-0.990294644254596,0.73152936617808,-0.0222075596960632,-0.637483975267006,-0.32141837699542,-0.0221519952043311,-4.1442245486361,4.2552795010111,0.0298241863709889,-1.74113082610668,2.93351409084327,-0.0218038244311444,FALSE,0.8,0.2
106,-2.1336999478402,1.21043694299434,0.00111322961122575,-1.84735137299853,0.279742829990091,0.000743385016586983,-1.97396695041153,2.68463863356442,-0.0267036677959487,-2.02273270870505,0.977019351905762,0.000555936194928201,FALSE,0.8,0.2
107,-0.745423239693663,0.0834185053323326,-0.0195708864130511,-0.791911751444465,0.195585724510177,-0.0197315720303106,0.665774924699033,1.7934733552632,-0.0742846683532648,-0.8192168137884,0.349803588143513,-0.0197064980424031,FALSE,0.8,0.2
108,-1.51633936461923,1.52181713774925,-0.0158953690266746,-1.30789052104901,0.853335518265066,-0.0178189994752626,1.55010475393942,0.52783118020288,-0.0785018241520832,-1.50363382364682,1.65510947403873,-0.0171291395817841,FALSE,0.8,0.2
109,-1.94438588753302,1.36845593161445,-0.00613742350353348,-1.80514843140989,0.567633040962297,-0.00484692748809953,-3.02853584588375,-0.587901684167609,0.0239216630994078,-2.01260489976524,1.49307872791683,-0.00543024081139365,FALSE,0.8,0.2
110,-1.93419237552593,1.62454196182022,-0.0064225986417739,-1.69495012907125,0.505667915120545,-0.00494029431322796,-5.20299941106289,3.09208367677238,0.0510207370651448,-2.29677431311701,2.59155849549893,-0.00576625539237478,FALSE,0.8,0.2
111,-2.20172564904839,0.467336202067532,0.00783880770418013,-2.09646005439579,0.104354805385485,0.00774532929814776,-6.41773267760738,-1.97585399035507,0.113660180117639,-1.84537670458974,-0.669886773974069,0.00782540153755253,FALSE,0.8,0.2
112,-0.560405856287166,0.573701203479513,-0.0309241887721746,-0.395951116834751,-0.011914973025678,-0.0304733830125,-0.149735818868257,-1.25573025095081,-0.0302449343952865,-0.196501392463165,-0.733219613954745,-0.0301814230464438,FALSE,0.8,0.2
