"sim","optMLE2_beta0","optMLE2_beta1","optMLE2_beta2","optMLE2_conv_msg","optMLE_wave1_est","optMLE_data_resampled","optMLE_sing_inf","tpr","fpr"
96,-1.69399409592903,1.78710607721377,-0.136615726894451,"Converged","CC",FALSE,FALSE,0.5,0.5
97,-1.19808059876336,0.043890052843977,-0.158842489777692,"Converged","MLE",TRUE,FALSE,0.5,0.5
98,-3.00511529988964,5.00046081362016,-0.133032135759153,"Converged","CC",FALSE,FALSE,0.5,0.5
99,-3.17192293312773,6.49261636062792,-0.184201374503549,"Converged","MLE",FALSE,FALSE,0.5,0.5
100,-1.30782993914107,1.0504005875949,-0.149544275575977,"Converged","CC",TRUE,FALSE,0.5,0.5
101,-1.15299796252865,-0.121703461488317,-0.12028869997775,"Converged","MLE",TRUE,FALSE,0.5,0.5
102,-1.57814331484492,0.986212277110637,-0.0971240368647256,"Converged","CC",FALSE,FALSE,0.5,0.5
103,-1.70393248076702,1.55815147800047,-0.129683605365119,"Converged","CC",FALSE,FALSE,0.5,0.5
104,-2.14070504010109,3.53333861092851,-0.158557458334831,"Converged","MLE",FALSE,FALSE,0.5,0.5
105,-3.08130114422884,5.25554193355374,-0.0802649120904451,"Converged","CC",FALSE,FALSE,0.5,0.5
106,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.5,0.5
107,-2.24145621762546,2.07788809885074,-0.0563904891993518,"Converged","MLE",FALSE,FALSE,0.5,0.5
108,-1.29524775224906,0.480873599082526,-0.14401856593371,"Converged","MLE",FALSE,FALSE,0.5,0.5
109,-1.20371429173,0.453812146798103,-0.174919212059557,"Converged","CC",FALSE,FALSE,0.5,0.5
110,-1.62692426091302,0.393956166598091,-0.0518937398177939,"Converged","MLE",FALSE,FALSE,0.5,0.5
111,-3.34706530452209,5.41236330661936,-0.0609475613725107,"Converged","CC",TRUE,FALSE,0.5,0.5
112,-3.3865899641663,6.76245713724628,-0.0765411798423029,"Converged","CC",TRUE,FALSE,0.5,0.5
113,-0.200687859403919,-3.01893828190499,-0.132960734030077,"Converged","CC",FALSE,FALSE,0.5,0.5
114,-1.81542766050401,1.32047060272081,-0.0766386125768181,"Converged","CC",FALSE,FALSE,0.5,0.5
115,-1.47069815767495,0.450760820890026,-0.117555556463579,"Converged","MLE",FALSE,FALSE,0.5,0.5
116,-0.98143838900986,-1.73549098715475,-0.0961632932167482,"Converged","CC",FALSE,FALSE,0.5,0.5
117,-1.69277654322293,2.44995688336944,-0.200719849391271,"Converged","MLE",FALSE,FALSE,0.5,0.5
118,NA,NA,NA,"MAX_ITER reached","CC",FALSE,FALSE,0.5,0.5
119,-2.0336396132606,3.17130393688437,-0.179750073925484,"Converged","CC",FALSE,FALSE,0.5,0.5
120,-1.51725687366205,1.32045101546998,-0.165728323247033,"Converged","CC",FALSE,FALSE,0.5,0.5
121,-1.52695913269179,0.575160731630419,-0.123900151573833,"Converged","CC",FALSE,FALSE,0.5,0.5
122,-2.5919030301447,3.38558411256247,-0.0648792953521377,"Converged","MLE",FALSE,FALSE,0.5,0.5
123,-1.4677540693779,-0.1763259127975,-0.070160335582156,"Converged","MLE",FALSE,FALSE,0.5,0.5
124,-1.52203403012628,1.34017529854177,-0.167471576889232,"Converged","CC",TRUE,FALSE,0.5,0.5
125,-3.36579993033357,5.03515270680601,-0.0273748053944769,"Converged","MLE",FALSE,FALSE,0.5,0.5
126,-2.70122153716217,4.13097614733045,-0.114142458288203,"Converged","CC",FALSE,FALSE,0.5,0.5
127,-4.06464519954476,8.86213767090212,-0.133087240439891,"Converged","CC",FALSE,FALSE,0.5,0.5
128,-1.56857129935903,0.941131422613628,-0.137113895770964,"Converged","CC",FALSE,FALSE,0.5,0.5
129,-2.5557703665435,4.85788073133039,-0.192727544769965,"Converged","CC",FALSE,FALSE,0.5,0.5
130,-0.980778822908737,0.133138455849909,-0.170100858321121,"Converged","CC",FALSE,FALSE,0.5,0.5
131,-2.81179874203728,4.46235781356772,-0.09546838450474,"Converged","CC",FALSE,FALSE,0.5,0.5
132,-1.12896858676267,-0.587421066485386,-0.116062376874337,"Converged","CC",FALSE,FALSE,0.5,0.5
133,-3.65170386847361,8.70338502898631,-0.141890512317238,"Converged","CC",FALSE,FALSE,0.5,0.5
134,-0.600201221808646,-1.83533340529518,-0.102595778023248,"Converged","CC",FALSE,FALSE,0.5,0.5
135,-1.69860898168741,1.87395494568757,-0.12269069264314,"Converged","CC",FALSE,FALSE,0.5,0.5
136,-0.963641321259672,-1.70913257282656,-0.0783415050458578,"Converged","MLE",FALSE,FALSE,0.5,0.5
137,-3.73439801364946,8.14066569367621,-0.086567119211479,"Converged","CC",FALSE,FALSE,0.5,0.5
138,-2.4335609836048,3.89989659819546,-0.12884499624877,"Converged","CC",FALSE,FALSE,0.5,0.5
139,-0.927298773403382,-1.18809694615022,-0.0519324650143342,"Converged","MLE",FALSE,FALSE,0.5,0.5
140,-3.45119063156634,6.97361868205922,-0.165039914573534,"Converged","CC",FALSE,FALSE,0.5,0.5
141,-3.1626857057503,5.69486892397355,-0.104669754186112,"Converged","MLE",FALSE,FALSE,0.5,0.5
142,-1.69475577574161,-0.332420996236651,0.0152959982628589,"Converged","CC",FALSE,FALSE,0.5,0.5
143,-0.937806620401763,-1.73800495930573,-0.0431577024854734,"Converged","MLE",FALSE,FALSE,0.5,0.5
144,-1.23679255462405,-0.488376647037781,-0.0960867883006988,"Converged","CC",FALSE,FALSE,0.5,0.5
145,-3.10192977424407,6.01425698076473,-0.142664927945517,"Converged","CC",FALSE,FALSE,0.5,0.5
146,-2.48456282478773,1.81752928789938,0.0247310017380881,"Converged","CC",FALSE,FALSE,0.5,0.5
147,-2.0416766082545,2.7657741258568,-0.103338567237372,"Converged","CC",TRUE,FALSE,0.5,0.5
148,-1.79844422847973,2.73350706376628,-0.215279939185905,"Converged","CC",FALSE,FALSE,0.5,0.5
149,-2.44710817729441,2.85329646462541,-0.0222161897176502,"Converged","CC",FALSE,FALSE,0.5,0.5
150,-2.33837017888241,2.79930568288189,-0.0672620604998816,"Converged","CC",FALSE,FALSE,0.5,0.5
151,-1.82641307857812,0.520393845085544,-0.0396140191580717,"Converged","CC",FALSE,FALSE,0.5,0.5
152,-2.23479296636795,2.31412912458133,-0.0762554443601606,"Converged","CC",FALSE,FALSE,0.5,0.5
153,-2.73062149752588,3.94283351530699,-0.0700094702108661,"Converged","MLE",FALSE,FALSE,0.5,0.5
154,-3.36665933142655,5.20172424890688,-0.00200285183559151,"Converged","CC",FALSE,FALSE,0.5,0.5
155,-2.86592081793033,5.17189355348431,-0.110815876563798,"Converged","MLE",FALSE,FALSE,0.5,0.5
156,-1.78733465989974,2.73401189343235,-0.188342906419101,"Converged","CC",TRUE,FALSE,0.5,0.5
157,-3.7596043487381,6.30626838809717,-0.00964234810154626,"Converged","CC",FALSE,FALSE,0.5,0.5
158,-2.08703267346622,2.91608023501904,-0.124220716045465,"Converged","CC",FALSE,FALSE,0.5,0.5
159,-1.64273985482263,2.06744230224043,-0.180682664637459,"Converged","CC",FALSE,FALSE,0.5,0.5
160,-0.758762130365952,-2.27398014620303,-0.0743046787426822,"Converged","CC",FALSE,FALSE,0.5,0.5
161,-0.218528812473958,-2.99804275754887,-0.121235868938738,"Converged","MLE",FALSE,FALSE,0.5,0.5
162,-1.01414421228016,-1.59864261298265,-0.0670038533124949,"Converged","CC",FALSE,FALSE,0.5,0.5
163,-2.63119835523035,3.45576192631294,-0.0767858375267654,"Converged","CC",FALSE,FALSE,0.5,0.5
164,-0.97409101011311,-0.75940602666118,-0.118191266665555,"Converged","MLE",FALSE,FALSE,0.5,0.5
165,-0.753434878408027,-1.6069905234191,-0.131306381237007,"Converged","CC",FALSE,FALSE,0.5,0.5
166,-1.46088073921832,0.983089436378961,-0.172080162423857,"Converged","CC",FALSE,FALSE,0.5,0.5
167,-0.376585069037117,-2.25107901199095,-0.131862278380507,"Converged","CC",FALSE,FALSE,0.5,0.5
168,-1.25270289132042,-0.62809006626794,-0.0540231919883197,"Converged","MLE",FALSE,FALSE,0.5,0.5
169,-0.822196087290342,-1.32626265022657,-0.112346994841058,"Converged","CC",FALSE,FALSE,0.5,0.5
170,-2.94919126236938,6.10027845971304,-0.173767720643812,"Converged","CC",FALSE,FALSE,0.5,0.5
171,-1.77707513455864,1.08858826700611,-0.0782125957487539,"Converged","CC",FALSE,FALSE,0.5,0.5
172,-1.76999824943907,1.4147377772797,-0.10616292753737,"Converged","CC",FALSE,FALSE,0.5,0.5
173,-2.35060285841954,3.00532131863004,-0.105863393963183,"Converged","CC",FALSE,FALSE,0.5,0.5
174,-1.61942160304993,0.846662043600987,-0.103504706964481,"Converged","CC",FALSE,FALSE,0.5,0.5
175,-1.70104846085235,0.965509115629594,-0.0948874369364697,"Converged","CC",FALSE,FALSE,0.5,0.5
176,-3.1348088931053,5.48375278261472,-0.103679080338964,"Converged","CC",FALSE,FALSE,0.5,0.5
177,-2.70723242003596,3.71636877155041,-0.0539642319670621,"Converged","CC",FALSE,FALSE,0.5,0.5
178,-2.10050821153938,3.35986852215627,-0.183240637439801,"Converged","MLE",FALSE,FALSE,0.5,0.5
179,-1.13725418572165,0.330393295948779,-0.172708738838332,"Converged","MLE",FALSE,FALSE,0.5,0.5
180,-3.05522266517115,5.71702614269053,-0.165779957401587,"Converged","CC",FALSE,FALSE,0.5,0.5
181,-1.96415796155465,1.94872050592484,-0.0888161185618368,"Converged","CC",FALSE,FALSE,0.5,0.5
182,-2.00114229460293,1.82087372938323,-0.0954163555578403,"Converged","MLE",FALSE,FALSE,0.5,0.5
183,-1.93412402310756,1.49157016195685,-0.0563607985601252,"Converged","CC",FALSE,FALSE,0.5,0.5
184,-2.05309241467552,2.60367366391421,-0.105043126252237,"Converged","CC",TRUE,FALSE,0.5,0.5
185,-1.05077122705118,-0.485464090232037,-0.139864671665531,"Converged","CC",FALSE,FALSE,0.5,0.5
186,-0.466266785441484,-2.12597102422105,-0.130571056994096,"Converged","CC",FALSE,FALSE,0.5,0.5
187,-1.50619132934786,0.403815652071445,-0.0864426140842289,"Converged","MLE",FALSE,FALSE,0.5,0.5
188,-1.40623197574639,-0.921232333419508,0.000120258811182979,"Converged","CC",FALSE,FALSE,0.5,0.5
189,-1.453213966235,1.00344390270827,-0.133152625149016,"Converged","CC",FALSE,FALSE,0.5,0.5
190,-1.36036566697516,-0.850503062001459,-0.0240962764110486,"Converged","CC",FALSE,FALSE,0.5,0.5
191,-1.69441329504409,-0.206182552642447,-0.0247620456491532,"Converged","MLE",FALSE,FALSE,0.5,0.5
192,-2.33577161126162,3.42773551009635,-0.111821535538073,"Converged","CC",FALSE,FALSE,0.5,0.5
193,-1.8254434143948,1.82551757053203,-0.114102517254876,"Converged","CC",FALSE,FALSE,0.5,0.5
194,-1.23166365053718,-0.0914528506337787,-0.0933617245492037,"Converged","MLE",FALSE,FALSE,0.5,0.5
195,-2.03890962628524,1.95044299443498,-0.0522639537209236,"Converged","CC",FALSE,FALSE,0.5,0.5
196,-0.984280849695691,-2.04190240381333,-0.0365378976424009,"Converged","CC",FALSE,FALSE,0.5,0.5
197,-2.06811881553612,3.13131566510839,-0.144512115073422,"Converged","CC",FALSE,FALSE,0.5,0.5
198,-2.29004990613684,1.84342717752013,-0.0234557928386299,"Converged","CC",FALSE,FALSE,0.5,0.5
199,-2.82208284783475,4.12743757561843,-0.0660927821232253,"Converged","CC",FALSE,FALSE,0.5,0.5
200,-2.06903413865036,3.10224554755036,-0.111152694606536,"Converged","MLE",FALSE,FALSE,0.5,0.5
201,-2.33959236409856,3.83520316348378,-0.140287909434965,"Converged","CC",FALSE,FALSE,0.5,0.5
202,-1.71111036380553,1.21807970276457,-0.100103187145154,"Converged","MLE",FALSE,FALSE,0.5,0.5
203,-0.582367901460894,-2.12915733572933,-0.145908849867331,"Converged","MLE",FALSE,FALSE,0.5,0.5
204,NA,NA,NA,NA,"MLE",FALSE,TRUE,0.5,0.5
205,-1.93801328881139,1.33510980038234,-0.0730203618178077,"Converged","CC",FALSE,FALSE,0.5,0.5
206,-0.487211894289853,-1.88283274189809,-0.175313161517349,"Converged","CC",FALSE,FALSE,0.5,0.5
207,-1.897303765853,0.61716843638244,-0.0573046548090212,"Converged","CC",FALSE,FALSE,0.5,0.5
208,-2.46532910242477,3.88498811077696,-0.10238980041493,"Converged","CC",FALSE,FALSE,0.5,0.5
209,-2.69199609328768,3.24896273217007,-0.0509216812253791,"Converged","CC",FALSE,FALSE,0.5,0.5
210,-1.59920838060389,1.03812690121115,-0.128453101792266,"Converged","MLE",FALSE,FALSE,0.5,0.5
211,-1.19179204044248,-0.319400136164747,-0.0911658905241626,"Converged","CC",FALSE,FALSE,0.5,0.5
212,-4.00598255391519,7.91423541003124,-0.0513251989139017,"Converged","MLE",FALSE,FALSE,0.5,0.5
213,-1.62850997385514,0.67050109479035,-0.131875930912246,"Converged","CC",FALSE,FALSE,0.5,0.5
214,-2.27597999146133,2.82439516089334,-0.0947949305718681,"Converged","CC",FALSE,FALSE,0.5,0.5
215,-2.54513241799809,4.22294520234815,-0.129660334754639,"Converged","CC",FALSE,FALSE,0.5,0.5
216,-2.45111483451152,3.91687050025368,-0.169109810860339,"Converged","MLE",TRUE,FALSE,0.5,0.5
217,-1.07878388174968,-0.939331909331509,-0.0832698602969114,"Converged","CC",FALSE,FALSE,0.5,0.5
218,-2.19336154829795,3.06073190262592,-0.112344052614169,"Converged","CC",FALSE,FALSE,0.5,0.5
219,-1.9254636834443,3.02583000939678,-0.185613829565328,"Converged","MLE",FALSE,FALSE,0.5,0.5
220,NA,NA,NA,NA,"CC",FALSE,TRUE,0.5,0.5
221,-0.613854142748748,-2.57619520296753,-0.108945786912341,"Converged","CC",FALSE,FALSE,0.5,0.5
222,-2.14140848755636,2.52622495156465,-0.140239423571963,"Converged","MLE",FALSE,FALSE,0.5,0.5
223,-2.56466636498113,4.22969120169302,-0.0813838314291874,"Converged","CC",FALSE,FALSE,0.5,0.5
224,-1.55121424505696,0.984816192695227,-0.122492602937453,"Converged","CC",FALSE,FALSE,0.5,0.5
225,-3.06105757899818,4.67565164231113,-0.0802488582772203,"Converged","CC",FALSE,FALSE,0.5,0.5
226,-2.33838106154647,3.62493374326076,-0.171805681710677,"Converged","MLE",FALSE,FALSE,0.5,0.5
227,-2.09696461766826,2.95993923448748,-0.114681984765632,"Converged","MLE",FALSE,FALSE,0.5,0.5
228,-2.19556389673477,2.69150276896366,-0.097385657150988,"Converged","MLE",FALSE,FALSE,0.5,0.5
229,-2.70556337522102,3.97994227449436,-0.0741449699296471,"Converged","CC",FALSE,FALSE,0.5,0.5
230,-0.972487897079384,-0.0336777629294315,-0.179891471739028,"Converged","MLE",FALSE,FALSE,0.5,0.5
231,-1.25058155901607,-0.357469103373463,-0.0845448269922362,"Converged","CC",TRUE,FALSE,0.5,0.5
232,-2.22073910064534,3.34182518612451,-0.133134756994474,"Converged","CC",FALSE,FALSE,0.5,0.5
233,-1.08581437517986,-0.504955301599567,-0.134288113661198,"Converged","MLE",FALSE,FALSE,0.5,0.5
234,-2.3323459890181,2.90174121814289,-0.0686268678772104,"Converged","CC",FALSE,FALSE,0.5,0.5
235,-1.01038023224619,-1.40449388529064,-0.101755204494794,"Converged","CC",FALSE,FALSE,0.5,0.5
236,-2.45640864707438,3.31182173071809,-0.0545014099540582,"Converged","MLE",FALSE,FALSE,0.5,0.5
237,-2.02341022149125,3.4228106427569,-0.174885212919361,"Converged","CC",FALSE,FALSE,0.5,0.5
238,-1.00097739710807,-1.36659770855481,-0.0847908256091635,"Converged","CC",FALSE,FALSE,0.5,0.5
239,-0.895365788683,0.219661908134325,-0.217796714943631,"Converged","MLE",FALSE,FALSE,0.5,0.5
240,-2.17682014497984,2.4434744894162,-0.109817495705513,"Converged","MLE",FALSE,FALSE,0.5,0.5
241,-2.15878329155076,1.92320630270505,-0.0854980704859024,"Converged","CC",FALSE,FALSE,0.5,0.5
242,-2.18706818725411,1.56731781693648,-0.00518347650276567,"Converged","CC",FALSE,FALSE,0.5,0.5
243,-2.77679788768765,4.57919573475952,-0.102357195805498,"Converged","MLE",FALSE,FALSE,0.5,0.5
244,-1.11429565209127,-0.102880729756274,-0.135136494002839,"Converged","MLE",TRUE,FALSE,0.5,0.5
245,-2.66721445054295,3.34251981308599,-0.0344852346619983,"Converged","CC",FALSE,FALSE,0.5,0.5
246,-1.64245258219281,-0.0822696617046878,-0.0325907772884619,"Converged","CC",FALSE,FALSE,0.5,0.5
247,-1.43760241688343,1.03254160634633,-0.130323930248109,"Converged","CC",FALSE,FALSE,0.5,0.5
248,-0.214081848229038,-2.45325756894101,-0.149671049168057,"Converged","CC",FALSE,FALSE,0.5,0.5
249,-0.40504973924708,-1.85069713234043,-0.174766891374171,"Converged","CC",FALSE,FALSE,0.5,0.5
250,-0.993112966800857,0.0552585620073232,-0.154079120373024,"Converged","MLE",FALSE,FALSE,0.5,0.5
251,-3.60169499440913,7.611064489486,-0.111205245866426,"Converged","MLE",FALSE,FALSE,0.5,0.5
252,-1.41578705448404,-0.330669534399848,-0.0600315229238671,"Converged","CC",FALSE,FALSE,0.5,0.5
253,-1.84853964315856,1.38494734791334,-0.076571230413305,"Converged","CC",FALSE,FALSE,0.5,0.5
254,-1.81874188053355,1.95951535602874,-0.113653197219391,"Converged","CC",FALSE,FALSE,0.5,0.5
