"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-0.875749479865884,-0.234178800021132,-0.0148503953035107,"Converged",FALSE,-0.32634668286567,-2.18275499362647,-0.0144243324038373,"Converged",FALSE,-1.54043471832111,1.97480778575769,-0.01433456488673,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.555924453289708,-1.32015806887855,-0.0149918753358988,"Converged",FALSE,0.8,0.2
2,-0.609107474793569,-0.644295575795026,-0.0187245315935872,"Converged",FALSE,-0.915596417168635,0.340449556782664,-0.018638955847492,"Converged",FALSE,-0.514550927334423,-1.00844708147731,-0.0186334257055191,"Converged",FALSE,-1.38051729964964,1.81989331448035,-0.0182510719362318,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
3,-1.64077703633133,1.27230654857022,-0.0121690685597794,"Converged",FALSE,-1.67589871642542,1.28727778877545,-0.011999895137316,"Converged",FALSE,-1.71107931440255,1.53807608102343,-0.0124422036151716,"Converged",FALSE,-0.931962059052371,-0.902992846089133,-0.0123645673093175,"Converged",FALSE,-1.62563458582264,1.27902870837954,-0.0124140793617482,"Converged",FALSE,0.8,0.2
4,-1.20841192801826,2.50036254686425,-0.0309459077662906,"Converged",FALSE,-0.725265875973473,0.95935770322383,-0.0308929966724927,"Converged",FALSE,-0.870534980174706,1.3077753633909,-0.0307185727525657,"Converged",FALSE,-1.3632879747573,2.89883499256591,-0.0319887724070995,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
5,-2.64048447402741,4.0594478192718,-0.0138642311305723,"Converged",FALSE,-2.88993404580032,4.90162626490166,-0.0140985687232772,"Converged",FALSE,-2.88419097042419,4.77395273113272,-0.0138458292472315,"Converged",FALSE,-2.56929977637169,3.92232576449378,-0.0139828794290651,"Converged",FALSE,-2.26446153280213,2.58935199898076,-0.0118974779327546,"Converged",FALSE,0.8,0.2
6,-1.26089028448305,-0.727949941291374,-0.00326498336431154,"Converged",FALSE,-1.04231812882186,-1.35955901495929,-0.00366396199040198,"Converged",FALSE,-1.17267023227532,-1.01077117518512,-0.00313823821218494,"Converged",FALSE,-1.39109400363936,-0.231462819143029,-0.00365950955402694,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
7,-0.677184336640499,0.42399564032996,-0.0298345572461683,"Converged",FALSE,-0.309296441705079,-0.748294253636063,-0.0296234187761976,"Converged",FALSE,-0.801582533689982,0.776305059535951,-0.0297834195338434,"Converged",FALSE,-0.656762481091352,0.305117388046381,-0.0296470667963173,"Converged",FALSE,-0.583773661343853,0.0692786478601352,-0.0296094155513704,"Converged",FALSE,0.8,0.2
8,-1.19840326096492,0.0432453272667913,-0.0105808604499722,"Converged",FALSE,-1.00020544264831,-0.5980496308775,-0.0106725884926709,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.988969454013086,-0.53222415325554,-0.0109318192473262,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
9,-1.91830278132071,1.58494138282339,-0.00821002158876681,"Converged",FALSE,-2.12221039959287,2.39332348897454,-0.00773620331899988,"Converged",FALSE,-1.1680992891594,-0.785988836858971,-0.0083550140303454,"Converged",FALSE,-1.21635805857472,-0.618706735866104,-0.0082716240502247,"Converged",FALSE,-0.737718129283822,-2.0753629714365,-0.0081569155680294,"Converged",FALSE,0.8,0.2
10,-0.444759924997837,0.780416891578926,-0.03406415480034,"Converged",FALSE,0.328018405951895,-1.69951615122896,-0.0343121316178558,"Converged",FALSE,-0.442889351186575,0.801533600811986,-0.034214973029893,"Converged",FALSE,0.315830083413604,-1.63086520064323,-0.0338865590718411,"Converged",FALSE,-0.003085321471668,-0.693299007155527,-0.0338944044642112,"Converged",FALSE,0.8,0.2
