"sim","srs_beta0","srs_beta1","srs_beta2","srs_conv_msg","srs_data_resampled","tpr","fpr"
22,-2.21880928041704,3.37046043186678,-0.143683636833474,"Converged",FALSE,0.99,0.01
23,-1.52082553554058,0.955387847117318,-0.104628519889662,"Converged",FALSE,0.99,0.01
24,-2.23315072050347,1.43153333643484,-0.0262008498031864,"Converged",FALSE,0.99,0.01
25,-2.03534015175968,0.981181613421825,-0.0230502698662484,"Converged",FALSE,0.99,0.01
26,-1.70617289336094,1.3243767900084,-0.0790181463917032,"Converged",FALSE,0.99,0.01
27,-2.18538572868594,3.27780219130278,-0.160366359843319,"Converged",FALSE,0.99,0.01
28,-1.92636061014236,1.15837012149317,-0.0336668862208818,"Converged",FALSE,0.99,0.01
29,-3.02030210338639,4.4094117677967,-0.0507101241326095,"Converged",FALSE,0.99,0.01
30,-2.69978755278084,3.40052082936384,-0.0484110961375998,"Converged",FALSE,0.99,0.01
31,-2.5795106560085,3.73279823867241,-0.0942923942297464,"Converged",FALSE,0.99,0.01
32,-1.96503941952823,1.91642426440201,-0.128730428940309,"Converged",FALSE,0.99,0.01
33,-1.89746305568498,1.03860223750416,-0.0431722338764538,"Converged",FALSE,0.99,0.01
34,-1.9008383610183,2.33105619918331,-0.114980464795747,"Converged",FALSE,0.99,0.01
35,-1.94229791220421,2.29077769706549,-0.107128004290786,"Converged",FALSE,0.99,0.01
36,-2.5965363481488,3.21242248347082,-0.0529816525687954,"Converged",FALSE,0.99,0.01
37,-2.16966240364346,2.37102021474834,-0.0666207221659456,"Converged",FALSE,0.99,0.01
38,-1.80539971105689,2.1584666685355,-0.13481069356175,"Converged",FALSE,0.99,0.01
39,-1.87619242224485,1.91085598193439,-0.120740635477667,"Converged",FALSE,0.99,0.01
40,-2.12774766582747,3.05063952812395,-0.184638457199027,"Converged",FALSE,0.99,0.01
41,-1.56561993777263,0.211126642562774,-0.0521531209073984,"Converged",FALSE,0.99,0.01
42,-1.65354161611928,0.788712858285164,-0.111811601791584,"Converged",FALSE,0.99,0.01
43,-2.84608196735165,3.83158628802595,-0.0731815741013401,"Converged",TRUE,0.99,0.01
44,-2.04257895678271,2.78150867028374,-0.139384207054465,"Converged",FALSE,0.99,0.01
45,-1.97572944706783,1.97640658683177,-0.116608452660463,"Converged",FALSE,0.99,0.01
46,-1.5687802362056,1.02602119644896,-0.119612318575925,"Converged",FALSE,0.99,0.01
47,-1.98183688698427,2.03360355999029,-0.132520528328311,"Converged",FALSE,0.99,0.01
48,-2.35261524040844,2.19899152765609,-0.0405386650983209,"Converged",FALSE,0.99,0.01
49,-2.3886147914042,3.21877711996698,-0.076334537428333,"Converged",FALSE,0.99,0.01
50,-1.41731705390948,1.21968704939257,-0.204337578101483,"Converged",FALSE,0.99,0.01
51,-1.25156396947665,0.145688552706285,-0.127247374613058,"Converged",FALSE,0.99,0.01
52,-1.76899848961965,0.816474254335607,-0.0362863716314983,"Converged",FALSE,0.99,0.01
53,-1.93827551238046,2.32723791385779,-0.153256970075126,"Converged",FALSE,0.99,0.01
54,-2.07084447303649,3.70665102940414,-0.182413042571244,"Converged",FALSE,0.99,0.01
55,-2.110347425886,3.17714589503774,-0.160865798600198,"Converged",FALSE,0.99,0.01
56,-1.75516478051363,1.83371439821898,-0.152733274845828,"Converged",FALSE,0.99,0.01
57,-2.12280044709725,1.41404739574161,-0.0217987073619872,"Converged",FALSE,0.99,0.01
58,-2.59545755822394,3.80331783078701,-0.111355232869406,"Converged",FALSE,0.99,0.01
59,-2.39192631764534,1.65779492333038,0.0148445418831709,"Converged",FALSE,0.99,0.01
60,-2.37861070776651,2.8230417285612,-0.0404778385769169,"Converged",FALSE,0.99,0.01
61,-1.55609267887034,1.13173642027047,-0.118252375533768,"Converged",FALSE,0.99,0.01
62,-2.54579757067627,2.63927131997528,-0.0398333942142896,"Converged",FALSE,0.99,0.01
63,-2.01082386057574,2.35793841674942,-0.0906378645421475,"Converged",FALSE,0.99,0.01
64,-2.24286476595201,2.68591073934464,-0.0826093810980454,"Converged",FALSE,0.99,0.01
65,-2.14141200129953,2.46557052106678,-0.09956209251872,"Converged",FALSE,0.99,0.01
66,-2.15630368546517,1.96217700051613,-0.0298545605251712,"Converged",FALSE,0.99,0.01
67,-1.8649910422102,1.54917070159155,-0.115846135899558,"Converged",FALSE,0.99,0.01
68,-1.28566835418885,-0.340854786921209,-0.0642818187855037,"Converged",FALSE,0.99,0.01
69,-2.31941262053778,3.80553740718945,-0.151023692441641,"Converged",FALSE,0.99,0.01
70,-2.38441729314169,2.317839432637,-0.0444336181265789,"Converged",FALSE,0.99,0.01
71,-1.80280008965341,1.79952412086368,-0.146204324624267,"Converged",FALSE,0.99,0.01
72,-1.74205808929521,1.49012628227192,-0.138641581204886,"Converged",FALSE,0.99,0.01
73,-1.78774902805082,1.72035012613382,-0.098545169369241,"Converged",FALSE,0.99,0.01
74,-1.93700757367353,1.67122814130522,-0.0979575574771921,"Converged",FALSE,0.99,0.01
75,-1.70497540050178,1.34195013711516,-0.0988019248522526,"Converged",FALSE,0.99,0.01
76,-2.27492765422152,2.72319068687994,-0.0700216056424068,"Converged",FALSE,0.99,0.01
77,-2.15179433722014,1.70434023566129,-0.0412081781190993,"Converged",FALSE,0.99,0.01
78,-2.16512104720553,3.61154537587905,-0.111461933943982,"Converged",FALSE,0.99,0.01
79,-1.25585232016017,0.598496148683185,-0.121619868430495,"Converged",FALSE,0.99,0.01
80,-1.66477146463539,1.55769501995047,-0.0952023764259983,"Converged",FALSE,0.99,0.01
81,-2.63527430874316,2.49173720950136,0.0040292229577461,"Converged",FALSE,0.99,0.01
82,-2.13963913977568,2.36380778490155,-0.113503425491895,"Converged",FALSE,0.99,0.01
83,-1.31472293479245,0.0536696451844088,-0.0837934066288751,"Converged",FALSE,0.99,0.01
84,-2.35969688067418,2.56420948529892,-0.0374486589215463,"Converged",FALSE,0.99,0.01
85,-1.7560471923873,1.85499324871865,-0.119169800870552,"Converged",FALSE,0.99,0.01
86,-2.47930426839194,2.50516841423824,-0.0593749494662141,"Converged",FALSE,0.99,0.01
87,-1.6550136314461,1.04747876617862,-0.0917210840676478,"Converged",FALSE,0.99,0.01
88,-2.57023505753208,4.17026541527446,-0.124731542895818,"Converged",FALSE,0.99,0.01
89,-1.54193765854211,1.13649061188425,-0.113796097098948,"Converged",FALSE,0.99,0.01
90,-1.92706539972977,2.22631597621807,-0.120915900818989,"Converged",FALSE,0.99,0.01
91,-1.83954330035486,1.914067413554,-0.103995497622239,"Converged",FALSE,0.99,0.01
92,-1.77751698012852,1.43530975883437,-0.139600658677182,"Converged",FALSE,0.99,0.01
93,-1.76017011569996,0.859831759173513,-0.0463813764329481,"Converged",FALSE,0.99,0.01
94,-3.31624670744547,5.11662651232754,-0.0345089989674061,"Converged",FALSE,0.99,0.01
95,-2.13139686904977,2.58528347445136,-0.115648419982891,"Converged",FALSE,0.99,0.01
96,-1.73883025976856,1.25145039324255,-0.105174330014354,"Converged",FALSE,0.99,0.01
97,-1.81377973288496,1.35683059634964,-0.0643374020227383,"Converged",FALSE,0.99,0.01
98,-1.65736349278485,1.48563701889194,-0.123766611619946,"Converged",FALSE,0.99,0.01
99,-1.76604191969426,2.23459372629428,-0.143215140700017,"Converged",FALSE,0.99,0.01
100,-2.32550155988991,3.40990083209748,-0.128049729614226,"Converged",FALSE,0.99,0.01
101,-1.62828874484257,1.72397681453435,-0.160138516894957,"Converged",FALSE,0.99,0.01
102,-2.08455412924838,2.79674296740689,-0.154376489601884,"Converged",FALSE,0.99,0.01
103,-1.72752892477133,1.73438670461336,-0.11502738568679,"Converged",FALSE,0.99,0.01
104,-2.66075482039003,3.23733008296581,-0.0599080164777443,"Converged",FALSE,0.99,0.01
105,-2.20747468409964,3.34748747003304,-0.147894684175914,"Converged",FALSE,0.99,0.01
106,-2.0358801507886,2.93655987838954,-0.158572484433453,"Converged",FALSE,0.99,0.01
107,-1.28857483085171,1.13227612117516,-0.169698950695539,"Converged",FALSE,0.99,0.01
108,-2.2802243965158,2.66181478001264,-0.0791516534182401,"Converged",FALSE,0.99,0.01
109,-1.67612611448289,0.305379407685669,-0.0609559699679315,"Converged",FALSE,0.99,0.01
110,-1.77621970654824,1.94924916236865,-0.14191116502077,"Converged",FALSE,0.99,0.01
111,-1.53439091992768,1.25828786904601,-0.150312349532754,"Converged",FALSE,0.99,0.01
112,-1.8508953867337,2.30268203828877,-0.148467389523055,"Converged",FALSE,0.99,0.01
113,-1.80398214841153,1.88737050261798,-0.14775079728252,"Converged",FALSE,0.99,0.01
114,-2.13388322483566,2.04850769336673,-0.0330411549440297,"Converged",FALSE,0.99,0.01
115,-2.07797591760839,1.80601016758183,-0.0775127351052771,"Converged",FALSE,0.99,0.01
116,-1.67310279837667,0.193009093589534,-0.0301379357299306,"Converged",FALSE,0.99,0.01
117,-2.44102341136626,2.52087099273697,-0.0354691450725272,"Converged",FALSE,0.99,0.01
118,-2.38152700930823,2.78332106188998,-0.0577126298883852,"Converged",FALSE,0.99,0.01
119,-0.903209067573086,-0.730256708059125,-0.155469829429681,"Converged",FALSE,0.99,0.01
120,-2.71029287631375,3.85779903795475,-0.11528981338711,"Converged",FALSE,0.99,0.01
121,-1.99145414643164,2.45254213212543,-0.142444877829533,"Converged",FALSE,0.99,0.01
122,-2.39519594360858,2.26203887853188,-0.0260638899625141,"Converged",FALSE,0.99,0.01
123,-2.43050719325791,2.70375143078442,-0.0605746425316576,"Converged",FALSE,0.99,0.01
124,-1.41581337311397,0.793891807659618,-0.19319352310328,"Converged",FALSE,0.99,0.01
125,-2.42634936304976,2.07815356091146,-0.0278159298663449,"Converged",FALSE,0.99,0.01
126,-2.11784687168206,2.47280822551675,-0.0821526953130711,"Converged",FALSE,0.99,0.01
127,-1.58410926188251,0.891246988028064,-0.0857015672737506,"Converged",FALSE,0.99,0.01
128,-1.62681869662185,0.634253751545237,-0.0820864583595804,"Converged",FALSE,0.99,0.01
129,-2.10205479862203,2.98405063313067,-0.092653170048325,"Converged",FALSE,0.99,0.01
130,-2.42831981293766,2.72288348425181,-0.0512210060066899,"Converged",FALSE,0.99,0.01
131,-2.43012472605111,3.45598256030652,-0.105694433839771,"Converged",FALSE,0.99,0.01
132,-2.41407962629212,3.86732445004378,-0.111397270000169,"Converged",FALSE,0.99,0.01
133,-2.50838959636934,3.16552126312938,-0.0594686524452651,"Converged",FALSE,0.99,0.01
134,-2.74246401863747,3.4660855751625,-0.0705897121761034,"Converged",TRUE,0.99,0.01
135,-2.03413794708273,1.23857232818705,-0.0787460465716499,"Converged",FALSE,0.99,0.01
136,-2.00160635289066,2.60754494726665,-0.132790622494934,"Converged",FALSE,0.99,0.01
137,-1.53763468927667,1.69500414337509,-0.128743518574903,"Converged",FALSE,0.99,0.01
138,-1.83976629152176,1.00180884924263,-0.0331654593796155,"Converged",FALSE,0.99,0.01
139,-2.96979627883218,3.80465782349818,-0.0258611506329095,"Converged",FALSE,0.99,0.01
140,-2.52945648966141,3.09251418583943,-0.0629483966918975,"Converged",FALSE,0.99,0.01
141,-2.27298676060994,2.99667013338253,-0.0924680032263422,"Converged",FALSE,0.99,0.01
142,-1.7924946491968,0.731327790712518,-0.0687297696892911,"Converged",FALSE,0.99,0.01
143,-1.41618659289625,1.19692028262572,-0.140128197218959,"Converged",FALSE,0.99,0.01
144,-1.98030332398561,2.94279722213954,-0.15333886028726,"Converged",FALSE,0.99,0.01
145,-1.59546326711585,0.939592059345754,-0.0825152061269245,"Converged",FALSE,0.99,0.01
146,-1.63602634020782,2.25362684073195,-0.208240218856613,"Converged",FALSE,0.99,0.01
147,-2.7612176516231,3.5379502446201,-0.0568059250628142,"Converged",FALSE,0.99,0.01
148,-2.25728853773717,2.70413585324406,-0.0720134910714045,"Converged",FALSE,0.99,0.01
149,-1.67348029447978,1.25515996261083,-0.124478548973499,"Converged",FALSE,0.99,0.01
150,-1.65244126244552,1.29459822498746,-0.117220492937874,"Converged",FALSE,0.99,0.01
151,-1.58169951285637,0.96177393797343,-0.0869572095765279,"Converged",FALSE,0.99,0.01
152,-3.10047128328783,4.350455855006,-0.0607331604645912,"Converged",FALSE,0.99,0.01
153,-2.16362600419379,2.35519802966196,-0.0767364533174173,"Converged",FALSE,0.99,0.01
154,-1.7399364873284,0.785937363258821,-0.0727903505237903,"Converged",FALSE,0.99,0.01
155,-2.27754993825112,2.5866090310347,-0.0703859239666136,"Converged",FALSE,0.99,0.01
156,-2.16900408733462,2.62029664609172,-0.140092787930249,"Converged",FALSE,0.99,0.01
157,-1.55139390956973,1.84376040503257,-0.152114915401153,"Converged",FALSE,0.99,0.01
158,-2.1886127482107,1.87896917327725,-0.0668030033280661,"Converged",FALSE,0.99,0.01
159,-1.69171514842685,0.730830244557325,-0.0373201177050745,"Converged",FALSE,0.99,0.01
160,-1.85670492910603,1.7885417563547,-0.119224275472155,"Converged",FALSE,0.99,0.01
161,-1.74036180296451,0.898109802360325,-0.0909430257074982,"Converged",FALSE,0.99,0.01
162,-1.15507635467163,0.15462656681722,-0.156886755243977,"Converged",FALSE,0.99,0.01
163,-2.03439870997684,2.67165681743193,-0.154455362796719,"Converged",FALSE,0.99,0.01
164,-1.56715055123582,0.232207967534129,-0.10006746387761,"Converged",TRUE,0.99,0.01
165,-1.91813336600499,1.92209401429307,-0.0796749824512633,"Converged",FALSE,0.99,0.01
166,-2.00464890781123,2.49137182230196,-0.124817680129056,"Converged",FALSE,0.99,0.01
167,-2.70064939371757,2.97351738990558,-0.0565918284197155,"Converged",FALSE,0.99,0.01
168,-2.00890491445803,2.08502197534139,-0.104982376034981,"Converged",FALSE,0.99,0.01
169,-1.99145058509202,3.18942846930096,-0.187623409936753,"Converged",FALSE,0.99,0.01
170,-2.16572884793566,2.03532127438981,-0.0894843789339409,"Converged",FALSE,0.99,0.01
171,-2.14524541049909,2.7808566709617,-0.120035279518464,"Converged",FALSE,0.99,0.01
172,-2.25310195949638,3.19011668126442,-0.0862215588898322,"Converged",FALSE,0.99,0.01
173,-2.29570367836451,2.1195031607264,-0.0554131489822093,"Converged",FALSE,0.99,0.01
174,-1.42452602292886,0.749209026617005,-0.0776897402878432,"Converged",FALSE,0.99,0.01
175,-1.74053142469442,1.06013192120115,-0.0788140926722251,"Converged",FALSE,0.99,0.01
176,-2.27835692059089,2.14449540117155,-0.0361287212864873,"Converged",FALSE,0.99,0.01
177,-1.84076426771324,2.33390009224284,-0.141969222512454,"Converged",FALSE,0.99,0.01
178,-1.83922930011798,1.22865485337664,-0.0920401016533262,"Converged",FALSE,0.99,0.01
179,-1.65326434071502,1.7396090377551,-0.199471552516036,"Converged",FALSE,0.99,0.01
180,-1.87406716199969,2.26586334429163,-0.15002368055479,"Converged",FALSE,0.99,0.01
181,-2.5313243473121,3.23836087568198,-0.094517052766471,"Converged",FALSE,0.99,0.01
182,-1.47810945797277,-0.436284444030936,-0.083304255426334,"Converged",FALSE,0.99,0.01
183,-1.19798938520143,0.800237997431362,-0.181578275997953,"Converged",FALSE,0.99,0.01
184,-1.74697274807281,2.19678679067636,-0.129225082531912,"Converged",FALSE,0.99,0.01
185,-2.25674821234809,2.66392579219374,-0.122971189766885,"Converged",FALSE,0.99,0.01
186,-2.35857325415851,2.31890499890813,-0.0386176386579763,"Converged",FALSE,0.99,0.01
187,-2.09299237269924,2.62056916291517,-0.105553913596291,"Converged",FALSE,0.99,0.01
188,-1.38616525137143,1.01582633947655,-0.145526055653324,"Converged",FALSE,0.99,0.01
189,-1.61149869158198,0.632115861682503,-0.0617605331478731,"Converged",FALSE,0.99,0.01
190,-1.02976795270718,-0.486690789309317,-0.106605469342626,"Converged",FALSE,0.99,0.01
191,-1.91135802123543,2.37897389246401,-0.167879698558426,"Converged",FALSE,0.99,0.01
192,-2.25029526647219,1.26670183957236,-0.00332878652427095,"Converged",FALSE,0.99,0.01
193,-1.83472964828071,2.3064589883311,-0.163536276471854,"Converged",FALSE,0.99,0.01
194,-1.5965877619212,2.21064512513892,-0.160499748901298,"Converged",FALSE,0.99,0.01
195,-1.64722853144013,0.616009645912018,-0.0756297559063462,"Converged",FALSE,0.99,0.01
196,-2.20119887630193,1.64460595477801,-0.0594059527923689,"Converged",FALSE,0.99,0.01
197,-1.81110479502687,0.124120825917208,-0.0439924145514414,"Converged",FALSE,0.99,0.01
198,-2.20645487284653,2.47224732505116,-0.066261029768694,"Converged",TRUE,0.99,0.01
199,-1.36575793782557,0.421608611475507,-0.104425577272073,"Converged",FALSE,0.99,0.01
200,-1.45358802488381,1.0693633453127,-0.144169814594012,"Converged",FALSE,0.99,0.01
201,-1.27836423766529,-0.172697800640924,-0.0912456399838353,"Converged",FALSE,0.99,0.01
202,-2.90957175913888,4.37242532331175,-0.0908476363916038,"Converged",FALSE,0.99,0.01
203,-1.67612717302525,1.26314193497717,-0.107922176839478,"Converged",FALSE,0.99,0.01
204,-2.12599484783141,1.51825835027079,-0.052784657309002,"Converged",FALSE,0.99,0.01
205,-1.81035516781873,2.33123845104258,-0.131456328458608,"Converged",FALSE,0.99,0.01
206,-1.8895151224079,1.16471757809146,-0.0891590384257939,"Converged",FALSE,0.99,0.01
207,-1.31695921360443,0.428604316739378,-0.13343343857935,"Converged",FALSE,0.99,0.01
208,-1.62267438279249,0.984983979399189,-0.0732602719084664,"Converged",FALSE,0.99,0.01
209,-1.88869833046687,1.69173170092973,-0.123083942623514,"Converged",FALSE,0.99,0.01
210,-2.35801462862129,2.98123715781946,-0.0562815352615353,"Converged",FALSE,0.99,0.01
211,-1.36525600801775,0.569717680962983,-0.128977032727206,"Converged",FALSE,0.99,0.01
212,-2.03131477544468,2.37445998225707,-0.133956790423543,"Converged",FALSE,0.99,0.01
213,-1.11329585996083,-0.0608874923151256,-0.157559103418556,"Converged",FALSE,0.99,0.01
214,-2.05222801031276,2.75817133153262,-0.131266839425128,"Converged",FALSE,0.99,0.01
215,-2.68860526860434,3.57558953246838,-0.0690034469047815,"Converged",FALSE,0.99,0.01
216,-1.96351947853829,1.79595642107192,-0.0818070599425945,"Converged",FALSE,0.99,0.01
217,-1.66484996239998,1.28984594250035,-0.110814166292174,"Converged",FALSE,0.99,0.01
218,-2.46546733126949,2.83033901416049,-0.0591110407706844,"Converged",FALSE,0.99,0.01
219,-2.42697168596192,3.64170592560856,-0.102839432118243,"Converged",FALSE,0.99,0.01
220,-1.78891133422004,2.28750417442413,-0.125140577802136,"Converged",FALSE,0.99,0.01
221,-2.73918347607095,3.57250996120959,-0.0361244247348919,"Converged",FALSE,0.99,0.01
222,-2.10585555676974,2.44325587505308,-0.0920625790880069,"Converged",FALSE,0.99,0.01
223,-1.95102197120772,2.21380192766703,-0.144778509935824,"Converged",FALSE,0.99,0.01
224,-1.56121789934561,1.27761283020592,-0.150391519120076,"Converged",FALSE,0.99,0.01
225,-2.26332437446893,3.20796822865947,-0.108093766983283,"Converged",FALSE,0.99,0.01
226,-1.87249121247611,3.00825392153871,-0.184397530215909,"Converged",FALSE,0.99,0.01
227,-1.70636724600288,1.29750329363693,-0.131037684303032,"Converged",FALSE,0.99,0.01
228,-2.61057055702169,3.19348365210225,-0.0601373879520226,"Converged",FALSE,0.99,0.01
229,-1.75142704470298,1.98115027803831,-0.145121846612729,"Converged",FALSE,0.99,0.01
230,-2.46551170230494,2.17237017202953,-0.0412261695369185,"Converged",FALSE,0.99,0.01
231,-2.31285534415398,2.88130956736185,-0.0889235724299346,"Converged",FALSE,0.99,0.01
232,-2.05378864143316,2.17304473241189,-0.121075730176506,"Converged",FALSE,0.99,0.01
233,-1.40265775972087,1.87539270198213,-0.199251423077463,"Converged",FALSE,0.99,0.01
234,-1.85949382254809,2.97480873791688,-0.215692825475402,"Converged",FALSE,0.99,0.01
235,-1.13383884389752,-0.376436958609652,-0.123200750989388,"Converged",FALSE,0.99,0.01
236,-2.25267969615514,2.60295452294188,-0.0666460030607767,"Converged",FALSE,0.99,0.01
237,-1.6389855038393,2.48640408427771,-0.169587572237696,"Converged",FALSE,0.99,0.01
238,-1.41150414852471,0.681824880877335,-0.124960070749776,"Converged",FALSE,0.99,0.01
239,-1.98122324529788,1.96697390882662,-0.0891459559035627,"Converged",FALSE,0.99,0.01
240,-1.51202865305513,1.01078904667093,-0.126151682120192,"Converged",FALSE,0.99,0.01
241,-2.36833596705522,2.80400815994055,-0.0833565395175522,"Converged",FALSE,0.99,0.01
242,-1.69902804610062,1.7278578700567,-0.0917461723889012,"Converged",FALSE,0.99,0.01
243,-2.62899898452391,4.34592246233488,-0.101954294006382,"Converged",TRUE,0.99,0.01
244,-1.94349518085088,1.71003539095532,-0.111242378097955,"Converged",FALSE,0.99,0.01
245,-2.49945433165347,2.61558994019393,-0.0271779670412792,"Converged",FALSE,0.99,0.01
246,-2.75137799221832,4.49047074258986,-0.0855175706917963,"Converged",FALSE,0.99,0.01
247,-2.21395804668949,3.16196639540821,-0.120812670143266,"Converged",FALSE,0.99,0.01
248,-1.73709862890915,0.793724472072369,-0.0536895566167561,"Converged",FALSE,0.99,0.01
249,-1.7703962261863,2.18282329978605,-0.149286421210566,"Converged",FALSE,0.99,0.01
250,-1.8210300440605,1.5213732443879,-0.0757096072441296,"Converged",TRUE,0.99,0.01
251,-2.10085737254743,2.9688781485669,-0.128093365453284,"Converged",FALSE,0.99,0.01
252,-2.60069736968773,3.89578056602859,-0.149533108018025,"Converged",FALSE,0.99,0.01
253,-1.86740698662602,2.11173099993045,-0.163142569272536,"Converged",FALSE,0.99,0.01
254,-1.96302381798711,2.24218566534219,-0.114536711073212,"Converged",FALSE,0.99,0.01
255,-1.75627563740047,1.49908432581553,-0.10504573617583,"Converged",FALSE,0.99,0.01
256,-2.12732140613405,2.92956632530964,-0.136916455721593,"Converged",FALSE,0.99,0.01
257,-1.98732430217157,2.44870187026686,-0.118126602301132,"Converged",FALSE,0.99,0.01
258,-2.03394720926192,2.39889251853876,-0.121370435879597,"Converged",FALSE,0.99,0.01
259,-1.71970413342261,1.3780516710223,-0.139086369258661,"Converged",FALSE,0.99,0.01
260,-2.11431325020097,2.64113669353708,-0.126167360519722,"Converged",FALSE,0.99,0.01
261,-1.0803310775611,0.185650158444728,-0.152048903773389,"Converged",FALSE,0.99,0.01
262,-1.7715501116175,1.7759528538214,-0.129323382949627,"Converged",FALSE,0.99,0.01
263,-2.00948551497826,2.01680303678478,-0.0745467769236671,"Converged",FALSE,0.99,0.01
264,-2.07803318580425,1.63300988595821,-0.0473011616550023,"Converged",FALSE,0.99,0.01
265,-2.49858765546211,2.98420646190004,-0.0692843974551384,"Converged",FALSE,0.99,0.01
266,-1.57380635977988,1.60125179558684,-0.161084631860891,"Converged",FALSE,0.99,0.01
267,-2.39709026271299,3.45519477153319,-0.114922096560532,"Converged",FALSE,0.99,0.01
268,-1.6248371901699,1.56235709063965,-0.127649433345807,"Converged",FALSE,0.99,0.01
269,-2.82809911115424,3.63031594841781,-0.0494699119384586,"Converged",FALSE,0.99,0.01
270,-1.5117795277347,1.41043891301797,-0.141139121774673,"Converged",FALSE,0.99,0.01
271,-1.8584412561183,2.04350575203551,-0.134579418803459,"Converged",FALSE,0.99,0.01
272,-1.39489723699003,0.76206429720513,-0.123412108116779,"Converged",FALSE,0.99,0.01
273,-1.34032546881251,1.03495621016384,-0.201820235860858,"Converged",FALSE,0.99,0.01
274,-2.64823586212617,3.54952133542089,-0.0643925328824989,"Converged",FALSE,0.99,0.01
275,-2.19541196378226,2.65802236702929,-0.105549318370397,"Converged",FALSE,0.99,0.01
276,-2.19165775798118,2.96378709310905,-0.164444558602065,"Converged",FALSE,0.99,0.01
277,-1.28516680546124,0.913540925462284,-0.160864593454565,"Converged",FALSE,0.99,0.01
278,-1.90264475306955,1.97076020056287,-0.0963045185745111,"Converged",FALSE,0.99,0.01
279,-1.83518879111533,1.86159473013968,-0.109619038867445,"Converged",FALSE,0.99,0.01
280,-2.19158940751739,2.09788066881416,-0.0918687477145981,"Converged",FALSE,0.99,0.01
281,-1.93768492875086,2.43128008224433,-0.108496070373519,"Converged",FALSE,0.99,0.01
282,-1.60119236214229,1.71053786505646,-0.119965955903271,"Converged",FALSE,0.99,0.01
283,-2.0158658836824,2.38652442422662,-0.096826774164977,"Converged",FALSE,0.99,0.01
284,-1.4655808404909,1.42929093226625,-0.16512305730496,"Converged",FALSE,0.99,0.01
285,-0.785462225630286,0.40490931408161,-0.215080655651217,"Converged",FALSE,0.99,0.01
286,-1.44845546588974,0.861446425029099,-0.105902859466557,"Converged",FALSE,0.99,0.01
287,-1.86576848911227,1.33097509380873,-0.0734589630945853,"Converged",FALSE,0.99,0.01
288,-1.70467534743558,1.25079033365962,-0.0983269750506976,"Converged",FALSE,0.99,0.01
289,-1.51238012031736,0.705671645225196,-0.108581654420927,"Converged",FALSE,0.99,0.01
290,-1.57604380146371,2.01615932524684,-0.201631242350076,"Converged",FALSE,0.99,0.01
291,-2.26658051741267,3.44803347888056,-0.12391612397648,"Converged",FALSE,0.99,0.01
292,-1.68734286819337,1.25322549281293,-0.0723372989579039,"Converged",FALSE,0.99,0.01
293,-1.89527534436155,1.52579067079932,-0.0951284653944493,"Converged",FALSE,0.99,0.01
294,-1.48043873578794,0.852431552959226,-0.15728982757717,"Converged",FALSE,0.99,0.01
295,-2.09063403439966,2.70264070567731,-0.139323308840972,"Converged",FALSE,0.99,0.01
296,-2.60919592860695,3.22560947571991,-0.0758928317832323,"Converged",FALSE,0.99,0.01
297,-2.44168504648056,3.16434632430469,-0.111774202571843,"Converged",FALSE,0.99,0.01
298,-2.3701589954215,2.79218117873362,-0.057771554602277,"Converged",FALSE,0.99,0.01
299,-2.99306684309867,4.38922158256537,-0.0565225897459086,"Converged",FALSE,0.99,0.01
