"sim","bcc_beta0","bcc_beta1","bcc_beta2","bcc_conv_msg","bcc_data_resampled","tpr","fpr"
264,-1.71887204347403,1.32876488527338,-0.0921596665710603,"Converged",FALSE,0.99,0.01
265,-2.12379552647098,1.75492619887678,-0.0848974176375347,"Converged",FALSE,0.99,0.01
266,-1.74388281679594,1.84609387435159,-0.106165615407611,"Converged",FALSE,0.99,0.01
267,-1.65334673974387,1.69883802837746,-0.142215519067876,"Converged",FALSE,0.99,0.01
268,-1.82788448825303,1.02752079630441,-0.0625140832652783,"Converged",FALSE,0.99,0.01
269,-2.27534316691426,1.28844745248153,0.00471839115747134,"Converged",FALSE,0.99,0.01
270,-2.36195214015107,2.15795075375726,-0.02923216343803,"Converged",FALSE,0.99,0.01
271,-1.67472720198778,1.48595694451341,-0.134172411912585,"Converged",FALSE,0.99,0.01
272,-1.48376648957304,1.37114095197964,-0.177287843037215,"Converged",FALSE,0.99,0.01
273,-1.70020964639959,1.46718471928711,-0.0825016114914527,"Converged",FALSE,0.99,0.01
274,-2.00480908974072,2.39271265249075,-0.13709078856459,"Converged",FALSE,0.99,0.01
275,-1.85680492233568,2.12584303601476,-0.114968337807473,"Converged",FALSE,0.99,0.01
276,-1.47708771152006,1.78199022348225,-0.188661304161787,"Converged",FALSE,0.99,0.01
277,-1.76765085469067,1.05760001167201,-0.0674611581960311,"Converged",FALSE,0.99,0.01
278,-2.51026460307709,2.99157977781008,-0.0651972952507957,"Converged",FALSE,0.99,0.01
279,-1.91627207430957,2.77232594226712,-0.135841674326179,"Converged",FALSE,0.99,0.01
280,-1.74011874067225,1.24305080256389,-0.10375295234264,"Converged",FALSE,0.99,0.01
281,-2.18735084229147,2.64133596933989,-0.101894520359826,"Converged",FALSE,0.99,0.01
282,-2.17641213860984,3.5847669261481,-0.142597479263656,"Converged",FALSE,0.99,0.01
283,-1.99451960921107,3.31845859865289,-0.187886867914546,"Converged",FALSE,0.99,0.01
284,-1.69009474675624,1.64588825656468,-0.101590199116458,"Converged",FALSE,0.99,0.01
285,-1.74026994482903,1.09752779983211,-0.0740252659407202,"Converged",FALSE,0.99,0.01
286,-1.93677444986339,1.98887740140765,-0.0900249857532676,"Converged",FALSE,0.99,0.01
287,-1.44155377177049,0.18291981744868,-0.0827239432183066,"Converged",TRUE,0.99,0.01
288,-2.12736257274345,1.95915939043732,-0.081082678031899,"Converged",FALSE,0.99,0.01
289,-1.7936430242103,1.78248135679531,-0.122011354678061,"Converged",FALSE,0.99,0.01
290,-1.61719306961583,0.549158980134631,-0.0746958464256839,"Converged",FALSE,0.99,0.01
291,-2.15841097641289,3.32868833897173,-0.157432050741096,"Converged",FALSE,0.99,0.01
292,-1.4969981899913,1.19475209155581,-0.153604241324407,"Converged",FALSE,0.99,0.01
293,-1.81339433540825,2.45870704713131,-0.156996716977546,"Converged",FALSE,0.99,0.01
294,-2.01852022578024,2.70779255948899,-0.157698849053559,"Converged",FALSE,0.99,0.01
295,-1.61744039471917,2.14448017460298,-0.166157872255114,"Converged",FALSE,0.99,0.01
296,-1.34020075735719,0.361746193438597,-0.122075669144045,"Converged",FALSE,0.99,0.01
297,-1.70402694104632,0.170399795521417,-0.0361556204126385,"Converged",FALSE,0.99,0.01
298,-2.15262611381813,2.41770592452003,-0.0813532037883968,"Converged",FALSE,0.99,0.01
299,-2.31308431738921,2.90714662335445,-0.0636956511873693,"Converged",FALSE,0.99,0.01
