"sim","resid_beta0","resid_beta1","resid_beta2","resid_conv_msg","resid_data_resampled","audit_recovery"
952,-1.27006630609393,0.146735349723268,-0.106160611597584,"Converged",FALSE,0.25
953,-1.0024943335159,-0.416807313478268,-0.12465309816595,"Converged",FALSE,0.25
954,-1.53070196398176,1.31273045075479,-0.177050154045791,"Converged",FALSE,0.25
955,-1.44347878865043,0.328427661653839,-0.111043221337039,"Converged",FALSE,0.25
956,-2.01285602884749,1.17114680516315,-0.0358370400329014,"Converged",FALSE,0.25
957,-0.983636890026585,-0.156329996119392,-0.201426017346377,"Converged",FALSE,0.25
958,-1.04514004255907,0.254630437713483,-0.195347268779939,"Converged",FALSE,0.25
959,-1.57398538153859,0.811194898142109,-0.100366714563738,"Converged",FALSE,0.25
960,-1.31906602488118,1.01887316420901,-0.116089897544935,"Converged",FALSE,0.25
961,-2.12941345115851,1.44848234586504,-0.0371011282000195,"Converged",FALSE,0.25
962,-1.57952437346881,0.68620670060606,-0.100706542424433,"Converged",FALSE,0.25
963,-2.17657602173014,1.69058064508131,-0.0449796192246294,"Converged",FALSE,0.25
964,-1.63478418370076,0.692784387962277,-0.0895039067008643,"Converged",FALSE,0.25
965,-1.6315198959082,1.24024640739219,-0.0850632283051535,"Converged",FALSE,0.25
966,-1.66381508202381,0.525098097740173,-0.0667408017740965,"Converged",FALSE,0.25
967,-1.59949117061105,1.36045395286509,-0.125698369184205,"Converged",FALSE,0.25
968,-1.66293621286426,1.24951101930643,-0.0933882484609749,"Converged",FALSE,0.25
969,-1.71137632775782,1.80089003026948,-0.125655290782146,"Converged",TRUE,0.25
970,-1.36851271117769,0.526553937654917,-0.123375790696564,"Converged",FALSE,0.25
971,-1.63317016603396,0.796288683188065,-0.117546304725861,"Converged",FALSE,0.25
972,-1.78393033767133,1.10747572943497,-0.0989709182508976,"Converged",FALSE,0.25
973,-1.31237644688095,0.99325845080422,-0.180721519398543,"Converged",FALSE,0.25
974,-2.64901680832965,3.68656148397973,-0.0885681162907162,"Converged",FALSE,0.25
975,-1.70744889813759,1.57964573005691,-0.163397750690205,"Converged",FALSE,0.25
976,-1.76821500632196,1.4330134502122,-0.108701855351602,"Converged",FALSE,0.25
977,-1.66108533118667,0.962686703692986,-0.110046869498615,"Converged",FALSE,0.25
978,-1.62561951316117,0.340805226290619,-0.0812188174650307,"Converged",FALSE,0.25
