"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.51992768642788,0.21576965411948,0.115644251612939,"Converged",FALSE,24,27,23,26,"MLE",0.8,0.2
1,0.25,-1.90980522654365,1.52701211440535,0.117025705814996,"Converged",FALSE,40,8,42,10,"MLE",0.8,0.2
1,0.5,-1.56297932622399,0.378535215622436,0.116072592461388,"Converged",FALSE,39,12,37,12,"MLE",0.8,0.2
1,0.75,-1.85406423841898,1.32205402183889,0.116873301063532,"Converged",FALSE,44,19,18,19,"MLE",0.8,0.2
1,0.9,-1.59207260428302,0.457342597169943,0.116013579732847,"Converged",FALSE,34,25,17,24,"MLE",0.8,0.2
2,0.1,-2.55547933239558,2.97401667473472,0.161958956848522,"Converged",FALSE,32,18,22,28,"MLE",0.8,0.2
2,0.25,-2.14269876402732,1.64874916972021,0.159081409988849,"Converged",FALSE,18,33,18,31,"MLE",0.8,0.2
2,0.5,-2.90755297300364,3.81306652606834,0.164641036868164,"Converged",FALSE,41,12,31,16,"MLE",0.8,0.2
2,0.75,-2.25997578439164,2.00975873629134,0.160546279043695,"Converged",FALSE,34,19,26,21,"MLE",0.8,0.2
2,0.9,-2.13737953094106,1.61655551076702,0.158262431561542,"Converged",FALSE,49,24,6,21,"CC",0.8,0.2
3,0.1,-1.89055663676848,1.0912843972726,0.132521716985716,"Converged",FALSE,22,24,20,34,"MLE",0.8,0.2
3,0.25,-1.53074084283097,-0.0046239435991714,0.131263998421015,"Converged",FALSE,18,32,18,32,"MLE",0.8,0.2
3,0.5,-2.82945962288743,4.01096485584575,0.134769689517818,"Converged",FALSE,41,12,35,12,"MLE",0.8,0.2
3,0.75,-1.82549222193331,0.999022248015558,0.130697115628962,"Converged",FALSE,27,37,7,29,"CC",0.8,0.2
3,0.9,-2.92213020531309,4.18415722611696,0.140820111106717,"Converged",FALSE,2,73,3,22,"CC",0.8,0.2
4,0.1,-2.03704191771149,2.01927819584944,0.0739745554981095,"Converged",FALSE,22,24,23,31,"MLE",0.8,0.2
4,0.25,-2.24166663725505,2.58773385143178,0.0717988166750283,"Converged",FALSE,18,28,17,37,"MLE",0.8,0.2
4,0.5,-2.2251734451561,2.62383717893411,0.0729190815891105,"Converged",FALSE,37,12,18,33,"MLE",0.8,0.2
4,0.75,-1.65602134049516,0.780377893041659,0.0711910633068316,"Converged",FALSE,6,31,6,57,"MLE",0.8,0.2
4,0.9,-2.30052445845721,2.69378343455063,0.0738011461429597,"Converged",FALSE,0,32,27,41,"CC",0.8,0.2
5,0.1,NA,NA,NA,"B-spline error",FALSE,58,0,41,1,"CC",0.8,0.2
5,0.25,-1.92367002225646,2.30922923619175,0.0871746307507132,"Converged",FALSE,19,26,20,35,"MLE",0.8,0.2
5,0.5,-2.77539506702289,4.78907777626754,0.0898220079300333,"Converged",FALSE,43,12,20,25,"MLE",0.8,0.2
5,0.75,-1.63006999006129,1.1456459586391,0.0871382732623445,"Converged",FALSE,28,18,35,19,"MLE",0.8,0.2
5,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.8,0.2
6,0.1,-2.26067758781943,2.19522747325462,0.125558632419308,"Converged",FALSE,23,27,20,30,"MLE",0.8,0.2
6,0.25,-1.85335271383169,0.919315980951525,0.124680951827733,"Converged",FALSE,39,9,46,6,"MLE",0.8,0.2
6,0.5,-1.90920587838128,1.07114042033296,0.124921431828046,"Converged",FALSE,38,12,38,12,"MLE",0.8,0.2
6,0.75,-1.84325441550852,0.846632214780834,0.124546165427492,"Converged",FALSE,30,17,37,16,"MLE",0.8,0.2
6,0.9,-2.54378017458241,2.94536699090287,0.128972174727533,"Converged",FALSE,38,34,5,23,"CC",0.8,0.2
7,0.1,-2.10791008766766,2.4907184721113,0.0710376577275704,"Converged",FALSE,42,6,47,5,"MLE",0.8,0.2
7,0.25,-1.7519717962171,1.3531558450189,0.0691221470309391,"Converged",FALSE,20,21,20,39,"MLE",0.8,0.2
7,0.5,-2.05274892498475,2.32305750891678,0.0716150263272454,"Converged",FALSE,40,12,36,12,"MLE",0.8,0.2
7,0.75,-1.65962229348915,1.06707009775267,0.0695647102074276,"Converged",FALSE,28,19,35,18,"MLE",0.8,0.2
7,0.9,-1.39889749120218,0.223825413832051,0.069363222510347,"Converged",FALSE,37,21,20,22,"MLE",0.8,0.2
8,0.1,-2.33603916417221,2.00520382922798,0.14959487026773,"Converged",FALSE,36,7,53,4,"MLE",0.8,0.2
8,0.25,-2.51687568340448,2.57355753268828,0.150349461822935,"Converged",FALSE,17,32,16,35,"MLE",0.8,0.2
8,0.5,-2.41058433534285,2.15406900018597,0.148290169700107,"Converged",FALSE,41,12,21,26,"MLE",0.8,0.2
8,0.75,-1.64342251847464,-0.221912617371251,0.147075590171791,"Converged",FALSE,6,19,52,23,"CC",0.8,0.2
8,0.9,-2.03480300346935,1.11487915228963,0.147014057091266,"Converged",FALSE,37,22,19,22,"MLE",0.8,0.2
9,0.1,-1.6020905907182,0.64491560726289,0.11285260355086,"Converged",FALSE,44,3,44,9,"MLE",0.8,0.2
9,0.25,-2.31438723770491,2.90689025706951,0.111459234288419,"Converged",FALSE,47,4,32,17,"MLE",0.8,0.2
9,0.5,NA,NA,NA,"B-spline error",FALSE,48,12,28,12,"MLE",0.8,0.2
9,0.75,-2.4953250310634,3.44429977395809,0.113337411879732,"Converged",FALSE,35,20,12,33,"MLE",0.8,0.2
9,0.9,-2.54289040799434,3.38510476441089,0.112257916048171,"Converged",FALSE,44,31,3,22,"CC",0.8,0.2
10,0.1,-3.01160870850045,5.29161694239484,0.0765802890402205,"Converged",FALSE,42,6,32,20,"MLE",0.8,0.2
10,0.25,-2.2217375089881,2.63048242304273,0.0765005707175836,"Converged",FALSE,25,15,20,40,"MLE",0.8,0.2
10,0.5,-2.50827879472107,3.58048159813284,0.0769196370052338,"Converged",FALSE,42,12,25,21,"MLE",0.8,0.2
10,0.75,-1.45255152508566,0.368433264230132,0.0736582915575131,"Converged",FALSE,39,18,25,18,"MLE",0.8,0.2
