"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-2.18097416154647,2.24413518036248,0.135961891978053,"Converged",FALSE,23,42,23,12,"CC",0.95,0.05
1,0.25,-2.77769122790703,4.0544249024263,0.143954822843808,"Converged",FALSE,30,8,17,45,"MLE",0.95,0.05
1,0.5,-2.21723361724522,2.36082206066555,0.135356373741246,"Converged",FALSE,45,12,13,30,"MLE",0.95,0.05
1,0.75,-2.00369220258267,1.76114901971178,0.133216479537211,"Converged",FALSE,37,23,18,22,"MLE",0.95,0.05
1,0.9,-2.6160299707834,3.41149657920745,0.14423394048408,"Converged",FALSE,27,25,24,24,"MLE",0.95,0.05
2,0.1,-1.91062748708895,1.72924060673787,0.101133013653383,"Converged",FALSE,24,24,20,32,"MLE",0.95,0.05
2,0.25,-1.91536576840935,1.67450108658885,0.0997179714649657,"Converged",FALSE,17,27,16,40,"MLE",0.95,0.05
2,0.5,-1.89632232750877,1.74462715134999,0.0997038844415738,"Converged",FALSE,42,12,32,14,"MLE",0.95,0.05
2,0.75,-2.38159311530802,3.03455070630007,0.10532726150405,"Converged",FALSE,36,22,22,20,"MLE",0.95,0.05
2,0.9,-1.9941944657727,1.91982263028713,0.10090994785924,"Converged",FALSE,32,22,25,21,"MLE",0.95,0.05
3,0.1,-2.49378685053457,3.21594258928418,0.145280885652291,"Converged",FALSE,24,20,24,32,"MLE",0.95,0.05
3,0.25,-2.40452324043124,2.92300548356934,0.146792256598486,"Converged",FALSE,30,13,21,36,"MLE",0.95,0.05
3,0.5,-2.46522110683155,3.24362037778317,0.140742803570362,"Converged",FALSE,48,12,26,14,"MLE",0.95,0.05
3,0.75,-2.34173701625193,2.67996091598087,0.147193235152593,"Converged",FALSE,42,22,16,20,"MLE",0.95,0.05
3,0.9,-2.2448499472728,2.39605397176231,0.143584585777592,"Converged",FALSE,27,23,29,21,"MLE",0.95,0.05
4,0.1,-2.17954304343933,2.58239372523924,0.0846103468784946,"Converged",FALSE,21,22,22,35,"MLE",0.95,0.05
4,0.25,-1.96063891945117,1.95475644370219,0.088129221178478,"Converged",FALSE,25,21,19,35,"MLE",0.95,0.05
4,0.5,-1.90675537680157,1.82680411911718,0.086856466230937,"Converged",FALSE,42,12,17,29,"MLE",0.95,0.05
4,0.75,-1.87474505351199,1.63858345331345,0.0874542257324177,"Converged",FALSE,37,19,23,21,"MLE",0.95,0.05
4,0.9,-1.82387501574944,1.5548281288262,0.0877691620803281,"Converged",FALSE,28,25,23,24,"MLE",0.95,0.05
5,0.1,-2.2285133995851,2.16099088997756,0.156150546506282,"Converged",FALSE,46,3,39,12,"MLE",0.95,0.05
5,0.25,-2.40774419472547,2.49671921984878,0.159953660127089,"Converged",FALSE,20,21,19,40,"MLE",0.95,0.05
5,0.5,-2.44863752083523,2.62926867679077,0.159985643699233,"Converged",FALSE,43,12,13,32,"MLE",0.95,0.05
5,0.75,-2.66582087746995,3.44849526138079,0.161092559020591,"Converged",FALSE,43,21,11,25,"MLE",0.95,0.05
5,0.9,-2.65672006388207,3.17678062326497,0.157643399655433,"Converged",FALSE,31,21,27,21,"CC",0.95,0.05
6,0.1,-1.93962910873985,2.29786739367442,0.0769844829536537,"Converged",FALSE,51,4,41,4,"MLE",0.95,0.05
6,0.25,-2.03972775215569,2.60238480605475,0.077766958350799,"Converged",FALSE,41,8,34,17,"MLE",0.95,0.05
6,0.5,-2.17223335393891,2.87796717524556,0.0779680469073893,"Converged",FALSE,51,12,15,22,"MLE",0.95,0.05
6,0.75,-2.13182395703116,2.82033617889442,0.0749678952128471,"Converged",FALSE,41,22,15,22,"MLE",0.95,0.05
6,0.9,-2.15012341051064,2.85147634773251,0.0767741008564785,"Converged",FALSE,28,23,29,20,"MLE",0.95,0.05
7,0.1,-1.96090928149269,2.45673867868194,0.0773273171508229,"Converged",FALSE,53,4,41,2,"MLE",0.95,0.05
7,0.25,-1.84880504344485,2.15173940211946,0.0788463274105865,"Converged",FALSE,42,6,29,23,"MLE",0.95,0.05
7,0.5,-1.98199843696424,2.35950087018109,0.0788586797917493,"Converged",FALSE,43,12,13,32,"MLE",0.95,0.05
7,0.75,-1.89666268540372,2.1629865683248,0.0786807228614454,"Converged",FALSE,43,19,18,20,"MLE",0.95,0.05
7,0.9,-2.30448058925147,3.32526150443778,0.0822162461974258,"Converged",FALSE,6,68,1,25,"CC",0.95,0.05
8,0.1,-1.83203267869769,1.6880880227155,0.0954746455539086,"Converged",FALSE,47,1,32,20,"MLE",0.95,0.05
8,0.25,-1.88832225720497,1.89986497113383,0.0957108006419598,"Converged",FALSE,42,6,26,26,"MLE",0.95,0.05
8,0.5,-1.87987262329597,1.88165711425104,0.0958876254192198,"Converged",FALSE,43,12,28,17,"MLE",0.95,0.05
8,0.75,-1.79133339223056,1.57837447232891,0.0956668972115378,"Converged",FALSE,25,24,24,27,"MLE",0.95,0.05
8,0.9,-1.80066535778148,1.62795440455723,0.0959072144592845,"Converged",FALSE,0,74,2,24,"CC",0.95,0.05
9,0.1,-1.88601179813228,1.37301727967062,0.121177801647365,"Converged",FALSE,21,26,23,30,"MLE",0.95,0.05
9,0.25,-2.42248298256881,3.22767629985591,0.123303301146141,"Converged",FALSE,16,26,17,41,"MLE",0.95,0.05
9,0.5,-2.12775663215183,2.16802942440105,0.122164514046402,"Converged",FALSE,41,12,25,22,"MLE",0.95,0.05
9,0.75,-2.1025812712184,2.03977393307576,0.122201523962843,"Converged",FALSE,38,18,23,21,"MLE",0.95,0.05
9,0.9,-2.05123613466231,1.89740272433172,0.122232084384311,"Converged",FALSE,12,44,15,29,"MLE",0.95,0.05
10,0.1,-2.14035390618668,2.57558491200452,0.0995797238549715,"Converged",FALSE,44,5,41,10,"MLE",0.95,0.05
10,0.25,-2.17654276347192,2.70934383675642,0.102158142984718,"Converged",FALSE,19,28,17,36,"MLE",0.95,0.05
10,0.5,-2.03446160721014,2.35977438839665,0.0996888016703491,"Converged",FALSE,38,12,13,37,"MLE",0.95,0.05
10,0.75,-2.20675601579502,2.79490713752124,0.100593359370502,"Converged",FALSE,40,21,21,18,"MLE",0.95,0.05
10,0.9,-2.26941911945296,2.91753313576069,0.0994598313150007,"Converged",FALSE,52,23,4,21,"CC",0.95,0.05
11,0.1,-2.09209959659906,2.21164771472482,0.114882374962379,"Converged",FALSE,47,3,37,13,"MLE",0.95,0.05
11,0.25,-1.8636431835079,1.44925439318137,0.11423349500124,"Converged",FALSE,20,24,20,36,"MLE",0.95,0.05
11,0.5,-1.90259544960145,1.60944472877248,0.114738781771427,"Converged",FALSE,36,14,13,37,"MLE",0.95,0.05
11,0.75,-1.96636422517848,1.74732730587917,0.113726415305138,"Converged",FALSE,35,20,27,18,"MLE",0.95,0.05
11,0.9,-1.94559786303907,1.69937385145416,0.113525949929285,"Converged",FALSE,55,19,3,23,"CC",0.95,0.05
12,0.1,-1.63871444164186,0.745355672824809,0.130755873205124,"Converged",FALSE,29,16,21,34,"MLE",0.95,0.05
12,0.25,-1.86505541176987,1.39147879040915,0.132032828814191,"Converged",FALSE,19,23,17,41,"MLE",0.95,0.05
12,0.5,-2.41156031725782,3.16326231643127,0.131462355803257,"Converged",FALSE,39,12,37,12,"MLE",0.95,0.05
12,0.75,-1.65184191288399,0.73302073684666,0.130868167376192,"Converged",FALSE,27,21,33,19,"MLE",0.95,0.05
12,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
13,0.1,-1.72871696713153,0.622496933435009,0.112990346426169,"Converged",FALSE,23,25,22,30,"MLE",0.95,0.05
13,0.25,-1.83075396322729,0.921476683172941,0.11280180135695,"Converged",FALSE,20,31,20,29,"MLE",0.95,0.05
13,0.5,-1.57653908955155,0.134003056986064,0.112577229311891,"Converged",FALSE,34,12,42,12,"MLE",0.95,0.05
13,0.75,-1.99021388335084,1.41405482359948,0.111957300600577,"Converged",FALSE,40,20,20,20,"MLE",0.95,0.05
13,0.9,NA,NA,NA,"Singular information",FALSE,NA,NA,NA,NA,NA,0.95,0.05
14,0.1,-1.91066804346391,1.93775094580151,0.0923205257856961,"Converged",FALSE,28,16,22,34,"MLE",0.95,0.05
14,0.25,-1.77036511200177,1.56201228615683,0.0911052645208828,"Converged",FALSE,47,4,31,18,"MLE",0.95,0.05
14,0.5,-1.61483549077576,0.977845153535885,0.0906921801933974,"Converged",FALSE,41,12,34,13,"MLE",0.95,0.05
14,0.75,-1.73620904679821,1.37681414695983,0.0905039965665197,"Converged",FALSE,38,20,22,20,"MLE",0.95,0.05
14,0.9,-1.79308237359696,1.58397601640466,0.0905462943088169,"Converged",FALSE,51,24,6,19,"CC",0.95,0.05
15,0.1,-1.77117743753125,1.00847701746064,0.11251001264019,"Converged",FALSE,52,2,42,4,"CC",0.95,0.05
15,0.25,-2.00323111929614,1.81141984476776,0.112545003303018,"Converged",FALSE,31,16,20,33,"MLE",0.95,0.05
15,0.5,-1.79142782346805,1.09349017993026,0.111423416805372,"Converged",FALSE,40,12,36,12,"MLE",0.95,0.05
15,0.75,-1.82018418548229,1.12449855881042,0.112410957809209,"Converged",FALSE,30,21,30,19,"MLE",0.95,0.05
15,0.9,-2.00399137670088,1.61777670483008,0.112274296391804,"Converged",FALSE,54,21,5,20,"CC",0.95,0.05
16,0.1,-1.61471336540401,1.8424645065915,0.0637498480993326,"Converged",FALSE,46,6,40,8,"MLE",0.95,0.05
16,0.25,-1.9971211073234,3.02537274570259,0.0661555854229803,"Converged",FALSE,37,10,20,33,"MLE",0.95,0.05
16,0.5,-1.50960161528355,1.50148479536826,0.0634899527582247,"Converged",FALSE,46,12,30,12,"MLE",0.95,0.05
16,0.75,NA,NA,NA,"MAX_ITER reached",FALSE,40,21,19,20,"MLE",0.95,0.05
16,0.9,-1.85994561951384,2.35207935267906,0.0636860902650038,"Converged",FALSE,38,25,14,23,"MLE",0.95,0.05
17,0.1,-1.89231452157254,1.09643071275974,0.11995589402303,"Converged",FALSE,21,30,20,29,"MLE",0.95,0.05
17,0.25,-1.93757071288561,1.26950608143641,0.121767261688873,"Converged",FALSE,20,33,16,31,"MLE",0.95,0.05
17,0.5,-2.15379299949437,2.05587908389155,0.122584109756686,"Converged",FALSE,46,12,30,12,"MLE",0.95,0.05
17,0.75,-1.98360306845021,1.4852109828125,0.120733967899948,"Converged",FALSE,43,22,17,18,"MLE",0.95,0.05
17,0.9,-2.22128464003264,2.14984845078022,0.123887112757494,"Converged",FALSE,30,22,25,23,"MLE",0.95,0.05
18,0.1,-1.93813276689292,1.8475446755719,0.108172905355751,"Converged",FALSE,24,26,22,28,"MLE",0.95,0.05
18,0.25,-2.15013438237268,2.5086083940051,0.108647485890299,"Converged",FALSE,23,18,14,45,"MLE",0.95,0.05
18,0.5,-2.11112257839703,2.47412022922876,0.106579669834632,"Converged",FALSE,46,12,25,17,"MLE",0.95,0.05
18,0.75,-2.08463867228522,2.32309667399078,0.106463192766875,"Converged",FALSE,33,23,22,22,"MLE",0.95,0.05
18,0.9,NA,NA,NA,"Tie for minimum",FALSE,NA,NA,NA,NA,NA,0.95,0.05
19,0.1,-1.38555929303912,0.506010407149479,0.0590381458939778,"Converged",FALSE,44,6,37,13,"MLE",0.95,0.05
19,0.25,-1.91942391116748,2.25420370311269,0.0632677661507344,"Converged",FALSE,18,24,18,40,"MLE",0.95,0.05
19,0.5,-1.4432696750813,0.728325260417199,0.0587736624294762,"Converged",FALSE,44,12,30,14,"MLE",0.95,0.05
19,0.75,-1.86384172812487,1.96030306328555,0.0613933981854365,"Converged",FALSE,22,53,4,21,"MLE",0.95,0.05
19,0.9,-1.55126604886422,1.0668925653694,0.0596522069064479,"Converged",FALSE,32,23,20,25,"MLE",0.95,0.05
20,0.1,-2.24732717398461,2.43684019792789,0.122080931149367,"Converged",FALSE,24,21,23,32,"MLE",0.95,0.05
20,0.25,-2.225880438311,2.35532002425632,0.123780107748029,"Converged",FALSE,43,5,33,19,"MLE",0.95,0.05
20,0.5,-2.5301399159271,3.18036659088791,0.126196302535471,"Converged",FALSE,42,12,13,33,"MLE",0.95,0.05
20,0.75,-2.46219437293641,2.83074171867939,0.128455819293148,"Converged",FALSE,36,23,22,19,"MLE",0.95,0.05
20,0.9,-2.26860988373916,2.42038413332513,0.126865649412742,"Converged",FALSE,35,22,20,23,"MLE",0.95,0.05
21,0.1,-1.35768392616371,1.67387260614646,0.00131027889275965,"Converged",FALSE,46,4,38,12,"MLE",0.95,0.05
21,0.25,-1.40341391231673,1.82394185739335,0.00162301720567163,"Converged",FALSE,39,8,15,38,"MLE",0.95,0.05
21,0.5,-1.4862157148602,2.1715854875795,0.00285282162225,"Converged",FALSE,51,12,25,12,"MLE",0.95,0.05
21,0.75,-1.67398397356452,2.57389765456689,0.00344390675040768,"Converged",FALSE,38,21,20,21,"MLE",0.95,0.05
21,0.9,-1.60784113410657,2.53604707413286,0.00373984909082585,"Converged",FALSE,28,23,28,21,"MLE",0.95,0.05
22,0.1,-1.63017466568282,0.460816856713614,0.11519980147789,"Converged",FALSE,30,17,22,31,"MLE",0.95,0.05
22,0.25,-1.73912222129333,0.771195654724197,0.114636100966088,"Converged",FALSE,30,16,20,34,"MLE",0.95,0.05
22,0.5,-2.03705319444633,1.65470514444513,0.113598591124616,"Converged",FALSE,38,12,38,12,"MLE",0.95,0.05
22,0.75,-1.76219222889321,0.887993244732223,0.114808959565315,"Converged",FALSE,27,20,31,22,"MLE",0.95,0.05
22,0.9,NA,NA,NA,"Tie for minimum",FALSE,NA,NA,NA,NA,NA,0.95,0.05
23,0.1,-1.76367751259814,1.99409802361967,0.051735512178344,"Converged",FALSE,60,4,34,2,"CC",0.95,0.05
23,0.25,-1.6947792709522,1.73332411599711,0.0535682237384961,"Converged",FALSE,18,21,16,45,"MLE",0.95,0.05
23,0.5,-1.7424056103034,2.14367082235405,0.0497475424568191,"Converged",FALSE,45,12,31,12,"MLE",0.95,0.05
23,0.75,-2.16156471959795,3.36799437245504,0.0525340187399008,"Converged",FALSE,4,29,5,62,"MLE",0.95,0.05
23,0.9,-1.68797790841442,1.82180458813299,0.0512863703008929,"Converged",FALSE,41,23,15,21,"MLE",0.95,0.05
24,0.1,-1.97248675474929,1.96002132782552,0.106020823708375,"Converged",FALSE,27,21,24,28,"MLE",0.95,0.05
24,0.25,-2.07078972561263,2.26106567597887,0.105917574552523,"Converged",FALSE,46,8,30,16,"MLE",0.95,0.05
24,0.5,-1.92534584216724,1.79173422428916,0.104555564008734,"Converged",FALSE,40,12,22,26,"MLE",0.95,0.05
24,0.75,-2.20793468967384,2.59151099043096,0.107189641135749,"Converged",FALSE,40,20,19,21,"MLE",0.95,0.05
24,0.9,-1.96363001187574,2.00114585411337,0.104758337222309,"Converged",FALSE,19,47,2,32,"CC",0.95,0.05
25,0.1,-1.91600337069522,1.78956382258238,0.0908391902202759,"Converged",FALSE,22,25,19,34,"MLE",0.95,0.05
25,0.25,-1.66725813299364,1.08773028202279,0.0901485939388063,"Converged",FALSE,23,19,21,37,"MLE",0.95,0.05
25,0.5,-1.9227912763542,1.8260473429735,0.0923683838606479,"Converged",FALSE,43,12,28,17,"MLE",0.95,0.05
25,0.75,-1.91085504324062,1.78304269523087,0.0918955449023391,"Converged",FALSE,30,21,30,19,"MLE",0.95,0.05
25,0.9,-1.58614101814797,0.870415130694932,0.0901004046559263,"Converged",FALSE,52,23,2,23,"MLE",0.95,0.05
26,0.1,-1.69996597466905,1.42522507302355,0.101884112503514,"Converged",FALSE,21,24,20,35,"MLE",0.95,0.05
26,0.25,-1.60699686834257,1.24811162803297,0.101218272743941,"Converged",FALSE,48,5,37,10,"MLE",0.95,0.05
26,0.5,-1.54482239761921,1.00122422345138,0.101416672594812,"Converged",FALSE,39,12,37,12,"MLE",0.95,0.05
26,0.75,-1.39538677175834,0.558577966108547,0.101337688100852,"Converged",FALSE,31,20,25,24,"MLE",0.95,0.05
26,0.9,-1.55126031413357,0.976784549882836,0.10218587054849,"Converged",FALSE,30,21,25,24,"MLE",0.95,0.05
27,0.1,-2.374319542453,3.22151699141208,0.0871593916130389,"Converged",FALSE,45,5,37,13,"MLE",0.95,0.05
27,0.25,-2.55970683295068,3.68171357213792,0.0890416051864758,"Converged",FALSE,27,11,18,44,"MLE",0.95,0.05
27,0.5,-2.54425457388867,3.74157248312024,0.0891201890109299,"Converged",FALSE,39,12,15,34,"MLE",0.95,0.05
27,0.75,-2.26028422232551,2.88658048010458,0.0881896688639312,"Converged",FALSE,42,22,17,19,"MLE",0.95,0.05
27,0.9,-2.38958951135559,3.23470659284951,0.0893569735732734,"Converged",FALSE,32,24,4,40,"MLE",0.95,0.05
28,0.1,-2.01767196542404,2.85903818805522,0.0506465425162564,"Converged",FALSE,48,3,36,13,"MLE",0.95,0.05
28,0.25,-2.05363404732141,3.052158897286,0.0491665623682314,"Converged",FALSE,32,12,20,36,"MLE",0.95,0.05
28,0.5,-2.08426599673565,3.18634225530251,0.0485242057853043,"Converged",FALSE,45,12,22,21,"MLE",0.95,0.05
28,0.75,-2.11953436607441,3.23267206213096,0.050997063552985,"Converged",FALSE,40,19,22,19,"MLE",0.95,0.05
28,0.9,-2.18749566763064,3.12759151548282,0.0488973066364866,"Converged",FALSE,27,23,27,23,"MLE",0.95,0.05
29,0.1,-1.76361358997565,1.47695663851895,0.0989449304608201,"Converged",FALSE,44,3,46,7,"MLE",0.95,0.05
29,0.25,-1.48458305655164,0.621000158814454,0.0980468030689805,"Converged",FALSE,20,25,16,39,"MLE",0.95,0.05
29,0.5,-1.73227769230822,1.38904231268828,0.0994675916347073,"Converged",FALSE,40,12,16,32,"MLE",0.95,0.05
29,0.75,-1.65037775974426,1.16117382834721,0.0974074863028475,"Converged",FALSE,31,20,30,19,"MLE",0.95,0.05
29,0.9,-1.66270953533913,1.18623518512208,0.0986531866493794,"Converged",FALSE,2,73,3,22,"CC",0.95,0.05
30,0.1,-1.770530917293,1.4279119302292,0.0887381555947252,"Converged",FALSE,23,22,21,34,"MLE",0.95,0.05
30,0.25,-1.62767311551044,1.16110828860684,0.0859507602886977,"Converged",FALSE,18,32,17,33,"MLE",0.95,0.05
30,0.5,-1.8781513703682,1.88152668913271,0.0881878846312628,"Converged",FALSE,37,12,39,12,"MLE",0.95,0.05
30,0.75,-1.85076461626846,1.61934752740808,0.0865576464936584,"Converged",FALSE,39,20,22,19,"MLE",0.95,0.05
30,0.9,-2.16286970904039,2.65121051374017,0.0869053221345642,"Converged",FALSE,2,72,1,25,"CC",0.95,0.05
31,0.1,-2.0756183908649,2.6732357505035,0.0818768107665296,"Converged",FALSE,52,2,35,11,"MLE",0.95,0.05
31,0.25,-2.42475943499676,3.96380054467414,0.0830376196035399,"Converged",FALSE,18,26,16,40,"MLE",0.95,0.05
