"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-0.773981381257822,-1.22435691216211,0.0831981292511466,"Converged",FALSE,36,8,51,5,"MLE",0.5,0.5
1,0.25,0.596815714724498,-5.33429468925186,0.091335045429688,"Converged",FALSE,23,28,40,9,"MLE",0.5,0.5
1,0.5,-0.583525140241776,-1.79332171070921,0.0823836186544544,"Converged",FALSE,30,16,42,12,"MLE",0.5,0.5
1,0.75,-0.88703914997763,-0.784936807238579,0.0819563643590291,"Converged",FALSE,27,23,31,19,"MLE",0.5,0.5
1,0.9,-3.04498887476331,5.81014629802405,0.089799367420448,"Converged",FALSE,3,72,2,23,"CC",0.5,0.5
2,0.1,-1.3368231641438,1.27202855694252,0.0423371991766376,"Converged",FALSE,48,1,49,2,"MLE",0.5,0.5
2,0.25,-1.87474149315928,3.08122897346469,0.0429352616493331,"Converged",FALSE,19,30,19,32,"MLE",0.5,0.5
2,0.5,-1.21698792532738,0.912287308872483,0.0417269183471337,"Converged",FALSE,40,12,32,16,"MLE",0.5,0.5
2,0.75,-1.68768042007685,2.31661323486022,0.0402798761903697,"Converged",FALSE,38,21,22,19,"MLE",0.5,0.5
2,0.9,-1.67178628455319,2.58047380413448,0.0400702703918369,"Converged",FALSE,29,21,30,20,"MLE",0.5,0.5
3,0.1,-1.99567313713667,2.07307189582217,0.0944947274696542,"Converged",FALSE,22,23,27,28,"MLE",0.5,0.5
3,0.25,-1.81114523623209,1.58128820267131,0.0942294419399255,"Converged",FALSE,42,7,41,10,"MLE",0.5,0.5
3,0.5,-0.0598892975813197,-4.16591790140291,0.0934856711093435,"Converged",FALSE,24,22,13,41,"MLE",0.5,0.5
3,0.75,-1.99376183672367,2.27361697924075,0.0951090323526102,"Converged",FALSE,21,22,38,19,"MLE",0.5,0.5
3,0.9,-2.99506558273439,4.98464294951581,0.105921683400035,"Converged",FALSE,3,71,1,25,"CC",0.5,0.5
4,0.1,-1.92737776301215,1.29118044849159,0.123928903080566,"Converged",FALSE,22,25,23,30,"MLE",0.5,0.5
4,0.25,-1.92621987499828,1.26039324877812,0.126195868178408,"Converged",FALSE,43,7,44,6,"MLE",0.5,0.5
4,0.5,-2.19074613372571,2.06844527371507,0.127968879203714,"Converged",FALSE,13,37,13,37,"MLE",0.5,0.5
4,0.75,-2.24572504958703,2.28457797525075,0.127225447520082,"Converged",FALSE,6,61,7,26,"MLE",0.5,0.5
4,0.9,-1.51426184037048,0.000592444197539497,0.124971979794044,"Converged",FALSE,5,49,0,46,"MLE",0.5,0.5
5,0.1,-1.46467793420346,0.553051118688213,0.0670867256055736,"Converged",FALSE,44,2,54,0,"MLE",0.5,0.5
5,0.25,-2.21583527973923,2.76151995897094,0.0695092741094575,"Converged",FALSE,37,11,46,6,"MLE",0.5,0.5
5,0.5,-0.806252005224782,-1.54925013792139,0.0684013331217081,"Converged",FALSE,13,37,13,37,"MLE",0.5,0.5
5,0.75,-3.12962864658351,5.17461887941747,0.0741551399365811,"Converged",FALSE,6,50,5,39,"MLE",0.5,0.5
5,0.9,-2.59191517376207,3.98546457119179,0.0695528165109201,"Converged",FALSE,4,71,2,23,"CC",0.5,0.5
6,0.1,-1.89956078145697,1.92075016163906,0.0816965227564572,"Converged",FALSE,49,2,48,1,"MLE",0.5,0.5
6,0.25,-2.443518799854,3.81427012721249,0.0812613003965551,"Converged",FALSE,44,2,50,4,"MLE",0.5,0.5
6,0.5,-2.312676457692,3.22938075761386,0.0817614052282658,"Converged",FALSE,39,12,37,12,"MLE",0.5,0.5
