"sim","q","beta0","beta1","beta2","conv_msg","resampled_V","des_n00","des_n01","des_n10","des_n11","wave1est","tpr","fpr"
1,0.1,-1.7290971363778,0.866012606743401,0.117801717118184,"Converged",FALSE,24,24,20,32,"MLE",0.99,0.01
1,0.25,-1.64824701551431,0.62712868769141,0.11707894066985,"Converged",FALSE,43,7,36,14,"MLE",0.99,0.01
1,0.5,-1.69042328015617,0.754160019858219,0.116895383718264,"Converged",FALSE,38,12,38,12,"MLE",0.99,0.01
1,0.75,-1.66906303145012,0.636538325059946,0.117190076689418,"Converged",FALSE,32,19,19,30,"MLE",0.99,0.01
1,0.9,-1.66614070711477,0.693428445417736,0.117010202788382,"Converged",FALSE,0,65,9,26,"MLE",0.99,0.01
2,0.1,-2.58063073766634,3.6380570998349,0.13166577629254,"Converged",FALSE,42,6,31,21,"MLE",0.99,0.01
2,0.25,-2.44304488999235,3.23880316844922,0.130946753671022,"Converged",FALSE,25,14,22,39,"MLE",0.99,0.01
2,0.5,-2.14160195151067,2.26311582308256,0.131333169784039,"Converged",FALSE,42,12,17,29,"MLE",0.99,0.01
2,0.75,-2.17651602518972,2.32176719268799,0.129131472635952,"Converged",FALSE,36,25,19,20,"MLE",0.99,0.01
2,0.9,-2.21757275997839,2.40937332038409,0.130435344378233,"Converged",FALSE,28,21,28,23,"MLE",0.99,0.01
3,0.1,-2.23077095613525,2.1329760701679,0.13637419857752,"Converged",FALSE,36,12,27,25,"MLE",0.99,0.01
3,0.25,-2.35057093623769,2.55692827231654,0.13680051146376,"Converged",FALSE,20,23,17,40,"MLE",0.99,0.01
3,0.5,-2.47450349784585,2.9162286640439,0.137075587182116,"Converged",FALSE,47,12,18,23,"MLE",0.99,0.01
3,0.75,-2.50115907445806,2.9651147066797,0.139044957343004,"Converged",FALSE,40,23,16,21,"MLE",0.99,0.01
3,0.9,-2.15435806539129,1.9945228455549,0.136143153264137,"Converged",FALSE,29,21,31,19,"MLE",0.99,0.01
4,0.1,-2.19873022007841,1.98119080963091,0.108334256669908,"Converged",FALSE,23,31,23,23,"CC",0.99,0.01
4,0.25,-2.16056365582001,1.78621921443996,0.107377134741901,"Converged",FALSE,19,20,22,39,"MLE",0.99,0.01
4,0.5,-2.21892492514405,2.02511660256561,0.105913649551424,"Converged",FALSE,41,12,22,25,"MLE",0.99,0.01
4,0.75,-2.05503167500725,1.46138682250358,0.106724103190107,"Converged",FALSE,30,22,25,23,"MLE",0.99,0.01
4,0.9,-2.38961245192742,2.61696413004312,0.109872692902367,"Converged",FALSE,4,69,1,26,"CC",0.99,0.01
