"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.9971985402629,0.887762744834037,0.00228299832282103,"Converged",FALSE,-2.42520944101388,2.1315292329428,0.00239514133746522,"Converged",FALSE,-2.93504540650624,3.58094512756563,0.00377793800221367,"Converged",FALSE,-1.7574753879353,0.032630554626929,0.00244298446116108,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
2,-1.34185837623894,-1.98719533582763,0.00504897937881352,"Converged",FALSE,-2.82543297171124,2.68535484930093,0.00437076926970364,"Converged",FALSE,-2.13965837175716,0.563186682708854,0.00456018745854999,"Converged",FALSE,-2.56967407741155,1.93330414642946,0.00467144230135618,"Converged",FALSE,-1.41803961159155,-1.79782755208485,0.00482787771867078,"Converged",FALSE,0.5,0.5
3,NA,NA,NA,"MAX_ITER reached",FALSE,-1.25313787161154,0.089130844355457,-0.0103491217242809,"Converged",FALSE,-1.24506323005749,0.0728467938579903,-0.0103703749305197,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.5,0.5
4,-1.45196985881516,3.83948625967941,-0.0306215069366684,"Converged",FALSE,-0.0628303281667787,-0.548087973082615,-0.0305195746125245,"Converged",FALSE,-0.563810698721945,1.04198762385016,-0.0301925421063035,"Converged",FALSE,-0.959162133834781,2.27386045179541,-0.0298197809141976,"Converged",FALSE,-1.0107410690854,2.5986977886846,-0.0301686002960937,"Converged",FALSE,0.5,0.5
5,-1.31633186462602,1.05462428902638,-0.0161384586058082,"Converged",FALSE,-1.15769477353044,0.732214981093082,-0.0167807957313367,"Converged",FALSE,-0.677254871715128,-0.854842901161236,-0.0168649919365306,"Converged",FALSE,-2.00015418415387,3.42582914152954,-0.0169601264624014,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
6,-3.44179889948618,1.37561356968734,0.0268266601682705,"Converged",FALSE,-3.41582348376704,1.39621591067706,0.0266270099286455,"Converged",FALSE,-3.19135874513677,0.596509416612856,0.0268403033575994,"Converged",FALSE,-2.72563018464813,-1.00872600866868,0.0272947626519947,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
7,0.202483140153589,0.547661187919002,-0.047347909963079,"Converged",FALSE,0.286352448100571,0.303206654816964,-0.0473169087634333,"Converged",FALSE,0.139160072406619,0.775548813146317,-0.04724268749443,"Converged",FALSE,0.0545591927085882,1.03204261292939,-0.0474927796173381,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
8,-1.59062815248414,0.484895429411583,-0.00922772852165863,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.61635992168328,0.560821917455099,-0.00919632112606529,"Converged",FALSE,-1.66989827925292,0.799024944216567,-0.00941846448095608,"Converged",FALSE,-1.06681192679543,-1.15298895576764,-0.00953025449366034,"Converged",FALSE,0.5,0.5
9,-2.56019900701576,2.63683934949941,0.00583787366816868,"Converged",FALSE,-1.10171857054063,-2.36635776248325,0.0062595250146312,"Converged",FALSE,-3.16706300072496,4.88926180139264,0.00527073821877436,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.45098714518424,-1.20478246796858,0.0064205111977557,"Converged",FALSE,0.5,0.5
10,-0.353834361823001,-2.5334128846698,-0.0114475045828854,"Converged",FALSE,-0.631570842639982,-1.60012934544544,-0.0119148073302849,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.690101315215202,-1.42919090372586,-0.0122177981554859,"Converged",FALSE,0.5,0.5
11,-0.916232386901738,-0.781620477433499,-0.0132668165334968,"Converged",FALSE,-1.42014792522729,0.822680997933578,-0.0130925320139717,"Converged",FALSE,-1.57433612467305,1.1807608530491,-0.0128234615935784,"Converged",FALSE,-1.45680752177828,0.821506451737357,-0.0125559229356365,"Converged",FALSE,-1.80848585211527,1.86201408005003,-0.0128170403281712,"Converged",FALSE,0.5,0.5
12,-0.190770704172695,-2.09356774353225,-0.0165275444517409,"Converged",FALSE,-0.607324675795287,-0.760986366957852,-0.0166922398431398,"Converged",FALSE,-1.17379068363989,1.18005396895979,-0.0168232148585818,"Converged",FALSE,-1.45196789073564,2.23551235022815,-0.017469901074809,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
13,0.408938386607686,0.358462226652881,-0.0468663254214707,"Converged",FALSE,0.133282127096701,1.28817959070457,-0.0473764128523639,"Converged",FALSE,0.545113356833749,-0.0651380074392196,-0.0469178267458334,"Converged",FALSE,0.275957804531403,0.780297900310216,-0.0470003353467021,"Converged",FALSE,0.409927598629222,0.352264944450702,-0.0469328002581293,"Converged",FALSE,0.5,0.5
14,-1.23944144386569,1.81686065709833,-0.022625310275871,"Converged",FALSE,-2.14002630300687,4.2727738697978,-0.019904228352985,"Converged",FALSE,-1.58207799225481,2.85078220406375,-0.0216087219266416,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.729049204929446,0.133979436806236,-0.02205108115982,"Converged",FALSE,0.5,0.5
15,-1.70684340935128,2.94738472866329,-0.0202914415858837,"Converged",FALSE,-1.19107966935654,1.09248594921077,-0.020872940067136,"Converged",FALSE,-1.26407792548563,1.35579419679642,-0.0207204420913941,"Converged",FALSE,-0.444115722923531,-1.26498555271573,-0.0210405313597982,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
16,-0.87816199259639,-1.4557491876103,-0.00840942396491635,"Converged",FALSE,-1.3170180993194,-0.0190381671383621,-0.00813418791425547,"Converged",FALSE,-1.07889226089298,-0.833266575085328,-0.00827706437995154,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.72710678248944,1.23099142350875,-0.00829968067070794,"Converged",FALSE,0.5,0.5
17,-2.43545279877683,3.65367561230354,-0.0126146805583957,"Converged",FALSE,-1.65395422721746,1.06843247440393,-0.0117499967579299,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.057131311874232,-3.88730389878124,-0.0117663846380979,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
18,-2.27891168255013,2.18277312147396,-0.00234340566203205,"Converged",FALSE,-2.46266569501026,3.00280156535437,-0.00216198654550515,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.53113679077419,-0.236954256100423,-0.00137141253021418,"Converged",FALSE,-1.35093533697823,-0.783499406271024,-0.00132599052674437,"Converged",FALSE,0.5,0.5
19,-3.08197066545199,5.29057647081267,-0.00616309680557472,"Converged",FALSE,-1.82951986678899,1.40144653994817,-0.005926747751717,"Converged",FALSE,-2.21642246257975,2.55880856008729,-0.00527982834840392,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.3350984906279,2.83064823378021,-0.00533876548385701,"Converged",FALSE,0.5,0.5
20,-1.75042377809208,2.95180445837473,-0.0191638729839988,"Converged",FALSE,-0.191851956048653,-2.01890793982542,-0.0173050405288196,"Converged",FALSE,-1.06309548434843,0.763359368696998,-0.0179251409132174,"Converged",FALSE,-1.39026418718506,1.711899256901,-0.0175147673964939,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
21,-2.86597903540186,2.02661444533305,0.00768221115081227,"Converged",FALSE,-3.76678347951131,4.87700510978739,0.00817124226754246,"Converged",FALSE,-1.84285616987545,-1.09787016501562,0.00760718131955437,"Converged",FALSE,-3.41935010258048,3.61411467633354,0.00791505720763587,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
22,0.713518662059524,-0.687350634891442,-0.0507175523899536,"Converged",FALSE,-0.432311162317764,3.13778912656163,-0.0511286969452832,"Converged",FALSE,0.0201365953027534,1.71534868707957,-0.0512028629294504,"Converged",FALSE,0.814998944803462,-0.984746279289644,-0.0507613268318151,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
23,-1.17647342256057,0.698578460851093,-0.016009190880668,"Converged",FALSE,-1.18424318278978,0.702271201888248,-0.0161769740986565,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.2481661242201,0.96856578563632,-0.016371762631082,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
24,-1.30015314361195,1.43638048451936,-0.0190119557072821,"Converged",FALSE,-0.915568294517755,0.250148053330354,-0.0189084373244401,"Converged",FALSE,-2.10865180137413,3.78304461843447,-0.0181408136502528,"Converged",FALSE,-0.531068344799661,-1.00004198934104,-0.0187638431774503,"Converged",FALSE,-0.854071319119332,0.0577669556216471,-0.0188525532016712,"Converged",FALSE,0.5,0.5
25,-2.09980863506989,-0.984965880629809,0.0129177864918628,"Converged",FALSE,-2.20240306342561,-0.729165083952829,0.0130153511486404,"Converged",FALSE,-3.71684141258562,3.91180826862199,0.0139522192897872,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
26,-1.57738935047759,3.60549586998489,-0.0282741608532226,"Converged",FALSE,-2.40479883114293,6.63288703828948,-0.0299493191503372,"Converged",FALSE,-0.718874151660616,0.904749680954204,-0.028260914069201,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.40079282250737,2.9258703059687,-0.0283696601691327,"Converged",FALSE,0.5,0.5
27,-2.367855483559,2.05310246760192,-0.0016370932189991,"Converged",FALSE,-2.13005804561164,1.59246075369729,-0.0019704384693559,"Converged",FALSE,-1.81872443132307,0.480380940316224,-0.0023661065053477,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-2.49057949515357,2.7664983641931,-0.00244367653132769,"Converged",FALSE,0.5,0.5
28,-2.57223901682504,2.64988185398929,-0.00429212076676257,"Converged",FALSE,-2.54787373490685,2.32156823248584,-0.00313733227210302,"Converged",FALSE,-2.39378216683114,2.11528858730796,-0.00402381490349728,"Converged",FALSE,-2.53416513580026,2.49437584237712,-0.00424055125735677,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
29,-1.72188466776884,2.84090817928048,-0.0171042990906485,"Converged",FALSE,-2.04151231207183,3.99959387159036,-0.0182639265360887,"Converged",FALSE,-2.31885623787051,4.9555943093267,-0.017955962921408,"Converged",FALSE,-0.730054985416161,-0.380358509907607,-0.0168415255170778,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
30,-2.19270365393303,4.13675786379494,-0.0182378104123175,"Converged",FALSE,-1.9826071509112,2.91608100142959,-0.0170693998345338,"Converged",FALSE,-2.00551266458528,3.06726752444954,-0.0166551110625346,"Converged",FALSE,-0.0605829360697623,-2.93380549519603,-0.0164187341801909,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
31,-1.10252796250661,0.0411304640623189,-0.010024898526397,"Converged",FALSE,-1.67600821184706,1.92164152162662,-0.0105990166189446,"Converged",FALSE,-1.46202681028546,1.13528036763405,-0.00967331892534174,"Converged",FALSE,-1.06199787746563,-0.0837715167569462,-0.0100514317877782,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
32,-2.58034717726366,1.41371282600779,0.00940392396233696,"Converged",FALSE,-2.75372962125748,2.07137539200225,0.00872859716697378,"Converged",FALSE,-3.32849071532053,3.99134603461393,0.00903726133273916,"Converged",FALSE,-1.65081077902732,-1.37210637520756,0.00846597516406457,"Converged",FALSE,-1.95943864954917,-0.523563254116087,0.00896728110276289,"Converged",FALSE,0.5,0.5
33,-1.17271811063216,0.767607689202149,-0.0174669634397066,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.34678049003513,1.25048480747377,-0.0175212877653476,"Converged",FALSE,-1.10120129652841,0.526114199728036,-0.0174967989433482,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
34,NA,NA,NA,"B-spline error",FALSE,-1.53891031326054,0.774746769332927,-0.0110479370713404,"Converged",FALSE,-1.02131291560203,-0.90326856276819,-0.0108153493308385,"Converged",FALSE,-0.886771868934902,-1.37535434241419,-0.0106874510143286,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
35,-1.80762203807078,2.43790943199473,-0.0112371094663857,"Converged",FALSE,-1.77282630244845,2.35051242310643,-0.0108339747866395,"Converged",FALSE,-0.976717010261351,-0.236482690255638,-0.0106366750844634,"Converged",FALSE,-1.06889339208085,0.0627318578166815,-0.0106770575757477,"Converged",FALSE,-1.22239994665787,0.600067949579341,-0.0105051622544166,"Converged",FALSE,0.5,0.5
36,-0.94845039380403,2.83133068010594,-0.0381934180607051,"Converged",FALSE,-1.67701198511843,5.36271987169539,-0.0386762212512835,"Converged",FALSE,-1.48872150302172,4.55419930841348,-0.0388465647322954,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.383141424040473,0.8689793300833,-0.0377216715478152,"Converged",FALSE,0.5,0.5
