"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.11435093883473,1.93430453720126,-0.00809491823763315,"Converged",FALSE,-1.92052764658027,1.33542829992221,-0.0088092675618372,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.07870889388128,1.76287645320571,-0.00757156489656663,"Converged",FALSE,-1.98775100742932,1.52838231184588,-0.00840866378065313,"Converged",FALSE,0.95,0.05
2,-1.35783702754684,0.839027871041044,-0.0153136143546466,"Converged",FALSE,-1.41750269515473,0.956348944562048,-0.0153568718894609,"Converged",FALSE,-1.26221144728941,0.52183809618246,-0.0153841850486141,"Converged",FALSE,-1.19824234764593,0.312521075216821,-0.015360559005476,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
3,-0.853543325527482,-0.0451167336073302,-0.0169754835273207,"Converged",FALSE,-0.890819476707347,0.0925660601458961,-0.0170835799313402,"Converged",FALSE,-0.995968920185997,0.464549923234773,-0.0174110714335385,"Converged",FALSE,-1.17937235140307,1.29147328477672,-0.0180562042608838,"Converged",FALSE,-1.11211058191544,0.840820044290589,-0.0176330247066384,"Converged",FALSE,0.95,0.05
4,-0.857615112441171,1.46666425702317,-0.0307467838614221,"Converged",FALSE,-0.789708081575962,1.25266371687682,-0.030832202652675,"Converged",FALSE,-0.473242848082579,0.329440201034324,-0.0311359144735566,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.927963961879002,1.65037746671846,-0.0310227088457874,"Converged",FALSE,0.95,0.05
5,-1.93266848711799,2.37438407763953,-0.0132593936794416,"Converged",FALSE,-1.58490683971416,1.14208303372278,-0.0128205060375204,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.66155024554843,1.48764650122641,-0.0132636142839855,"Converged",FALSE,0.95,0.05
6,-2.32156769496806,1.59010304337962,0.00119578761621265,"Converged",FALSE,-1.95148489826776,0.591251815075382,0.00105932925025507,"Converged",FALSE,-2.25605875477508,1.55781684591713,0.000620693491236382,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
7,-0.273876905583833,-0.303623984951925,-0.0287421335217044,"Converged",FALSE,-0.424065948453899,0.126319386899786,-0.0283607137479761,"Converged",FALSE,-0.442214351874015,0.184564948595595,-0.0283642039328366,"Converged",FALSE,-0.699906887508315,0.915846951028278,-0.0279648971265925,"Converged",FALSE,-0.745242367620824,1.0067221234159,-0.027946198376332,"Converged",FALSE,0.95,0.05
8,-1.45252191908971,0.162859932480129,-0.00490993855809848,"Converged",FALSE,-1.43354859886617,0.103841933677119,-0.0048936785836974,"Converged",FALSE,-1.75167002699626,1.17441193951846,-0.00507521614200004,"Converged",FALSE,-1.90809064175897,1.60305710954007,-0.00523588976849463,"Converged",FALSE,-1.8085190477286,1.20554928530475,-0.00444166308035502,"Converged",FALSE,0.95,0.05
9,-2.85128198663593,2.59508644144919,0.00609066009815363,"Converged",FALSE,-2.93543847421221,2.68643339004422,0.00660987212623503,"Converged",FALSE,-2.54788467441694,1.54991394444595,0.00598341699105362,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.67457640756251,2.03412004172425,0.00582588148826737,"Converged",FALSE,0.95,0.05
10,-1.57669464565027,0.513919544005652,-0.00515177986279645,"Converged",FALSE,-1.98994950388007,1.95538290044434,-0.00483960971458069,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.87471255211267,1.45783237962377,-0.00516987177868853,"Converged",FALSE,-1.97176264005653,1.80063999664171,-0.00503059215665468,"Converged",FALSE,0.95,0.05
