"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.54512031615923,1.79075621196368,0.00240909125376272,"Converged",FALSE,-2.3998501753065,1.36640073791719,0.00230102964178203,"Converged",FALSE,-2.38114924943118,1.3053593410728,0.00240599807929234,"Converged",FALSE,-2.33021252809906,1.12327521632326,0.00242130505765612,"Converged",FALSE,-2.39664607201949,1.27262360403751,0.00240707404017262,"Converged",FALSE,0.99,0.01
2,-2.63494063675379,2.15080605039231,0.00837787150362604,"Converged",FALSE,-2.38475154507498,1.35264768492101,0.00847501503457755,"Converged",FALSE,-2.51412278349937,1.70243349092105,0.00828540547810735,"Converged",FALSE,-2.48583894723678,1.58369881834491,0.0080561255266239,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
3,-1.32979334722722,-0.0855319228856172,-0.00682147087200747,"Converged",FALSE,-1.22389247194405,-0.428240465482803,-0.00693468444666874,"Converged",FALSE,-1.3354619078658,-0.067264372343934,-0.00681131458147762,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
4,-1.61748887569733,1.78815912264373,-0.0147674948385246,"Converged",FALSE,-1.46749077931609,1.20663163015824,-0.0142445661512541,"Converged",FALSE,-1.48009024246426,1.35791713902846,-0.0144311883965497,"Converged",FALSE,-1.56423321070193,1.48199082376463,-0.0142724884253956,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
5,-1.91678438516055,2.37694367801562,-0.012905824378239,"Converged",FALSE,-1.90361429545723,2.20413197252297,-0.0120202972439426,"Converged",FALSE,-2.06747818657311,2.65382989293424,-0.0117432218338493,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.80433134728356,1.84931878255764,-0.0122811146201031,"Converged",FALSE,0.99,0.01
6,-1.44312795802342,1.01211673857195,-0.0129542997801669,"Converged",FALSE,-1.67104846851887,1.59723641634691,-0.0121924757927362,"Converged",FALSE,-1.51499020444995,1.17190956322739,-0.0124705251244971,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-2.44169492231713,0.448994167395685,0.0145337684255314,"Converged",FALSE,-2.42122435182509,0.389618819501227,0.0144839308703471,"Converged",FALSE,-2.16694949055943,-0.430889078504511,0.0145148040299774,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
8,-1.8334756273779,1.725988949676,-0.0122862213255518,"Converged",FALSE,-1.35657015102899,0.0901638622132131,-0.0115543248272662,"Converged",FALSE,-1.64546485108,1.03986273512117,-0.0119387721775719,"Converged",FALSE,-1.91384052101662,1.91984120342509,-0.0127012325038276,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
9,-3.0930573308929,3.21584129182584,0.00862109827685752,"Converged",FALSE,-2.99922537974577,2.99666705179766,0.00874459181309333,"Converged",FALSE,-2.71947817443647,1.9954367573992,0.00959471724535213,"Converged",FALSE,-2.72490897820067,1.89391263096657,0.00922178419093704,"Converged",FALSE,-2.98233055808427,2.60839132763884,0.00871254417836202,"Converged",FALSE,0.99,0.01
10,-1.88205962971067,1.03561852460323,-0.00262172215034223,"Converged",FALSE,-1.7143220787108,0.427359804402785,-0.00233247656649526,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-1.78053996802306,0.628526116671468,-0.00233382862275503,"Converged",FALSE,-1.75515910610989,0.577799609312011,-0.00246238622532002,"Converged",FALSE,0.99,0.01
11,-1.03470019067738,0.10804879267365,-0.015326480178158,"Converged",FALSE,-1.02849703212788,0.0809736028450463,-0.0153013311169746,"Converged",FALSE,-1.08621490021216,0.274421634218607,-0.015338998170309,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.3289249557219,1.12646614077542,-0.0157022915403638,"Converged",FALSE,0.99,0.01
12,-1.37539136518549,1.41379392200407,-0.0175412388825659,"Converged",FALSE,-1.09299202346866,0.465831465126072,-0.0176927439154163,"Converged",FALSE,-1.55013523732483,1.8830435942498,-0.0171584492109466,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-1.10902360577031,0.519688782699502,-0.0176110581124479,"Converged",FALSE,0.99,0.01
