"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.6068733806432,0.992206632296368,-0.00878712318079338,"Converged",FALSE,-1.42540097385832,0.395748940542197,-0.00894800475870306,"Converged",FALSE,-1.37675655590603,0.28070286281361,-0.00901580415754751,"Converged",FALSE,-1.61049313354886,1.02791610215148,-0.00886937293703885,"Converged",FALSE,-1.53543782866861,0.742214893019595,-0.00901447886144858,"Converged",FALSE,0.99,0.01
2,-1.33193860380163,1.2438888214014,-0.0157504220092834,"Converged",FALSE,-1.22807915579886,0.945074009899859,-0.0159692552993778,"Converged",FALSE,-1.12898671803963,0.525488977539165,-0.015618755183306,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.1294522903924,0.530080791940551,-0.0155980211554779,"Converged",FALSE,0.99,0.01
3,-1.70357762838581,2.50976099629754,-0.0160087876117523,"Converged",FALSE,-1.49727869689576,1.86252529359895,-0.0164738521444728,"Converged",FALSE,-1.71569859599556,2.48319966042074,-0.0161192870830043,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
4,-3.74845261097143,1.18179962658674,0.0349620717197462,"Converged",FALSE,-4.24124949289526,2.62828115430488,0.0360787872207675,"Converged",FALSE,-4.02084181827355,1.9991281671284,0.0354180058119439,"Converged",FALSE,-4.21363078610723,2.25841085526989,0.0362863189419483,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
5,NA,NA,NA,"MAX_ITER reached",FALSE,-2.53169596104711,1.47653788063451,0.00707183944199297,"Converged",FALSE,-2.40927588384886,1.1650797369557,0.00660021220879044,"Converged",FALSE,-2.43173954463993,1.13907903857943,0.0071115093814281,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
6,-1.08538207264744,1.65089243812313,-0.0257237180036745,"Converged",FALSE,-1.33615732932512,2.50727033552602,-0.0262197050520525,"Converged",FALSE,-0.74743105884269,0.547171587285427,-0.0254492093492887,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-1.98950151273406,-0.596938008434956,0.0038178899808016,"Converged",FALSE,-2.15084707955638,-0.0553870289825578,0.00362491097798828,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.3277692462933,0.591717352865765,0.00310745272238946,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
8,-0.822134117301859,1.98352430950824,-0.035248616401274,"Converged",FALSE,-0.855663741772788,2.21389633144505,-0.0353134157021036,"Converged",FALSE,-0.664470047640848,1.55152377253316,-0.0349689636344665,"Converged",FALSE,-0.849127396043106,2.07078149661505,-0.0353965017512068,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
9,-2.17240183232799,1.36348863444718,0.00406043590013488,"Converged",FALSE,-2.24324918501459,1.61269780765763,0.00396611249038982,"Converged",FALSE,-2.03328515287681,0.964653948958076,0.00374867503075989,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
10,-1.05431536524136,1.22496491802352,-0.0213735347061069,"Converged",FALSE,-1.02537466522026,1.03908901102814,-0.0210691345672663,"Converged",FALSE,-1.21397886993268,1.68097791182448,-0.0211050591775309,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
11,NA,NA,NA,"B-spline error",FALSE,-0.99554173890703,1.57988250893779,-0.0291091835168287,"Converged",FALSE,-0.774415541714587,0.958248407217957,-0.0292677980880361,"Converged",FALSE,-0.922731269103866,1.52750059240713,-0.0297697385245209,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
12,-1.39242121320417,0.878714488284184,-0.0117183957006227,"Converged",FALSE,-1.4054132790147,0.898398050366203,-0.0118965229954859,"Converged",FALSE,-1.7747460309163,2.13457553237351,-0.0120095825171927,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
13,-1.43247471443026,0.228182146677123,-0.00525943734968919,"Converged",FALSE,-1.58923409710691,0.828220759301816,-0.00549725973657669,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
14,-0.839396573448543,1.4254583790884,-0.0307844189985055,"Converged",FALSE,-0.878827170687178,1.49319087384077,-0.0305681295242364,"Converged",FALSE,-0.740394380991425,1.06635518229072,-0.0305027007566255,"Converged",FALSE,-0.763949908719751,1.12342023372292,-0.0302072621941546,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
15,-1.63250155828573,1.30114133576862,-0.0134397641296385,"Converged",FALSE,-1.60380469865262,1.19724862616256,-0.0132159799433388,"Converged",FALSE,-1.57737155297981,1.13246700501138,-0.0136594986772934,"Converged",FALSE,-1.39750938533616,0.574637134796643,-0.0134442289803005,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
16,-1.08928498268399,-0.506695200770015,-0.00884901220466311,"Converged",FALSE,-1.28210509288796,0.172209063437473,-0.00923798487011247,"Converged",FALSE,-1.17896603631484,-0.189885948411295,-0.00902542873361166,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.16266836197727,-0.229282036800031,-0.00905866181894685,"Converged",FALSE,0.99,0.01
17,-2.18238660648701,1.82071821996045,-0.000275318383211897,"Converged",FALSE,-1.6962263561756,0.187289212935717,0.000135551830719091,"Converged",FALSE,-2.12804210465668,1.48556534388912,0.000512574557040834,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
18,-2.77412630692719,3.21698596560085,-0.00371104065836125,"Converged",FALSE,-2.85474917902434,3.43045508794334,-0.00358983892370205,"Converged",FALSE,-2.88173309607989,3.5939672267365,-0.0040682581065641,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.7134961201089,2.93262581935301,-0.00364413040615983,"Converged",FALSE,0.99,0.01
19,-1.17666567586786,-0.486600551936258,-0.00661949311314905,"Converged",FALSE,-1.22885176760124,-0.315984183090249,-0.00664152490154422,"Converged",FALSE,-0.880312224941791,-1.51023771389374,-0.0063875193520574,"Converged",FALSE,-1.09044209845876,-0.67084276096364,-0.00696018818925901,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
20,-1.74241279921255,-0.116946202150238,0.00181267503717244,"Converged",FALSE,-1.64519198507401,-0.445108212871706,0.00177747185436521,"Converged",FALSE,-1.94100806817927,0.542555217828121,0.00185066220780535,"Converged",FALSE,-1.69005322644507,-0.280239700536377,0.00181624013586134,"Converged",FALSE,-1.75881867423543,-0.0637561994749805,0.00181939938002011,"Converged",FALSE,0.99,0.01
21,-1.61916246782752,2.75112968301627,-0.0209871892082383,"Converged",FALSE,-1.48316962088661,2.33252023519417,-0.0206574827501162,"Converged",FALSE,-1.23748920921404,1.57463493383998,-0.0210909624112779,"Converged",FALSE,-1.2882040918916,1.79305637894762,-0.0214455148551538,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
22,-1.49619940589099,0.712880517523064,-0.0118874368512715,"Converged",FALSE,-1.52527124033905,0.808756791181189,-0.0117396786853114,"Converged",FALSE,-1.43620539642476,0.547446507023024,-0.0118406206336778,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.48980909805954,0.747660774321643,-0.0122005020117084,"Converged",FALSE,0.99,0.01
23,-1.49241889769816,1.43665159494062,-0.0173757372335539,"Converged",FALSE,-1.65641083293882,1.92209394163509,-0.0171687954029087,"Converged",FALSE,-1.34812084751702,0.909254796501809,-0.017151057665958,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
24,NA,NA,NA,"B-spline error",FALSE,-1.86935269145985,0.207900900911088,0.000983945494219914,"Converged",FALSE,-2.30723667718309,1.55404095455984,0.0011475504674811,"Converged",FALSE,-2.23510260129613,1.32140841615844,0.00109290673762056,"Converged",FALSE,-2.02970410610377,0.663595939052911,0.00117623832331097,"Converged",FALSE,0.99,0.01
25,-1.94348539240176,2.3727935962562,-0.0118756081604666,"Converged",FALSE,-1.80356980652504,2.04236118526877,-0.01231705712008,"Converged",FALSE,-1.93806488615979,2.3681482972052,-0.012009756900424,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
