"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.8858810028385,2.44456265193317,-0.0153783310570377,"Converged",FALSE,-1.5414229801858,1.31155155223453,-0.0153067887633462,"Converged",FALSE,-1.70430354257185,1.91509520779477,-0.0151687191512331,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
2,-0.762961752691321,0.520951894251404,-0.0245870882019565,"Converged",FALSE,-0.877625551703941,0.907176965736482,-0.0247091883949127,"Converged",FALSE,-0.821690638131445,0.722876992095823,-0.024618334900355,"Converged",FALSE,-0.94482778571804,1.08472858133469,-0.0247330599886952,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
3,-1.78507047406345,1.06667492296533,-0.0069225266243462,"Converged",FALSE,-1.82044096526895,1.17294083001849,-0.00714275608681984,"Converged",FALSE,-2.15207045667387,2.2820211529136,-0.00743524784396924,"Converged",FALSE,-1.66028038877813,0.660154913596075,-0.00665062652784633,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
4,-1.72478960967076,-0.157137827042894,0.00260317434464712,"Converged",FALSE,-1.7333822962043,-0.143656572518327,0.00264352481643837,"Converged",FALSE,-1.56006954298652,-0.65721645518784,0.00248631725281523,"Converged",FALSE,-1.73177469722696,-0.141611548635155,0.00260411497502319,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
5,-1.46000293411079,1.3211813324014,-0.0140543018148342,"Converged",FALSE,-1.48831757618209,1.41224560956954,-0.0139796969653533,"Converged",FALSE,-1.47396219104821,1.4385009857312,-0.0139717052043465,"Converged",FALSE,-1.4380268654103,1.29697594822961,-0.0140196036440369,"Converged",FALSE,-1.497294589774,1.54236999998531,-0.0139684796937882,"Converged",FALSE,0.95,0.05
6,0.107653174519621,-0.0465712777529182,-0.0376874065321163,"Converged",FALSE,-0.134271155086809,0.711424549924904,-0.0373503013992097,"Converged",FALSE,-0.220770881797808,0.957978694879311,-0.0370206508054227,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.00829959382689482,0.301238392519819,-0.0374601262318692,"Converged",FALSE,0.95,0.05
7,-1.39951476994216,0.646275912138887,-0.0069093851592782,"Converged",FALSE,-1.50399791979216,0.917470698054847,-0.00685894587308141,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.71839352939726,1.41654915924688,-0.00612560952892245,"Converged",FALSE,-1.415356946698,0.693332694206997,-0.00683799036982145,"Converged",FALSE,0.95,0.05
8,-1.44972882615221,0.458552167700905,-0.00892009958956217,"Converged",FALSE,-1.69004707553263,1.2781756823104,-0.00919957620110479,"Converged",FALSE,-1.69015265837007,1.26348856044641,-0.00911261284344476,"Converged",FALSE,-1.65573857903506,1.33981719501812,-0.00925931711059956,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
9,-2.60492698050604,1.51736253964115,0.0118286734950777,"Converged",FALSE,-2.76070070135322,2.06378574893786,0.0114665853057467,"Converged",FALSE,-2.8818549136291,2.51495721568604,0.0116312121039889,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.87756770002419,2.36819555361316,0.0126742601145155,"Converged",FALSE,0.95,0.05
10,-2.82126643872962,1.75842998184036,0.0101997753966291,"Converged",FALSE,-2.75511247474251,1.58147420285184,0.00968543161696303,"Converged",FALSE,-2.63020217961721,1.24463816523047,0.0096933161847361,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
11,-1.51888162305022,1.39883590893039,-0.0166669354124013,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.58979124967566,1.60713590307635,-0.0166329071376901,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
12,-1.10826559712204,-0.540693210972874,-0.00882413377877779,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.27108726313544,-0.00656180461197266,-0.00884521158911493,"Converged",FALSE,-1.10638508005707,-0.5492567466392,-0.00902958166516713,"Converged",FALSE,0.95,0.05
13,-1.83367604390356,1.1335502216461,-0.000872328004414531,"Converged",FALSE,-1.6330598027454,0.501076897194982,-0.000921158819255183,"Converged",FALSE,-1.88136021729978,1.30700275854076,-0.00115990770073405,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
14,-1.81945964978267,1.11542836031103,-0.00569819692677679,"Converged",FALSE,-1.39543390371237,-0.198032914297914,-0.00630967700544883,"Converged",FALSE,-1.48683967585421,0.0725027550988075,-0.00613169932738942,"Converged",FALSE,-1.5480003327552,0.258199703233073,-0.00606362956220717,"Converged",FALSE,-1.46710253941429,0.0139755036770814,-0.0061628662563145,"Converged",FALSE,0.95,0.05
15,-2.37009253668102,2.12660328977659,0.000330942599549669,"Converged",FALSE,-2.14857750930537,1.5667164388613,0.000298132389559906,"Converged",FALSE,-2.41236703309968,2.43240037161874,-0.000361025647431515,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.00222490438525,0.917118298713914,0.000646195627713171,"Converged",FALSE,0.95,0.05
16,-0.60281785161104,0.846050231750801,-0.0356521649485287,"Converged",FALSE,-0.436542582572405,0.338780400020111,-0.0352934489229462,"Converged",FALSE,-0.890918043740187,2.02938834844251,-0.0366203518785412,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.600231220197834,0.911501054258606,-0.0359467706561138,"Converged",FALSE,0.95,0.05
