"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.96099391950037,2.56643144110657,-0.01480221107819,"Converged",FALSE,-1.81092330682767,2.10199271909402,-0.0156377913029173,"Converged",FALSE,-1.81247905057983,2.25708910401098,-0.0161413448885727,"Converged",FALSE,-1.83183750290876,2.25468590264607,-0.0153300033777757,"Converged",FALSE,-1.55064792812253,1.39586000843656,-0.0154455041683047,"Converged",FALSE,0.8,0.2
2,-1.08001899114906,0.148199866581325,-0.0128487143097619,"Converged",FALSE,-1.73783237315359,2.36730316002889,-0.0132032407984185,"Converged",FALSE,-0.949447211729215,-0.295230251125618,-0.0129690375413253,"Converged",FALSE,-1.28105623450885,0.751742607801366,-0.0131911600818102,"Converged",FALSE,-1.13301261585608,0.333000186032968,-0.0128507765415217,"Converged",FALSE,0.8,0.2
3,-2.29949962521889,1.33408519559199,0.0095892926769227,"Converged",FALSE,-2.13165236026443,0.912986041873015,0.00883037884763476,"Converged",FALSE,-2.67374563535956,2.59829331186356,0.0100308154814314,"Converged",FALSE,-2.29500231120334,1.44693292814613,0.00940601719046633,"Converged",FALSE,-2.41847957092507,1.85508943273136,0.00960378473192652,"Converged",FALSE,0.8,0.2
4,-0.444244438478829,-0.308889005120234,-0.0248375741159098,"Converged",FALSE,-0.861751177726083,0.999895651406314,-0.0247466837400724,"Converged",FALSE,-0.928784476714371,1.24940436254884,-0.0254440382677573,"Converged",FALSE,-0.288871240949646,-0.798275203266654,-0.0248481737247956,"Converged",FALSE,-0.666342406126313,0.426232343637579,-0.0251049501032865,"Converged",FALSE,0.8,0.2
5,-1.80597351109455,-0.860014970120993,0.00640649258172231,"Converged",FALSE,-3.19951080382954,3.85597139750705,0.00703810324131315,"Converged",FALSE,-3.38924335724121,3.99898435579089,0.0067237540762072,"Converged",FALSE,-2.34454147231518,0.926095005008882,0.0064917964533546,"Converged",FALSE,-1.39046868752353,-1.87901745932877,0.00595672046428397,"Converged",FALSE,0.8,0.2
6,-2.19472171721593,3.23506326297375,-0.0114168646844064,"Converged",FALSE,-1.98919422691473,2.49019889075688,-0.0119216894863575,"Converged",FALSE,-2.23916457479537,3.11053258403206,-0.010752912605193,"Converged",FALSE,-2.03118631994528,2.55693440944402,-0.0109952593555668,"Converged",FALSE,-2.15208412314918,2.77090073149994,-0.0112214407192004,"Converged",FALSE,0.8,0.2
7,-1.30329331560803,0.573720713941106,-0.0117298198108055,"Converged",FALSE,-1.00920013687714,-0.391846710992558,-0.0117423915503353,"Converged",FALSE,-1.72285996062052,1.83164336099256,-0.0108859820743794,"Converged",FALSE,-1.40065036743233,0.865171665520587,-0.0114391403924061,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
8,-2.04547085904865,1.23289002431509,-8.11353874590025e-05,"Converged",FALSE,-1.94858198636113,0.966434337126164,-0.000216946377491347,"Converged",FALSE,-1.49402903604359,-0.439588859521512,-0.000517049863720061,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
9,-1.02585071538584,2.1341047373238,-0.0309581321248756,"Converged",FALSE,-0.687154023410697,0.796918686927792,-0.0307568487447947,"Converged",FALSE,-1.07866509099988,2.09592624172076,-0.0315958251323681,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
10,-1.11708894178204,-0.148747408584711,-0.0123810482283945,"Converged",FALSE,-1.36044551349294,0.667010214981714,-0.0125034866085817,"Converged",FALSE,-0.858016461735488,-0.963812954143702,-0.0121377650964246,"Converged",FALSE,-2.12371710815664,2.91366054862671,-0.0134925462705312,"Converged",FALSE,-1.54516859804857,1.34804627044409,-0.0132005723540488,"Converged",FALSE,0.8,0.2
