"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.03236039586529,3.0666837704017,-0.0162318933812038,"Converged",FALSE,-1.71575459894541,2.0895876321515,-0.0160490410338303,"Converged",FALSE,-2.1430180568924,3.53051889775665,-0.0160721006095574,"Converged",FALSE,-1.79846962226722,2.25466734891418,-0.0157052700057008,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
2,-0.70475600535659,-1.14775542074392,-0.014052068321091,"Converged",FALSE,-0.623020355591919,-1.39676405917877,-0.0140901924848602,"Converged",FALSE,-0.944422935685636,-0.346895749891463,-0.0137986584378932,"Converged",FALSE,-0.968523505149891,-0.282795950849852,-0.013817318966224,"Converged",FALSE,-0.851133287966461,-0.657817639656834,-0.0138900321149824,"Converged",FALSE,0.99,0.01
3,-1.0374363979439,1.10313042065111,-0.0211379674307252,"Converged",FALSE,-0.889901968023373,0.575778675112919,-0.0210400556703125,"Converged",FALSE,-1.01581821053873,1.02303302131409,-0.0211302900264699,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
4,-2.31644687611538,1.7368868715287,0.00543258945994715,"Converged",FALSE,-2.13212315954786,1.16737945967497,0.00533609494504634,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.37460724326928,1.92291369304419,0.00533831230410811,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
5,-0.931234861807614,0.247449512208207,-0.0169029538053676,"Converged",FALSE,-0.969438666647636,0.392322004474558,-0.0169264984099072,"Converged",FALSE,-0.729849072028664,-0.409280781995161,-0.0167126571401877,"Converged",FALSE,-0.597463887257498,-0.844064338517703,-0.0165637840820357,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
6,-0.901541870857177,0.692775637981189,-0.0197294388883972,"Converged",FALSE,-0.832489850106146,0.528850856379465,-0.0197449342267949,"Converged",FALSE,-1.01202600899251,1.01897830961483,-0.0198397849050473,"Converged",FALSE,-0.837140817114002,0.532425817748687,-0.0197669074579312,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
7,-0.763809510529328,0.116425334021465,-0.0216406945801199,"Converged",FALSE,-0.678707247170801,-0.161779606488922,-0.0216054296620118,"Converged",FALSE,-0.523109776592121,-0.644396161850558,-0.0215819735523852,"Converged",FALSE,-0.504267017033262,-0.665911311212923,-0.0216232543192289,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
8,-1.74289561023613,1.2257583809818,-0.00728829623700353,"Converged",FALSE,-1.83321286611929,1.47944635200972,-0.00713570742188898,"Converged",FALSE,-1.75765587974656,1.15923438410144,-0.00712950716317601,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.39662425721456,0.0568057872852529,-0.00748138737585588,"Converged",FALSE,0.99,0.01
9,-1.90515253818075,0.962623436535793,0.00129262189278859,"Converged",FALSE,-2.02425905141933,1.27714732598506,0.00165318460774559,"Converged",FALSE,-2.07898628174652,1.48209665951342,0.00118797371308472,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.19782874002107,1.89031488827716,0.00103788617594606,"Converged",FALSE,0.99,0.01
10,-1.41374223837809,0.369042891621929,-0.0103638939051872,"Converged",FALSE,-1.31255765431061,0.0400576282414932,-0.0104356862536418,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.6891722974051,1.15477250360783,-0.00997967267483828,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
