"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.88286520581256,5.01358096613765,-0.00844885963919515,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.29690828915648,-0.180091176826697,-0.00825201846806339,"Converged",FALSE,-2.22409546034284,3.3327853148164,-0.00954434603295588,"Converged",FALSE,-1.75179602022231,1.23586446585857,-0.00804745962547675,"Converged",FALSE,0.5,0.5
2,-1.20702515710866,1.21097948208572,-0.0177251814803722,"Converged",FALSE,-0.36379797992838,-1.31918613978792,-0.0179434781034624,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.27659128803341,1.53746621216754,-0.0180157811477601,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
3,-1.9852208468091,1.5675210877537,-0.00074789653475872,"Converged",FALSE,-0.930079748940166,-1.67096765137278,-0.00124781678199817,"Converged",FALSE,-0.826032717983871,-2.02884228403894,-0.000979803208655818,"Converged",FALSE,-2.01964980300111,1.88184228998638,-0.00149378844969089,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
4,0.116958858358889,1.87133914361318,-0.0518192186047208,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.321630226294299,1.09323804814115,-0.0515948670426476,"Converged",FALSE,0.134722930626756,1.84695360568666,-0.0520471662014908,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.5,0.5
5,-0.967897787587856,2.30935600048703,-0.0341393888495342,"Converged",FALSE,-0.0597429236960371,-0.800402664597402,-0.0335423860480802,"Converged",FALSE,-0.169820697503317,-0.576170354263004,-0.0331401599637242,"Converged",FALSE,-0.00181644665411541,-1.02124401735258,-0.0334551990569566,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
6,NA,NA,NA,"B-spline error",FALSE,-2.77975660187089,3.95027696173684,-0.00694416114336371,"Converged",FALSE,-3.52162340562223,6.43031140423195,-0.00711123631265248,"Converged",FALSE,-2.35221288063284,2.91850343601681,-0.0082121876799789,"Converged",FALSE,-0.618214159170533,-2.81012897304465,-0.00771441191372318,"Converged",FALSE,0.5,0.5
7,-1.54587283309582,-1.23095795709413,0.00332143023345226,"Converged",FALSE,-1.58490684067941,-0.97669410488623,0.00264137360174081,"Converged",FALSE,-2.61245172080488,2.17279345075316,0.00307373095908772,"Converged",FALSE,-3.24779412861287,4.17290797377811,0.0026258670631196,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
8,-0.819104981328216,0.224014367653499,-0.022138999208069,"Converged",FALSE,-1.10793108816011,1.1375072293369,-0.0221610779672257,"Converged",FALSE,-1.8176939794736,3.7940585424244,-0.0238207479782852,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,-0.395025902013451,-1.29015542412498,-0.0215938903578864,"Converged",FALSE,0.5,0.5
9,0.180133175611641,-1.88000230749397,-0.0291022454513768,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.73051866450108,4.50494241854325,-0.0311005305267744,"Converged",FALSE,-0.115593905212803,-0.921728800675965,-0.0291037149395866,"Converged",FALSE,0.230263156436984,-1.94763502310314,-0.0289212397617515,"Converged",FALSE,0.5,0.5
10,-2.0658621471543,2.55957670379761,-0.00829262620292056,"Converged",FALSE,-0.590701398073144,-1.9420971692069,-0.00850069584277725,"Converged",FALSE,-1.64427480945515,1.47367644122028,-0.00891074522554394,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.5,0.5
