"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.06867829039166,3.30556509418698,-0.0159471547099213,"Converged",FALSE,-1.62102936777801,1.82212999073429,-0.0166359331772771,"Converged",FALSE,-1.54412960097088,1.59550369599154,-0.0158579989777902,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
2,-1.177768709845,0.36675263803101,-0.0136143511932568,"Converged",FALSE,-0.74303250063314,-0.986032765227899,-0.0139940683042146,"Converged",FALSE,-1.08277216558512,0.0742576353944764,-0.0137387992538395,"Converged",FALSE,-1.46620402154307,1.21245721709762,-0.0133166716733318,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
3,-1.9467109792752,1.41254590445911,-0.00344815037367568,"Converged",FALSE,-1.89562369835608,1.31766238098375,-0.00302378958490038,"Converged",FALSE,-1.91330780024278,1.23332190215433,-0.00257284450512885,"Converged",FALSE,-2.09078463979922,2.02401914134,-0.00351087081773703,"Converged",FALSE,-1.7454953274283,0.700605341061268,-0.00264094921955365,"Converged",FALSE,0.8,0.2
4,-1.35823258963763,2.11424139751425,-0.0184338715944126,"Converged",FALSE,-1.7615779638942,3.54254946298679,-0.0194812107278199,"Converged",FALSE,-1.33863622589935,1.95311810096977,-0.0176805188055699,"Converged",FALSE,-0.913626189193855,0.569442369795596,-0.0174194916554959,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
5,-2.33942803585775,0.787555286573593,0.00837329349268729,"Converged",FALSE,-2.5467226933895,1.56597267186374,0.00837180851781772,"Converged",FALSE,-3.0621394336257,3.20362483538704,0.00833871701609869,"Converged",FALSE,-2.30778167262695,0.710628246672863,0.0084870299995098,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2
6,-1.23825633014121,0.691723408928449,-0.0129110067760048,"Converged",FALSE,-0.92632284319361,-0.300095347299909,-0.0128544351443448,"Converged",FALSE,-1.38022334315203,1.20488704913634,-0.0129105766393032,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
7,-2.12791793917756,2.28641672062314,-0.00591602038851003,"Converged",FALSE,-1.92824198656315,1.64143311722957,-0.00570851272797669,"Converged",FALSE,-1.67632292161593,0.987791971072315,-0.00626776403256951,"Converged",FALSE,-2.19021756641551,2.7355505156877,-0.0072933048231994,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
8,0.0929525341808441,-1.5530979486973,-0.0287614866638939,"Converged",FALSE,-0.574564090811368,0.495768056681767,-0.0279003403901989,"Converged",FALSE,-0.305400085357666,-0.332959462159982,-0.0280953856494104,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-0.833722155810993,1.15535681853937,-0.0272626200689393,"Converged",FALSE,0.8,0.2
9,-0.0467741536307976,-0.432046497988818,-0.031483560639684,"Converged",FALSE,-0.0409927027629613,-0.446247605452024,-0.0314600858770875,"Converged",FALSE,-0.419996459053072,0.812476126662672,-0.0314007873231822,"Converged",FALSE,-0.12860342540489,-0.161226201018749,-0.0314273142454656,"Converged",FALSE,-0.0844954535657431,-0.310702361202668,-0.0313749372456471,"Converged",FALSE,0.8,0.2
10,-2.12948869307887,1.24074019268123,0.00079823223392017,"Converged",FALSE,-1.77220070196004,0.107080884294403,0.000928832710141795,"Converged",FALSE,-1.78503292682116,0.158564955812593,0.000867865208382187,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.47258244924279,-0.975901933849169,0.00169612100378767,"Converged",FALSE,0.8,0.2
11,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.3846370966616,-0.996440537701866,-0.00155812523291008,"Converged",FALSE,-1.40817328306588,-1.05010225387509,-0.00198574819004222,"Converged",FALSE,0.8,0.2
12,-2.03685648498455,0.958426931967764,-0.00081049194652161,"Converged",FALSE,-2.11360534846023,1.17011009522082,-0.000658452355295764,"Converged",FALSE,-1.59891307249847,-0.509851097299631,-0.000687701389971693,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.03542142353898,1.00286885014174,-0.00116488184021143,"Converged",FALSE,0.8,0.2
13,-2.05503654718262,0.780345330609348,0.0024866258668971,"Converged",FALSE,-2.22779666563083,1.31107932961432,0.00249160658960654,"Converged",FALSE,-2.55969129446497,2.50461384192725,0.00187148334499635,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.19510511471049,1.14467889679312,0.00274348290692701,"Converged",FALSE,0.8,0.2
14,-1.08597171402573,1.98306984771387,-0.025597840406099,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.647967324955418,0.568282078935735,-0.0256203366690095,"Converged",FALSE,-1.13026412771163,2.21082659403096,-0.0260700975221097,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
15,-1.07936510001898,-0.566860495533867,-0.00840981070953879,"Converged",FALSE,-1.41315068928143,0.448304173931469,-0.00830611899204494,"Converged",FALSE,-1.57680180744723,1.16144401569647,-0.00915690157199514,"Converged",FALSE,-1.44492449816131,0.693252978348394,-0.00862354541860824,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
16,-2.91343451231851,2.58569119165643,0.00768421830776825,"Converged",FALSE,-3.03938503879587,3.10676323390585,0.0080128810174634,"Converged",FALSE,-2.96457478947356,2.92663667946805,0.00786780300777236,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.82721942146574,2.30561209881237,0.00741018472738086,"Converged",FALSE,0.8,0.2
17,-0.775012076188329,0.571252599173539,-0.0219491323993651,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.01729150599192,1.22034168411643,-0.0219197463974709,"Converged",FALSE,-0.45172218740953,-0.460613860628285,-0.0219905684719519,"Converged",FALSE,-0.608049502425465,-0.00661835860901656,-0.0219107312782768,"Converged",FALSE,0.8,0.2
18,-2.43766764878889,3.22804771583453,-0.00530604177794627,"Converged",FALSE,-2.57374794399328,4.03935917905321,-0.00630638886239446,"Converged",FALSE,-0.803684141131645,-2.01924213848417,-0.00506013402432416,"Converged",FALSE,-0.723419655463834,-2.24814474678631,-0.00423937718654106,"Converged",FALSE,-0.931284225172063,-1.73521317784591,-0.0047566255694098,"Converged",FALSE,0.8,0.2
19,-3.53037683317542,3.99444285201234,0.0112142920274124,"Converged",FALSE,-2.62283009292132,1.11589361779372,0.0101276924820492,"Converged",FALSE,-1.31552759459149,-2.64868784519031,0.00861275448231639,"Converged",FALSE,-2.65094471989488,1.37401155748827,0.00965853435372717,"Converged",FALSE,-2.68095602894606,1.39647488753899,0.0102637670125494,"Converged",FALSE,0.8,0.2
20,-0.539229298364732,0.400783895579875,-0.029289762589239,"Converged",FALSE,-1.01747353483211,2.0232228943212,-0.0295238796186586,"Converged",FALSE,-1.09862958143555,1.9933630801605,-0.0281581340411679,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.06651317794169,1.87346882137594,-0.0283115362939888,"Converged",FALSE,0.8,0.2
21,-3.02923224173817,2.08820179391409,0.0135736604566268,"Converged",FALSE,-2.6047912960299,0.913196412152702,0.0134078745608448,"Converged",FALSE,-2.39884550470473,0.177495511598451,0.0133781413721258,"Converged",FALSE,-2.56438350347958,0.723783521508512,0.0135774158591359,"Converged",FALSE,-2.75124778666144,1.29435567410863,0.0137119332213124,"Converged",FALSE,0.8,0.2
