"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-2.28379475214022,1.39623256896505,0.00246933691310583,"Converged",FALSE,-2.37911515731589,1.760632558828,0.00243788644811743,"Converged",FALSE,-2.20705243172978,1.21497006773095,0.00250777449601493,"Converged",FALSE,-1.86870706266707,-0.00208283655940234,0.00259781237653074,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
2,-1.78651882195297,0.783403811712497,-0.00378773222145718,"Converged",FALSE,-2.47303861981132,2.62660287399716,-0.00219573578493462,"Converged",FALSE,-1.85680881143926,1.03539834927853,-0.00391745959828146,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
3,-2.2968354011859,1.66659978656177,-0.00239670338575607,"Converged",FALSE,-2.7698484747375,3.25843962660793,-0.00243756251143254,"Converged",FALSE,-2.6919529554971,3.13325411887455,-0.00247933122472601,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
4,-0.608287294497709,0.0654761572072144,-0.0250056019331725,"Converged",FALSE,-1.37090970662522,2.57009292991295,-0.0256198637709582,"Converged",FALSE,-0.233477413368231,-1.17849577799634,-0.0249700378941395,"Converged",FALSE,-1.2421962367459,2.12774138044995,-0.0253347423270511,"Converged",FALSE,-1.28389083062583,2.30124952295388,-0.025914262195363,"Converged",FALSE,0.8,0.2
5,-2.87790057111792,4.1016773154798,-0.00621070871446547,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.88233132466192,1.05989515561265,-0.00668627162430159,"Converged",FALSE,-1.39774268575709,-0.541554422403634,-0.00652291396982575,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
6,-0.748278202116262,1.11033074537517,-0.0300366503969983,"Converged",FALSE,-0.153868777988895,-0.864848016267272,-0.0291850818772697,"Converged",FALSE,-0.894452336727589,1.48568431218373,-0.0301149860128371,"Converged",FALSE,-0.771837692169748,1.13238788689011,-0.0298875518065666,"Converged",FALSE,-0.43766177291573,0.0356677806611443,-0.0293520204516316,"Converged",FALSE,0.8,0.2
7,-0.945411340123152,1.2252213662385,-0.0248704031369153,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.293719266841195,-2.57767730291469,-0.0248930365091792,"Converged",FALSE,-0.261737675516736,-0.978602086831375,-0.0245305651199244,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
8,-1.22158519992969,-0.919400822483079,-0.00320689055774466,"Converged",FALSE,-1.38657197904266,-0.424171936876987,-0.00338127274888614,"Converged",FALSE,-1.73188923862393,0.695842695783107,-0.00346234117142894,"Converged",FALSE,-2.27737845924449,2.30309846250071,-0.00362465051269815,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
9,-0.552416317524079,-0.19044531920456,-0.023665565599922,"Converged",FALSE,-0.566439940177992,-0.141150949709819,-0.0236900507725082,"Converged",FALSE,-0.98582580039686,1.15969492988731,-0.0237802020115895,"Converged",FALSE,-0.897665327880456,0.881782769376223,-0.0235909510675334,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2
10,-0.777777147458864,-0.121787204896308,-0.0200986732495729,"Converged",FALSE,-0.731536056510131,-0.293770097651317,-0.0199702715495701,"Converged",FALSE,-0.272885867860203,-1.8027909985665,-0.0199284673411556,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2
