"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.84750298950777,2.78603840766187,-0.0164115852440549,"Converged",FALSE,-1.82879265439016,2.4265229178531,-0.015671609803289,"Converged",FALSE,-1.71541006529694,2.22120576530112,-0.016155353895008,"Converged",FALSE,-1.58876737347499,1.68057452989683,-0.0159772481521688,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
2,-1.08517194788535,0.349105383544879,-0.0146453241422462,"Converged",FALSE,-0.794584015816824,-0.488903527983101,-0.0148863459095588,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.06484014705426,0.292144301966739,-0.0145029337638907,"Converged",FALSE,-1.13147454050503,0.486075925456794,-0.0145180094539607,"Converged",FALSE,0.95,0.05
3,-1.69556706030182,1.492427182244,-0.00844996853227311,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.74002828654402,1.63163378516323,-0.00863390843632284,"Converged",FALSE,-1.78494705150435,1.71421694985142,-0.0083641668773302,"Converged",FALSE,-1.77349741761086,1.63196452014968,-0.00788771745447652,"Converged",FALSE,0.95,0.05
4,-1.70229109890282,0.403792362365163,0.0022518452741681,"Converged",FALSE,-1.92943478928797,1.2088372348268,0.00193459151321951,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
5,-1.7808707347825,-0.293390732026534,0.00607080239836298,"Converged",FALSE,-2.00220285622852,0.381273627891764,0.0063015733728317,"Converged",FALSE,-1.81827075350333,-0.165754407513183,0.00602678402336061,"Converged",FALSE,-1.89242125348093,0.0501771357926947,0.00611821479795969,"Converged",FALSE,-1.67897437419468,-0.598697667220332,0.00593742329110731,"Converged",FALSE,0.95,0.05
6,-2.03896117601121,1.78615292453005,-0.00300859763433219,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.86178868889304,1.15243496057658,-0.00280196866649937,"Converged",FALSE,-2.04410165184861,1.79645369292161,-0.00288834728027271,"Converged",FALSE,-1.91347481325439,1.38240120941076,-0.00297155693727128,"Converged",FALSE,0.95,0.05
7,-1.48136985241602,0.921670167447931,-0.0114350277340454,"Converged",FALSE,-1.28977068354288,0.257589816783485,-0.0114303308548938,"Converged",FALSE,-1.72223429852188,1.64425875937779,-0.0112295842955053,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
8,-1.1749513778343,-0.595900622081806,-0.00767372199200167,"Converged",FALSE,-1.22363541655594,-0.50958697768073,-0.00748989449392382,"Converged",FALSE,-1.29325563442869,-0.259384311349849,-0.00742730128403685,"Converged",FALSE,-1.24917743053054,-0.376144680196095,-0.007662802077653,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
9,-0.744694403822332,-0.78651168404439,-0.0132587330513394,"Converged",FALSE,-1.00990889163646,0.106658442157279,-0.0130729427169279,"Converged",FALSE,-0.588212389886351,-1.26006769123886,-0.0133934859634855,"Converged",FALSE,-0.823492187576696,-0.541593929705475,-0.0128937749600376,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
10,-2.60402537798621,2.01305888432211,0.00532005644033637,"Converged",FALSE,-2.58423303489704,1.98721366931816,0.00524886115019263,"Converged",FALSE,-2.61554218201644,1.85013819162199,0.00544181844684937,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.23925048705554,0.678396150647325,0.00579850564598893,"Converged",FALSE,0.95,0.05
11,-1.53887061238782,-0.25168656914154,-0.00233860612121334,"Converged",FALSE,-1.53968578000869,-0.24948213980977,-0.00232454964059453,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.93137411530568,0.95071390419425,-0.00187555994162066,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
12,-1.49465419936234,1.50657319649298,-0.0153349389832236,"Converged",FALSE,-1.42541519164963,1.16724148812151,-0.0152485617437216,"Converged",FALSE,-1.34782862507538,1.00153578186339,-0.0152318835415142,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.46882788445627,1.3011526318663,-0.0153947400315801,"Converged",FALSE,0.95,0.05
13,-1.9675116101363,-0.315152559218412,0.00758133519399965,"Converged",FALSE,-1.98686188519402,-0.218108943495425,0.00747087556813241,"Converged",FALSE,-1.78552265670703,-0.902974534249164,0.00776627196037109,"Converged",FALSE,-1.92325913550826,-0.4729525835411,0.00780178167352573,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,0.95,0.05
14,-1.86310861321015,0.826816093257309,-0.00157312324013999,"Converged",FALSE,-2.01179878483737,1.39614857994864,-0.00210839743412345,"Converged",FALSE,-2.01747647084183,1.41880318898794,-0.00200533364486096,"Converged",FALSE,-2.08086727441713,1.67071565625785,-0.00221215474473122,"Converged",FALSE,-1.72679233094489,0.452675802671898,-0.00163100101648874,"Converged",FALSE,0.95,0.05
15,-0.942102243092219,-1.29784151579729,-0.00734141975942551,"Converged",FALSE,-1.39905211129963,0.15651632332899,-0.00721186878591942,"Converged",FALSE,-1.12546856936659,-0.738164483911351,-0.00709099556895329,"Converged",FALSE,-1.37339743299248,0.0633095686084227,-0.00719313880129712,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
16,-1.57371980804858,0.435710822966994,-0.00870888023060659,"Converged",FALSE,-1.18480041543249,-0.788319499826937,-0.0089053107827432,"Converged",FALSE,-1.56672336938694,0.404818223665408,-0.00858383081166497,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.64136381793151,0.610511694927754,-0.00843781974209904,"Converged",FALSE,0.95,0.05
17,-1.12002730340499,0.594503307139409,-0.016813862285596,"Converged",FALSE,-1.25953201645446,1.03419650012169,-0.0169630446965049,"Converged",FALSE,-1.25041948391882,0.992945348798374,-0.0166946976514299,"Converged",FALSE,-0.894458858439567,-0.212288851613645,-0.0163015599784075,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
18,-0.230582828856809,-0.993625245384521,-0.0253590238226218,"Converged",FALSE,-0.36148140002179,-0.520137889731356,-0.025686356312427,"Converged",FALSE,-0.228290316473014,-1.006050869667,-0.025690315894347,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.178459886733184,-1.0827328509669,-0.0253107558168788,"Converged",FALSE,0.95,0.05
19,-1.82620888317293,1.71108276284788,-0.00944112924769848,"Converged",FALSE,-1.7421692086318,1.50683318122982,-0.00976605386075,"Converged",FALSE,-1.88536730476806,1.95615544190258,-0.00934717234767005,"Converged",FALSE,-1.45085056991826,0.64258703326119,-0.0102385907498535,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
20,-1.68072530839781,0.663814627334002,-0.0059774192830471,"Converged",FALSE,-2.09705201406129,1.90914755256359,-0.00583109666641768,"Converged",FALSE,-1.69472061000225,0.6334040975819,-0.0057468220021389,"Converged",FALSE,-1.61916568215239,0.456242338092854,-0.00602771535697262,"Converged",FALSE,-1.63379812697986,0.501827067660476,-0.00595652508176835,"Converged",FALSE,0.95,0.05
21,-2.88381222663427,1.86620348782521,0.0104983392774883,"Converged",FALSE,-3.18118039509838,2.88288442502158,0.011372668121625,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
22,-2.35127990684152,1.62143523511497,0.000974928774396282,"Converged",FALSE,-2.46969493388826,1.9709864482597,0.000860712027157033,"Converged",FALSE,-2.47664482757485,2.17331953217427,0.000725308664487703,"Converged",FALSE,-2.57926653806393,2.51850149528681,0.000222978069013602,"Converged",FALSE,-2.29606740701802,1.60480492984026,0.000392938536738617,"Converged",FALSE,0.95,0.05
23,-1.39562034954019,-0.0749174951173811,-0.00520502430401142,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.16798826735847,-0.811627234825979,-0.00534210981786146,"Converged",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
24,NA,NA,NA,"B-spline error",FALSE,-1.8429115670855,2.93424778999576,-0.0169313291890436,"Converged",FALSE,-1.6474146468046,2.23507460948093,-0.0169552978211346,"Converged",FALSE,-1.55656182576638,1.96538830901566,-0.0171299682598483,"Converged",FALSE,-1.71882076235625,2.32387342382881,-0.0168332778121354,"Converged",FALSE,0.95,0.05
25,-0.369467479516683,-1.48787922391315,-0.0183686597537613,"Converged",FALSE,-0.70188108340198,-0.371911366738248,-0.0184238412036815,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.93420500115464,0.399807535032878,-0.0183428752636681,"Converged",FALSE,-0.504680014051092,-0.955356075267308,-0.0186772396969499,"Converged",FALSE,0.95,0.05
26,-2.37196266725776,1.88310603108264,0.00233230652394044,"Converged",FALSE,-2.12549543943562,1.11792265654816,0.00205150767069567,"Converged",FALSE,-2.46208920945749,2.19657725386376,0.00199617522119607,"Converged",FALSE,-1.92758593856623,0.426761048553115,0.00205444673257707,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
27,-0.863942814519317,0.343050789397863,-0.0217133100443754,"Converged",FALSE,-1.1514461374786,1.20329458105536,-0.0216656575566198,"Converged",FALSE,-0.991194235281081,0.685462171549504,-0.0214015029001031,"Converged",FALSE,-1.03380289523672,0.775314021706265,-0.0212829021456427,"Converged",FALSE,-0.723604397908315,-0.0818409649317915,-0.0219828282845526,"Converged",FALSE,0.95,0.05
28,-0.781416781976669,2.04593762569284,-0.0339039512733343,"Converged",FALSE,-0.179965960208657,0.106861500144886,-0.034538350306622,"Converged",FALSE,-0.358005386709097,0.633678169926363,-0.0342711724039299,"Converged",FALSE,-0.134864434523969,-0.0260480692379792,-0.0345862492689575,"Converged",FALSE,-0.427077766148629,0.847702217584232,-0.0345098570427016,"Converged",FALSE,0.95,0.05
29,-1.49142827852966,0.901592603599399,-0.0118539729729502,"Converged",FALSE,-1.80398397714574,1.81150102407998,-0.012072026008591,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.54950051599893,1.00356904683669,-0.0121601809951571,"Converged",FALSE,0.95,0.05
30,-1.5736952187275,-0.658037669899023,-0.00118768895074512,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.29247022413423,-1.52147950672067,-0.00128826835824739,"Converged",FALSE,-1.3503593985704,-1.2555079251306,-0.00142360964936228,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
31,-0.24525271315642,0.0467131614145023,-0.0331623812652783,"Converged",FALSE,-0.44020651426768,0.68266183245046,-0.0330134712015813,"Converged",FALSE,-0.0790309046781203,-0.473151368892444,-0.0332894829884865,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.199600308707519,-0.0899738035110525,-0.0331994996928366,"Converged",FALSE,0.95,0.05
32,-2.34541615296248,2.34886322741187,-0.00296244077360514,"Converged",FALSE,-2.26403641762435,2.17744981791021,-0.00416087637254961,"Converged",FALSE,-2.58665808911716,2.91768916992017,-0.00231492589674191,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-2.66096535784713,3.01213680931658,-0.00306705682899966,"Converged",FALSE,0.95,0.05
33,-0.728375105014967,1.72231903710794,-0.0323977124041759,"Converged",FALSE,-0.701999945189205,1.49847021421094,-0.0324225739474417,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
34,-2.1725349269892,2.41020989477419,-0.00565889966555994,"Converged",FALSE,-2.14744954563987,2.34545205060104,-0.00523459281403659,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.92930633412838,1.76053372970425,-0.00574645881776945,"Converged",FALSE,-2.01921219024429,2.07920192449581,-0.00609165400992879,"Converged",FALSE,0.95,0.05
