"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.29615500686614,1.90392668248964,-0.0210915545254899,"Converged",FALSE,-1.32812310240728,2.06572178023538,-0.0209286937037261,"Converged",FALSE,-1.59359720067947,2.62166293146502,-0.0201404348618993,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
2,-2.05570210596008,2.55157763705353,-0.0100960603602952,"Converged",FALSE,-2.05506942505476,2.76161991755124,-0.0108344792695492,"Converged",FALSE,-1.52404682429371,0.938906529699504,-0.0105918322984547,"Converged",FALSE,-1.43314978161217,0.709459484454898,-0.0109169340111263,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
3,-1.47123699921872,1.67475322006226,-0.0154657272384955,"Converged",FALSE,-1.20598578670262,0.811518766036855,-0.0153558842662405,"Converged",FALSE,-1.45532929571858,1.42394008593733,-0.0151507231149357,"Converged",FALSE,-0.925242534412845,-0.149320218321071,-0.0151958419878029,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
4,-0.85753709069854,2.02666009235204,-0.0314375115173755,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.628943523745696,1.27950824686987,-0.0312327859985258,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
5,-2.07671251043718,1.25645684127438,-0.00165543272720583,"Converged",FALSE,-2.16329813160635,1.72138233758856,-0.0024285002667173,"Converged",FALSE,-2.42418228569096,2.34705431997933,-0.00122449468657402,"Converged",FALSE,-2.54800808862801,2.55617953989341,-0.00159429458109361,"Converged",FALSE,-2.224089042783,1.6875083347587,-0.00187189733188421,"Converged",FALSE,0.95,0.05
6,-1.54934618019033,0.471691555056666,-0.00791544151710163,"Converged",FALSE,-1.99809028712153,1.78804857557633,-0.00728676295407065,"Converged",FALSE,-1.89712920742504,1.45475533055738,-0.00718102984175289,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
7,-1.85537694501108,1.57269299674592,-0.00929778569144207,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,-1.95175444485113,1.72474205061247,-0.00881580082356308,"Converged",FALSE,0.95,0.05
8,0.193138437972052,0.967207523513792,-0.0467039262941139,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.195230432074521,2.0895533821157,-0.0471714818343895,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.95,0.05
9,-1.61021779736154,0.0995460545512805,-0.00225500930062254,"Converged",FALSE,-1.86093481635851,0.890625236993384,-0.00258250975633413,"Converged",FALSE,-1.98222099327743,1.37214146296508,-0.00269347656735385,"Converged",FALSE,-1.85996774767168,1.02245420058809,-0.00268357665779743,"Converged",FALSE,-1.87379071452441,0.965735025096039,-0.00270094002025156,"Converged",FALSE,0.95,0.05
10,-1.3742879994767,1.44201983209363,-0.0171333981597323,"Converged",FALSE,-1.38295918757181,1.43352052139502,-0.0171561836395605,"Converged",FALSE,-1.5093717971624,1.97273328727326,-0.0173250218068291,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,NA,NA,NA,"B-spline error",FALSE,0.95,0.05
