"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.51025563203491,-0.7730279261267,0.0023938790182248,"Converged",FALSE,-1.21255023923769,-1.79633775509292,0.00244612296572579,"Converged",FALSE,-2.69369644614437,3.07898472879036,0.00218570638096466,"Converged",FALSE,-1.64146777759991,-0.326276734109737,0.00237040125771067,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
2,-0.0127400062829624,0.129330028754187,-0.0384272039990739,"Converged",FALSE,-0.445992215265297,1.39101540887172,-0.0378351163980911,"Converged",FALSE,0.0305935342512121,0.0022271540617375,-0.038483537029621,"Converged",FALSE,-0.139156848218546,0.552141207382385,-0.038476225654379,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
3,-2.51532241971524,1.58808378398699,0.00767131697649995,"Converged",FALSE,-2.61015966449001,1.84122276423859,0.00726272011445659,"Converged",FALSE,-2.96857210625634,3.05260393263104,0.00729533280670856,"Converged",FALSE,-3.20801978641712,3.782289706371,0.00775450663095267,"Converged",FALSE,-3.1150465235313,3.58040843526227,0.00680044812966259,"Converged",FALSE,0.8,0.2
4,-0.826215329080134,0.678297347768439,-0.0232487983626412,"Converged",FALSE,-0.988973426459422,1.08004947137302,-0.0230803146271688,"Converged",FALSE,-1.00498688024132,1.26917539694293,-0.0233319789258221,"Converged",FALSE,-1.09647323547802,1.68856449239032,-0.0239897249622041,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.8,0.2
5,-1.52692045693031,-0.668186241544861,-0.000136262984381575,"Converged",FALSE,-2.85692836811909,3.44772660989978,0.000454041871823556,"Converged",FALSE,-0.929847313830442,-2.78616045816932,0.000862454814516505,"Converged",FALSE,-1.08717884119392,-2.20915779124486,0.000968689808290996,"Converged",FALSE,-1.22603492889531,-1.67593457214059,0.000521290944217592,"Converged",FALSE,0.8,0.2
6,-1.82838004580201,0.950452346019975,-0.00499084502946155,"Converged",FALSE,-2.14001050830292,2.08129752287267,-0.00540978220748231,"Converged",FALSE,-1.67860903570528,0.443337661476303,-0.00470489148372986,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
7,-1.27120783740394,2.6411756015685,-0.028045568855796,"Converged",FALSE,-0.908850907841266,1.70499889642555,-0.0283940708619969,"Converged",FALSE,-1.30767135518319,2.80886585716542,-0.0291835361801746,"Converged",FALSE,-0.630728608452183,0.717462583537753,-0.0288068782063905,"Converged",FALSE,-1.87625403557672,4.34488438267768,-0.0302770404602754,"Converged",FALSE,0.8,0.2
8,-1.85008091883309,1.50138234828422,-0.00882806842874039,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.97962026342272,1.9400542792182,-0.00863399689560054,"Converged",FALSE,-2.78533993074767,4.22261061495062,-0.00835005228970909,"Converged",FALSE,-1.6433268318137,0.831821796909133,-0.00907754201045036,"Converged",FALSE,0.8,0.2
9,-1.64407310187308,2.20509010635887,-0.010754176313284,"Converged",FALSE,-1.16374623783771,0.560621028356089,-0.0105665871102981,"Converged",FALSE,-1.03168584850519,0.181932059493779,-0.0106129941043791,"Converged",FALSE,-1.28958898112132,0.850874020854414,-0.0100951240395494,"Converged",FALSE,-1.52166175101826,1.61549613527997,-0.010138630184687,"Converged",FALSE,0.8,0.2
10,-1.04621374187354,-0.364532563830667,-0.011818085808104,"Converged",FALSE,-1.20491343087249,0.132475118470687,-0.0116711115019061,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.8,0.2
