"sim","strat10_beta0","strat10_beta1","strat10_beta2","strat10_conv_msg","strat10_resampled_V","strat25_beta0","strat25_beta1","strat25_beta2","strat25_conv_msg","strat25_resampled_V","strat50_beta0","strat50_beta1","strat50_beta2","strat50_conv_msg","strat50_resampled_V","strat75_beta0","strat75_beta1","strat75_beta2","strat75_conv_msg","strat75_resampled_V","strat90_beta0","strat90_beta1","strat90_beta2","strat90_conv_msg","strat90_resampled_V","tpr","fpr"
1,-1.04434835089712,1.20875930593391,-0.024713316769022,"Converged",FALSE,-1.03146021619556,1.13350658748826,-0.024511079433899,"Converged",FALSE,-0.953928645135713,0.896361882100214,-0.0246528888844028,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.926324230844371,0.789576150925795,-0.0244343570703985,"Converged",FALSE,0.99,0.01
2,-1.87774730886726,1.82383229865918,-0.010505457691932,"Converged",FALSE,-1.78293031211284,1.48734956488841,-0.0103562136037578,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.78309698263013,1.65300887198296,-0.0112031169565764,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
3,-1.58923362874443,1.49516321922567,-0.0138755761671029,"Converged",FALSE,-1.77447647082567,2.12790198046516,-0.0140239724216852,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MAX_ITER reached",FALSE,NA,NA,NA,"B-spline error",FALSE,0.99,0.01
4,-2.34577485974776,2.39522577437975,-0.00321838555050283,"Converged",FALSE,-2.00467761829022,1.19478001452344,-0.00276472992098065,"Converged",FALSE,-1.98323040864923,1.18985228946639,-0.00305613136579721,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.83257916630999,0.668698626629027,-0.00287802423513113,"Converged",FALSE,0.99,0.01
5,-0.948134859961988,-0.359346350549694,-0.0130473306859489,"Converged",FALSE,-1.20462712062327,0.467508321760322,-0.0129411336669972,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-0.946513751015506,-0.331716428187417,-0.0131534779645843,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
6,-1.70945069471577,1.18559874091018,-0.00798328622222315,"Converged",FALSE,-1.35809932166849,-0.111296131542605,-0.00720315656503166,"Converged",FALSE,-1.42431502946102,0.125483865483152,-0.00733716642186663,"Converged",FALSE,-1.46243297399272,0.258199507496621,-0.00742436029988261,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
7,-1.21224528882013,2.88056389919962,-0.0335991646930471,"Converged",FALSE,-1.35431291370384,3.46956553020861,-0.0345403731993708,"Converged",FALSE,-1.82120198893024,4.97688309453968,-0.0350672437802338,"Converged",FALSE,-1.37724965628656,3.64680988533314,-0.0351447110899656,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
8,-1.7567888505186,2.0798365949333,-0.0168812754833976,"Converged",FALSE,-1.59143600783329,1.45620136582417,-0.0163541312355559,"Converged",FALSE,-1.36173598234629,0.734985543986193,-0.0162696539153733,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
9,-0.264840122868303,0.545014740162379,-0.0398921697168324,"Converged",FALSE,-0.537145554695,1.37525351870245,-0.0401266153024174,"Converged",FALSE,-0.3464192074897,0.780313520893771,-0.0398283118713908,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
10,-2.14142170258924,3.05136720622126,-0.015003698833402,"Converged",FALSE,-2.0163771549983,2.70768970259254,-0.0154105228831363,"Converged",FALSE,-1.93213859638419,2.40052319219178,-0.0150537369457137,"Converged",FALSE,-2.01992185762515,2.50356615355049,-0.0153055406286824,"Converged",FALSE,NA,NA,NA,"MLEs in Wave 1 Didn't Converge",FALSE,0.99,0.01
11,-1.4640298069261,1.44933651875307,-0.0158320753637394,"Converged",FALSE,-1.70478826378528,2.20527434403647,-0.0158525126442911,"Converged",FALSE,-1.57918651562269,1.79628226452264,-0.0157215612887059,"Converged",FALSE,NA,NA,NA,"B-spline error",FALSE,-1.8212709749972,2.27784891341501,-0.0151995385939334,"Converged",FALSE,0.99,0.01
